,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65
0,57.0,4.0,alonso,2.0,1.0,Finished,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1911.0,19559.0,10912.0,11795.0,12605.0,13617.0,11126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1023.0,24037.0,25577.0,24352.0,9609.0,11720.0,11420.0,7763.0,7596.0,7144.0,7127.0,8090.0,8829.0,9162.0,8678.0,8156.0,7786.0,7389.0,7183.0,6755.0,6485.0,6282.0,3751.0
1,57.0,30.0,michael_schumacher,1.0,1.0,Finished,593.0,1238.0,622.0,734.0,620.0,719.0,1029.0,1118.0,890.0,935.0,774.0,870.0,995.0,1221.0,1286.0,676.0,0.0,0.0,11815.0,12467.0,13302.0,14274.0,11993.0,2109.0,2250.0,2066.0,1942.0,1245.0,1482.0,1233.0,995.0,658.0,845.0,989.0,1477.0,1299.0,1290.0,0.0,0.0,0.0,0.0,3739.0,4782.0,3898.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,57.0,13.0,massa,3.0,1.0,Finished,1520.0,2168.0,1200.0,1495.0,1659.0,1874.0,2054.0,2801.0,2772.0,2813.0,2633.0,2737.0,2854.0,3145.0,3666.0,3807.0,5919.0,26781.0,17530.0,17787.0,18092.0,18664.0,15832.0,4847.0,5047.0,5151.0,5412.0,4993.0,4548.0,5678.0,5737.0,5102.0,5175.0,5394.0,5822.0,6216.0,7046.0,6459.0,7766.0,11374.0,31608.0,16028.0,17548.0,16514.0,12642.0,12073.0,11743.0,11709.0,12028.0,11960.0,12034.0,11535.0,11050.0,10307.0,9549.0,9037.0,7954.0,7543.0,7104.0,4447.0
3,57.0,18.0,button,18.0,5.0,Engine,2957.0,2988.0,2355.0,4650.0,5828.0,6890.0,8233.0,9301.0,10049.0,10633.0,11682.0,12980.0,14328.0,15733.0,17496.0,18754.0,19077.0,17805.0,9924.0,10880.0,13905.0,38137.0,37470.0,27727.0,29068.0,30891.0,32076.0,32351.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,57.0,8.0,raikkonen,4.0,1.0,Finished,3395.0,4153.0,2863.0,3922.0,4014.0,4322.0,5008.0,5600.0,5960.0,6364.0,6612.0,7338.0,7567.0,8631.0,9453.0,10553.0,10516.0,8650.0,0.0,0.0,0.0,0.0,0.0,9692.0,9338.0,9466.0,9856.0,10047.0,9791.0,10631.0,11997.0,12009.0,12313.0,13062.0,13890.0,14949.0,15686.0,15298.0,16686.0,18071.0,16287.0,0.0,0.0,0.0,15909.0,15258.0,14764.0,14456.0,14553.0,14574.0,14204.0,13562.0,13076.0,12141.0,10933.0,10154.0,8699.0,8129.0,7636.0,4879.0
5,57.0,15.0,trulli,9.0,11.0,+1 Lap,4064.0,6859.0,3529.0,5296.0,6781.0,8418.0,9920.0,11459.0,12887.0,14305.0,15489.0,17241.0,18890.0,21036.0,23330.0,25192.0,26456.0,27917.0,21551.0,23916.0,25818.0,28136.0,26938.0,18859.0,24697.0,46805.0,49355.0,51398.0,53556.0,55904.0,58326.0,59389.0,60966.0,64337.0,66289.0,68165.0,71010.0,72343.0,75378.0,78175.0,78331.0,64436.0,69851.0,90663.0,87964.0,88955.0,90121.0,91711.0,94844.0,97128.0,98045.0,98996.0,98999.0,98819.0,98554.0,98099.0,97991.0,97165.0,99203.0,
6,57.0,22.0,barrichello,5.0,1.0,Finished,5190.0,7641.0,4512.0,7067.0,9541.0,11278.0,13208.0,14853.0,16827.0,17626.0,18307.0,19899.0,21052.0,23347.0,25461.0,27066.0,27986.0,28171.0,21890.0,26577.0,49311.0,50539.0,48593.0,38306.0,39484.0,41134.0,42155.0,43033.0,44698.0,45642.0,46701.0,47016.0,48158.0,49997.0,51365.0,52891.0,54813.0,55927.0,59021.0,62219.0,62351.0,48338.0,50921.0,52798.0,69111.0,69769.0,70637.0,71498.0,72978.0,74049.0,74777.0,75371.0,76417.0,76983.0,77018.0,76378.0,76556.0,75986.0,75516.0,72586.0
7,57.0,35.0,villeneuve,8.0,1.0,Finished,5850.0,8742.0,5257.0,8189.0,10283.0,12513.0,14634.0,16611.0,18590.0,20705.0,21939.0,23575.0,25000.0,27051.0,28820.0,29855.0,30458.0,29633.0,22706.0,24890.0,28947.0,51982.0,50843.0,41348.0,42567.0,43981.0,45769.0,49020.0,51086.0,52745.0,54871.0,55534.0,56612.0,58147.0,59986.0,61945.0,63543.0,63870.0,66610.0,69169.0,68780.0,53756.0,55588.0,58227.0,75687.0,76401.0,76822.0,77465.0,78475.0,79985.0,81062.0,82213.0,82716.0,83678.0,85099.0,85855.0,86820.0,87325.0,89052.0,89364.0
8,57.0,2.0,heidfeld,10.0,11.0,+1 Lap,6419.0,11055.0,5739.0,8869.0,10998.0,13870.0,16174.0,18699.0,20859.0,22821.0,24095.0,25858.0,27608.0,30089.0,32612.0,34295.0,35740.0,35149.0,27889.0,29384.0,30847.0,35459.0,55551.0,46198.0,48264.0,50338.0,52835.0,55730.0,57813.0,59922.0,61874.0,63523.0,65304.0,67430.0,69445.0,71741.0,74405.0,76898.0,80145.0,83663.0,84154.0,70236.0,72712.0,72664.0,73304.0,92925.0,92666.0,95129.0,97246.0,98858.0,99793.0,100645.0,100961.0,101319.0,104837.0,106541.0,106700.0,106450.0,106412.0,
9,57.0,21.0,fisichella,6.0,1.0,Finished,6672.0,12119.0,6192.0,9527.0,12656.0,15060.0,17568.0,20130.0,22293.0,24245.0,25980.0,27834.0,29671.0,31779.0,33746.0,35591.0,36972.0,36671.0,29365.0,30890.0,33048.0,34776.0,32832.0,22277.0,23188.0,25977.0,46320.0,49198.0,51546.0,53189.0,55328.0,56012.0,57196.0,58713.0,60656.0,62558.0,64260.0,64843.0,67361.0,69952.0,69394.0,54502.0,56262.0,58531.0,72794.0,71313.0,71788.0,72547.0,73964.0,75192.0,76035.0,76745.0,77418.0,77530.0,77857.0,77062.0,77069.0,76813.0,76461.0,74116.0
10,57.0,31.0,montoya,15.0,5.0,Engine,6931.0,13718.0,6756.0,9665.0,11406.0,14189.0,16792.0,19106.0,21213.0,23219.0,24506.0,26439.0,28033.0,30542.0,32948.0,34747.0,36094.0,35561.0,28330.0,29851.0,31243.0,33124.0,30862.0,20090.0,21529.0,21834.0,24760.0,49467.0,52147.0,53718.0,55871.0,56796.0,58085.0,59739.0,61473.0,63502.0,65264.0,66465.0,69097.0,71621.0,71127.0,56176.0,58106.0,57330.0,53823.0,53966.0,53243.0,55377.0,76508.0,77547.0,77743.0,78029.0,,,,,,,,
11,57.0,17.0,webber,20.0,9.0,Hydraulics,7482.0,14021.0,7321.0,10306.0,13383.0,15991.0,18495.0,21210.0,23535.0,25654.0,27200.0,29541.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,57.0,32.0,klien,19.0,6.0,Gearbox,8402.0,15031.0,7573.0,10662.0,14058.0,16539.0,19155.0,21839.0,24097.0,26252.0,27767.0,30175.0,31882.0,33495.0,35192.0,36341.0,37610.0,37660.0,30136.0,31615.0,36238.0,57264.0,55882.0,46485.0,48619.0,50766.0,53193.0,56143.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,57.0,11.0,sato,16.0,9.0,Hydraulics,9014.0,16975.0,8879.0,15289.0,20346.0,27105.0,32604.0,38047.0,43564.0,48493.0,53324.0,59669.0,64551.0,69681.0,74779.0,79351.0,83629.0,85912.0,81208.0,85018.0,88711.0,92793.0,93413.0,88207.0,112552.0,115639.0,119686.0,123354.0,126935.0,131262.0,137197.0,140396.0,146537.0,151257.0,159729.0,165661.0,172800.0,176124.0,181199.0,186098.0,190797.0,202674.0,210801.0,213822.0,217483.0,,,,,,,,,,,,,,,
14,57.0,23.0,ralf_schumacher,14.0,5.0,Engine,9358.0,15965.0,8212.0,11535.0,14595.0,17199.0,19851.0,22657.0,25046.0,26920.0,28637.0,30955.0,32911.0,34455.0,36214.0,37510.0,38449.0,38303.0,31094.0,32445.0,34425.0,35825.0,33946.0,23378.0,24685.0,25069.0,25114.0,27927.0,47349.0,48513.0,49033.0,49519.0,50335.0,51917.0,53175.0,54132.0,55579.0,56648.0,59671.0,62892.0,62971.0,48937.0,51563.0,53585.0,69834.0,70463.0,71307.0,72174.0,73589.0,74659.0,75487.0,76156.0,,,,,,,,
15,57.0,26.0,speed,11.0,11.0,+1 Lap,9751.0,17536.0,9524.0,13676.0,16826.0,19850.0,22680.0,25727.0,28519.0,30836.0,32453.0,34881.0,37051.0,39382.0,41670.0,43527.0,44557.0,43778.0,36199.0,37437.0,39040.0,41083.0,41654.0,53133.0,53874.0,55180.0,56935.0,58238.0,60364.0,62004.0,63784.0,64576.0,66185.0,68175.0,70529.0,72586.0,74981.0,77456.0,80639.0,84135.0,84745.0,70647.0,75548.0,97101.0,96318.0,97628.0,98436.0,99301.0,100372.0,102471.0,106836.0,109550.0,109477.0,109564.0,109431.0,108930.0,108320.0,107677.0,107609.0,
16,57.0,33.0,monteiro,12.0,11.0,+1 Lap,10074.0,17976.0,10191.0,15694.0,20596.0,24521.0,28085.0,31875.0,35663.0,39114.0,42456.0,46057.0,49353.0,52422.0,56099.0,59296.0,62057.0,63227.0,57105.0,59881.0,63327.0,66665.0,66860.0,61611.0,86312.0,88761.0,91974.0,95550.0,100513.0,103601.0,107472.0,109936.0,112375.0,115102.0,117807.0,120714.0,123737.0,126058.0,129762.0,133153.0,133781.0,122804.0,149333.0,151013.0,151798.0,154239.0,156516.0,158941.0,161510.0,164538.0,167277.0,169581.0,173797.0,176121.0,177778.0,178713.0,180376.0,182027.0,184346.0,
17,57.0,27.0,albers,13.0,11.0,+1 Lap,10470.0,19140.0,10508.0,16142.0,21090.0,27526.0,33180.0,38474.0,44056.0,48980.0,53668.0,57250.0,60184.0,63125.0,65867.0,68659.0,70475.0,70522.0,63758.0,66654.0,69052.0,73978.0,95404.0,86255.0,88247.0,90499.0,93457.0,98096.0,102165.0,107400.0,110408.0,112103.0,114429.0,117251.0,119808.0,122980.0,126160.0,128114.0,131807.0,135202.0,138104.0,145308.0,149784.0,152110.0,152257.0,154776.0,157177.0,160007.0,162848.0,165834.0,168503.0,175590.0,177078.0,178363.0,179787.0,182545.0,184069.0,184981.0,186751.0,
18,57.0,3.0,rosberg,7.0,1.0,Finished,11193.0,19462.0,10726.0,14475.0,17355.0,20433.0,23499.0,26922.0,29807.0,32349.0,34201.0,36739.0,38863.0,41395.0,43856.0,45755.0,46928.0,46172.0,38481.0,39915.0,41215.0,43542.0,42082.0,31727.0,32729.0,33409.0,35378.0,36029.0,36255.0,36620.0,38326.0,38567.0,41773.0,61834.0,62741.0,64954.0,66504.0,67515.0,70235.0,72700.0,72499.0,57524.0,59640.0,58745.0,54888.0,55864.0,55354.0,55004.0,57133.0,75502.0,76417.0,77774.0,77931.0,78451.0,78258.0,77900.0,77732.0,77449.0,77188.0,74565.0
