,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60
0,212222.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,3,3,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,4,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1,213460.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,4,4,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,214390.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5,5,5,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3,215210.0,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,2,2,4,10,9,9,9,8,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,216375.0,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,2,1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
5,219081.0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,5,5,8,12,12,12,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,12,12,11,11,11,11,11,11,11,9,9,9,9,9,9,9,0
6,219863.0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,8,15,13,12,11,11,10,9,8,6,6,6,6,6,5,5,5,5,5,5,5,5,5,5,5,7,7,7,7,6,5,5,5,5,5,5,5,5,5,5,5
7,220964.0,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,7,7,14,13,12,12,11,10,9,8,8,8,8,8,7,7,7,7,7,7,7,7,7,7,8,11,10,10,10,10,10,10,10,8,8,8,8,8,8,8,8
8,223277.0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,8,14,13,13,13,13,13,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,11,10,12,12,12,12,12,12,12,10,10,10,10,10,10,10,0
9,224341.0,10,10,10,10,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,10,7,7,7,6,7,11,10,9,9,9,9,9,8,8,8,8,8,8,8,8,8,8,9,9,9,9,9,8,7,7,7,6,6,6,6,6,6,6,6
10,225940.0,11,11,11,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,6,6,6,5,5,5,11,10,10,10,10,10,9,9,9,9,9,9,9,9,9,9,7,5,5,5,6,9,9,9,9,0,0,0,0,0,0,0,0
11,226243.0,12,12,12,12,12,12,12,12,12,12,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,227253.0,13,13,13,13,13,13,13,13,13,13,13,13,12,12,12,12,12,12,12,12,12,15,15,14,14,14,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,229197.0,14,15,15,17,17,18,18,18,18,18,18,19,18,18,18,18,18,18,18,18,18,18,17,18,18,18,18,18,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,228187.0,15,14,14,14,14,14,14,14,14,14,14,14,13,13,13,13,13,13,13,13,11,9,8,8,7,6,6,5,7,7,7,7,7,6,6,6,6,6,6,6,6,6,6,6,8,8,8,8,7,6,6,6,0,0,0,0,0,0,0,0
15,229758.0,16,16,16,15,15,15,15,15,15,15,15,15,14,14,14,14,14,14,14,14,13,11,10,15,15,15,15,15,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,11,11,11,11,11,11,11,0
16,230198.0,17,17,17,18,18,17,17,17,17,17,17,17,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,12,12,12,12,12,12,12,0
17,231362.0,18,18,18,19,19,19,19,19,19,19,19,18,17,17,17,17,17,17,17,17,17,17,18,17,17,17,17,17,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,13,13,13,13,13,13,13,0
18,231684.0,19,19,19,16,16,16,16,16,16,16,16,16,15,15,15,15,15,15,15,15,14,12,11,10,10,9,8,7,5,5,5,5,5,10,10,10,10,10,10,10,10,10,10,10,6,6,6,5,5,8,8,8,7,7,7,7,7,7,7,7
19,232127.0,20,20,20,20,20,20,20,20,20,20,20,20,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,261675.0,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
