,raceId,driverId,driverRef,positionOrder,statusId,status,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71
2,220.0,15.0,trulli,15.0,5.0,Engine,82961.0,158617.0,233781.0,308305.0,382595.0,456774.0,530620.0,604277.0,677722.0,751315.0,824809.0,898063.0,971350.0,1045038.0,1118664.0,1192042.0,1265554.0,1339117.0,1412519.0,1485836.0,1559047.0,1632327.0,1705819.0,1779093.0,1852299.0,1925608.0,1998549.0,2072162.0,2144833.0,2217431.0,2290156.0,2362998.0,2436004.0,2508850.0,2581507.0,2654248.0,2730458.0,2827359.0,2901861.0,2976218.0,3051147.0,3125617.0,3200208.0,3274517.0,3350452.0,3425409.0,3500123.0,3574353.0,3648488.0,3722586.0,3796435.0,3870234.0,3943785.0,4017208.0,4090604.0,4163861.0,4237206.0,4310753.0,,,,,,,,,,,,,
4,220.0,22.0,barrichello,14.0,20.0,Spun off,83884.0,159632.0,235236.0,310044.0,384575.0,458849.0,532867.0,606713.0,680530.0,754639.0,828573.0,902288.0,975947.0,1049565.0,1123256.0,1197975.0,1271666.0,1345493.0,1419415.0,1493373.0,1567361.0,1641185.0,1715437.0,1791465.0,1866010.0,1940577.0,2015063.0,2091524.0,2186538.0,2260074.0,2333264.0,2406395.0,2479571.0,2552859.0,2626092.0,2699431.0,2772752.0,2846030.0,2919267.0,2992457.0,3065750.0,3138825.0,3212925.0,3286759.0,3360302.0,3434352.0,3507785.0,3581315.0,3654486.0,3729380.0,3824759.0,3897915.0,3970735.0,4043545.0,4116080.0,4189652.0,4262890.0,4335990.0,4409553.0,4482948.0,4556442.0,4630237.0,4704684.0,4778334.0,,,,,,,
7,220.0,35.0,villeneuve,1.0,1.0,Finished,84733.0,161312.0,236569.0,311424.0,385741.0,459983.0,534059.0,608029.0,681915.0,755807.0,829709.0,903181.0,976567.0,1050279.0,1123819.0,1198795.0,1272543.0,1346078.0,1419910.0,1493753.0,1567814.0,1641607.0,1715821.0,1789895.0,1863064.0,1935641.0,2008242.0,2080438.0,2152818.0,2225081.0,2297983.0,2370454.0,2442563.0,2514497.0,2586912.0,2658726.0,2731651.0,2804769.0,2878641.0,2953065.0,3050046.0,3124229.0,3198135.0,3272327.0,3346527.0,3420650.0,3494501.0,3567797.0,3641398.0,3715131.0,3788996.0,3863128.0,3936804.0,4011254.0,4084584.0,4157704.0,4230567.0,4303280.0,4379013.0,4452803.0,4526738.0,4599240.0,4672236.0,4745045.0,4817771.0,4890914.0,4963884.0,5037388.0,5109637.0,5181751.0,5255999.0
18,220.0,76.0,magnussen,16.0,5.0,Engine,85025.0,161677.0,236920.0,311882.0,386690.0,461387.0,536212.0,611146.0,685876.0,760530.0,835088.0,909374.0,983504.0,1058054.0,1132262.0,1206733.0,1281102.0,1355144.0,1429266.0,1503172.0,1576761.0,1650543.0,1723973.0,1797190.0,1870667.0,1946612.0,2043143.0,2116770.0,2190247.0,2266279.0,2339091.0,2411953.0,2484969.0,2557831.0,2630760.0,2703625.0,2776304.0,2848909.0,2921667.0,2994328.0,3067375.0,3140117.0,3213425.0,3287176.0,3360922.0,3434874.0,3510848.0,3606711.0,3679845.0,3753203.0,3826805.0,3900765.0,3974552.0,4047417.0,4120200.0,4193246.0,4266665.0,4340099.0,,,,,,,,,,,,,
8,220.0,49.0,frentzen,3.0,1.0,Finished,85893.0,162702.0,238881.0,314098.0,388711.0,463148.0,537362.0,611732.0,686582.0,761013.0,835633.0,909860.0,983889.0,1058533.0,1132737.0,1207078.0,1281853.0,1355995.0,1430193.0,1504001.0,1577647.0,1652471.0,1726461.0,1799419.0,1872569.0,1946074.0,2019000.0,2091730.0,2164175.0,2236870.0,2309635.0,2382219.0,2454960.0,2527818.0,2602118.0,2675038.0,2747544.0,2821667.0,2897128.0,2972339.0,3046443.0,3121511.0,3218393.0,3292235.0,3365520.0,3438591.0,3512229.0,3585556.0,3658822.0,3731716.0,3804419.0,3877234.0,3949910.0,4022621.0,4094844.0,4167404.0,4240291.0,4312993.0,4387000.0,4460254.0,4532827.0,4605269.0,4677568.0,4749840.0,4822226.0,4894779.0,4967096.0,5040869.0,5113927.0,5186684.0,5259961.0
6,220.0,30.0,michael_schumacher,6.0,1.0,Finished,86347.0,163151.0,239241.0,314820.0,389576.0,463938.0,538106.0,612398.0,687115.0,761791.0,836393.0,910590.0,984842.0,1059261.0,1133487.0,1207765.0,1282340.0,1356675.0,1430884.0,1504745.0,1578346.0,1652736.0,1727289.0,1800718.0,1874081.0,1947324.0,2020445.0,2093210.0,2165825.0,2238338.0,2310870.0,2383520.0,2456087.0,2528561.0,2602744.0,2675843.0,2748469.0,2822060.0,2896080.0,2969714.0,3041979.0,3115766.0,3212365.0,3285901.0,3359550.0,3433070.0,3506711.0,3580007.0,3653477.0,3728084.0,3825256.0,3899082.0,3972272.0,4045511.0,4118299.0,4191017.0,4263782.0,4336811.0,4410203.0,4483408.0,4556812.0,4630622.0,4705250.0,4778688.0,4852773.0,4925758.0,4998107.0,5070908.0,5144284.0,5217240.0,5289409.0
1,220.0,14.0,coulthard,2.0,1.0,Finished,86997.0,163983.0,240090.0,315769.0,390558.0,464939.0,539315.0,613287.0,687812.0,762561.0,836922.0,911253.0,985468.0,1059795.0,1134093.0,1208464.0,1283142.0,1357356.0,1431623.0,1505566.0,1579138.0,1653307.0,1728118.0,1801564.0,1875197.0,1948404.0,2021481.0,2094525.0,2167625.0,2240338.0,2313001.0,2385916.0,2458615.0,2531368.0,2604266.0,2677576.0,2750482.0,2823362.0,2897948.0,2973123.0,3047315.0,3121266.0,3195464.0,3290634.0,3364161.0,3437524.0,3511457.0,3584775.0,3657743.0,3730734.0,3803542.0,3876149.0,3948885.0,4021375.0,4094100.0,4166393.0,4238857.0,4311387.0,4385473.0,4458493.0,4531257.0,4603732.0,4676082.0,4748505.0,4820712.0,4893594.0,4966427.0,5040168.0,5113432.0,5185969.0,5258908.0
16,220.0,71.0,damon_hill,7.0,1.0,Finished,87421.0,164637.0,240396.0,316134.0,390884.0,465604.0,540043.0,614159.0,688517.0,763344.0,837847.0,911855.0,986063.0,1060487.0,1135082.0,1209397.0,1283722.0,1358083.0,1432322.0,1506330.0,1580246.0,1654000.0,1728670.0,1802509.0,1876310.0,1949723.0,2023363.0,2097040.0,2170382.0,2243581.0,2316924.0,2390271.0,2463545.0,2536811.0,2609807.0,2682848.0,2756152.0,2829891.0,2907192.0,3005966.0,3080248.0,3154487.0,3231004.0,3305381.0,3379194.0,3452840.0,3526255.0,3599871.0,3673654.0,3747008.0,3820212.0,3893545.0,3966448.0,4040012.0,4113472.0,4186931.0,4260377.0,4334034.0,4408336.0,4482045.0,4555617.0,4629793.0,4703901.0,4777283.0,4850458.0,4923824.0,4997073.0,5070448.0,5143758.0,5218836.0,5293206.0
5,220.0,23.0,ralf_schumacher,5.0,1.0,Finished,87764.0,165670.0,242082.0,317614.0,392962.0,467915.0,542767.0,616959.0,691057.0,765109.0,839249.0,913490.0,988178.0,1062148.0,1136043.0,1210601.0,1284791.0,1359030.0,1433168.0,1507234.0,1581111.0,1655000.0,1730351.0,1804078.0,1877686.0,1951160.0,2024525.0,2097865.0,2171709.0,2244947.0,2317947.0,2391176.0,2464329.0,2537530.0,2610803.0,2683716.0,2756823.0,2831081.0,2905790.0,2979174.0,3053881.0,3128296.0,3230311.0,3304303.0,3377929.0,3451609.0,3525275.0,3598904.0,3672507.0,3745808.0,3819068.0,3892298.0,3965514.0,4038587.0,4111764.0,4185010.0,4259848.0,4333499.0,4407640.0,4481496.0,4555098.0,4629398.0,4703466.0,4776613.0,4849475.0,4922546.0,4995451.0,5068809.0,5141829.0,5214716.0,5287858.0
11,220.0,56.0,irvine,19.0,4.0,Collision,88105.0,166210.0,242905.0,318956.0,394294.0,469698.0,544889.0,620009.0,694823.0,769544.0,843895.0,918814.0,994097.0,1071355.0,1146762.0,1221956.0,1296817.0,1371704.0,1446272.0,1520698.0,1596448.0,1670950.0,1745209.0,1822940.0,1897463.0,1971596.0,2045534.0,2119184.0,2192829.0,2268598.0,2344277.0,2418972.0,2493700.0,2566446.0,2639150.0,2712122.0,2785698.0,2888943.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
