,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75
0,180,30,michael_schumacher,6,15,20,Spun off,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,180,57,hakkinen,1,1,1,Finished,753,841,1469.0,769.0,1508.0,1044.0,1409.0,1563.0,1581.0,1790.0,1913.0,2119.0,2104.0,2300.0,2728.0,3170.0,3307.0,3186.0,3233.0,2856.0,2746.0,2659.0,3082.0,3236.0,3686.0,3938.0,4274.0,4612.0,4285.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,180,56,irvine,6,3,1,Finished,1649,1782,3310.0,2589.0,2806.0,2220.0,2333.0,3259.0,3936.0,4872.0,5362.0,5594.0,5983.0,6741.0,7593.0,8204.0,8593.0,8813.0,9141.0,9063.0,9042.0,9349.0,10027.0,10462.0,11297.0,11785.0,12137.0,12526.0,12029.0,7195.0,7137.0,6970.0,6960.0,6940.0,6584.0,6889.0,21135.0,5609.0,2640.0,2075.0,11924.0,15777.0,18038.0,18672.0,21158.0,23593.0,26338.0,27519.0,27784.0,29213.0,29893.0,30687.0,31448.0,29762.0,28273.0,26666.0,26436.0,26814.0,24960.0,24178.0,23448.0,22646.0,22049.0,21045.0,19267.0,18493.0,16528.0,1315.0,1796.0
3,180,21,fisichella,22,2,1,Finished,2378,2216,4740.0,4470.0,4479.0,3806.0,3799.0,5330.0,6383.0,7552.0,8387.0,9230.0,10605.0,11681.0,12949.0,14003.0,15436.0,16452.0,17411.0,17665.0,18203.0,18940.0,20276.0,21288.0,22539.0,23596.0,24693.0,25703.0,26474.0,22104.0,22123.0,21608.0,22131.0,22234.0,21997.0,40930.0,32332.0,13447.0,3899.0,3045.0,4477.0,6655.0,12255.0,14703.0,17382.0,17860.0,18551.0,18454.0,18392.0,18307.0,17799.0,17166.0,16782.0,16114.0,15333.0,14202.0,13979.0,14095.0,13137.0,13215.0,13427.0,13767.0,14344.0,14313.0,13300.0,11561.0,5519.0,561.0,781.0
4,180,14,coulthard,1,7,1,Finished,3038,2542,4368.0,3087.0,3880.0,3169.0,2785.0,3814.0,4198.0,5244.0,6117.0,6475.0,6522.0,7757.0,8371.0,8994.0,9530.0,9765.0,10446.0,10708.0,10883.0,11385.0,12550.0,13076.0,13858.0,14398.0,15097.0,15665.0,15700.0,11923.0,11960.0,10842.0,10802.0,10543.0,9717.0,9797.0,740.0,2960.0,3235.0,2179.0,39715.0,43957.0,45261.0,46547.0,47770.0,48669.0,49642.0,51002.0,71450.0,74438.0,74348.0,73723.0,73517.0,73296.0,72868.0,72050.0,71896.0,72014.0,70928.0,70996.0,71190.0,71735.0,72152.0,72191.0,71647.0,70674.0,63902.0,37509.0,5003.0
5,180,49,frentzen,17,11,23,Brakes,3765,3239,5620.0,5588.0,5214.0,4473.0,4492.0,6031.0,7141.0,8425.0,9553.0,11029.0,12211.0,13353.0,14924.0,16287.0,17447.0,18885.0,19976.0,20642.0,21730.0,22513.0,24197.0,25560.0,26948.0,28400.0,29431.0,30203.0,30534.0,26757.0,27433.0,27206.0,27949.0,28492.0,28092.0,46209.0,33661.0,14643.0,4521.0,3377.0,5104.0,7229.0,11673.0,13571.0,14326.0,14804.0,16081.0,16200.0,16571.0,16593.0,16187.0,15643.0,15374.0,14405.0,13567.0,12604.0,12434.0,12693.0,11506.0,11459.0,11715.0,12018.0,12701.0,13347.0,12273.0,,,,
6,180,65,herbert,24,5,1,Finished,3989,3624,5828.0,6060.0,5788.0,5393.0,4636.0,6198.0,7903.0,9194.0,10369.0,11538.0,13022.0,14498.0,15931.0,16997.0,18546.0,19912.0,21139.0,21917.0,22856.0,24123.0,25627.0,44949.0,49160.0,51671.0,53721.0,55865.0,57510.0,54493.0,55749.0,56331.0,57950.0,59333.0,60659.0,88152.0,80153.0,63013.0,9224.0,6242.0,8872.0,11952.0,14000.0,17011.0,20105.0,22745.0,25162.0,26243.0,27470.0,28793.0,29348.0,30240.0,31760.0,32332.0,32073.0,32024.0,32758.0,33800.0,33434.0,34420.0,35331.0,36371.0,37566.0,38039.0,38058.0,38535.0,35868.0,10015.0,2804.0
7,180,70,zanardi,3,12,23,Brakes,6725,4465,7919.0,19725.0,13240.0,12729.0,9923.0,13785.0,17615.0,21592.0,24954.0,28173.0,31458.0,34011.0,36307.0,38603.0,41388.0,44032.0,46843.0,49313.0,52754.0,55948.0,58974.0,62208.0,65635.0,69041.0,71689.0,74657.0,76890.0,74479.0,76534.0,77735.0,80266.0,83506.0,85191.0,97631.0,103133.0,88080.0,31124.0,7275.0,11649.0,13875.0,18824.0,21456.0,23741.0,26147.0,30858.0,51555.0,55593.0,58899.0,,,,,,,,,,,,,,,,,,,
8,180,23,ralf_schumacher,3,4,1,Finished,7656,4958,8419.0,9365.0,6611.0,6287.0,5415.0,7808.0,9549.0,11687.0,13500.0,15364.0,16770.0,18371.0,20455.0,22212.0,24221.0,25692.0,27036.0,27976.0,29104.0,31580.0,33507.0,35107.0,36862.0,38443.0,40033.0,41326.0,42282.0,39741.0,40086.0,40008.0,46926.0,48617.0,49088.0,70680.0,60835.0,42672.0,6730.0,5544.0,8115.0,11199.0,13575.0,16465.0,19772.0,22503.0,24211.0,24906.0,25690.0,26663.0,27012.0,27403.0,27482.0,27023.0,26241.0,25636.0,26144.0,27460.0,27658.0,29299.0,30078.0,31027.0,33027.0,33783.0,34764.0,34779.0,34252.0,7733.0,2391.0
9,180,64,diniz,15,6,1,Finished,9212,6296,9822.0,10368.0,7195.0,6677.0,5998.0,8740.0,10424.0,12736.0,14632.0,16971.0,18817.0,20322.0,22457.0,24180.0,26167.0,28483.0,30215.0,31525.0,33227.0,34660.0,36670.0,38092.0,40122.0,42014.0,43725.0,45507.0,46462.0,43008.0,43999.0,44333.0,45702.0,46824.0,47323.0,69147.0,60274.0,41778.0,6082.0,5485.0,9905.0,13127.0,15849.0,18428.0,20891.0,23490.0,28333.0,29667.0,31144.0,32139.0,32797.0,33920.0,34899.0,34826.0,34406.0,34246.0,34467.0,34755.0,34329.0,35430.0,36309.0,37761.0,38577.0,39200.0,39861.0,40455.0,36931.0,11295.0,3710.0
