,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61
0,72.0,4.0,alonso,1.0,1.0,Finished,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7239.0,4984.0,3448.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6727.0,3880.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,72.0,15.0,trulli,2.0,1.0,Finished,830.0,1290.0,2190.0,1576.0,2774.0,3949.0,4340.0,4754.0,5895.0,6340.0,6404.0,6591.0,6984.0,6823.0,7000.0,7394.0,8085.0,8002.0,7904.0,7717.0,8994.0,16830.0,14979.0,14047.0,11326.0,12081.0,12039.0,12072.0,13100.0,13585.0,13655.0,12927.0,13114.0,12029.0,14513.0,15228.0,15839.0,16845.0,17179.0,15668.0,0.0,0.0,16718.0,16279.0,15944.0,15915.0,16015.0,17341.0,17968.0,18933.0,18717.0,19359.0,20491.0,21378.0,23490.0,24327.0
2,72.0,21.0,fisichella,15.0,4.0,Collision,1906.0,2616.0,3500.0,2832.0,4185.0,5190.0,5919.0,7845.0,8390.0,8905.0,9729.0,10197.0,10717.0,10707.0,11291.0,12607.0,13491.0,15092.0,15679.0,16484.0,13655.0,0.0,19672.0,18710.0,16389.0,18803.0,21149.0,22777.0,24942.0,26747.0,28489.0,29714.0,31669.0,32511.0,35247.0,37347.0,,,,,,,,,,,,,,,,,,,,
3,72.0,17.0,webber,16.0,4.0,Collision,3074.0,4049.0,5385.0,4618.0,6264.0,7682.0,8680.0,9741.0,11316.0,12101.0,12637.0,13034.0,13946.0,14572.0,15021.0,16260.0,16612.0,17973.0,18415.0,18378.0,15589.0,2740.0,25374.0,25076.0,22901.0,24027.0,24546.0,25045.0,26276.0,27409.0,29101.0,32375.0,34196.0,34163.0,35635.0,37882.0,,,,,,,,,,,,,,,,,,,,
4,72.0,23.0,ralf_schumacher,5.0,1.0,Finished,3691.0,4788.0,6462.0,5440.0,6899.0,8348.0,10057.0,11000.0,12276.0,13173.0,13787.0,14393.0,16236.0,16718.0,16553.0,17287.0,17633.0,18618.0,19132.0,23274.0,45689.0,30607.0,29182.0,28234.0,25909.0,27409.0,27576.0,27572.0,28348.0,28845.0,29652.0,32774.0,37110.0,37210.0,39075.0,40852.0,43347.0,45443.0,47023.0,43900.0,32275.0,52607.0,48172.0,48173.0,48687.0,48090.0,48647.0,48451.0,48450.0,48744.0,48935.0,48637.0,48546.0,49974.0,51093.0,51854.0
5,72.0,8.0,raikkonen,9.0,1.0,Finished,4563.0,6959.0,9471.0,8565.0,10315.0,11721.0,12850.0,14347.0,15393.0,16013.0,16680.0,17010.0,18377.0,19217.0,19555.0,20083.0,20813.0,21826.0,23244.0,23277.0,20414.0,3885.0,0.0,0.0,58699.0,85529.0,85005.0,84908.0,86647.0,87201.0,87852.0,87183.0,89164.0,87910.0,88561.0,88977.0,89936.0,90058.0,89469.0,86134.0,73265.0,91407.0,88159.0,88908.0,90107.0,89437.0,90235.0,89817.0,89175.0,88292.0,87214.0,85738.0,85618.0,84638.0,84230.0,81580.0
6,72.0,18.0,button,18.0,5.0,Engine,4792.0,5866.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,72.0,2.0,heidfeld,3.0,1.0,Finished,5988.0,7807.0,10899.0,10516.0,11566.0,12876.0,13878.0,15055.0,15795.0,17843.0,18484.0,18809.0,19470.0,20010.0,20464.0,21064.0,21775.0,22282.0,24204.0,27781.0,51257.0,36147.0,34508.0,33713.0,31250.0,31961.0,31973.0,32135.0,32594.0,32866.0,32504.0,32546.0,35464.0,34694.0,36182.0,38391.0,40537.0,40426.0,39394.0,34755.0,18752.0,17787.0,36672.0,36572.0,35992.0,35329.0,35822.0,36632.0,36863.0,35944.0,35584.0,34692.0,34495.0,33799.0,33676.0,32188.0
8,72.0,14.0,coulthard,6.0,1.0,Finished,6693.0,8604.0,11248.0,11627.0,13306.0,15348.0,16763.0,18449.0,19750.0,21612.0,22954.0,24357.0,25533.0,26414.0,27146.0,28156.0,29260.0,30151.0,31286.0,36191.0,59090.0,45191.0,44399.0,44561.0,49841.0,51984.0,53398.0,54686.0,57302.0,60018.0,62416.0,64041.0,66468.0,66859.0,68212.0,69701.0,71547.0,72727.0,73038.0,69832.0,59071.0,77752.0,74599.0,75366.0,76125.0,76215.0,76695.0,76806.0,77161.0,77235.0,77175.0,76490.0,76324.0,76185.0,75752.0,72543.0
9,72.0,32.0,klien,8.0,1.0,Finished,7289.0,9670.0,11899.0,12150.0,14105.0,16858.0,18163.0,19650.0,20951.0,22656.0,24103.0,25387.0,26912.0,27761.0,29043.0,30101.0,30897.0,35555.0,63144.0,66107.0,66097.0,53247.0,52082.0,52026.0,50620.0,53800.0,55061.0,56216.0,58150.0,60500.0,62860.0,64488.0,67104.0,69316.0,71869.0,73171.0,74449.0,75366.0,76503.0,76540.0,84232.0,81969.0,78729.0,79512.0,80870.0,81151.0,81890.0,83526.0,84043.0,83926.0,83717.0,83198.0,83170.0,83472.0,83268.0,80835.0
