,raceId,driverId,driverRef,positionOrder,statusId,status,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56
15,72.0,31.0,montoya,4.0,1.0,Finished,110736.0,209488.0,308705.0,409014.0,507945.0,607112.0,705780.0,803988.0,901987.0,999974.0,1097871.0,1195985.0,1293915.0,1391233.0,1488605.0,1585968.0,1683116.0,1780194.0,1877398.0,1974690.0,2071347.0,2168439.0,2268178.0,2388719.0,2487080.0,2585314.0,2683274.0,2781634.0,2879391.0,2976994.0,3074560.0,3172523.0,3270091.0,3367608.0,3464916.0,3562201.0,3659456.0,3756635.0,3854005.0,3950834.0,4047523.0,4144108.0,4244536.0,4363015.0,4460665.0,4558005.0,4655445.0,4752779.0,4850531.0,4947964.0,5045562.0,5142611.0,5240162.0,5338129.0,5436063.0,5535367.0
11,72.0,22.0,barrichello,14.0,27.0,Tyre,111083.0,211087.0,311212.0,412105.0,511340.0,610588.0,709350.0,808192.0,906576.0,1004770.0,1102703.0,1200694.0,1298469.0,1396223.0,1493934.0,1591736.0,1689067.0,1786613.0,1884050.0,1981332.0,2078548.0,2175426.0,2274071.0,2372769.0,2473865.0,2594238.0,2693131.0,2792411.0,2891859.0,2991595.0,3090465.0,3189472.0,3288785.0,3390435.0,3495456.0,3619203.0,3719218.0,3819209.0,3920272.0,4020376.0,4121509.0,4221285.0,4321022.0,4420914.0,4521665.0,4621944.0,4721931.0,4822419.0,4931046.0,,,,,,,
4,72.0,13.0,massa,10.0,11.0,+1 Lap,111632.0,211522.0,311828.0,412775.0,512237.0,611672.0,710304.0,809144.0,907748.0,1006362.0,1104544.0,1202933.0,1300746.0,1398652.0,1496912.0,1594695.0,1692131.0,1789343.0,1886948.0,1984200.0,2085760.0,2207897.0,2306517.0,2406175.0,2504861.0,2603655.0,2701956.0,2800333.0,2898483.0,2997120.0,3095444.0,3194901.0,3292864.0,3392068.0,3492467.0,3591042.0,3688909.0,3786978.0,3885046.0,3986291.0,4107805.0,4206661.0,4305513.0,4404011.0,4503993.0,4604519.0,4704323.0,4803645.0,4905325.0,5004471.0,5103422.0,5204257.0,5305530.0,5404801.0,5505412.0,
14,72.0,30.0,michael_schumacher,7.0,1.0,Finished,112173.0,213192.0,313205.0,414370.0,513816.0,613987.0,712908.0,811633.0,910184.0,1008668.0,1106947.0,1205139.0,1303226.0,1401164.0,1499234.0,1597107.0,1694716.0,1792121.0,1889359.0,1986973.0,2084507.0,2181559.0,2278720.0,2379477.0,2500515.0,2599492.0,2698574.0,2796959.0,2895599.0,2994698.0,3093206.0,3192256.0,3291712.0,3391468.0,3491811.0,3590190.0,3688021.0,3786384.0,3883840.0,3981044.0,4078026.0,4175494.0,4272821.0,4372766.0,4491865.0,4590099.0,4689098.0,4787991.0,4886101.0,4984378.0,5082493.0,5180695.0,5278923.0,5377374.0,5475385.0,5573724.0
18,72.0,35.0,villeneuve,17.0,20.0,Spun off,112858.0,213366.0,314394.0,415875.0,515583.0,615411.0,715327.0,814108.0,912940.0,1011566.0,1110312.0,1209174.0,1308308.0,1406672.0,1505239.0,1603675.0,1702660.0,1800718.0,1898822.0,1997005.0,2095977.0,2194655.0,2298511.0,2420819.0,2520113.0,2619156.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,72.0,19.0,davidson,19.0,5.0,Engine,113323.0,214793.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,72.0,33.0,monteiro,12.0,13.0,+3 Laps,114740.0,222741.0,332622.0,437659.0,540335.0,643032.0,745370.0,847269.0,950050.0,1051885.0,1153471.0,1254958.0,1356187.0,1458034.0,1559840.0,1661623.0,1765680.0,1868164.0,1974915.0,2100030.0,2202875.0,2304867.0,2407876.0,2515280.0,2617557.0,2719367.0,2821090.0,2923376.0,3026866.0,3129465.0,3230791.0,3331627.0,3433952.0,3536201.0,3637852.0,3738284.0,3842671.0,3971435.0,4074660.0,4178211.0,4280599.0,4382095.0,4483508.0,4584693.0,4686445.0,4791303.0,4893560.0,4996969.0,5100245.0,5203884.0,5307629.0,5410018.0,5512049.0,,,
19,72.0,39.0,karthikeyan,11.0,12.0,+2 Laps,115617.0,218490.0,325006.0,427847.0,529650.0,631123.0,732217.0,833550.0,934500.0,1035834.0,1136997.0,1238317.0,1339046.0,1439095.0,1539455.0,1639721.0,1739721.0,1839554.0,1941017.0,2047193.0,2173262.0,2277148.0,2381223.0,2484753.0,2587420.0,2688430.0,2789764.0,2893123.0,2996414.0,3098900.0,3199629.0,3300132.0,3400637.0,3500564.0,3601573.0,3702731.0,3804593.0,3905807.0,4007710.0,4114392.0,4240007.0,4341495.0,4442636.0,4544467.0,4647774.0,4749027.0,4851876.0,4955434.0,5057276.0,5158987.0,5260198.0,5361464.0,5462800.0,5563360.0,,
13,72.0,27.0,albers,13.0,14.0,+4 Laps,116108.0,221402.0,327836.0,432145.0,535986.0,639410.0,742723.0,846967.0,952090.0,1055183.0,1158230.0,1260695.0,1363727.0,1467077.0,1576212.0,1706642.0,1810954.0,1914754.0,2018895.0,2123783.0,2227707.0,2330875.0,2435336.0,2538692.0,2641552.0,2745102.0,2848822.0,2951707.0,3055103.0,3164088.0,3268430.0,3372123.0,3474963.0,3581624.0,3712345.0,3816328.0,3924879.0,4031792.0,4140545.0,4247419.0,4354194.0,4462811.0,4568670.0,4674080.0,4779173.0,4886084.0,4994299.0,5099302.0,5210335.0,5315129.0,5421264.0,5527696.0,,,,
20,72.0,40.0,friesacher,20.0,20.0,Spun off,116176.0,219734.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
