,raceId,driverId,driverRef,positionOrder,statusId,status,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71
10,52.0,13.0,massa,2.0,1.0,Finished,80237.0,155646.0,231220.0,305567.0,380242.0,454695.0,528661.0,602735.0,676644.0,750613.0,824500.0,898432.0,971688.0,1044806.0,1117860.0,1191335.0,1264293.0,1337225.0,1410520.0,1488332.0,1584993.0,1658628.0,1732370.0,1806481.0,1881143.0,1955322.0,2029176.0,2102986.0,2177069.0,2250920.0,2324859.0,2398713.0,2472396.0,2546717.0,2620684.0,2694342.0,2767764.0,2841359.0,2914648.0,2987831.0,3061121.0,3134293.0,3207400.0,3283471.0,3357120.0,3430421.0,3503663.0,3576909.0,3650162.0,3728307.0,3822583.0,3895548.0,3968535.0,4043572.0,4118829.0,4193125.0,4266524.0,4340766.0,4414238.0,4488092.0,4562110.0,4636495.0,4709883.0,4782850.0,4856015.0,4929107.0,5001961.0,5077010.0,5149735.0,5224179.0,5296763.0
7,52.0,8.0,raikkonen,1.0,1.0,Finished,81067.0,156292.0,232014.0,306722.0,380887.0,455452.0,529723.0,603988.0,678147.0,752287.0,826399.0,900071.0,973410.0,1046569.0,1119645.0,1192857.0,1266062.0,1339056.0,1412719.0,1485384.0,1563807.0,1660484.0,1735056.0,1808943.0,1884612.0,1958599.0,2032543.0,2106719.0,2180796.0,2254574.0,2328118.0,2401840.0,2475564.0,2549223.0,2623051.0,2696554.0,2770102.0,2843655.0,2917163.0,2990373.0,3063559.0,3137009.0,3210204.0,3284261.0,3357964.0,3431727.0,3504921.0,3578468.0,3651649.0,3725146.0,3797882.0,3870672.0,3948405.0,4041656.0,4115806.0,4189682.0,4263752.0,4337957.0,4412165.0,4486129.0,4560340.0,4633676.0,4706748.0,4780063.0,4853575.0,4926020.0,4999454.0,5072804.0,5146364.0,5219890.0,5295270.0
4,52.0,4.0,alonso,3.0,1.0,Finished,81788.0,157716.0,233729.0,309293.0,384505.0,459663.0,534481.0,609287.0,684236.0,758832.0,833529.0,907862.0,981713.0,1055480.0,1129314.0,1202885.0,1276401.0,1349946.0,1423668.0,1497510.0,1570728.0,1649978.0,1747150.0,1821564.0,1896847.0,1971582.0,2046201.0,2120813.0,2195732.0,2270543.0,2345371.0,2420790.0,2496774.0,2571720.0,2646418.0,2721127.0,2795439.0,2870226.0,2944610.0,3019111.0,3093828.0,3168352.0,3242676.0,3316969.0,3391431.0,3465767.0,3540349.0,3614939.0,3690398.0,3765235.0,3840505.0,3920543.0,4014904.0,4089871.0,4164031.0,4237649.0,4311110.0,4384320.0,4457470.0,4530980.0,4605249.0,4679536.0,4753560.0,4827522.0,4901446.0,4975126.0,5048861.0,5123518.0,5198572.0,5274447.0,5352289.0
14,52.0,17.0,webber,20.0,6.0,Gearbox,82502.0,158371.0,234728.0,310436.0,385994.0,461726.0,537420.0,614364.0,689797.0,765068.0,840251.0,915052.0,989450.0,1063881.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,52.0,9.0,kubica,5.0,1.0,Finished,82983.0,158939.0,235001.0,310912.0,386427.0,462046.0,537596.0,612517.0,687286.0,761963.0,836704.0,911138.0,985223.0,1059379.0,1133569.0,1207471.0,1281502.0,1354926.0,1433312.0,1528141.0,1601679.0,1676131.0,1750356.0,1824591.0,1899062.0,1973409.0,2047549.0,2121715.0,2196546.0,2271170.0,2345863.0,2420962.0,2495408.0,2569806.0,2643701.0,2717888.0,2791815.0,2871288.0,2963998.0,3037895.0,3112839.0,3186822.0,3261570.0,3336116.0,3410589.0,3484901.0,3559171.0,3633767.0,3708375.0,3782688.0,3856658.0,3930481.0,4004518.0,4078299.0,4152134.0,4225695.0,4299252.0,4377242.0,4469039.0,4543126.0,4615812.0,4689234.0,4763069.0,4837001.0,4911547.0,4986201.0,5061769.0,5137700.0,5214101.0,5290276.0,5366227.0
2,52.0,2.0,heidfeld,6.0,1.0,Finished,83938.0,159947.0,235921.0,312053.0,387520.0,463436.0,540405.0,615629.0,690799.0,765840.0,841245.0,916197.0,990962.0,1065458.0,1140192.0,1215137.0,1289728.0,1365249.0,1439565.0,1513590.0,1587647.0,1662150.0,1737031.0,1811746.0,1891467.0,1987280.0,2062186.0,2136939.0,2212230.0,2287179.0,2362817.0,2437458.0,2512868.0,2587960.0,2662625.0,2737343.0,2812145.0,2886878.0,2961399.0,3035491.0,3110096.0,3184105.0,3258312.0,3332650.0,3406646.0,3480772.0,3554616.0,3628667.0,3702803.0,3776794.0,3855073.0,3948968.0,4022420.0,4096129.0,4170265.0,4244288.0,4318404.0,4393552.0,4468220.0,4542601.0,4620257.0,4694871.0,4769287.0,4843837.0,4918023.0,4992148.0,5066267.0,5141406.0,5216119.0,5290900.0,5366587.0
12,52.0,15.0,trulli,8.0,11.0,+1 Lap,84958.0,161793.0,237827.0,313977.0,389682.0,465276.0,541426.0,616996.0,692529.0,767632.0,842682.0,917735.0,992306.0,1066791.0,1141433.0,1216296.0,1291279.0,1365715.0,1440839.0,1515210.0,1589254.0,1667629.0,1761734.0,1835528.0,1909616.0,1983997.0,2058347.0,2133188.0,2208261.0,2282942.0,2357848.0,2432715.0,2507831.0,2582761.0,2657557.0,2732780.0,2807190.0,2882012.0,2956840.0,3031358.0,3106012.0,3180838.0,3260396.0,3355885.0,3433164.0,3507640.0,3581977.0,3656398.0,3730858.0,3805297.0,3879510.0,3953597.0,4028560.0,4102500.0,4176249.0,4249922.0,4323698.0,4397258.0,4471234.0,4544800.0,4620761.0,4695300.0,4774376.0,4869076.0,4943253.0,5016704.0,5090225.0,5163586.0,5237080.0,5310730.0,
1,52.0,1.0,hamilton,7.0,11.0,+1 Lap,84976.0,160366.0,236249.0,312519.0,388164.0,463747.0,539199.0,642961.0,717340.0,792473.0,867016.0,941474.0,1016086.0,1092328.0,1168285.0,1242647.0,1316801.0,1390724.0,1464417.0,1537712.0,1611476.0,1690547.0,1783697.0,1857374.0,1931389.0,2005503.0,2079837.0,2154451.0,2228860.0,2303668.0,2378693.0,2453133.0,2527817.0,2602364.0,2675810.0,2754300.0,2847545.0,2920974.0,2994473.0,3068731.0,3143011.0,3216834.0,3291165.0,3365231.0,3439729.0,3513968.0,3588088.0,3662082.0,3736419.0,3810619.0,3884208.0,3957450.0,4030835.0,4104591.0,4177753.0,4256173.0,4347434.0,4419940.0,4493100.0,4566129.0,4639795.0,4713238.0,4786593.0,4859964.0,4933054.0,5006100.0,5079327.0,5152550.0,5225729.0,5299350.0,
3,52.0,3.0,rosberg,4.0,1.0,Finished,85617.0,162668.0,239052.0,314789.0,390603.0,466299.0,542097.0,617721.0,693231.0,768452.0,843567.0,918423.0,992992.0,1067501.0,1142270.0,1217068.0,1292048.0,1366450.0,1441249.0,1515734.0,1589983.0,1664145.0,1742782.0,1841188.0,1915894.0,1990849.0,2065880.0,2140888.0,2216237.0,2291699.0,2366610.0,2441320.0,2516104.0,2590692.0,2665655.0,2740012.0,2814399.0,2889049.0,2963492.0,3037663.0,3112124.0,3186180.0,3260299.0,3334671.0,3408545.0,3482923.0,3556752.0,3630752.0,3705096.0,3778778.0,3852315.0,3925530.0,3998739.0,4076502.0,4172833.0,4245992.0,4319336.0,4394015.0,4468509.0,4542853.0,4617939.0,4691492.0,4765002.0,4838309.0,4911801.0,4986220.0,5061822.0,5137731.0,5211398.0,5284643.0,5358118.0
11,52.0,14.0,coulthard,9.0,11.0,+1 Lap,85944.0,163118.0,239760.0,315659.0,391296.0,467113.0,542948.0,618784.0,694698.0,770137.0,845534.0,920487.0,995336.0,1069956.0,1144768.0,1219514.0,1294326.0,1369178.0,1444093.0,1518660.0,1593085.0,1667280.0,1746432.0,1841976.0,1916521.0,1991220.0,2066112.0,2142080.0,2217029.0,2292272.0,2367272.0,2442651.0,2517698.0,2592374.0,2667035.0,2741537.0,2816348.0,2890998.0,2965762.0,3040406.0,3115275.0,3194636.0,3292058.0,3366841.0,3442978.0,3519199.0,3595400.0,3671803.0,3747668.0,3824057.0,3899244.0,3973968.0,4048738.0,4123215.0,4197878.0,4272737.0,4347495.0,4422726.0,4497742.0,4572865.0,4654686.0,4730439.0,4805705.0,4881083.0,4956378.0,5031534.0,5106830.0,5182907.0,5258711.0,5334817.0,
