,raceId,driverId,driverRef,constructorId,positionOrder,statusId,status,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71
2,107,8,raikkonen,1,2,1,Finished,88080,170832,253976,337428.0,425086.0,522700.0,599433.0,673556.0,746916.0,820279.0,893487.0,966565.0,1039831.0,1113369.0,1186357.0,1259684.0,1332331.0,1404779.0,1477434.0,1549994.0,1622232.0,1694248.0,1766677.0,1838742.0,1911008.0,1983276.0,2055678.0,2128494.0,2204167.0,2296505.0,2369741.0,2443192.0,2516380.0,2589392.0,2661591.0,2733961.0,2806263.0,2878609.0,2950793.0,3023171.0,3095216.0,3167377.0,3239704.0,3311628.0,3383659.0,3455961.0,3528053.0,3600061.0,3671834.0,3743712.0,3815599.0,3887161.0,3958732.0,4030956.0,4106525.0,4196389.0,4268527.0,4341016.0,4413659.0,4486463.0,4558904.0,4631262.0,4703596.0,4776177.0,4848614.0,4920777.0,4992864.0,5065217.0,5137616.0,5210266.0,5282473.0
11,107,22,barrichello,6,3,1,Finished,88604,171641,254019,336124.0,419212.0,506928.0,605284.0,683401.0,758739.0,833148.0,907476.0,980990.0,1054628.0,1128059.0,1200765.0,1273928.0,1346351.0,1418839.0,1491967.0,1563953.0,1635939.0,1707611.0,1779409.0,1851161.0,1924288.0,1997201.0,2074167.0,2165439.0,2237698.0,2310183.0,2383463.0,2457191.0,2530634.0,2604231.0,2676774.0,2749356.0,2822288.0,2895039.0,2967360.0,3039822.0,3111981.0,3184117.0,3256122.0,3328294.0,3400265.0,3472185.0,3544291.0,3616178.0,3691508.0,3782004.0,3854110.0,3926613.0,3999395.0,4071969.0,4144080.0,4216809.0,4288770.0,4361622.0,4433729.0,4506449.0,4578841.0,4650969.0,4723234.0,4795378.0,4868106.0,4940789.0,5013856.0,5086647.0,5159653.0,5232496.0,5305550.0
9,107,18,button,16,20,5,Engine,90327,174767,261354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,107,13,massa,15,8,1,Finished,90714,174652,256953,338676.0,421297.0,502961.0,588778.0,687428.0,764058.0,841944.0,917067.0,992097.0,1066507.0,1140489.0,1214996.0,1289246.0,1362801.0,1436114.0,1509857.0,1583315.0,1657160.0,1730259.0,1803365.0,1876289.0,1949553.0,2022558.0,2095390.0,2168311.0,2240917.0,2313710.0,2387747.0,2461870.0,2539833.0,2633229.0,2706215.0,2779778.0,2852868.0,2925945.0,2998832.0,3071721.0,3144558.0,3217428.0,3290081.0,3363057.0,3436553.0,3509183.0,3581481.0,3653982.0,3726304.0,3798682.0,3871759.0,3944040.0,4020317.0,4110688.0,4183346.0,4255891.0,4328298.0,4400787.0,4473181.0,4545744.0,4618174.0,4690718.0,4763198.0,4836119.0,4908443.0,4980700.0,5053815.0,5125881.0,5198380.0,5270675.0,5343761.0
14,107,31,montoya,3,1,1,Finished,90776,173046,254879,338088.0,425415.0,522220.0,598189.0,671916.0,745216.0,818873.0,891919.0,964932.0,1037638.0,1110730.0,1183271.0,1256134.0,1329347.0,1401589.0,1473833.0,1546151.0,1618163.0,1690259.0,1762404.0,1834262.0,1906232.0,1979374.0,2051880.0,2127322.0,2218374.0,2290018.0,2362614.0,2435420.0,2511303.0,2584022.0,2656361.0,2728610.0,2800854.0,2873255.0,2945738.0,3018178.0,3090137.0,3162507.0,3234679.0,3306951.0,3379003.0,3450937.0,3522854.0,3594510.0,3665983.0,3741436.0,3832517.0,3905302.0,3977571.0,4050230.0,4122436.0,4194986.0,4267388.0,4339851.0,4413090.0,4485667.0,4557930.0,4630162.0,4702687.0,4775179.0,4847572.0,4919843.0,4992035.0,5064589.0,5136538.0,5208878.0,5281451.0
4,107,11,sato,16,6,1,Finished,91684,175531,258956,341372.0,428934.0,523910.0,601533.0,677651.0,751848.0,825680.0,899305.0,973025.0,1046521.0,1120795.0,1194129.0,1267732.0,1341394.0,1414057.0,1487566.0,1560046.0,1632562.0,1704929.0,1777189.0,1849387.0,1921834.0,1994879.0,2070796.0,2164381.0,2237001.0,2309515.0,2383052.0,2456570.0,2533797.0,2607025.0,2680390.0,2753523.0,2826732.0,2899865.0,2974094.0,3047253.0,3120309.0,3193362.0,3266129.0,3338533.0,3410747.0,3483165.0,3555252.0,3627921.0,3700151.0,3772296.0,3844237.0,3916353.0,3988651.0,4064258.0,4156984.0,4230785.0,4304040.0,4377578.0,4450914.0,4524460.0,4598960.0,4672449.0,4745864.0,4818925.0,4892410.0,4965384.0,5038365.0,5111480.0,5186105.0,5258937.0,5331699.0
12,107,23,ralf_schumacher,3,5,1,Finished,91936,176035,259528,348271.0,445363.0,523559.0,601109.0,677001.0,751222.0,824969.0,898277.0,971483.0,1044471.0,1118241.0,1191179.0,1265090.0,1337909.0,1410378.0,1482850.0,1555296.0,1627309.0,1699267.0,1771031.0,1843821.0,1915961.0,1992777.0,2085647.0,2158248.0,2230677.0,2303571.0,2378422.0,2452754.0,2526567.0,2599980.0,2673223.0,2746289.0,2820015.0,2892630.0,2965194.0,3037792.0,3109975.0,3182779.0,3254861.0,3327007.0,3398951.0,3470945.0,3543224.0,3619761.0,3714152.0,3787718.0,3861837.0,3936537.0,4009908.0,4083489.0,4157606.0,4231265.0,4304897.0,4378337.0,4451797.0,4525240.0,4599597.0,4672982.0,4746679.0,4820096.0,4893293.0,4966255.0,5039022.0,5112265.0,5185288.0,5257996.0,5331191.0
7,107,15,trulli,7,12,11,+1 Lap,93169,176762,261334,343810.0,431139.0,530677.0,609977.0,688138.0,765826.0,842604.0,918559.0,993261.0,1067742.0,1141893.0,1215960.0,1290533.0,1364254.0,1437871.0,1511271.0,1584500.0,1658804.0,1732022.0,1805112.0,1877914.0,1951360.0,2024903.0,2097419.0,2174572.0,2268046.0,2344754.0,2423188.0,2500281.0,2575653.0,2649721.0,2722855.0,2795920.0,2868960.0,2941977.0,3014922.0,3087693.0,3160406.0,3233199.0,3308271.0,3381633.0,3459433.0,3554983.0,3629931.0,3704166.0,3777607.0,3851185.0,3925437.0,3999099.0,4073861.0,4147203.0,4220488.0,4294043.0,4367069.0,4439968.0,4512845.0,4585706.0,4658301.0,4730880.0,4803371.0,4876149.0,4948584.0,5021177.0,5093662.0,5166330.0,5238870.0,5312201.0,
15,107,32,klien,19,14,12,+2 Laps,93318,177273,261653,344866.0,428899.0,517017.0,618299.0,694317.0,769053.0,843718.0,918934.0,994298.0,1068798.0,1143340.0,1217503.0,1291984.0,1366290.0,1439876.0,1513587.0,1587171.0,1660871.0,1734066.0,1808065.0,1899364.0,2002673.0,2076644.0,2150058.0,2223855.0,2298165.0,2375023.0,2450143.0,2524448.0,2598296.0,2672198.0,2748659.0,2823999.0,2898216.0,2972280.0,3045860.0,3119750.0,3194720.0,3268165.0,3342860.0,3416027.0,3499946.0,3573522.0,3646543.0,3719449.0,3792340.0,3865738.0,3943282.0,4036171.0,4109793.0,4184710.0,4258701.0,4332027.0,4405794.0,4479268.0,4552929.0,4628479.0,4702223.0,4777954.0,4851517.0,4925083.0,4998512.0,5071976.0,5145658.0,5218989.0,5292131.0,,
13,107,30,michael_schumacher,6,7,1,Finished,93473,177577,271070,354766.0,441417.0,537901.0,613427.0,688577.0,764714.0,841238.0,914995.0,988327.0,1061684.0,1134745.0,1207651.0,1280791.0,1353984.0,1427012.0,1499585.0,1572326.0,1644472.0,1716734.0,1789447.0,1862971.0,1936651.0,2009787.0,2083493.0,2160938.0,2251378.0,2324114.0,2398777.0,2472490.0,2545602.0,2617972.0,2690333.0,2762661.0,2835344.0,2908398.0,2980858.0,3052782.0,3124959.0,3196986.0,3269261.0,3341424.0,3413322.0,3485222.0,3557423.0,3629973.0,3701736.0,3777318.0,3867371.0,3939841.0,4011978.0,4084285.0,4158076.0,4231765.0,4305436.0,4378940.0,4452312.0,4525805.0,4600057.0,4673486.0,4746874.0,4820542.0,4893626.0,4966638.0,5039460.0,5112633.0,5186499.0,5259387.0,5332077.0
