,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71
0,170832.0,1,1,1,2,3,10,4,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1,171641.0,2,2,2,1,1,2,9,6,6,6,6,6,6,6,6,6,6,6,5,5,5,5,5,5,5,5,4,7,6,6,6,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,3,3,5,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2,174767.0,3,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,174652.0,4,4,4,4,2,1,1,10,8,10,10,10,10,10,9,9,9,9,9,9,8,8,8,8,8,8,8,8,7,7,7,7,8,11,10,10,10,10,10,10,9,9,9,9,9,9,8,8,8,8,8,8,9,9,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
4,173046.0,5,3,3,3,4,9,3,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5,175531.0,6,6,5,5,6,12,8,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,3,6,5,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,4,3,3,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,6,6
6,176035.0,7,7,6,10,15,11,6,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,7,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,7,7,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,5,5
7,176762.0,8,8,7,6,8,14,11,12,11,11,12,12,12,12,11,11,11,11,11,11,10,9,9,9,9,9,9,9,12,12,12,12,12,12,12,12,12,12,12,12,12,11,11,11,11,13,13,13,13,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,0
8,177273.0,9,9,9,7,5,4,15,15,13,13,13,13,13,13,12,12,12,12,12,12,11,11,10,13,15,15,15,15,15,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,0,0
9,177577.0,10,10,13,12,13,17,13,13,10,9,9,9,9,8,8,8,8,8,8,7,7,7,7,7,7,7,6,5,9,9,9,9,9,8,7,7,7,7,7,7,7,7,7,7,7,7,7,6,5,4,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
10,178793.0,11,11,10,8,9,8,14,14,12,12,11,11,11,11,10,10,10,10,10,10,9,10,13,14,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,12,12,12,12,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,0
11,180404.0,12,12,11,11,10,5,5,9,17,17,17,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,180687.0,13,13,12,9,7,6,17,16,14,14,14,14,14,14,13,13,13,13,13,13,12,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,186113.0,14,14,15,14,14,13,18,17,15,15,16,16,16,16,16,16,16,16,16,16,16,16,16,15,14,14,14,14,14,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,0,0
14,195764.0,15,17,16,15,11,3,2,1,1,1,1,1,1,1,1,1,1,1,6,6,6,6,6,6,6,6,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,7,6,6,6,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
15,199409.0,16,18,20,17,17,15,10,7,7,7,7,7,7,7,7,7,7,7,7,8,14,14,14,11,11,11,11,11,10,10,10,10,10,9,8,8,8,8,8,8,8,8,8,8,8,8,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0
16,199568.0,17,19,19,19,18,16,12,8,9,8,8,8,8,9,15,15,15,15,15,15,15,15,15,12,12,12,12,12,11,11,11,11,11,10,9,9,9,9,9,9,11,12,12,12,12,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,0
17,189456.0,18,15,14,13,12,7,7,11,16,16,15,15,15,15,14,14,14,14,14,14,13,13,12,10,10,10,10,10,8,8,8,8,7,7,11,11,11,11,11,11,10,10,10,10,10,10,9,9,9,9,9,9,8,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
18,192551.0,19,16,17,16,16,18,16,18,19,19,19,19,19,19,19,18,18,18,18,18,18,18,18,17,16,16,16,16,16,16,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,0,0,0,0
19,200137.0,20,20,18,18,19,19,19,19,18,18,18,18,18,18,18,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,17,17,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,0,0,0,0
