,raceId,driverId,driverRef,constructorId,positionOrder,statusId,status,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71
1,917,3,rosberg,131,1,1,Finished,80273,156685,232323,308051,383845,459701,540976,635063,711717,787017,862913,938990,1015423,1091548,1167920,1243933,1319889,1395716,1470919,1546220,1621564,1697050,1772288,1847878,1923246,2003861,2096187,2171860,2247301,2322932,2398436,2473716,2548929,2624235,2699557,2775020,2850434,2925988,3000986,3076194.0,3151087.0,3226256.0,3300986.0,3376081.0,3451075.0,3525907.0,3600956.0,3675368.0,3750297.0,3830227.0,3923006.0,3997700.0,4071661.0,4146007.0,4219944.0,4294131.0,4368415.0,4442444.0,4516658.0,4590661.0,4664397.0,4738016.0,4811685.0,4885696.0,4959477.0,5033387.0,5107211.0,5180999.0,5254867.0,5328635.0,5402555.0
0,917,1,hamilton,131,2,1,Finished,81105,157946,233556,309255,384970,460942,537055,617770,712022,787620,863984,940784,1017186,1093621,1170280,1246240,1322330,1397961,1473327,1548537,1623657,1698882,1774054,1849078,1924345,1999484,2073787,2160385,2254761,2329656,2404307,2479601,2554638,2629750,2704736,2780143,2855163,2930149,3004937,3079652.0,3154258.0,3229207.0,3304058.0,3378848.0,3453670.0,3528209.0,3602888.0,3677540.0,3752337.0,3827230.0,3906908.0,3998253.0,4072412.0,4146652.0,4220709.0,4294733.0,4369015.0,4443007.0,4517188.0,4591389.0,4665126.0,4738681.0,4812631.0,4886471.0,4960066.0,5034012.0,5108004.0,5181653.0,5255702.0,5329436.0,5404012.0
4,917,13,massa,3,3,1,Finished,81964,158831,235127,311315,392698,486459,562449,638605,715275,791588,867732,944260,1020658,1096904,1173060,1250011,1326121,1402345,1478381,1554410,1630517,1706980,1783672,1860526,1942892,2042512,2117449,2192351,2267377,2342433,2417740,2492949,2568345,2643775,2718913,2794478,2869585,2944962,3020081,3095167.0,3170178.0,3245068.0,3320050.0,3395071.0,3470496.0,3545736.0,3621639.0,3697473.0,3773977.0,3856051.0,3951585.0,4026151.0,4100948.0,4175313.0,4249538.0,4323733.0,4398307.0,4472794.0,4546895.0,4621695.0,4696105.0,4770479.0,4845110.0,4919683.0,4994836.0,5069614.0,5144034.0,5218369.0,5293212.0,5367867.0,5443586.0
15,917,822,bottas,3,10,11,+1 Lap,82574,159530,235876,312384,389253,470773,565384,640841,716889,793653,869840,946004,1022518,1099393,1175656,1251854,1328704,1405489,1481349,1557378,1633728,1709981,1786483,1863064,1939558,2021269,2127230,2202804,2278977,2354702,2430956,2507114,2583020,2659345,2735136,2811808,2887873,2963988,3042491,3118631.0,3194861.0,3279218.0,3376229.0,3452017.0,3527626.0,3604906.0,3680961.0,3757026.0,3833459.0,3909735.0,3986144.0,4062281.0,4138274.0,4213875.0,4289280.0,4364723.0,4439986.0,4514982.0,4592050.0,4667035.0,4741506.0,4815762.0,4890423.0,4964652.0,5039707.0,5114785.0,5189235.0,5263640.0,5338169.0,5413622.0,
6,917,18,button,1,4,1,Finished,83264,160464,236848,313405,390183,471319,565650,641623,717758,794409,871401,947815,1024012,1100427,1177177,1253362,1329681,1406213,1482382,1558259,1634497,1710956,1787313,1864005,1941014,2018443,2100858,2194057,2269462,2345346,2420766,2496497,2572183,2647660,2723402,2799183,2874618,2950183,3025724,3101186.0,3176546.0,3251811.0,3327264.0,3402559.0,3478283.0,3553813.0,3629565.0,3705776.0,3782550.0,3864186.0,3956503.0,4031488.0,4106328.0,4180995.0,4255899.0,4330971.0,4406693.0,4482186.0,4558015.0,4632973.0,4708176.0,4782374.0,4856694.0,4930799.0,5005210.0,5079567.0,5153809.0,5227808.0,5301988.0,5376504.0,5451213.0
16,917,825,kevin_magnussen,1,9,1,Finished,84131,161676,238928,315957,393215,470165,551841,646025,722133,798294,874464,951010,1027417,1104162,1180805,1257545,1334495,1411214,1487761,1564796,1641726,1718838,1795112,1871638,1948042,2029457,2123254,2198200,2273653,2349280,2425088,2501074,2577037,2652790,2728539,2804633,2880591,2956728,3032247,3107921.0,3184350.0,3260536.0,3336439.0,3412732.0,3490658.0,3567581.0,3650146.0,3744153.0,3819627.0,3894988.0,3970393.0,4045957.0,4121175.0,4196396.0,4271728.0,4346520.0,4421570.0,4496517.0,4571656.0,4646928.0,4721848.0,4796392.0,4871240.0,4946006.0,5021060.0,5095957.0,5172141.0,5247084.0,5321832.0,5397078.0,5472640.0
2,917,4,alonso,6,6,1,Finished,84714,162615,240077,317432,394676,471768,553967,648277,724568,801201,877622,954176,1030748,1107228,1183858,1261007,1337894,1414392,1490549,1566964,1643575,1719649,1796850,1873470,1949438,2025489,2101448,2182579,2275799,2351485,2427125,2503149,2578906,2654311,2729827,2805528,2881257,2957372,3034007,3109792.0,3185571.0,3261062.0,3336796.0,3412867.0,3489121.0,3564210.0,3639843.0,3715062.0,3790356.0,3865963.0,3941284.0,4022881.0,4115614.0,4190278.0,4264591.0,4338911.0,4413231.0,4487853.0,4562278.0,4636855.0,4711807.0,4786605.0,4860952.0,4936061.0,5011302.0,5087147.0,5162522.0,5237653.0,5313741.0,5389689.0,5464461.0
7,917,20,vettel,9,5,1,Finished,85176,162920,240633,317933,395266,477581,571934,648772,724986,801643,878252,954697,1031276,1108068,1185028,1261817,1339207,1415890,1492333,1568529,1644784,1720773,1797464,1879144,1971596,2046545,2122650,2197741,2273146,2348594,2424366,2500093,2575910,2651416,2727049,2803006,2878667,2954066,3029738,3105687.0,3181156.0,3256608.0,3332316.0,3407792.0,3483497.0,3558896.0,3635166.0,3716101.0,3808562.0,3883343.0,3958413.0,4033572.0,4108480.0,4183368.0,4258338.0,4333022.0,4407775.0,4483064.0,4558607.0,4633809.0,4708955.0,4783700.0,4858165.0,4932440.0,5007119.0,5081689.0,5155919.0,5229937.0,5304735.0,5378875.0,5453975.0
12,917,817,ricciardo,9,18,22,Suspension,85649,163353,240892,318425,395956,473007,554868,649103,725685,802256,878961,956328,1033448,1110443,1187617,1264240,1340558,1417582,1493789,1570035,1646148,1722267,1798256,1876159,1951817,2027971,2109121,2201999,2277509,2352896,2428387,2503908,2579609,2655178,2730833,2807093,2882767,2958690,3066989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,917,821,gutierrez,15,14,11,+1 Lap,86289,164319,241891,319322,396513,474078,551388,634092,729813,808003,884752,961438,1038436,1115243,1192065,1268808,1346076,1422633,1498972,1575451,1652108,1728318,1804861,1881456,1957845,2034576,2116547,2212807,2289156,2365579,2442013,2518308,2594917,2670805,2746846,2823236,2899601,2975892,3052248,3128043.0,3204329.0,3280417.0,3356368.0,3432255.0,3508430.0,3584686.0,3660864.0,3742702.0,3836999.0,3912283.0,3987462.0,4063069.0,4139125.0,4215561.0,4292384.0,4370640.0,4446135.0,4521634.0,4597987.0,4672912.0,4748353.0,4823567.0,4898676.0,4973551.0,5048856.0,5124148.0,5199324.0,5274926.0,5350136.0,5425706.0,
