,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77
0,917,3,rosberg,131,1,1,Finished,0,0,0,0,0,0,3921,17293,3883,2472,1538,703,116,0,0,0,0,0,0,0,0,0,0,0,0,4377,22400,11475,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2997.0,16098.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,917,1,hamilton,131,2,1,Finished,832,1261,1233,1204,1125,1241,0,0,4188,3075,2609,2497,1879,2073,2360,2307,2441,2245,2408,2317,2093,1832,1766,1200,1099,0,0,0,7460,6724,5871,5885,5709,5515,5179,5123,4729,4161,3951,3458.0,3171.0,2951.0,3072.0,2767.0,2595.0,2302.0,1932.0,2172.0,2040.0,0.0,0.0,553.0,751.0,645.0,765.0,602.0,600.0,563.0,530.0,728.0,729.0,665.0,946.0,775.0,589.0,625.0,793.0,654.0,835.0,801.0,1457.0
2,917,13,massa,3,3,1,Finished,1691,2146,2804,3264,8853,26758,25394,20835,7441,7043,6357,5973,5351,5356,5140,6078,6232,6629,7462,8190,8953,9930,11384,12648,19646,43028,43662,31966,20076,19501,19304,19233,19416,19540,19356,19458,19151,18974,19095,18973.0,19091.0,18812.0,19064.0,18990.0,19421.0,19829.0,20683.0,22105.0,23680.0,28821.0,44677.0,28451.0,29287.0,29306.0,29594.0,29602.0,29892.0,30350.0,30237.0,31034.0,31708.0,32463.0,33425.0,33987.0,35359.0,36227.0,36823.0,37370.0,38345.0,39232.0,41031.0
3,917,822,bottas,3,10,11,+1 Lap,2301,2845,3553,4333,5408,11072,28329,23071,9055,9108,8465,7717,7211,7845,7736,7921,8815,9773,10430,11158,12164,12931,14195,15186,16312,21785,53443,42419,31676,31770,32520,33398,34091,35110,35579,36788,37439,38000,41505,42437.0,43774.0,52962.0,75243.0,75936.0,76551.0,78999.0,80005.0,81658.0,83162.0,82505.0,79236.0,64581.0,66613.0,67868.0,69336.0,70592.0,71571.0,72538.0,75392.0,76374.0,77109.0,77746.0,78738.0,78956.0,80230.0,81398.0,82024.0,82641.0,83302.0,84987.0,
4,917,18,button,1,4,1,Finished,2991,3779,4525,5354,6338,11618,28595,23853,9924,9864,10026,9528,8705,8879,9257,9429,9792,10497,11463,12039,12933,13906,15025,16127,17768,18959,27071,33672,22161,22414,22330,22781,23254,23425,23845,24163,24184,24195,24738,24992.0,25459.0,25555.0,26278.0,26478.0,27208.0,27906.0,28609.0,30408.0,32253.0,36956.0,49595.0,33788.0,34667.0,34988.0,35955.0,36840.0,38278.0,39742.0,41357.0,42312.0,43779.0,44358.0,45009.0,45103.0,45733.0,46180.0,46598.0,46809.0,47121.0,47869.0,48658.0
5,917,825,kevin_magnussen,1,9,1,Finished,3858,4991,6605,7906,9370,10464,14786,28255,14299,13749,13089,12723,12110,12614,12885,13612,14606,15498,16842,18576,20162,21788,22824,23760,24796,29973,49467,37815,26352,26348,26652,27358,28108,28555,28982,29613,30157,30740,31261,31727.0,33263.0,34280.0,35453.0,36651.0,39583.0,41674.0,49190.0,68785.0,69330.0,67758.0,63485.0,48257.0,49514.0,50389.0,51784.0,52389.0,53155.0,54073.0,54998.0,56267.0,57451.0,58376.0,59555.0,60310.0,61583.0,62570.0,64930.0,66085.0,66965.0,68443.0,70085.0
6,917,4,alonso,6,6,1,Finished,4441,5930,7754,9381,10831,12067,16912,30507,16734,16656,16247,15889,15441,15680,15938,17074,18005,18676,19630,20744,22011,22599,24562,25592,26192,26005,27661,22194,28498,28553,28689,29433,29977,30076,30270,30508,30823,31384,33021,33598.0,34484.0,34806.0,35810.0,36786.0,38046.0,38303.0,38887.0,39694.0,40059.0,38733.0,34376.0,25181.0,43953.0,44271.0,44647.0,44780.0,44816.0,45409.0,45620.0,46194.0,47410.0,48589.0,49267.0,50365.0,51825.0,53760.0,55311.0,56654.0,58874.0,61054.0,61906.0
7,917,20,vettel,9,5,1,Finished,4903,6235,8310,9882,11421,17880,34879,31002,17152,17098,16877,16410,15969,16520,17108,17884,19318,20174,21414,22309,23220,23723,25176,31266,48350,47061,48863,37356,25845,25662,25930,26377,26981,27181,27492,27986,28233,28078,28752,29493.0,30069.0,30352.0,31330.0,31711.0,32422.0,32989.0,34210.0,40733.0,58265.0,56113.0,51505.0,35872.0,36819.0,37361.0,38394.0,38891.0,39360.0,40620.0,41949.0,43148.0,44558.0,45684.0,46480.0,46744.0,47642.0,48302.0,48708.0,48938.0,49868.0,50240.0,51420.0
8,917,817,ricciardo,9,18,22,Suspension,5376,6668,8569,10374,12111,13306,17813,31333,17851,17711,17586,18041,18141,18895,19697,20307,20669,21866,22870,23815,24584,25217,25968,28281,28571,28487,35334,41614,30208,29964,29951,30192,30680,30943,31276,32073,32333,32702,66003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,917,821,gutierrez,15,14,11,+1 Lap,6016,7634,9568,11271,12668,14377,14333,16322,21979,23458,23377,23151,23129,23695,24145,24875,26187,26917,28053,29231,30544,31268,32573,33578,34599,35092,42760,52422,41855,42647,43577,44592,45988,46570,47289,48216,49167,49904,51262,51849.0,53242.0,54161.0,55382.0,56174.0,57355.0,58779.0,59908.0,67334.0,86702.0,85053.0,80554.0,65369.0,67464.0,69554.0,72440.0,76509.0,77720.0,79190.0,81329.0,82251.0,83956.0,85551.0,86991.0,87855.0,89379.0,90761.0,92113.0,93927.0,95269.0,97071.0,
