,raceId,driverId,driverRef,constructorId,positionOrder,statusId,status,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60
2,100,8,raikkonen,1,2,1,Finished,82877,162901,242781,322495,402575,482290,561966,641590,721248,800802,885117,985126,1066761,1147714,1229136,1309849,1390532.0,1471174.0,1551510.0,1631944.0,1712635.0,1793551.0,1874761.0,1955679.0,2036313.0,2116770.0,2197492.0,2282353.0,2380333.0,2460776.0,2541245.0,2621511.0,2702342.0,2782521.0,2862754.0,2942745.0,3023707.0,3104144.0,3185146.0,3266238.0,3352821.0,3454653.0,3598596.0,3742055.0,3877364.0,3958859.0,4039715.0,4120117.0,4200723.0,4281250.0,4361661.0,4442130.0,4522536.0,4602841.0,4683613.0,4763838.0,4844194.0,4924666.0,5004807.0,5084830.0
10,100,22,barrichello,6,3,1,Finished,86416,167201,247026,326632,406831,486389,565852,645148,728828,829945,910302,991444,1072570,1153533,1236051,1318844,1399645.0,1479953.0,1560300.0,1640714.0,1721388.0,1801800.0,1882087.0,1962117.0,2042743.0,2123015.0,2203200.0,2286996.0,2385641.0,2466103.0,2546792.0,2626949.0,2707044.0,2787328.0,2867375.0,2946988.0,3026918.0,3107889.0,3187718.0,3267767.0,3354062.0,3456531.0,3599413.0,3742633.0,3878762.0,3961747.0,4042532.0,4122602.0,4203085.0,4283652.0,4363771.0,4444126.0,4524364.0,4604558.0,4685097.0,4765505.0,4845648.0,4925617.0,5005545.0,5085814.0
8,100,18,button,16,4,1,Finished,86983,168152,248555,328726,408905,488708,568286,647971,727712,807200,890919,989499,1070035,1151174,1235592,1317068,1397527.0,1478292.0,1558620.0,1639238.0,1720072.0,1800381.0,1880841.0,1961399.0,2042202.0,2122388.0,2206859.0,2305729.0,2386629.0,2467455.0,2548897.0,2629936.0,2711010.0,2791925.0,2873513.0,2954554.0,3035469.0,3116098.0,3196540.0,3276861.0,3362330.0,3465548.0,3600880.0,3743382.0,3879002.0,3962350.0,4043625.0,4123951.0,4204624.0,4285358.0,4365959.0,4446485.0,4526764.0,4607393.0,4688496.0,4769231.0,4849952.0,4930764.0,5011575.0,5093383.0
11,100,30,michael_schumacher,6,1,1,Finished,87465,168584,249058,329293,409523,489572,569236,648639,728916,808157,887463,966686,1045604,1124343,1207121,1308514,1389090.0,1469693.0,1550173.0,1630816.0,1712025.0,1793046.0,1874332.0,1955074.0,2035760.0,2116280.0,2196808.0,2277200.0,2357748.0,2437773.0,2517297.0,2596864.0,2677014.0,2756956.0,2837382.0,2917059.0,3001114.0,3103434.0,3184786.0,3265793.0,3348079.0,3446596.0,3595514.0,3737251.0,3875641.0,3958615.0,4039053.0,4119093.0,4199266.0,4279564.0,4359521.0,4440013.0,4520188.0,4599945.0,4680186.0,4759972.0,4839880.0,4920305.0,5000592.0,5082700.0
6,100,15,trulli,4,18,3,Accident,88728,170358,251567,332566,413763,494670,575749,656630,737710,818889,899971,981158,1067676,1168943,1250676,1332288,1414039.0,1496474.0,1580710.0,1663020.0,1745205.0,1826893.0,1908579.0,1990522.0,2072341.0,2154229.0,2235980.0,2317438.0,2398955.0,2480567.0,2562204.0,2649089.0,2748285.0,2828940.0,2909868.0,2991126.0,3072021.0,3153094.0,3234073.0,,,,,,,,,,,,,,,,,,,,,
5,100,14,coulthard,1,7,1,Finished,89183,171123,252296,333228,414380,495325,576263,657254,738355,823612,924865,1006006,1086872,1167848,1249155,1330346,1411617.0,1494396.0,1575680.0,1656561.0,1738134.0,1819123.0,1900361.0,1981259.0,2061806.0,2142770.0,2223645.0,2304209.0,2385069.0,2469743.0,2570257.0,2651114.0,2735352.0,2816712.0,2897952.0,2979189.0,3060642.0,3141510.0,3222537.0,3303415.0,3393780.0,3499157.0,3604440.0,3746652.0,3882228.0,3965643.0,4047511.0,4129700.0,4210712.0,4291842.0,4372877.0,4453949.0,4534644.0,4615292.0,4696343.0,4777456.0,4858683.0,4939747.0,5020948.0,5102368.0
3,100,11,sato,16,11,1,Finished,90022,172130,254950,336651,418371,499403,580333,661243,742300,823290,904285,985075,1066678,1149273,1240532,1342400,1424807.0,1507164.0,1589222.0,1671160.0,1755371.0,1838558.0,1920783.0,2002520.0,2084045.0,2165453.0,2246573.0,2328065.0,2409662.0,2491051.0,2572769.0,2654613.0,2736409.0,2817885.0,2903538.0,3007553.0,3089509.0,3171408.0,3253545.0,3336686.0,3423698.0,3510491.0,3610481.0,3751935.0,3886068.0,3970801.0,4053536.0,4135360.0,4217733.0,4300430.0,4382403.0,4464452.0,4546043.0,4627713.0,4709009.0,4790577.0,4872021.0,4953514.0,5034953.0,5116436.0
12,100,31,montoya,3,5,1,Finished,90588,172539,253670,334287,415090,495981,576990,658056,739151,820120,905199,1004343,1085341,1166434,1247844,1328902,1409982.0,1493587.0,1574105.0,1654548.0,1735201.0,1815858.0,1896602.0,1976891.0,2056907.0,2136875.0,2217008.0,2297297.0,2382355.0,2481711.0,2563363.0,2645387.0,2726451.0,2807474.0,2888231.0,2969086.0,3049989.0,3130585.0,3210977.0,3291178.0,3377141.0,3486392.0,3602985.0,3745263.0,3880475.0,3962764.0,4044596.0,4125536.0,4206443.0,4287658.0,4368496.0,4449128.0,4529993.0,4610450.0,4691386.0,4771988.0,4852457.0,4933287.0,5013978.0,5094873.0
7,100,17,webber,19,8,1,Finished,91262,173397,255548,337416,419122,500395,581508,662722,743700,824571,905339,986425,1068007,1149987,1232948,1317753,1420740.0,1502852.0,1584504.0,1667280.0,1750358.0,1832240.0,1914303.0,1996019.0,2077327.0,2158855.0,2240404.0,2321773.0,2402879.0,2484523.0,2566032.0,2647704.0,2729503.0,2810709.0,2891962.0,2972807.0,3057771.0,3160207.0,3241715.0,3326973.0,3416339.0,3504753.0,3605212.0,3747842.0,3882361.0,3966732.0,4049125.0,4131699.0,4214248.0,4295454.0,4376497.0,4457781.0,4538750.0,4619893.0,4700925.0,4782313.0,4863287.0,4944063.0,5025016.0,5106401.0
4,100,13,massa,15,9,1,Finished,91752,174121,256175,338140,419754,501175,582455,663672,744702,825558,906157,987072,1068500,1150263,1234358,1319552,1423449.0,1505444.0,1587259.0,1669313.0,1752748.0,1834840.0,1916651.0,1998333.0,2079817.0,2160793.0,2241737.0,2322740.0,2403957.0,2485266.0,2566657.0,2648347.0,2729927.0,2811344.0,2892586.0,2973398.0,3054299.0,3138723.0,3243465.0,3328051.0,3417157.0,3508110.0,3607876.0,3749613.0,3884873.0,3968282.0,4049771.0,4132164.0,4214907.0,4296396.0,4377455.0,4458617.0,4539756.0,4620993.0,4701879.0,4783142.0,4864155.0,4944639.0,5025468.0,5106723.0
