,raceId,driverId,driverRef,constructorId,positionOrder,statusId,status,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58
5,36,8,raikkonen,6,1,1,Finished,95000,183580,271765,359267,446466,533736,620811,708120,795218,881795,968003.0,1054848.0,1141564.0,1227867.0,1314313.0,1400717.0,1487674.0,1574386.0,1682282.0,1774991.0,1862383.0,1949983.0,2036924.0,2124149.0,2211288.0,2298512.0,2385411.0,2472483.0,2559007.0,2646067.0,2734260.0,2821799.0,2908958.0,2996192.0,3083024.0,3170392.0,3257824.0,3343996.0,3430587.0,3516516.0,3601751.0,3706953.0,3799245.0,3886876.0,3974511.0,4062343.0,4151538.0,4239794.0,4328050.0,4416835.0,4505737.0,4594722.0,4683480.0,4771973.0,4860471.0,4949152.0,5038004.0,5128770.0
1,36,2,heidfeld,2,4,1,Finished,96447,185650,273895,361840,449714,537931,626061,714358,802216,889959,977132.0,1064885.0,1152730.0,1263043.0,1356930.0,1445486.0,1534049.0,1622119.0,1710290.0,1798114.0,1886200.0,1974195.0,2061670.0,2149414.0,2237441.0,2325137.0,2413008.0,2501090.0,2589334.0,2677498.0,2765209.0,2854458.0,2942533.0,3030247.0,3117864.0,3205034.0,3291756.0,3400198.0,3492854.0,3580752.0,3669084.0,3757095.0,3845476.0,3933985.0,4022268.0,4110884.0,4198911.0,4286655.0,4374377.0,4463456.0,4551446.0,4639582.0,4727072.0,4814926.0,4902706.0,4990363.0,5078748.0,5167533.0
0,36,1,hamilton,1,3,1,Finished,96989,186496,275332,363804,452615,540785,628877,716674,804478,892308,979696.0,1067270.0,1155048.0,1242270.0,1329296.0,1416248.0,1502795.0,1589397.0,1676051.0,1762402.0,1848818.0,1935609.0,2044083.0,2135762.0,2222994.0,2310735.0,2399026.0,2488790.0,2576452.0,2663902.0,2751398.0,2838964.0,2926878.0,3013531.0,3100146.0,3186774.0,3273456.0,3360639.0,3447139.0,3534076.0,3620688.0,3707195.0,3815507.0,3906180.0,3993427.0,4081211.0,4169461.0,4258310.0,4347949.0,4437661.0,4526978.0,4615896.0,4704572.0,4793001.0,4881687.0,4970149.0,5058363.0,5147365.0
3,36,4,alonso,1,2,1,Finished,97902,187317,276379,365290,453730,542205,630739,718895,806863,894700,981860.0,1069220.0,1156489.0,1243925.0,1330973.0,1417832.0,1504479.0,1590819.0,1677142.0,1763456.0,1849831.0,1957680.0,2049075.0,2137152.0,2224805.0,2312692.0,2400442.0,2489381.0,2577876.0,2666099.0,2753489.0,2840704.0,2928498.0,3015629.0,3102551.0,3189251.0,3275893.0,3362386.0,3449072.0,3535449.0,3621903.0,3708493.0,3795310.0,3881809.0,3985945.0,4078297.0,4165735.0,4254349.0,4342370.0,4430836.0,4519625.0,4607737.0,4695724.0,4783711.0,4871342.0,4959200.0,5046987.0,5136012.0
6,36,9,kubica,2,20,6,Gearbox,98833,188649,278006,367132,456253,545030,633744,722296,810718,898837,986633.0,1074780.0,1162319.0,1249423.0,1336522.0,1423405.0,1510210.0,1596990.0,1683632.0,1770316.0,1877837.0,1971884.0,2059748.0,2147907.0,2235799.0,2323965.0,2412253.0,2500541.0,2588744.0,2676733.0,2764599.0,2853889.0,2941676.0,3029756.0,3117132.0,3204248.0,,,,,,,,,,,,,,,,,,,,,,
15,36,21,fisichella,4,5,1,Finished,99746,190049,279579,368656,457982,547742,636934,725419,813935,901969,989866.0,1078132.0,1166120.0,1254078.0,1341612.0,1428781.0,1516206.0,1603098.0,1690278.0,1798652.0,1892456.0,1981516.0,2070265.0,2159085.0,2248201.0,2337076.0,2425518.0,2514154.0,2602689.0,2691288.0,2779355.0,2867888.0,2956271.0,3044251.0,3132390.0,3220168.0,3308343.0,3396724.0,3485296.0,3573528.0,3661046.0,3748527.0,3836796.0,3943271.0,4038333.0,4127408.0,4217022.0,4306153.0,4395179.0,4486835.0,4575877.0,4665279.0,4753500.0,4842152.0,4930247.0,5018575.0,5106912.0,5195239.0
12,36,17,webber,9,13,11,+1 Lap,101188,191820,282079,372358,462236,552021,641492,731035,820078,909817,998538.0,1087809.0,1176832.0,1265614.0,1354289.0,1442601.0,1531184.0,1619275.0,1707250.0,1794996.0,1882497.0,2000464.0,2098818.0,2189049.0,2278925.0,2369121.0,2458659.0,2548777.0,2639115.0,2729087.0,2818955.0,2908840.0,2999523.0,3088635.0,3177756.0,3266897.0,3355559.0,3444068.0,3532366.0,3623372.0,3712303.0,3834314.0,3929950.0,4020939.0,4112126.0,4202371.0,4294259.0,4386195.0,4480176.0,4570861.0,4660987.0,4750377.0,4839468.0,4928787.0,5017594.0,5109419.0,5199409.0,
17,36,23,ralf_schumacher,7,8,11,+1 Lap,102012,193383,283986,374354,464414,554579,644114,733906,823332,912790,1001812.0,1091543.0,1180860.0,1269959.0,1359062.0,1447934.0,1536438.0,1624878.0,1713272.0,1801537.0,1889888.0,1978764.0,2066714.0,2175257.0,2269607.0,2359919.0,2449855.0,2539044.0,2628053.0,2717786.0,2806909.0,2895837.0,2984726.0,3073446.0,3162254.0,3252467.0,3341199.0,3429852.0,3519930.0,3608126.0,3696305.0,3784101.0,3872188.0,3960026.0,4069195.0,4163197.0,4252290.0,4341490.0,4432661.0,4522991.0,4612664.0,4702064.0,4791430.0,4881074.0,4974459.0,5065236.0,5155972.0,
10,36,15,trulli,7,9,11,+1 Lap,102647,194085,284920,375375,465519,556142,645564,735287,824557,914064,1003079.0,1092225.0,1181460.0,1270730.0,1359672.0,1448662.0,1537391.0,1625966.0,1714612.0,1802714.0,1893617.0,1982480.0,2071223.0,2160141.0,2269112.0,2364355.0,2454059.0,2544377.0,2633684.0,2723736.0,2813331.0,2902770.0,2991989.0,3081034.0,3170286.0,3260300.0,3349016.0,3437292.0,3525611.0,3615941.0,3704944.0,3794317.0,3884373.0,3972785.0,4060819.0,4168393.0,4264068.0,4353448.0,4443245.0,4533229.0,4623337.0,4712987.0,4803077.0,4893323.0,4984062.0,5074215.0,5163643.0,
7,36,11,sato,8,12,11,+1 Lap,103528,194831,285662,376087,466395,557001,646799,736944,826914,916452,1005606.0,1095016.0,1184195.0,1272985.0,1361845.0,1450427.0,1538942.0,1627538.0,1716030.0,1804517.0,1894439.0,1983191.0,2072071.0,2182169.0,2276783.0,2366124.0,2455538.0,2545992.0,2635469.0,2724927.0,2814412.0,2904247.0,2993419.0,3082036.0,3172071.0,3261166.0,3349925.0,3438478.0,3527004.0,3616531.0,3705464.0,3820484.0,3915657.0,4004554.0,4094187.0,4183759.0,4273405.0,4363165.0,4452820.0,4542990.0,4632267.0,4721623.0,4810872.0,4899859.0,4988702.0,5078879.0,5169506.0,
