,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72
0,101,30,michael_schumacher,6,1,1,Finished,0,0,0,0,0,0,0,0,0,0,17410,3458,4117,1912.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3017.0,3322.0,3925.0,4755.0,5206.0,2518.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8522.0,9053.0,6185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,101,4,alonso,4,3,1,Finished,1035,3158,3967,4392,5156,5650,6128,6529,9840,26013,24908,11501,13108,12191.0,10455.0,10113.0,11392.0,12181.0,13554.0,14028.0,14642.0,15113.0,15524.0,15397.0,14924.0,15058.0,15363.0,12589.0,0.0,16224.0,16505.0,16983.0,18010.0,15654.0,13491.0,14483.0,15671.0,16215.0,16698.0,16927.0,17040.0,17395.0,16152.0,15640.0,15572.0,13955.0,13195.0,19283.0,19067.0,16107.0,9648.0,11230.0,13373.0,16561.0,19043.0,21671.0,23241.0,23117.0,22520.0,22107.0,21768.0,21546.0,20834.0,20552.0,19111.0,16351.0
2,101,8,raikkonen,1,20,65,Rear wing,1434,2106,2229,2120,2385,3023,3296,3364,3360,69,0,4697,5200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,101,15,trulli,4,11,1,Finished,2335,4020,5026,5881,6619,7330,7749,8401,8665,9046,26743,14816,17582,18516.0,18165.0,19150.0,20418.0,21813.0,24733.0,26544.0,28454.0,30942.0,33749.0,35297.0,36358.0,40252.0,43180.0,45089.0,55203.0,55354.0,56833.0,58228.0,60234.0,61097.0,60832.0,62744.0,64971.0,65946.0,66553.0,67402.0,68189.0,68242.0,67870.0,68164.0,71364.0,88358.0,85414.0,74620.0,74913.0,72995.0,66592.0,67077.0,66932.0,67194.0,67655.0,68250.0,68765.0,69474.0,69785.0,70298.0,71438.0,72084.0,72269.0,73202.0,73807.0,70258.0
4,101,14,coulthard,1,4,1,Finished,3138,4435,5879,6581,7543,8187,9145,9839,10432,10792,27166,13514,14155,13364.0,11544.0,11303.0,12365.0,13449.0,14832.0,15365.0,16045.0,16561.0,17274.0,17648.0,17363.0,17566.0,18280.0,18638.0,20216.0,19961.0,19964.0,20507.0,21494.0,20119.0,17933.0,18573.0,19529.0,19890.0,20693.0,21405.0,21801.0,22646.0,22118.0,21495.0,22105.0,21171.0,21270.0,27905.0,27825.0,25553.0,19026.0,19037.0,18977.0,19660.0,20317.0,21911.0,24057.0,24465.0,24221.0,24212.0,24082.0,23863.0,23361.0,23781.0,23323.0,19231.0
5,101,17,webber,19,6,1,Finished,4625,5819,7316,9622,11701,13141,14683,16114,17302,15123,13083,1708,19736,19308.0,18496.0,19539.0,21244.0,22677.0,25094.0,27293.0,28879.0,31944.0,34410.0,36142.0,37094.0,38376.0,39004.0,36190.0,23847.0,39670.0,40213.0,40316.0,40798.0,38947.0,37009.0,37534.0,38087.0,38708.0,40486.0,41433.0,43827.0,44548.0,44023.0,43829.0,46894.0,64731.0,61960.0,50688.0,51457.0,49641.0,43609.0,44042.0,44111.0,44775.0,45339.0,45947.0,46369.0,46804.0,47079.0,47556.0,47974.0,48279.0,47581.0,47303.0,45828.0,41108.0
6,101,31,montoya,3,5,1,Finished,5288,6316,7793,8358,9067,9708,10302,11221,12053,9428,10321,15116,16236,15226.0,13192.0,12916.0,13884.0,14941.0,15681.0,16324.0,19931.0,20943.0,21859.0,22102.0,21939.0,23001.0,27797.0,43879.0,29796.0,30635.0,31433.0,32297.0,33048.0,30768.0,28566.0,29258.0,29911.0,30468.0,31317.0,32986.0,33686.0,34424.0,33835.0,33678.0,34478.0,33348.0,30148.0,23007.0,40528.0,37119.0,30437.0,30414.0,30136.0,30149.0,30082.0,29782.0,29145.0,28645.0,27928.0,27152.0,26719.0,26795.0,26614.0,27280.0,26338.0,23055.0
7,101,42,pizzonia,3,7,1,Finished,6795,7913,8786,11143,12366,13821,15280,16550,21170,35344,33592,20837,23383,23048.0,22134.0,23132.0,25746.0,28977.0,30173.0,31164.0,32879.0,34223.0,35979.0,37342.0,37924.0,40786.0,43392.0,45744.0,47950.0,48111.0,48440.0,48890.0,49671.0,48368.0,46711.0,47397.0,48287.0,49311.0,50295.0,51725.0,53302.0,54297.0,53846.0,53568.0,53978.0,55462.0,70537.0,58194.0,57816.0,54926.0,48354.0,47921.0,47242.0,47189.0,47658.0,48061.0,49101.0,48963.0,48901.0,49594.0,49445.0,49130.0,48638.0,48422.0,46650.0,41956.0
8,101,11,sato,16,8,1,Finished,7471,8784,10162,11715,13056,14422,15857,17262,18877,19668,35084,21440,23740,23454.0,22633.0,23650.0,24838.0,26181.0,26939.0,28639.0,30280.0,31241.0,33987.0,35503.0,36657.0,37433.0,39903.0,54746.0,38666.0,38567.0,44963.0,46431.0,47077.0,45303.0,43479.0,43867.0,44224.0,44781.0,45943.0,47589.0,48983.0,49611.0,48758.0,48180.0,48524.0,47163.0,43598.0,33961.0,52237.0,50509.0,44933.0,45632.0,45668.0,46476.0,47182.0,47381.0,47881.0,48212.0,48332.0,51814.0,52667.0,53084.0,52867.0,53070.0,51723.0,46842.0
9,101,32,klien,19,10,1,Finished,8082,10125,12120,15001,17420,19487,21803,24159,25729,24232,23196,9772,13903,29604.0,27292.0,28366.0,29183.0,31113.0,33294.0,34540.0,36999.0,38646.0,40248.0,41058.0,41194.0,42201.0,43953.0,43434.0,28941.0,29137.0,32677.0,50922.0,51386.0,49967.0,48819.0,50156.0,51528.0,52308.0,53836.0,55027.0,56543.0,58171.0,60901.0,61430.0,62774.0,62706.0,59646.0,52081.0,70135.0,68546.0,62886.0,63723.0,64390.0,65718.0,66813.0,67248.0,67717.0,68516.0,68878.0,69340.0,70400.0,70995.0,71411.0,72162.0,72609.0,68578.0
