,raceId,driverId,driverRef,constructorId,positionOrder,statusId,status,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
13,106,30,michael_schumacher,6,1,1,Finished,94900,188064,281852,375613,469641,563884,657575,750972,844362,937793,1031029,1124002,1221069,1332994,1426497,1520734,1614847,1708689,1802347,1895834,1989247.0,2082827.0,2176179.0,2270745.0,2364228.0,2460855.0,2573140.0,2667053.0,2760993.0,2855787.0,2949712.0,3043207.0,3136682.0,3230443.0,3324072.0,3417759.0,3511619.0,3605939.0,3704338.0,3818958.0,3911754.0,4006857.0,4102772.0,4198498.0,4293813.0,4389240.0,4483988.0,4580078.0,4676055.0,4771954.0,4868251.0,4967411.0,5066985.0
12,106,23,ralf_schumacher,3,2,1,Finished,96093,189693,283685,377931,472343,566891,661284,755667,853421,966972,1063164,1158531,1253457,1348147,1442827,1537367,1633210,1727513,1821396,1915743,2009327.0,2103080.0,2196547.0,2294364.0,2407235.0,2502093.0,2597296.0,2692040.0,2786632.0,2880951.0,2975735.0,3070179.0,3164204.0,3258537.0,3352287.0,3446275.0,3540113.0,3634279.0,3730836.0,3842110.0,3936081.0,4030629.0,4125380.0,4220621.0,4315818.0,4410971.0,4506737.0,4601888.0,4697234.0,4792502.0,4887877.0,4984256.0,5081083.0
9,106,18,button,16,3,1,Finished,97919,193024,288313,383407,478836,574326,671731,767109,862512,957796,1052514,1146897,1241371,1335820,1433483,1548221,1642991,1738557,1834438,1929768,2025327.0,2120570.0,2215602.0,2310798.0,2405544.0,2500006.0,2594107.0,2688716.0,2782789.0,2877262.0,2972121.0,3067001.0,3160820.0,3254932.0,3352010.0,3466533.0,3561210.0,3656161.0,3751200.0,3846645.0,3941421.0,4036517.0,4131620.0,4227185.0,4322418.0,4419029.0,4514842.0,4609877.0,4705616.0,4800804.0,4896193.0,4991324.0,5086647.0
4,106,11,sato,16,4,1,Finished,98360,193547,288862,384198,479514,575117,670371,765371,860335,954998,1049555,1147065,1261165,1355550,1450360,1545167,1640164,1736147,1831219,1926116,2020930.0,2115809.0,2210327.0,2305249.0,2399768.0,2496956.0,2609769.0,2703511.0,2798229.0,2892404.0,2987453.0,3082342.0,3177906.0,3273677.0,3368304.0,3463144.0,3557496.0,3651873.0,3746034.0,3840048.0,3937169.0,4049943.0,4144066.0,4238917.0,4334150.0,4429353.0,4525275.0,4620518.0,4716232.0,4812374.0,4907443.0,5002865.0,5098766.0
7,106,15,trulli,7,11,11,+1 Lap,99455,194676,290216,386037,482081,578239,674783,771496,867608,963894,1059604,1159235,1272625,1368864,1466124,1562617,1659283,1755720,1852045,1948309,2044410.0,2141829.0,2238246.0,2334103.0,2433324.0,2546865.0,2641988.0,2738055.0,2834176.0,2930151.0,3025926.0,3121871.0,3218444.0,3314892.0,3411022.0,3507020.0,3605157.0,3707031.0,3821843.0,3916956.0,4013531.0,4110308.0,4207196.0,4305243.0,4402163.0,4499106.0,4595930.0,4692903.0,4789515.0,4885505.0,4980879.0,5075505.0,
8,106,17,webber,19,20,25,Overheating,99761,195105,291097,387193,483589,579825,675917,772335,868451,965441,1064825,1180502,1274731,1369946,1466906,1563952,1660430,1783513,1918133,2020083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,106,14,coulthard,1,18,4,Collision,100415,195815,291506,387449,483703,580083,675961,772693,868552,964929,1060254,1155929,1250313,1344230,1441730,1553532,1647864,1742388,1837676,1932210,2027232.0,2121998.0,2217001.0,2311753.0,2406702.0,2501449.0,2596369.0,2690874.0,2785609.0,2879696.0,2974237.0,3072099.0,3187641.0,3282322.0,3377530.0,3474585.0,3570234.0,3681637.0,,,,,,,,,,,,,,,
16,106,35,villeneuve,4,10,11,+1 Lap,101504,198002,294803,391679,488483,585373,684000,780612,876648,973511,1068972,1164663,1261570,1357422,1456820,1574174,1670231,1766428,1862309,1958185,2054516.0,2150261.0,2246467.0,2344193.0,2440156.0,2535782.0,2631535.0,2726825.0,2822612.0,2918053.0,3013501.0,3109032.0,3204978.0,3304603.0,3420289.0,3515706.0,3612879.0,3709043.0,3805971.0,3902765.0,3999435.0,4096248.0,4192900.0,4289150.0,4385697.0,4482097.0,4578803.0,4677541.0,4775631.0,4873042.0,4971403.0,5068973.0,
10,106,21,fisichella,15,8,1,Finished,102259,198180,292722,388118,485309,580869,676652,773185,869536,965620,1061086,1159661,1273068,1369229,1466391,1572462,1667341,1761938,1856746,1952608,2047612.0,2142898.0,2238830.0,2334571.0,2430617.0,2524693.0,2622068.0,2734948.0,2829158.0,2923253.0,3017823.0,3112444.0,3207706.0,3303175.0,3398370.0,3494175.0,3589071.0,3684152.0,3779332.0,3873943.0,3970940.0,4084024.0,4178139.0,4271989.0,4366387.0,4460852.0,4555666.0,4650565.0,4745279.0,4839919.0,4934422.0,5028692.0,5123261.0
1,106,4,alonso,4,5,1,Finished,102577,198494,295462,392057,489054,585625,680838,775839,870804,966436,1062434,1157297,1251798,1349086,1464499,1559769,1655680,1751165,1846820,1941968,2038082.0,2132989.0,2227671.0,2322552.0,2417018.0,2511379.0,2605766.0,2700206.0,2794485.0,2889372.0,2983846.0,3078155.0,3176020.0,3291106.0,3386187.0,3482303.0,3578399.0,3674442.0,3769918.0,3865082.0,3960375.0,4055610.0,4150924.0,4245938.0,4340835.0,4436072.0,4531117.0,4625860.0,4721677.0,4817696.0,4913224.0,5008987.0,5104752.0
