,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61
0,897,20,vettel,9,1,1,Finished,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1,897,3,rosberg,131,3,1,Finished,1986,2486,3217,3740,4706,5571,6458,7048,8232,11211,32913,34992,36401,35389,16669,18732,20207,22063,24235,27412,28637,29938,30719,31167,31450,31898,32023,32327,32347,32679,33817,34317,36293,57340,57389,56711,55075,35673,36445,36708,37101,36921,37585,38089,37857,37262,36165,35714,35748,35376,35941,34773,35121,35309.0,33650.0
2,897,17,webber,9,2,1,Finished,2699,3532,4118,5215,6607,8065,9771,12751,33172,34083,35452,37633,39165,37714,18381,20548,22422,23856,25035,26559,27214,27905,28382,28588,28473,28845,28851,28963,29117,29511,30378,30645,32536,53046,52666,52853,51331,31348,32274,32552,33007,33030,33349,33284,32948,32439,31537,31302,31046,30433,31005,30085,30456,31424.0,30829.0
3,897,154,grosjean,208,4,1,Finished,3295,4612,5265,6168,7533,8857,10396,13508,35127,37164,38362,39762,41056,39853,20771,24517,27517,29499,30324,30970,32602,33197,33956,34317,34870,35429,35882,36320,36196,36970,37952,38969,39070,39030,39683,40085,40929,40893,42821,42921,42776,42494,42369,42036,41679,41045,39858,38967,38700,37995,38667,37349,37236,37203.0,34802.0
4,897,1,hamilton,131,7,1,Finished,4288,5681,6638,7539,8938,10341,13407,34365,36283,39432,41980,43993,46410,45837,27213,30400,33126,36588,38562,39962,41226,42625,44687,47490,51113,54377,56096,57133,59538,79942,80617,81015,81575,81924,82576,83206,82063,62843,64257,65259,66071,67436,69250,70654,70839,70944,70543,70874,72051,74062,76787,77212,78354,80004.0,79267.0
5,897,807,hulkenberg,15,14,11,+1 Lap,5080,6757,7850,9141,11229,13042,15110,16982,20915,42433,43956,45560,47551,47097,28299,31184,33998,37331,40311,42079,43972,45629,47057,48757,51647,55453,60203,82090,82019,82024,83090,83924,84637,86722,102139,102823,102228,83490,85386,86839,88730,90672,92105,93688,94902,95728,95939,96679,98113,99797,103021,102761,105867,107498.0,
6,897,13,massa,6,8,1,Finished,5973,7790,9329,10646,12764,14678,16675,18624,20313,21767,23395,24937,26316,25492,6659,9499,12489,17810,39458,40975,42803,44479,45888,47993,50471,52435,53284,54254,55025,56467,57838,58718,59893,60504,60942,61623,61122,44595,66614,67282,68336,69026,70095,72867,76372,77593,77571,77818,78718,79444,81131,80748,81775,83365.0,82886.0
7,897,4,alonso,6,5,1,Finished,6480,8387,10046,11419,14190,16979,19265,21612,23480,24719,26603,28387,29735,29097,10680,16728,38138,40580,42837,45391,47158,48502,49275,49706,52048,54861,58132,59683,59739,59763,60410,60716,60949,61456,61816,62616,61881,43734,45453,46391,47718,48461,50038,53223,74053,74248,73044,72132,72620,72984,74333,72112,71438,70681.0,67181.0
8,897,815,perez,1,9,1,Finished,7175,9429,11484,12882,15324,19462,41802,43620,45526,47601,49218,51029,52547,51725,32769,35112,37490,39982,42239,44778,48216,50452,52917,54465,56108,58075,61929,84319,86016,86842,87958,88598,88982,89122,89259,89518,88438,69229,71015,71881,73166,74116,75097,76304,78042,80385,83562,84707,85703,86500,88042,87810,89185,91844.0,91198.0
9,897,814,resta,10,6,1,Finished,7704,10257,12199,13909,16285,19034,20934,23239,25306,27423,29471,31497,33060,32362,13597,16449,18928,21343,23601,27712,51204,53280,55042,56775,58285,60100,62002,63547,64510,65571,67241,68633,69426,70744,72048,73296,72847,54634,56944,58851,60962,62654,64486,66152,67262,68259,68788,69793,71344,72422,76220,76545,77782,79322.0,78174.0
10,897,813,maldonado,3,11,1,Finished,8219,10983,12878,14797,18636,41760,44006,46490,48828,51364,53651,55682,57290,56337,37294,39742,41830,43873,46104,47823,49949,51823,53615,55167,58290,80568,80829,83600,86982,87758,89005,90258,91198,92121,92843,93761,92969,73552,75776,77040,78121,79499,80573,81810,82771,83452,84229,87965,90851,92065,94535,94776,95988,97393.0,95989.0
11,897,818,vergne,5,17,11,+1 Lap,8904,11756,13592,15186,17692,19855,21674,23958,26012,28297,30411,32893,35052,34801,17692,22118,27281,49307,50736,52390,54362,56604,58557,60219,61936,63643,65024,66461,67278,68583,70634,72204,74033,75291,76239,76964,76414,58166,60857,62487,64427,66273,68733,72278,75795,79409,83152,87521,92842,98975,110884,144143,144022,144246.0,
12,897,821,gutierrez,15,13,1,Finished,9473,13169,17147,19899,23008,26334,28699,31005,34703,38976,41462,43407,45950,45306,26596,29849,32633,37883,59918,60420,61075,61310,62403,63728,65333,67023,68527,69878,70869,74119,95347,96261,97631,98030,98483,99117,98442,80101,82981,84770,86530,87876,88679,89917,91047,92147,92443,93383,95015,97623,100236,100845,102554,104550.0,104295.0
13,897,16,sutil,10,10,1,Finished,9792,13641,16208,18290,20823,23106,25560,27418,30290,32048,34524,36806,38404,38947,20343,24024,27096,31140,33535,36247,39050,41608,44216,46955,49846,53931,57722,63522,85428,86038,87021,87753,88091,88224,88105,88656,87566,68382,70082,71053,72319,73304,74154,75147,77473,79832,80502,80769,82057,83235,85789,86393,88552,91177.0,93257.0
