,raceId,driverId,driverRef,positionOrder,statusId,status,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70
9,43.0,13.0,massa,2.0,1.0,Finished,79946.0,158039.0,235543.0,312642.0,389631.0,466710.0,543689.0,620312.0,696835.0,773580.0,850523.0,926921.0,1003651.0,1079992.0,1156221.0,1232554.0,1308952.0,1385465.0,1463457.0,1563517.0,1640774.0,1718316.0,1795677.0,1872768.0,1949841.0,2026911.0,2104346.0,2181421.0,2258299.0,2335285.0,2412852.0,2490651.0,2568266.0,2646507.0,2724213.0,2801204.0,2878148.0,2954721.0,3031078.0,3107461.0,3183694.0,3259793.0,3337457.0,3437367.0,3515526.0,3593134.0,3671017.0,3748976.0,3826835.0,3904635.0,3982329.0,4060770.0,4138169.0,4215299.0,4292711.0,4370466.0,4448068.0,4526008.0,4603719.0,4681357.0,4758959.0,4836814.0,4914337.0,4991661.0,5068958.0,5146258.0,5223422.0,5300903.0,5378170.0,5456614.0
6,43.0,8.0,raikkonen,1.0,1.0,Finished,81163.0,159461.0,237360.0,314925.0,392330.0,469689.0,546727.0,623729.0,700484.0,777253.0,854147.0,930923.0,1007740.0,1084351.0,1160875.0,1237506.0,1313814.0,1390569.0,1466874.0,1543081.0,1620324.0,1698636.0,1797760.0,1874790.0,1951830.0,2028970.0,2106315.0,2183501.0,2260545.0,2337473.0,2414554.0,2492073.0,2569531.0,2647714.0,2725460.0,2802698.0,2880105.0,2956945.0,3033533.0,3110094.0,3186563.0,3263183.0,3339483.0,3415745.0,3491995.0,3569980.0,3669153.0,3746989.0,3824649.0,3902603.0,3980316.0,4057830.0,4135384.0,4212744.0,4290044.0,4367579.0,4445732.0,4523997.0,4601940.0,4679482.0,4757177.0,4834670.0,4912283.0,4989746.0,5067120.0,5144304.0,5221623.0,5298810.0,5376012.0,5454200.0
1,43.0,1.0,hamilton,3.0,1.0,Finished,81643.0,160055.0,238010.0,315702.0,393196.0,470628.0,547920.0,625132.0,702187.0,778994.0,856027.0,932871.0,1009550.0,1086294.0,1163430.0,1242913.0,1341633.0,1419035.0,1496603.0,1574245.0,1651334.0,1728511.0,1805945.0,1883158.0,1960461.0,2037763.0,2115088.0,2192318.0,2269284.0,2346134.0,2422967.0,2499936.0,2577157.0,2654324.0,2731572.0,2808718.0,2888388.0,2985841.0,3062428.0,3139092.0,3216188.0,3292939.0,3369822.0,3446670.0,3523717.0,3600800.0,3677700.0,3754722.0,3831590.0,3908826.0,3988055.0,4084920.0,4162070.0,4239739.0,4317721.0,4395840.0,4474262.0,4552584.0,4630548.0,4708654.0,4786560.0,4865220.0,4943300.0,5020885.0,5098408.0,5175891.0,5253149.0,5330389.0,5407682.0,5486353.0
7,43.0,9.0,kubica,4.0,1.0,Finished,82749.0,161920.0,240409.0,318726.0,396676.0,475248.0,553131.0,630795.0,708442.0,785950.0,863271.0,940536.0,1017835.0,1095399.0,1172932.0,1250135.0,1327482.0,1404715.0,1483571.0,1583676.0,1661614.0,1739549.0,1817655.0,1895572.0,1973624.0,2051384.0,2129133.0,2207188.0,2285238.0,2363179.0,2441178.0,2519145.0,2597144.0,2675070.0,2752895.0,2830494.0,2908083.0,2987379.0,3065084.0,3142504.0,3220006.0,3297414.0,3374935.0,3452088.0,3530997.0,3631798.0,3709617.0,3787557.0,3865488.0,3943280.0,4021004.0,4098642.0,4176573.0,4254111.0,4331779.0,4409354.0,4487088.0,4565044.0,4643065.0,4720796.0,4798130.0,4875858.0,4953355.0,5030621.0,5107888.0,5185281.0,5262783.0,5340372.0,5417927.0,5495927.0
16,43.0,21.0,fisichella,6.0,1.0,Finished,83373.0,163254.0,242161.0,320630.0,398850.0,477071.0,555090.0,632958.0,710901.0,788759.0,866507.0,944283.0,1021936.0,1099295.0,1177076.0,1254670.0,1332024.0,1409216.0,1488117.0,1589869.0,1668540.0,1747516.0,1827293.0,1906006.0,1984805.0,2063380.0,2141730.0,2220139.0,2298414.0,2376671.0,2455337.0,2533535.0,2611832.0,2690053.0,2768033.0,2846144.0,2924395.0,3002565.0,3080348.0,3158226.0,3235814.0,3313322.0,3390879.0,3468328.0,3545911.0,3622920.0,3700023.0,3777087.0,3854119.0,3932690.0,4031226.0,4109752.0,4187740.0,4266318.0,4344651.0,4422661.0,4500738.0,4580080.0,4657817.0,4735247.0,4812514.0,4889977.0,4967312.0,5044574.0,5121878.0,5198996.0,5275958.0,5352888.0,5429707.0,5506410.0
2,43.0,2.0,heidfeld,5.0,1.0,Finished,84101.0,164098.0,243258.0,322286.0,402395.0,481055.0,559211.0,637197.0,715108.0,793087.0,870913.0,948656.0,1026336.0,1104114.0,1181661.0,1259079.0,1336488.0,1413833.0,1490895.0,1568008.0,1645558.0,1724708.0,1824690.0,1902640.0,1980618.0,2058629.0,2136600.0,2214922.0,2293067.0,2371446.0,2449500.0,2528074.0,2607579.0,2685705.0,2763605.0,2841354.0,2918961.0,2996742.0,3074472.0,3152232.0,3229847.0,3307219.0,3384427.0,3461979.0,3539267.0,3616487.0,3695501.0,3795002.0,3873146.0,3951639.0,4030115.0,4108052.0,4186041.0,4264065.0,4342022.0,4419873.0,4498133.0,4576123.0,4653845.0,4731753.0,4809430.0,4886757.0,4963878.0,5040912.0,5118116.0,5195034.0,5271991.0,5349110.0,5426126.0,5503001.0
3,43.0,3.0,rosberg,9.0,1.0,Finished,85338.0,165555.0,244743.0,323547.0,403010.0,482321.0,560955.0,639142.0,717270.0,795364.0,873419.0,951013.0,1030922.0,1108601.0,1186332.0,1263578.0,1341134.0,1418406.0,1495621.0,1574604.0,1675734.0,1754859.0,1833227.0,1911660.0,1990078.0,2068528.0,2146735.0,2225658.0,2303909.0,2381929.0,2460080.0,2538278.0,2616358.0,2694448.0,2772295.0,2850022.0,2927749.0,3005598.0,3083612.0,3161137.0,3238754.0,3316304.0,3393821.0,3471381.0,3548693.0,3627567.0,3728306.0,3806355.0,3884693.0,3963066.0,4041570.0,4120008.0,4198376.0,4277027.0,4355576.0,4433834.0,4511856.0,4590254.0,4668263.0,4746404.0,4824484.0,4902557.0,4980098.0,5057659.0,5135050.0,5212854.0,5290546.0,5367833.0,5444844.0,5522705.0
4,43.0,4.0,alonso,7.0,1.0,Finished,85509.0,165032.0,243709.0,322702.0,402692.0,481672.0,559821.0,637790.0,715718.0,793669.0,871451.0,949218.0,1026948.0,1104628.0,1182249.0,1261401.0,1359890.0,1436828.0,1513772.0,1591022.0,1668999.0,1747843.0,1825704.0,1903426.0,1981206.0,2059146.0,2137071.0,2215542.0,2293643.0,2371946.0,2450077.0,2528581.0,2606473.0,2683292.0,2759944.0,2836439.0,2914494.0,3016655.0,3096597.0,3174451.0,3251951.0,3329603.0,3407725.0,3485859.0,3563680.0,3641668.0,3719556.0,3797623.0,3876038.0,3954287.0,4032310.0,4110533.0,4188645.0,4266852.0,4345339.0,4423534.0,4501551.0,4580634.0,4658578.0,4736615.0,4814307.0,4891689.0,4968841.0,5046033.0,5123186.0,5200290.0,5277584.0,5355125.0,5432441.0,5510716.0
14,43.0,18.0,button,8.0,1.0,Finished,86521.0,167124.0,246743.0,326211.0,405597.0,484798.0,563958.0,643084.0,721840.0,800454.0,879276.0,957716.0,1036284.0,1114518.0,1192797.0,1270959.0,1349161.0,1427310.0,1505435.0,1584596.0,1663158.0,1741566.0,1819730.0,1897790.0,1975917.0,2053712.0,2131577.0,2209567.0,2287238.0,2365134.0,2443248.0,2522645.0,2621017.0,2698736.0,2776429.0,2854094.0,2931718.0,3009293.0,3086786.0,3164525.0,3242247.0,3319879.0,3397663.0,3475005.0,3552255.0,3629282.0,3706189.0,3783187.0,3860088.0,3938640.0,4038046.0,4116474.0,4194654.0,4272271.0,4350112.0,4428266.0,4506199.0,4584368.0,4662333.0,4740185.0,4817787.0,4895286.0,4972691.0,5050258.0,5127626.0,5205027.0,5282381.0,5359471.0,5436315.0,5513085.0
17,43.0,22.0,barrichello,11.0,11.0,+1 Lap,87719.0,169321.0,250368.0,330620.0,410616.0,490676.0,570603.0,650276.0,729585.0,809035.0,888630.0,967897.0,1046924.0,1126408.0,1205254.0,1284227.0,1363334.0,1442196.0,1520899.0,1599772.0,1678771.0,1757817.0,1836662.0,1915325.0,1993853.0,2072535.0,2151161.0,2230059.0,2308417.0,2386913.0,2465236.0,2543380.0,2624324.0,2724977.0,2804518.0,2883231.0,2961795.0,3040386.0,3118896.0,3197470.0,3275848.0,3353994.0,3432057.0,3510207.0,3588098.0,3666170.0,3743962.0,3821893.0,3899757.0,3977732.0,4056839.0,4155208.0,4233106.0,4311277.0,4389499.0,4467916.0,4546441.0,4624872.0,4703039.0,4781436.0,4859641.0,4937763.0,5015806.0,5093651.0,5171328.0,5249081.0,5326651.0,5403871.0,5481223.0,
