,raceId,driverId,driverRef,positionOrder,statusId,status,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56
3,1006.0,8.0,raikkonen,1.0,1.0,Finished,99389.0,199757.0,300149.0,401116.0,501242.0,601493.0,702027.0,803263.0,904282.0,1005105.0,1143356.0,1255661.0,1355377.0,1455897.0,1556743.0,1657774.0,1758643.0,1859905.0,1961704.0,2064096.0,2167468.0,2285263.0,2384119.0,2484087.0,2582829.0,2682560.0,2781973.0,2881361.0,2980729.0,3080289.0,3179535.0,3279165.0,3378701.0,3478186.0,3577943.0,3678105.0,3778006.0,3876983.0,3975735.0,4075361.0,4174317.0,4273223.0,4372173.0,4470891.0,4569373.0,4667949.0,4766752.0,4865809.0,4964673.0,5063333.0,5162127.0,5260904.0,5359944.0,5459169.0,5558305.0,5658643.0
1,1006.0,1.0,hamilton,3.0,1.0,Finished,101297.0,202102.0,302404.0,402727.0,503179.0,603712.0,704684.0,805435.0,905950.0,1006570.0,1141961.0,1263931.0,1362791.0,1461672.0,1560664.0,1660669.0,1760521.0,1861225.0,1962191.0,2064723.0,2167818.0,2267402.0,2366555.0,2466069.0,2565760.0,2665421.0,2764950.0,2864102.0,2963732.0,3063116.0,3163217.0,3263783.0,3364943.0,3466013.0,3567260.0,3669150.0,3770710.0,3889078.0,3986780.0,4084172.0,4182157.0,4280111.0,4377957.0,4476086.0,4573984.0,4671776.0,4769644.0,4868376.0,4967123.0,5065504.0,5164257.0,5263007.0,5362063.0,5463019.0,5561952.0,5660985.0
9,1006.0,822.0,bottas,5.0,1.0,Finished,102538.0,204480.0,305675.0,406945.0,508059.0,609093.0,710013.0,810687.0,911469.0,1015508.0,1152884.0,1260909.0,1361737.0,1464656.0,1564961.0,1665084.0,1765141.0,1865565.0,1966842.0,2067842.0,2169051.0,2269875.0,2370193.0,2489640.0,2589730.0,2689230.0,2789049.0,2888904.0,2988858.0,3088744.0,3188800.0,3288630.0,3387967.0,3487304.0,3586640.0,3686608.0,3785779.0,3886164.0,3984975.0,4086417.0,4186119.0,4285024.0,4384421.0,4484664.0,4584475.0,4682945.0,4781558.0,4880255.0,4979549.0,5078507.0,5177460.0,5277076.0,5376919.0,5477378.0,5580714.0,5683387.0
8,1006.0,817.0,ricciardo,16.0,84.0,Battery,103674.0,205357.0,306756.0,408309.0,509242.0,610486.0,711656.0,812870.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1006.0,807.0,hulkenberg,6.0,1.0,Finished,105337.0,207757.0,309662.0,412052.0,514223.0,616790.0,720197.0,822489.0,924739.0,1038144.0,1174221.0,1279490.0,1380821.0,1482818.0,1584889.0,1687013.0,1789231.0,1891520.0,1994050.0,2096636.0,2199039.0,2301228.0,2403310.0,2525238.0,2626742.0,2728546.0,2830042.0,2931631.0,3032487.0,3134244.0,3235888.0,3336641.0,3437339.0,3538422.0,3639091.0,3739620.0,3840476.0,3941043.0,4041798.0,4142613.0,4242880.0,4342869.0,4443421.0,4543521.0,4643496.0,4743384.0,4843611.0,4943368.0,5043252.0,5143297.0,5242845.0,5342456.0,5442637.0,5543456.0,5644016.0,5745853.0
13,1006.0,832.0,sainz,7.0,1.0,Finished,106134.0,208579.0,310807.0,413243.0,515682.0,619335.0,722217.0,825068.0,927743.0,1042562.0,1176673.0,1280657.0,1382315.0,1484591.0,1586711.0,1688891.0,1791055.0,1893446.0,1995774.0,2098301.0,2200768.0,2303318.0,2405617.0,2508570.0,2634004.0,2734756.0,2835211.0,2936426.0,3037592.0,3138701.0,3240003.0,3341051.0,3442150.0,3543054.0,3643557.0,3744121.0,3844692.0,3945284.0,4045975.0,4146353.0,4246948.0,4347474.0,4447772.0,4548254.0,4648112.0,4748383.0,4848565.0,4948614.0,5048702.0,5148756.0,5248945.0,5349311.0,5450192.0,5550943.0,5651715.0,5753637.0
15,1006.0,839.0,ocon,19.0,2.0,Disqualified,107251.0,210558.0,313621.0,417765.0,520454.0,623317.0,727078.0,830282.0,933324.0,1049472.0,1184643.0,1286361.0,1388243.0,1490218.0,1592400.0,1694803.0,1797246.0,1899621.0,2002517.0,2105167.0,2207946.0,2310903.0,2432683.0,2534453.0,2637234.0,2739187.0,2840599.0,2942116.0,3043105.0,3144382.0,3245311.0,3346392.0,3447349.0,3547887.0,3648444.0,3748726.0,3849222.0,3949654.0,4050266.0,4150462.0,4250685.0,4351094.0,4451443.0,4551624.0,4651616.0,4751819.0,4852026.0,4952142.0,5052212.0,5152316.0,5252684.0,5352908.0,5453487.0,5554032.0,5654789.0,5757931.0
7,1006.0,815.0,perez,8.0,1.0,Finished,108598.0,212213.0,316077.0,419389.0,522145.0,626360.0,729351.0,832246.0,935206.0,1052195.0,1185772.0,1287428.0,1389316.0,1491790.0,1594150.0,1696676.0,1799086.0,1901468.0,2004045.0,2107159.0,2210211.0,2313081.0,2415709.0,2518689.0,2621866.0,2744479.0,2846433.0,2948134.0,3050132.0,3151017.0,3253095.0,3354061.0,3454481.0,3554425.0,3654410.0,3753979.0,3853548.0,3953748.0,4054104.0,4153926.0,4253978.0,4354051.0,4453936.0,4554174.0,4654306.0,4754456.0,4854516.0,4954482.0,5054591.0,5154421.0,5254835.0,5355204.0,5455703.0,5556300.0,5657053.0,5759723.0
12,1006.0,830.0,max_verstappen,2.0,1.0,Finished,109681.0,212725.0,314550.0,415741.0,516604.0,617933.0,718508.0,819064.0,919408.0,1025992.0,1162617.0,1267986.0,1368084.0,1468369.0,1568445.0,1668616.0,1768991.0,1869391.0,1969829.0,2070762.0,2171287.0,2271861.0,2388241.0,2487186.0,2586810.0,2686511.0,2786261.0,2885868.0,2985119.0,3084945.0,3184560.0,3283724.0,3382848.0,3482104.0,3581500.0,3681224.0,3780407.0,3879566.0,3978516.0,4077451.0,4176617.0,4275326.0,4374195.0,4473080.0,4571326.0,4669684.0,4768374.0,4867129.0,4965987.0,5064563.0,5163261.0,5262138.0,5361105.0,5461179.0,5560430.0,5659924.0
10,1006.0,825.0,kevin_magnussen,20.0,2.0,Disqualified,109847.0,214120.0,317300.0,420667.0,525039.0,627551.0,730428.0,833558.0,936457.0,1053783.0,1187844.0,1289671.0,1391425.0,1493608.0,1595571.0,1698283.0,1800837.0,1902947.0,2005687.0,2108271.0,2211381.0,2314575.0,2416947.0,2519778.0,2622600.0,2723971.0,2825423.0,2927189.0,3029474.0,3131769.0,3251056.0,3350019.0,3449983.0,3550216.0,3650829.0,3751184.0,3851638.0,3952186.0,4052563.0,4152593.0,4252588.0,4352712.0,4452561.0,4552596.0,4652540.0,4752880.0,4852978.0,4953019.0,5052972.0,5152931.0,5253361.0,5353939.0,5454505.0,5555057.0,5655887.0,5759300.0
20,1006.0,845.0,sirotkin,13.0,11.0,+1 Lap,110827.0,215636.0,320478.0,424314.0,527703.0,631339.0,734743.0,837993.0,941433.0,1054918.0,1201907.0,1302429.0,1403930.0,1506079.0,1608813.0,1711535.0,1814436.0,1916993.0,2019598.0,2122309.0,2225192.0,2327720.0,2430236.0,2532853.0,2636583.0,2740570.0,2843399.0,2946329.0,3049489.0,3169085.0,3270401.0,3373030.0,3475029.0,3576662.0,3680508.0,3783835.0,3885189.0,3989590.0,4091156.0,4194312.0,4295758.0,4397045.0,4498404.0,4599450.0,4700266.0,4801618.0,4903108.0,5004579.0,5106877.0,5212234.0,5314688.0,5417488.0,5520692.0,5624237.0,5728139.0,
18,1006.0,843.0,brendon_hartley,9.0,11.0,+1 Lap,111551.0,215949.0,321131.0,425213.0,528673.0,632484.0,736123.0,839624.0,943180.0,1058502.0,1194005.0,1295510.0,1397408.0,1499143.0,1601289.0,1703759.0,1806482.0,1908877.0,2011769.0,2115068.0,2217790.0,2320615.0,2422765.0,2527063.0,2630084.0,2733074.0,2836766.0,2957483.0,3058242.0,3159573.0,3261401.0,3363180.0,3467291.0,3568742.0,3670457.0,3771746.0,3872648.0,3973255.0,4074666.0,4178583.0,4279598.0,4381326.0,4482201.0,4583481.0,4687081.0,4787406.0,4887819.0,4988163.0,5088482.0,5188485.0,5288623.0,5388538.0,5489038.0,5589615.0,5689995.0,
