,raceId,driverId,driverRef,constructorId,positionOrder,statusId,status,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58
0,989,1,hamilton,131,2,1,Finished,94233,184498,274307,363780,452941.0,543054.0,633074.0,722166.0,811236.0,900120.0,988981.0,1077310.0,1165845.0,1253943.0,1342191.0,1430328.0,1518081.0,1605933.0,1710983.0,1803949.0,1891903.0,1980724.0,2068952.0,2157342.0,2246023.0,2363711.0,2490841.0,2613833.0,2746981.0,2883709.0,3021596.0,3109497.0,3197473.0,3285055.0,3372098.0,3459408.0,3546889.0,3634055.0,3720944.0,3807824.0,3894667.0,3981828.0,4068710.0,4155738.0,4242636.0,4329159.0,4418243.0,4504791.0,4591447.0,4677891.0,4764538.0,4851049.0,4938827.0,5026799.0,5114600.0,5202329.0,5290377.0,5378319.0
2,989,8,raikkonen,6,3,1,Finished,95474,185740,275596,365146,454886.0,545318.0,635262.0,724855.0,813858.0,902764.0,991249.0,1080066.0,1168495.0,1256808.0,1345265.0,1433247.0,1521463.0,1627321.0,1719858.0,1808694.0,1897457.0,1986014.0,2074718.0,2163183.0,2251934.0,2371481.0,2496919.0,2621577.0,2749441.0,2885579.0,3022857.0,3111529.0,3199611.0,3287588.0,3375307.0,3462773.0,3550406.0,3638111.0,3725517.0,3812560.0,3899740.0,3986855.0,4073943.0,4161139.0,4248183.0,4335471.0,4422837.0,4509845.0,4597169.0,4684214.0,4771610.0,4859254.0,4946065.0,5032869.0,5119250.0,5205796.0,5292169.0,5379592.0
3,989,20,vettel,6,1,1,Finished,96194,186756,276933,366543,456083.0,546580.0,636757.0,726238.0,815613.0,904278.0,993303.0,1081708.0,1170817.0,1259618.0,1348303.0,1437007.0,1525603.0,1614137.0,1702625.0,1790870.0,1879431.0,1967946.0,2056900.0,2145930.0,2234717.0,2359825.0,2489172.0,2612420.0,2745529.0,2881999.0,3020856.0,3108854.0,3196743.0,3284302.0,3371402.0,3458525.0,3545700.0,3633009.0,3719956.0,3806865.0,3893811.0,3980833.0,4067705.0,4154786.0,4241571.0,4328337.0,4415334.0,4502571.0,4589655.0,4676459.0,4763063.0,4850031.0,4936500.0,5023211.0,5110194.0,5197430.0,5284420.0,5373283.0
9,989,825,kevin_magnussen,210,17,36,Wheel,97107,187937,279172,369719,460237.0,551221.0,641798.0,732050.0,822495.0,913105.0,1003605.0,1093655.0,1183770.0,1273888.0,1363992.0,1453844.0,1544290.0,1634332.0,1724723.0,1814543.0,1904077.0,2011467.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,989,830,max_verstappen,9,6,1,Finished,97684,188626,279530,370342,460819.0,552078.0,642538.0,732789.0,823233.0,919735.0,1009942.0,1100016.0,1189933.0,1279583.0,1369678.0,1459666.0,1549807.0,1639822.0,1729991.0,1819932.0,1926293.0,2019759.0,2108195.0,2196150.0,2292574.0,2413795.0,2539581.0,2662848.0,2771369.0,2889897.0,3024293.0,3114559.0,3203499.0,3292720.0,3381284.0,3469599.0,3558359.0,3646569.0,3734857.0,3823101.0,3911149.0,3999164.0,4087193.0,4175173.0,4263297.0,4351779.0,4439785.0,4528137.0,4616182.0,4703817.0,4791213.0,4878616.0,4966450.0,5053330.0,5140478.0,5227540.0,5314582.0,5402228.0
4,989,154,grosjean,210,16,36,Wheel,98450,189483,280633,371402,462096.0,553526.0,644424.0,734713.0,824627.0,915880.0,1005508.0,1095410.0,1185123.0,1275031.0,1365281.0,1455307.0,1545220.0,1635387.0,1725661.0,1815587.0,1905200.0,1995034.0,2083839.0,2192878.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,989,807,hulkenberg,4,7,1,Finished,99077,190387,281468,372315,465173.0,556494.0,647008.0,737377.0,827347.0,918116.0,1008063.0,1098136.0,1188262.0,1278108.0,1368598.0,1458559.0,1548651.0,1638575.0,1728582.0,1818384.0,1908217.0,1998283.0,2088082.0,2196224.0,2300094.0,2423469.0,2547485.0,2671504.0,2775731.0,2893591.0,3024341.0,3115354.0,3204713.0,3293864.0,3382496.0,3471220.0,3559654.0,3647799.0,3735877.0,3824594.0,3912415.0,4000235.0,4088206.0,4176108.0,4264328.0,4352513.0,4440510.0,4529029.0,4617003.0,4704877.0,4792409.0,4879963.0,4967498.0,5055011.0,5142270.0,5229352.0,5316433.0,5405954.0
7,989,817,ricciardo,9,4,1,Finished,99600,190864,282026,372822,464512.0,555230.0,645789.0,735710.0,825364.0,916629.0,1006234.0,1096147.0,1185831.0,1275700.0,1366010.0,1455803.0,1545993.0,1635991.0,1726213.0,1816244.0,1905852.0,1995505.0,2084833.0,2174134.0,2262261.0,2399434.0,2528994.0,2650313.0,2766945.0,2886520.0,3023415.0,3112324.0,3200308.0,3288167.0,3376074.0,3463486.0,3550930.0,3638798.0,3726332.0,3813536.0,3900646.0,3987518.0,4074996.0,4162181.0,4249347.0,4336663.0,4424055.0,4511149.0,4598676.0,4685401.0,4773007.0,4860911.0,4948266.0,5034211.0,5120376.0,5206805.0,5293153.0,5380352.0
12,989,832,sainz,4,10,1,Finished,100565,191887,283154,373826,465660.0,557476.0,648156.0,738752.0,828991.0,921030.0,1011395.0,1101739.0,1191817.0,1282126.0,1372441.0,1462605.0,1552748.0,1642771.0,1732898.0,1822637.0,1912802.0,2028744.0,2122880.0,2211466.0,2313473.0,2436668.0,2561608.0,2686651.0,2784064.0,2899235.0,3025524.0,3117514.0,3207665.0,3297327.0,3386654.0,3475342.0,3564128.0,3652995.0,3741438.0,3829941.0,3918202.0,4006508.0,4095031.0,4183334.0,4271477.0,4359970.0,4448103.0,4536296.0,4624598.0,4712625.0,4800569.0,4889010.0,4977507.0,5065671.0,5153974.0,5242078.0,5330074.0,5419005.0
1,989,4,alonso,1,5,1,Finished,101528,193093,284397,374948,466858.0,558589.0,649756.0,740682.0,831089.0,922074.0,1012946.0,1103438.0,1193609.0,1283678.0,1374179.0,1464164.0,1554430.0,1644612.0,1734209.0,1823826.0,1913691.0,2003317.0,2092120.0,2181297.0,2270434.0,2410964.0,2541121.0,2664130.0,2773439.0,2891698.0,3023703.0,3113891.0,3202934.0,3292139.0,3380766.0,3469146.0,3557597.0,3646001.0,3734163.0,3822442.0,3910522.0,3998458.0,4086478.0,4174574.0,4262748.0,4350954.0,4438948.0,4527373.0,4615293.0,4702970.0,4790321.0,4877867.0,4965292.0,5052412.0,5139566.0,5226848.0,5313826.0,5401169.0
