,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75
0,979.0,20.0,vettel,1.0,1.0,Finished,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1274.0,17492.0,10037.0,10261.0,10658.0,10171.0,10473.0,10344.0,10281.0,10266.0,7380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,979.0,8.0,raikkonen,2.0,1.0,Finished,2431.0,932.0,1539.0,1087.0,720.0,1290.0,1886.0,2467.0,2760.0,2961.0,2777.0,3318.0,3430.0,3197.0,2994.0,2895.0,2919.0,2914.0,2880.0,2668.0,2297.0,2111.0,2233.0,1912.0,1874.0,1930.0,1889.0,1485.0,1195.0,1347.0,1415.0,0.0,0.0,11161.0,11439.0,12098.0,11960.0,12119.0,12007.0,12027.0,11784.0,9057.0,1530.0,1419.0,1205.0,1325.0,1231.0,1188.0,1268.0,1195.0,1073.0,870.0,846.0,1017.0,942.0,1046.0,783.0,1422.0,1633.0,1709.0,2019.0,1763.0,1507.0,1230.0,1165.0,1175.0,1358.0,1369.0,1519.0,908.0
2,979.0,822.0,bottas,3.0,1.0,Finished,4314.0,2258.0,3083.0,2507.0,1277.0,2624.0,3735.0,4847.0,5789.0,6859.0,7635.0,8478.0,8758.0,9136.0,9298.0,9253.0,9162.0,9112.0,9238.0,9242.0,8786.0,8893.0,8743.0,8746.0,8749.0,8995.0,8783.0,8143.0,7487.0,9903.0,27239.0,24779.0,22265.0,14966.0,14772.0,14645.0,14746.0,14650.0,14122.0,13765.0,13532.0,10908.0,3367.0,3376.0,3420.0,6101.0,6038.0,6173.0,6394.0,5983.0,5766.0,5520.0,5523.0,4664.0,4671.0,4156.0,5005.0,5877.0,7453.0,8186.0,8526.0,8711.0,8031.0,8639.0,9117.0,10091.0,10670.0,10890.0,11697.0,12462.0
3,979.0,830.0,max_verstappen,5.0,1.0,Finished,6775.0,3835.0,4548.0,3426.0,1843.0,3599.0,4963.0,6151.0,7270.0,8250.0,9082.0,9905.0,10588.0,10738.0,11031.0,11204.0,11334.0,11437.0,11870.0,11827.0,11546.0,11504.0,11284.0,11140.0,11128.0,11358.0,11350.0,10724.0,10020.0,9898.0,8858.0,7830.0,7159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20892.0,19201.0,18253.0,17368.0,16241.0,15816.0,15765.0,14830.0,14005.0,13205.0,12767.0,12102.0,10991.0,12025.0,10466.0,10524.0,11241.0,11762.0,13925.0,13180.0,11896.0,11252.0,10514.0,11043.0,12183.0,12662.0,13126.0,13276.0
4,979.0,1.0,hamilton,4.0,1.0,Finished,8234.0,5790.0,6713.0,5746.0,2076.0,4551.0,6539.0,7989.0,9409.0,10649.0,11291.0,12126.0,12397.0,12564.0,12923.0,12998.0,13203.0,13565.0,13850.0,13878.0,13726.0,13478.0,13299.0,13103.0,13028.0,13094.0,13021.0,12380.0,11294.0,11227.0,12317.0,26852.0,24469.0,16391.0,15963.0,15778.0,15763.0,15372.0,15188.0,15262.0,15026.0,12087.0,4501.0,4559.0,4619.0,3787.0,3081.0,2549.0,2534.0,2244.0,2282.0,2303.0,2215.0,1774.0,2008.0,2187.0,1870.0,2233.0,2864.0,2844.0,3135.0,2903.0,3058.0,3801.0,2971.0,2335.0,3246.0,3184.0,3837.0,12885.0
5,979.0,832.0,sainz,7.0,11.0,+1 Lap,9770.0,6793.0,8275.0,7782.0,2769.0,5842.0,8287.0,10781.0,13182.0,15440.0,16669.0,18215.0,19684.0,20966.0,22291.0,23577.0,25141.0,26304.0,27534.0,28659.0,29218.0,30549.0,31302.0,31968.0,32987.0,34229.0,35100.0,35155.0,35142.0,36374.0,36221.0,36299.0,36641.0,31179.0,35154.0,54795.0,57343.0,59607.0,60623.0,61310.0,62075.0,60114.0,54552.0,55939.0,56804.0,58734.0,60011.0,61338.0,62525.0,63935.0,65116.0,66184.0,66849.0,67146.0,67866.0,68061.0,68322.0,69476.0,70634.0,71795.0,73602.0,75263.0,77397.0,77835.0,77736.0,78457.0,79423.0,85482.0,90738.0,
6,979.0,4.0,alonso,6.0,1.0,Finished,11768.0,8061.0,9102.0,8927.0,2845.0,6663.0,9653.0,12586.0,15104.0,17622.0,19723.0,22124.0,23821.0,25040.0,26220.0,26936.0,27505.0,28657.0,29671.0,30680.0,31132.0,32124.0,32944.0,33608.0,34563.0,35673.0,36483.0,36610.0,36585.0,37464.0,37424.0,37135.0,37411.0,31990.0,35881.0,55348.0,56236.0,58665.0,58913.0,59478.0,60080.0,58682.0,52765.0,54386.0,54936.0,56940.0,58270.0,59254.0,60409.0,61000.0,61364.0,61800.0,62130.0,62089.0,62184.0,62484.0,62597.0,63699.0,64248.0,65815.0,65778.0,67115.0,67701.0,69001.0,67605.0,67881.0,68823.0,70258.0,69633.0,71223.0
7,979.0,815.0,perez,8.0,11.0,+1 Lap,12619.0,8626.0,10020.0,10006.0,3332.0,7368.0,10545.0,13632.0,16284.0,18766.0,20830.0,23246.0,25255.0,26632.0,28048.0,29006.0,29982.0,31195.0,32480.0,33755.0,34197.0,35289.0,36167.0,36679.0,37610.0,38653.0,39427.0,39717.0,39830.0,40727.0,40377.0,39835.0,39762.0,36646.0,56265.0,57242.0,58021.0,60420.0,61644.0,62533.0,63592.0,61532.0,55617.0,58471.0,59393.0,60831.0,61952.0,63175.0,64395.0,65309.0,66446.0,67747.0,68231.0,68645.0,69334.0,69779.0,69902.0,71088.0,72175.0,73498.0,75426.0,76995.0,78519.0,79846.0,80145.0,86400.0,87819.0,88930.0,91774.0,
8,979.0,838.0,vandoorne,10.0,11.0,+1 Lap,14501.0,10664.0,10990.0,10896.0,3683.0,8141.0,11571.0,14582.0,17201.0,19727.0,21807.0,24255.0,26402.0,27923.0,29531.0,30649.0,31865.0,33081.0,34472.0,35729.0,36424.0,37678.0,38633.0,39263.0,40408.0,41610.0,42557.0,43071.0,43133.0,43980.0,43678.0,43309.0,42914.0,37014.0,37852.0,38426.0,38645.0,39954.0,40776.0,41731.0,43283.0,44388.0,61698.0,61477.0,62803.0,66210.0,67017.0,67810.0,69099.0,70382.0,71523.0,72744.0,73648.0,73978.0,74887.0,75568.0,76286.0,77831.0,79291.0,85322.0,86814.0,87988.0,88413.0,90264.0,93892.0,95653.0,97752.0,99482.0,101099.0,
9,979.0,839.0,ocon,9.0,11.0,+1 Lap,15387.0,11341.0,11820.0,11537.0,4113.0,8797.0,12536.0,15787.0,18442.0,20996.0,23419.0,25738.0,27932.0,29931.0,31717.0,33207.0,34424.0,35856.0,37307.0,38659.0,39301.0,40832.0,41860.0,42944.0,43992.0,45395.0,46907.0,47674.0,48207.0,49183.0,49148.0,48682.0,48616.0,42758.0,46100.0,64600.0,64101.0,64933.0,65925.0,66917.0,67295.0,64912.0,58120.0,59610.0,62312.0,64078.0,65561.0,66748.0,67752.0,68761.0,69614.0,70427.0,71067.0,71398.0,73139.0,73680.0,73712.0,75259.0,76591.0,77962.0,79954.0,86453.0,87612.0,89415.0,90415.0,94979.0,97150.0,98790.0,100504.0,
