,raceId,driverId,driverRef,constructorId,positionOrder,statusId,status,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70
3,979,20,vettel,6,1,1,Finished,94380,231199,362712,492867,620464,703601,786262,868774,951231,1033486,1116250,1198876,1281674,1364755,1447599,1530442,1613191,1695833,1778454,1861130,1944216.0,2026886.0,2109690.0,2192479.0,2275076.0,2357462.0,2440012.0,2523091.0,2606538.0,2689130.0,2772795.0,2858185.0,2958181.0,3040174.0,3122959.0,3206049.0,3288532.0,3370875.0,3453150.0,3535438.0,3617845.0,3699971.0,3782420.0,3864601.0,3946597.0,4028319.0,4110214.0,4192079.0,4273723.0,4355612.0,4437438.0,4519164.0,4601154.0,4683389.0,4765417.0,4847659.0,4930080.0,5011435.0,5092545.0,5173605.0,5254483.0,5335812.0,5417862.0,5499340.0,5581481.0,5662935.0,5743840.0,5824834.0,5905641.0,5986713.0
2,979,8,raikkonen,6,2,1,Finished,96811,232131,364251,493954,621184,704891,788148,871241,953991,1036447,1119027,1202194,1285104,1367952,1450593,1533337,1616110,1698747,1781334,1863798,1946513.0,2028997.0,2111923.0,2194391.0,2276950.0,2359392.0,2441901.0,2524576.0,2607733.0,2690477.0,2774210.0,2856911.0,2940689.0,3041298.0,3124137.0,3207489.0,3290321.0,3372521.0,3454813.0,3537184.0,3619363.0,3701648.0,3783950.0,3866020.0,3947802.0,4029644.0,4111445.0,4193267.0,4274991.0,4356807.0,4438511.0,4520034.0,4602000.0,4684406.0,4766359.0,4848705.0,4930863.0,5012857.0,5094178.0,5175314.0,5256502.0,5337575.0,5419369.0,5500570.0,5582646.0,5664110.0,5745198.0,5826203.0,5907160.0,5987621.0
8,979,822,bottas,131,3,1,Finished,98694,233457,365795,495374,621741,706225,789997,873621,957020,1040345,1123885,1207354,1290432,1373891,1456897,1539695,1622353,1704945,1787692,1870372,1953002.0,2035779.0,2118433.0,2201225.0,2283825.0,2366457.0,2448795.0,2531234.0,2614025.0,2699033.0,2800034.0,2881690.0,2962954.0,3045103.0,3127470.0,3210036.0,3293107.0,3375052.0,3456928.0,3538922.0,3621111.0,3703499.0,3785787.0,3867977.0,3950017.0,4034420.0,4116252.0,4198252.0,4280117.0,4361595.0,4443204.0,4524684.0,4606677.0,4688053.0,4770088.0,4851815.0,4935085.0,5017312.0,5099998.0,5181791.0,5263009.0,5344523.0,5425893.0,5507979.0,5590598.0,5673026.0,5754510.0,5835724.0,5917338.0,5999175.0
12,979,830,max_verstappen,9,5,1,Finished,101155,235034,367260,496293,622307,707200,791225,874925,958501,1041736,1125332,1208781,1292262,1375493,1458630,1541646,1624525,1707270,1790324,1872957,1955762.0,2038390.0,2120974.0,2203619.0,2286204.0,2368820.0,2451362.0,2533815.0,2616558.0,2699028.0,2781653.0,2864741.0,2947848.0,3030137.0,3112698.0,3195391.0,3278361.0,3360402.0,3442806.0,3525157.0,3607579.0,3692591.0,3803312.0,3883802.0,3964850.0,4045687.0,4126455.0,4207895.0,4289488.0,4370442.0,4451443.0,4532369.0,4613921.0,4695491.0,4776408.0,4859684.0,4940546.0,5021959.0,5103786.0,5185367.0,5268408.0,5348992.0,5429758.0,5510592.0,5591995.0,5673978.0,5756023.0,5837496.0,5918767.0,5999989.0
0,979,1,hamilton,131,4,1,Finished,102614,236989,369425,498613,622540,708152,792801,876763,960640,1044135,1127541,1211002,1294071,1377319,1460522,1543440,1626394,1709398,1792304,1875008,1957942.0,2040364.0,2122989.0,2205582.0,2288104.0,2370556.0,2453033.0,2535471.0,2617832.0,2700357.0,2785112.0,2883763.0,2965158.0,3046528.0,3128661.0,3211169.0,3294124.0,3375774.0,3457994.0,3540419.0,3622605.0,3704678.0,3786921.0,3869160.0,3951216.0,4032106.0,4113295.0,4194628.0,4276257.0,4357856.0,4439720.0,4521467.0,4603369.0,4685163.0,4767425.0,4849846.0,4931950.0,5013668.0,5095409.0,5176449.0,5257618.0,5338715.0,5420920.0,5503141.0,5584452.0,5665270.0,5747086.0,5828018.0,5909478.0,5999598.0
13,979,832,sainz,5,7,11,+1 Lap,104150,237992,370987,500649,623233,709443,794549,879555,964413,1048926,1132919,1217091,1301358,1385721,1469890,1554019,1638332,1722137,1805988,1889789,1973434.0,2057435.0,2140992.0,2224447.0,2308063.0,2391691.0,2475112.0,2558246.0,2641680.0,2725504.0,2809016.0,2893210.0,2977330.0,3061316.0,3147852.0,3250186.0,3335704.0,3420009.0,3503429.0,3586467.0,3669654.0,3752705.0,3836972.0,3920540.0,4003401.0,4087053.0,4170225.0,4253417.0,4336248.0,4419547.0,4502554.0,4585348.0,4668003.0,4750535.0,4833283.0,4915720.0,4998402.0,5080911.0,5163179.0,5245400.0,5328085.0,5411075.0,5495259.0,5577175.0,5659217.0,5741392.0,5823263.0,5910316.0,5996379.0,
1,979,4,alonso,1,6,1,Finished,106148,239260,371814,501794,623309,710264,795915,881360,966335,1051108,1135973,1221000,1305495,1389795,1473819,1557378,1640696,1724490,1808125,1891810,1975348.0,2059010.0,2142634.0,2226087.0,2309639.0,2393135.0,2476495.0,2559701.0,2643123.0,2726594.0,2810219.0,2894046.0,2978100.0,3062127.0,3148579.0,3250739.0,3334597.0,3419067.0,3501719.0,3584635.0,3667659.0,3751273.0,3835185.0,3918987.0,4001533.0,4085259.0,4168484.0,4251333.0,4334132.0,4416612.0,4498802.0,4580964.0,4663284.0,4745478.0,4827601.0,4910143.0,4992677.0,5075134.0,5156793.0,5239420.0,5320261.0,5402927.0,5485563.0,5568341.0,5649086.0,5730816.0,5812663.0,5895092.0,5975274.0,6057936.0
7,979,815,perez,10,8,11,+1 Lap,106999,239825,372732,502873,623796,710969,796807,882406,967515,1052252,1137080,1222122,1306929,1391387,1475647,1559448,1643173,1727028,1810934,1894885,1978413.0,2062175.0,2145857.0,2229158.0,2312686.0,2396115.0,2479439.0,2562808.0,2646368.0,2729857.0,2813172.0,2896746.0,2980451.0,3066783.0,3168963.0,3252633.0,3336382.0,3420822.0,3504450.0,3587690.0,3671171.0,3754123.0,3838037.0,3923072.0,4005990.0,4089150.0,4172166.0,4255254.0,4338118.0,4420921.0,4503884.0,4586911.0,4669385.0,4752034.0,4834751.0,4917438.0,4999982.0,5082523.0,5164720.0,5247103.0,5329909.0,5412807.0,5496381.0,5579186.0,5661626.0,5749335.0,5831659.0,5913764.0,5997415.0,
16,979,838,vandoorne,1,10,11,+1 Lap,108881,241863,373702,503763,624147,711742,797833,883356,968432,1053213,1138057,1223131,1308076,1392678,1477130,1561091,1645056,1728914,1812926,1896859,1980640.0,2064564.0,2148323.0,2231742.0,2315484.0,2399072.0,2482569.0,2566162.0,2649671.0,2733110.0,2816473.0,2900220.0,2983603.0,3067151.0,3150550.0,3233817.0,3317006.0,3400356.0,3483582.0,3566888.0,3650862.0,3736979.0,3844118.0,3926078.0,4009400.0,4094529.0,4177231.0,4259889.0,4342822.0,4425994.0,4508961.0,4591908.0,4674802.0,4757367.0,4840304.0,4923227.0,5006366.0,5089266.0,5171836.0,5258927.0,5341297.0,5423800.0,5506275.0,5589604.0,5675373.0,5758588.0,5841592.0,5924316.0,6006740.0,
17,979,839,ocon,10,9,11,+1 Lap,109767,242540,374532,504404,624577,712398,798798,884561,969673,1054482,1139669,1224614,1309606,1394686,1479316,1563649,1647615,1731689,1815761,1899789,1983517.0,2067718.0,2151550.0,2235423.0,2319068.0,2402857.0,2486919.0,2570765.0,2654745.0,2738313.0,2821943.0,2905593.0,2989305.0,3072895.0,3158798.0,3259991.0,3342462.0,3425335.0,3508731.0,3592074.0,3674874.0,3757503.0,3840540.0,3924211.0,4008909.0,4092397.0,4175775.0,4258827.0,4341475.0,4424373.0,4507052.0,4589591.0,4672221.0,4754787.0,4838556.0,4921339.0,5003792.0,5086694.0,5169136.0,5251567.0,5334437.0,5422265.0,5505474.0,5588755.0,5671896.0,5757914.0,5840990.0,5923624.0,6006145.0,
