,0,1,2
0,1,131,1:14.411
1,815,9,1:14.446
2,830,9,1:14.498
3,844,6,1:14.740
4,842,213,1:14.790
5,817,1,1:14.826
6,846,1,1:14.718
7,822,131,1:14.672
8,839,214,1:15.117
9,840,117,1:15.138
10,832,6,1:15.199
11,847,3,1:15.261
12,20,117,1:15.394
13,849,3,1:15.593
14,4,214,1:15.593
15,8,51,1:15.974
16,841,51,1:16.122
17,854,210,1:16.279
18,853,210,1:16.797
19,852,213,3:00.00
