,raceId,driverId,driverRef,positionOrder,statusId,status,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70
1,46.0,1.0,hamilton,1.0,1.0,Finished,86176.0,167959.0,249724.0,331253.0,412824.0,494268.0,575646.0,657016.0,737875.0,818845.0,899760.0,980473.0,1060644.0,1141208.0,1221601.0,1302179.0,1382671.0,1463422.0,1547774.0,1653008.0,1734716.0,1816634.0,1898506.0,1980501.0,2062551.0,2144517.0,2226872.0,2309283.0,2391422.0,2472985.0,2554591.0,2636409.0,2718263.0,2800242.0,2881922.0,2963883.0,3045857.0,3127233.0,3208535.0,3289791.0,3371095.0,3451952.0,3532903.0,3613833.0,3694918.0,3775853.0,3856570.0,3936939.0,4017180.0,4100875.0,4204112.0,4286511.0,4369247.0,4452194.0,4534849.0,4617227.0,4699681.0,4781658.0,4863135.0,4944400.0,5025596.0,5106735.0,5187535.0,5268515.0,5349355.0,5430003.0,5510659.0,5591326.0,5671827.0,5752991.0
6,46.0,8.0,raikkonen,2.0,1.0,Finished,87832.0,170436.0,252741.0,334619.0,416327.0,497629.0,578941.0,660132.0,741080.0,822012.0,902900.0,983525.0,1065268.0,1146084.0,1226413.0,1306733.0,1386982.0,1467410.0,1551170.0,1655056.0,1736803.0,1818560.0,1900472.0,1982182.0,2064086.0,2145816.0,2228054.0,2310167.0,2392548.0,2474496.0,2556021.0,2637505.0,2719346.0,2801408.0,2882993.0,2964689.0,3046546.0,3128209.0,3209634.0,3290929.0,3372003.0,3453039.0,3533856.0,3615577.0,3696277.0,3780133.0,3882630.0,3963938.0,4044985.0,4126891.0,4208554.0,4290656.0,4372393.0,4455358.0,4537082.0,4618459.0,4700197.0,4782211.0,4863956.0,4945175.0,5026382.0,5107578.0,5188635.0,5269608.0,5350305.0,5430919.0,5511720.0,5592528.0,5673659.0,5753706.0
2,46.0,2.0,heidfeld,3.0,1.0,Finished,89886.0,172883.0,255544.0,337770.0,420247.0,502703.0,584927.0,666867.0,748133.0,829487.0,910841.0,991888.0,1072768.0,1153778.0,1234421.0,1315003.0,1399568.0,1503398.0,1585305.0,1667129.0,1749051.0,1831095.0,1913219.0,1994990.0,2076966.0,2158901.0,2240809.0,2322675.0,2404759.0,2486192.0,2567660.0,2648886.0,2730412.0,2811865.0,2893815.0,2975158.0,3056934.0,3138473.0,3220092.0,3300932.0,3385301.0,3487720.0,3569420.0,3650909.0,3732752.0,3814198.0,3895524.0,3977023.0,4058332.0,4139701.0,4220531.0,4301997.0,4383577.0,4468344.0,4571254.0,4653545.0,4735662.0,4817693.0,4900098.0,4981858.0,5063566.0,5145030.0,5226629.0,5308229.0,5389501.0,5470786.0,5552116.0,5633127.0,5714205.0,5796120.0
3,46.0,3.0,rosberg,7.0,1.0,Finished,90839.0,174904.0,258234.0,341205.0,423949.0,506486.0,588804.0,670903.0,753272.0,835144.0,916875.0,998328.0,1079754.0,1161354.0,1242431.0,1323631.0,1408072.0,1510487.0,1592464.0,1674660.0,1756781.0,1838962.0,1921147.0,2003468.0,2085639.0,2167458.0,2250091.0,2331468.0,2413130.0,2494565.0,2576207.0,2661038.0,2764608.0,2846845.0,2929026.0,3011405.0,3094109.0,3176199.0,3258286.0,3340424.0,3422331.0,3504223.0,3586220.0,3667942.0,3749864.0,3831832.0,3913219.0,3994864.0,4076471.0,4157993.0,4239402.0,4320762.0,4402000.0,4483234.0,4567441.0,4669449.0,4751335.0,4833453.0,4915757.0,4997947.0,5080142.0,5162239.0,5243929.0,5325184.0,5406013.0,5486830.0,5568245.0,5648917.0,5730161.0,5812130.0
19,46.0,23.0,ralf_schumacher,6.0,1.0,Finished,91358.0,175739.0,259321.0,342556.0,425278.0,507857.0,590741.0,673054.0,755451.0,837720.0,919850.0,1001601.0,1082864.0,1164187.0,1245484.0,1326592.0,1407896.0,1492214.0,1598476.0,1681895.0,1765180.0,1847926.0,1930719.0,2013499.0,2096134.0,2178629.0,2261078.0,2343226.0,2425443.0,2507400.0,2589319.0,2671348.0,2753120.0,2834704.0,2916366.0,2997857.0,3079657.0,3161564.0,3242700.0,3323986.0,3405282.0,3488351.0,3570610.0,3652292.0,3733937.0,3815715.0,3897142.0,3981781.0,4085650.0,4167425.0,4250061.0,4332351.0,4414115.0,4496306.0,4578753.0,4660515.0,4742767.0,4824894.0,4906887.0,4988750.0,5070451.0,5152148.0,5233929.0,5315996.0,5397582.0,5478826.0,5560293.0,5641445.0,5722406.0,5803660.0
7,46.0,9.0,kubica,5.0,1.0,Finished,92007.0,176664.0,260454.0,344697.0,427704.0,510495.0,593389.0,675889.0,758198.0,840138.0,922263.0,1004371.0,1085976.0,1167565.0,1249068.0,1330279.0,1411538.0,1492517.0,1576959.0,1680839.0,1763371.0,1845872.0,1928228.0,2010674.0,2092865.0,2174881.0,2256711.0,2338526.0,2420334.0,2501819.0,2583327.0,2664912.0,2746208.0,2827954.0,2909271.0,2990786.0,3071692.0,3152439.0,3233262.0,3313681.0,3395021.0,3479239.0,3580037.0,3661679.0,3743243.0,3824745.0,3905939.0,3987140.0,4068143.0,4149162.0,4230183.0,4311370.0,4392451.0,4473276.0,4554048.0,4637762.0,4740575.0,4822865.0,4905053.0,4986930.0,5068598.0,5150073.0,5231400.0,5313014.0,5394331.0,5475800.0,5557099.0,5638134.0,5719133.0,5800607.0
13,46.0,17.0,webber,9.0,1.0,Finished,93319.0,177591.0,262252.0,346102.0,429559.0,513088.0,595989.0,678713.0,761327.0,843808.0,926165.0,1008095.0,1090018.0,1172065.0,1253878.0,1335690.0,1417411.0,1498948.0,1580413.0,1664904.0,1768866.0,1851443.0,1934079.0,2016702.0,2099350.0,2181938.0,2264838.0,2347152.0,2429507.0,2511478.0,2593242.0,2675239.0,2757122.0,2838899.0,2920543.0,3002306.0,3083793.0,3165527.0,3246975.0,3331115.0,3434467.0,3516239.0,3598175.0,3679659.0,3761692.0,3843297.0,3924678.0,4006120.0,4088095.0,4170491.0,4253146.0,4334851.0,4416508.0,4498175.0,4580176.0,4662041.0,4743950.0,4828826.0,4931332.0,5012828.0,5095269.0,5176261.0,5257176.0,5339149.0,5421027.0,5503007.0,5584722.0,5666276.0,5747991.0,5829322.0
4,46.0,4.0,alonso,4.0,1.0,Finished,93739.0,177820.0,260747.0,343283.0,425940.0,508592.0,591267.0,673914.0,756368.0,838551.0,920643.0,1002481.0,1083978.0,1165060.0,1246379.0,1327450.0,1411996.0,1518006.0,1600698.0,1683410.0,1766306.0,1849150.0,1931872.0,2014638.0,2097339.0,2179632.0,2262096.0,2344449.0,2426558.0,2508610.0,2590550.0,2672515.0,2754301.0,2836842.0,2918243.0,2999730.0,3081062.0,3163366.0,3244603.0,3325507.0,3406629.0,3488948.0,3571455.0,3653073.0,3734520.0,3816492.0,3898003.0,3979222.0,4059546.0,4143753.0,4246915.0,4329053.0,4411103.0,4492565.0,4573933.0,4655397.0,4736796.0,4818516.0,4900656.0,4982633.0,5064221.0,5145898.0,5227656.0,5309347.0,5390471.0,5471603.0,5552711.0,5633897.0,5714756.0,5797849.0
5,46.0,5.0,kovalainen,8.0,1.0,Finished,93840.0,179518.0,264115.0,348537.0,432337.0,516074.0,599641.0,682946.0,766149.0,848908.0,931572.0,1014099.0,1096536.0,1178918.0,1261137.0,1343301.0,1425517.0,1507364.0,1589703.0,1671853.0,1754002.0,1836081.0,1918223.0,1999928.0,2082314.0,2164009.0,2248735.0,2353239.0,2436338.0,2519368.0,2602501.0,2685068.0,2767660.0,2849966.0,2932332.0,3014433.0,3097206.0,3179022.0,3260843.0,3342469.0,3424385.0,3506150.0,3588303.0,3670271.0,3751782.0,3833709.0,3915222.0,3996519.0,4080733.0,4184471.0,4266391.0,4348556.0,4430743.0,4512697.0,4594788.0,4676566.0,4758483.0,4840570.0,4922643.0,5004277.0,5086311.0,5167996.0,5249773.0,5331625.0,5413001.0,5494623.0,5576343.0,5658138.0,5739073.0,5821095.0
10,46.0,14.0,coulthard,11.0,11.0,+1 Lap,94281.0,180393.0,265089.0,349619.0,433636.0,517649.0,601251.0,684924.0,768175.0,851216.0,934306.0,1016918.0,1099279.0,1181725.0,1264192.0,1346319.0,1428784.0,1511875.0,1594491.0,1677058.0,1759402.0,1841855.0,1923959.0,2005772.0,2087621.0,2172487.0,2278073.0,2361275.0,2444341.0,2527008.0,2609785.0,2692320.0,2774514.0,2856857.0,2939125.0,3021516.0,3103878.0,3185977.0,3268444.0,3351079.0,3435265.0,3517846.0,3603060.0,3706125.0,3788801.0,3871491.0,3954213.0,4037044.0,4120394.0,4203479.0,4288103.0,4371017.0,4454475.0,4538889.0,4622030.0,4704725.0,4787504.0,4870612.0,4953048.0,5035383.0,5117520.0,5199618.0,5281622.0,5363360.0,5444970.0,5527070.0,5608623.0,5690384.0,5772080.0,
