,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78
0,166,30,michael_schumacher,6,16,5,Engine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11615.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1094.0,477.0,1429.0,5510.0,22721.0,23355.0,20618.0,3007.0,4321.0,5456.0,6244.0,7226.0,8039.0,8339.0,8517.0,7878.0,8876.0,10760.0,10333.0,,,,,,,,,,,,,,
1,166,22,barrichello,6,3,1,Finished,1436,1800,2519,3274,3553,3682,3880,3898,4254,5063,5047,5270,5557,5559,5264,5725,6373.0,6245.0,5930.0,6251.0,6498.0,8295.0,9070.0,6444.0,2618.0,9209.0,9022.0,8693.0,8191.0,7713.0,7776.0,7848.0,7182.0,6005.0,5675.0,5253.0,3811.0,3359.0,2389.0,2743.0,1971.0,2851.0,3871.0,7128.0,35101.0,32538.0,14795.0,15558.0,16448.0,17239.0,18126.0,18531.0,18841.0,18735.0,18412.0,18906.0,19221.0,18434.0,19963.0,21365.0,22972.0,24376.0,24786.0,25761.0,26762.0,28338.0,29232.0,29957.0,30321.0,30917.0,31486.0,32409.0
2,166,14,coulthard,1,1,1,Finished,1972,2472,3276,4261,4762,4670,4812,4988,5217,5814,5975,6190,6351,6362,6285,6539,7039.0,6933.0,6679.0,7206.0,7094.0,7201.0,6788.0,4265.0,0.0,5309.0,4967.0,3625.0,2554.0,1991.0,1357.0,578.0,490.0,771.0,682.0,508.0,616.0,629.0,495.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,166,57,hakkinen,1,2,1,Finished,2563,3399,4343,5324,5746,5933,6350,6299,7124,7671,7906,8095,8138,8490,8422,8382,8745.0,8361.0,8212.0,8387.0,8412.0,9213.0,13707.0,27205.0,19145.0,7177.0,7454.0,6939.0,5800.0,4599.0,4488.0,3146.0,2210.0,1179.0,1258.0,1160.0,1111.0,1288.0,1072.0,1876.0,987.0,2011.0,6411.0,25915.0,26089.0,22945.0,5176.0,5683.0,6745.0,7503.0,8561.0,8974.0,9328.0,9348.0,8619.0,9574.0,11135.0,11142.0,12448.0,12928.0,13433.0,14246.0,14695.0,15074.0,15856.0,16811.0,16596.0,15998.0,15197.0,14948.0,14720.0,14748.0
4,166,35,villeneuve,16,4,1,Finished,3459,4548,5640,7132,8006,9037,10054,10848,12400,13722,14526,15909,17131,18176,19232,20237,21714.0,22746.0,23414.0,23914.0,24700.0,29646.0,48148.0,44875.0,37623.0,27200.0,27936.0,28617.0,29411.0,29964.0,30668.0,30737.0,31678.0,31696.0,32197.0,32859.0,32347.0,32561.0,32190.0,32618.0,32515.0,34156.0,39979.0,61333.0,63008.0,61167.0,44024.0,45863.0,48281.0,50099.0,51386.0,52704.0,53534.0,54349.0,54317.0,55057.0,56056.0,55475.0,56821.0,57622.0,58607.0,59389.0,60662.0,61283.0,61262.0,61680.0,61468.0,61165.0,60254.0,59931.0,59990.0,61322.0
5,166,49,frentzen,17,7,11,+1 Lap,3979,5147,6852,8451,9804,10943,12197,13479,15085,16807,18031,19555,21069,22235,23355,24809,26346.0,27197.0,27959.0,28674.0,29262.0,34038.0,53159.0,51055.0,44466.0,34178.0,35267.0,36155.0,37293.0,38290.0,39546.0,40328.0,41443.0,41840.0,42856.0,43988.0,43540.0,43625.0,43525.0,47102.0,65735.0,66866.0,68611.0,70721.0,72881.0,72362.0,56357.0,59802.0,63456.0,67371.0,69851.0,73052.0,74884.0,76661.0,77666.0,79583.0,83335.0,83942.0,85827.0,87587.0,89462.0,91655.0,92930.0,94358.0,95731.0,96728.0,97232.0,99309.0,99930.0,100574.0,100148.0,
6,166,23,ralf_schumacher,3,5,1,Finished,4473,6373,7516,9104,10312,11536,12835,14040,15754,17355,18429,20097,21527,22897,23934,25604,26942.0,27788.0,28566.0,29592.0,30253.0,34663.0,54395.0,51826.0,45003.0,34799.0,35955.0,36699.0,38436.0,38921.0,40062.0,40790.0,41905.0,42351.0,43378.0,44533.0,44306.0,44548.0,44253.0,44908.0,44193.0,45298.0,46771.0,47954.0,49484.0,47415.0,33493.0,53031.0,54278.0,55071.0,56683.0,57902.0,57987.0,58040.0,57374.0,57679.0,58624.0,57811.0,58588.0,59055.0,60094.0,60340.0,61221.0,61830.0,62189.0,62263.0,62209.0,61812.0,61857.0,62990.0,62762.0,63981.0
7,166,15,trulli,17,6,1,Finished,5037,6340,8099,9600,11004,12271,13589,14807,16335,18020,19375,20755,22461,24230,24792,26475,27849.0,28599.0,29424.0,30347.0,34195.0,51429.0,52683.0,50689.0,43370.0,32540.0,33259.0,33736.0,34099.0,34687.0,35464.0,35527.0,35847.0,35487.0,35947.0,36536.0,35978.0,36048.0,35674.0,36141.0,36032.0,41310.0,61842.0,63543.0,65358.0,63890.0,47551.0,50019.0,51950.0,53977.0,56261.0,59530.0,61132.0,62250.0,62608.0,64025.0,65703.0,65710.0,67454.0,68593.0,70240.0,71672.0,72502.0,73133.0,73850.0,74460.0,75008.0,75038.0,75036.0,75188.0,75313.0,75605.0
8,166,63,salo,15,10,11,+1 Lap,5837,7858,9960,12215,14000,15571,17587,19514,21667,24025,25873,28334,31460,33927,35800,37830,40526.0,42072.0,43502.0,44879.0,46212.0,47831.0,50860.0,53490.0,68510.0,58334.0,59910.0,60842.0,62084.0,63595.0,65551.0,66953.0,69061.0,70635.0,73125.0,75040.0,75720.0,77234.0,78495.0,80926.0,85319.0,88308.0,91169.0,93890.0,97143.0,101179.0,103248.0,105168.0,108087.0,110798.0,113067.0,114949.0,116830.0,118293.0,119123.0,120960.0,122811.0,123400.0,125835.0,127785.0,130004.0,132347.0,134169.0,136397.0,137707.0,138796.0,139742.0,140354.0,140760.0,141760.0,143512.0,
9,166,56,irvine,19,13,12,+2 Laps,6692,8747,11044,13332,14962,16552,18333,20671,22691,25019,26798,29768,32103,34549,36603,39575,41238.0,43195.0,45345.0,46876.0,47781.0,49361.0,54830.0,109162.0,102230.0,91295.0,92243.0,93435.0,94324.0,95001.0,95994.0,96709.0,97601.0,97909.0,99368.0,101095.0,102032.0,104242.0,106229.0,108442.0,110052.0,113931.0,119801.0,139160.0,139093.0,136474.0,118354.0,119369.0,120692.0,121804.0,122803.0,123851.0,125268.0,125287.0,124784.0,125379.0,125686.0,124395.0,129316.0,147290.0,146090.0,145756.0,145841.0,145817.0,145601.0,145609.0,145279.0,148768.0,167424.0,167588.0,,
10,166,18,button,3,8,11,+1 Lap,7139,9249,11672,13885,15596,17087,18772,20968,23450,25603,27193,28879,29895,30255,30384,31007,31764.0,31757.0,31740.0,31807.0,32041.0,32464.0,36156.0,52987.0,45982.0,35575.0,36716.0,37638.0,38928.0,39687.0,40743.0,41403.0,42520.0,42917.0,44147.0,45208.0,44971.0,45482.0,48420.0,67274.0,66917.0,68904.0,70734.0,72564.0,74629.0,73930.0,57529.0,60236.0,63703.0,67642.0,70419.0,73684.0,75564.0,77572.0,78344.0,80172.0,83680.0,84597.0,86820.0,88318.0,90056.0,92217.0,93596.0,95008.0,96246.0,97485.0,99667.0,99941.0,100967.0,101069.0,100940.0,
11,166,65,herbert,19,21,6,Gearbox,7633,9795,12206,14451,16563,18069,19437,21641,24112,26336,27924,30369,33296,36347,38034,40598,44456.0,56111.0,94963.0,111831.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,166,37,rosa,21,17,7,Transmission,8327,10443,13510,16280,18972,21055,23262,25198,27565,30260,32389,34915,37046,39093,40949,43422,46026.0,48034.0,49604.0,51221.0,52637.0,55146.0,57627.0,59795.0,71975.0,61600.0,62986.0,63966.0,65417.0,66897.0,68313.0,69326.0,70551.0,71694.0,74023.0,75929.0,76587.0,78128.0,79325.0,85176.0,101426.0,102692.0,105373.0,108279.0,165547.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,166,2,heidfeld,20,12,11,+1 Lap,9026,12140,14873,18465,20625,23004,25318,27496,29870,32527,34752,37319,38333,39763,41448,43803,46369.0,48445.0,53237.0,79576.0,79524.0,81880.0,83408.0,85985.0,81265.0,71731.0,73619.0,75913.0,77775.0,78914.0,80382.0,83274.0,85673.0,85902.0,89448.0,90534.0,90510.0,91557.0,91883.0,92994.0,93157.0,95564.0,97836.0,101118.0,109018.0,127975.0,111350.0,113573.0,115957.0,119090.0,121182.0,122877.0,126043.0,128031.0,129166.0,131286.0,133191.0,133655.0,135923.0,141022.0,158623.0,158700.0,158302.0,158330.0,158538.0,158654.0,159262.0,159273.0,158975.0,159347.0,159462.0,
14,166,55,alesi,20,14,12,+2 Laps,9442,11618,14290,16952,19602,22021,24411,26564,28816,31599,34076,42817,45177,47322,49502,51970,54399.0,59444.0,82497.0,83386.0,84527.0,86244.0,89316.0,89678.0,83977.0,74647.0,76884.0,78787.0,82397.0,85171.0,88085.0,90957.0,92728.0,93946.0,97170.0,99443.0,100801.0,102908.0,104535.0,107265.0,108884.0,112651.0,116400.0,119853.0,123500.0,127044.0,131881.0,136224.0,139737.0,143592.0,156187.0,159499.0,162725.0,169126.0,171129.0,176864.0,181237.0,184409.0,188416.0,191465.0,195443.0,198762.0,201821.0,205932.0,208614.0,211781.0,214323.0,216573.0,218657.0,220917.0,,
