,raceId,driverId,driverRef,positionOrder,statusId,status,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70
10,115.0,23.0,ralf_schumacher,2.0,1.0,Finished,82595.0,160066.0,237496.0,314849.0,392229.0,469688.0,547073.0,624908.0,702935.0,780842.0,858230.0,935489.0,1013083.0,1090375.0,1167756.0,1245902.0,1322812.0,1399744.0,1476378.0,1576890.0,1656234.0,1734278.0,1812430.0,1890058.0,1967603.0,2045789.0,2123196.0,2200811.0,2278286.0,2355677.0,2433820.0,2510940.0,2588343.0,2665599.0,2743406.0,2820193.0,2897480.0,2974750.0,3051929.0,3129362.0,3206930.0,3284266.0,3361513.0,3438804.0,3516095.0,3615165.0,3693742.0,3770341.0,3848453.0,3925919.0,4003741.0,4082280.0,4159950.0,4238024.0,4315424.0,4392912.0,4470759.0,4548659.0,4626142.0,4703452.0,4780986.0,4857859.0,4934795.0,5011847.0,5088793.0,5165939.0,5243129.0,5320208.0,5397066.0,5474375.0
12,115.0,31.0,montoya,3.0,1.0,Finished,83378.0,168296.0,246402.0,324290.0,402013.0,479382.0,556940.0,635493.0,714182.0,792551.0,869647.0,946637.0,1023443.0,1100580.0,1177664.0,1255111.0,1332503.0,1411715.0,1513955.0,1592662.0,1669914.0,1748928.0,1826990.0,1904228.0,1981331.0,2058363.0,2136099.0,2213732.0,2291653.0,2368987.0,2446282.0,2523428.0,2600442.0,2677955.0,2755104.0,2832015.0,2909111.0,2985754.0,3062103.0,3138781.0,3215993.0,3292674.0,3370167.0,3446684.0,3546027.0,3623714.0,3700218.0,3776957.0,3854170.0,3931093.0,4008350.0,4086125.0,4163859.0,4240894.0,4318184.0,4395312.0,4472825.0,4549910.0,4627139.0,4704117.0,4781665.0,4858771.0,4935675.0,5012837.0,5089547.0,5166787.0,5243857.0,5320871.0,5397728.0,5474946.0
11,115.0,30.0,michael_schumacher,1.0,1.0,Finished,84141.0,162306.0,239389.0,316346.0,393436.0,470686.0,547863.0,625728.0,703338.0,781321.0,858814.0,936192.0,1013771.0,1091117.0,1168480.0,1246849.0,1323774.0,1400675.0,1477450.0,1554349.0,1654665.0,1733859.0,1812004.0,1889669.0,1967142.0,2045230.0,2122592.0,2200285.0,2277852.0,2355420.0,2433100.0,2510257.0,2587741.0,2665004.0,2742474.0,2819631.0,2897075.0,2974281.0,3051548.0,3128888.0,3206482.0,3283955.0,3361233.0,3438142.0,3515239.0,3591617.0,3668509.0,3767643.0,3847176.0,3925269.0,4003265.0,4081746.0,4159387.0,4237216.0,4314671.0,4392337.0,4470450.0,4547990.0,4625431.0,4702990.0,4780309.0,4857291.0,4934298.0,5011332.0,5088245.0,5165323.0,5242355.0,5319392.0,5396602.0,5473591.0
2,115.0,4.0,alonso,4.0,1.0,Finished,85777.0,164185.0,242059.0,320389.0,399369.0,477917.0,556471.0,635289.0,713941.0,793465.0,872203.0,950829.0,1029221.0,1107783.0,1185925.0,1264246.0,1341951.0,1419607.0,1497076.0,1574569.0,1652109.0,1730870.0,1807693.0,1884439.0,1961178.0,2060720.0,2140220.0,2218958.0,2296957.0,2375174.0,2453289.0,2531154.0,2609347.0,2686793.0,2764223.0,2841638.0,2918980.0,2996196.0,3073543.0,3150348.0,3227353.0,3303854.0,3380562.0,3459361.0,3536296.0,3614473.0,3691389.0,3768375.0,3845286.0,3921893.0,3998470.0,4074525.0,4150565.0,4226960.0,4323237.0,4402115.0,4479231.0,4555714.0,4632328.0,4708463.0,4784814.0,4861454.0,4937507.0,5013849.0,5090241.0,5167137.0,5244390.0,5321693.0,5398385.0,5478072.0
9,115.0,22.0,barrichello,5.0,1.0,Finished,86204.0,194735.0,274618.0,352851.0,432223.0,510822.0,589843.0,668934.0,748644.0,827093.0,905578.0,984358.0,1063104.0,1142782.0,1222303.0,1300288.0,1378886.0,1457239.0,1535478.0,1613694.0,1692042.0,1769982.0,1847531.0,1925426.0,2003397.0,2081310.0,2158532.0,2236310.0,2313604.0,2390694.0,2468028.0,2545253.0,2624355.0,2701435.0,2777803.0,2854882.0,2932163.0,3009159.0,3112010.0,3192470.0,3271565.0,3350328.0,3429021.0,3507929.0,3587516.0,3666237.0,3745893.0,3825663.0,3904518.0,3982806.0,4061577.0,4140082.0,4218605.0,4296850.0,4375181.0,4453175.0,4531275.0,4609291.0,4687116.0,4764976.0,4842493.0,4919962.0,4997295.0,5074358.0,5151274.0,5228285.0,5305033.0,5381742.0,5458633.0,5537852.0
6,115.0,17.0,webber,7.0,11.0,+1 Lap,86980.0,167605.0,246013.0,324812.0,404827.0,484105.0,563746.0,643484.0,723054.0,802454.0,882529.0,962044.0,1041247.0,1120308.0,1199288.0,1277969.0,1356674.0,1435176.0,1539295.0,1619933.0,1698030.0,1776194.0,1854623.0,1933674.0,2012582.0,2091551.0,2170558.0,2249636.0,2328491.0,2407225.0,2485722.0,2564191.0,2642607.0,2720967.0,2799303.0,2877769.0,2955740.0,3033886.0,3111644.0,3189530.0,3267494.0,3345352.0,3424844.0,3502631.0,3580223.0,3680998.0,3762060.0,3841283.0,3920136.0,3999211.0,4078401.0,4157815.0,4236215.0,4317554.0,4397347.0,4476106.0,4554693.0,4634334.0,4712202.0,4789795.0,4868211.0,4947138.0,5024768.0,5102496.0,5181004.0,5261589.0,5341214.0,5422259.0,5505330.0,
16,115.0,44.0,panis,8.0,11.0,+1 Lap,87809.0,168365.0,248934.0,327745.0,407587.0,486900.0,566048.0,645413.0,724787.0,804653.0,884151.0,963679.0,1043675.0,1123128.0,1226050.0,1306547.0,1385430.0,1464323.0,1543232.0,1622894.0,1702173.0,1781554.0,1860942.0,1940169.0,2019083.0,2098008.0,2177014.0,2255573.0,2334239.0,2412722.0,2491301.0,2569917.0,2648410.0,2726932.0,2805306.0,2883466.0,2961563.0,3039571.0,3117530.0,3195434.0,3273534.0,3376678.0,3455718.0,3534228.0,3614967.0,3695366.0,3774741.0,3855401.0,3935820.0,4015794.0,4095868.0,4175997.0,4255484.0,4334779.0,4414592.0,4494041.0,4572977.0,4651781.0,4730800.0,4809423.0,4888335.0,4966856.0,5045640.0,5124432.0,5203730.0,5282415.0,5360863.0,5439332.0,5519794.0,
15,115.0,43.0,matta,11.0,16.0,+6 Laps,89872.0,169198.0,249794.0,329238.0,408351.0,487533.0,566897.0,646202.0,725383.0,805300.0,885341.0,965891.0,1045230.0,1124421.0,1204072.0,1305638.0,1385875.0,1465156.0,1543888.0,1623611.0,1702945.0,1782226.0,1861634.0,1941071.0,2020294.0,2099129.0,2178217.0,2257317.0,2335918.0,2414402.0,2492648.0,2571016.0,2649366.0,2727935.0,2806208.0,2884381.0,2962657.0,3040444.0,3118325.0,3196119.0,3274295.0,3354676.0,3432614.0,3533072.0,3611991.0,3689779.0,3767895.0,3849719.0,3928371.0,4007139.0,4087078.0,4166618.0,4245623.0,4324807.0,4404768.0,4483722.0,4562183.0,4640534.0,4718569.0,4796603.0,4874549.0,4952688.0,5031295.0,5112721.0,,,,,,
4,115.0,14.0,coulthard,14.0,6.0,Gearbox,91627.0,171170.0,250818.0,330001.0,408987.0,488373.0,567507.0,647156.0,726082.0,805633.0,885389.0,964411.0,1044001.0,1123424.0,1203078.0,1281076.0,1358896.0,1436595.0,1514342.0,1591725.0,1669519.0,1747446.0,1824534.0,1924464.0,2004410.0,2082792.0,2160256.0,2237979.0,2315840.0,2393795.0,2471611.0,2549404.0,2627628.0,2705404.0,2782839.0,2860382.0,2937728.0,3021038.0,3101521.0,3183244.0,3263654.0,3344609.0,3425943.0,3506536.0,3587559.0,3669727.0,3753732.0,,,,,,,,,,,,,,,,,,,,,,,
5,115.0,15.0,trulli,16.0,3.0,Accident,91805.0,237171.0,319301.0,538597.0,622392.0,706630.0,799165.0,878333.0,957456.0,1036229.0,1115040.0,1194809.0,1274249.0,1353125.0,1431874.0,1510570.0,1589505.0,1668399.0,1748601.0,1829458.0,1908470.0,1996893.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
