,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70
0,160066.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1,168296.0,2,5,5,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,4,5,5,5,5,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2,162306.0,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,164185.0,4,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,3,2,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,2,2,2,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,194735.0,5,18,18,18,18,18,17,17,16,16,15,15,14,13,12,11,11,10,9,9,8,8,7,7,6,6,6,6,6,6,6,6,5,5,5,5,5,5,7,7,7,7,7,7,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,167605.0,6,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10,10,9,9,8,8,8,8,8,8,8,8,8,8,7,7,7,7,7,7,6,6,6,6,5,5,5,9,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0
6,168365.0,7,6,6,6,6,6,6,6,6,6,6,6,6,6,13,13,12,11,11,11,10,10,9,9,9,9,9,9,9,9,9,9,8,8,8,8,8,8,8,8,8,12,12,12,11,11,10,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,8,8,8,8,0
7,169198.0,8,7,7,7,7,7,7,7,7,7,7,8,8,8,7,12,13,12,12,12,11,11,10,10,10,10,10,10,10,10,10,10,9,9,9,9,9,9,9,9,9,8,8,11,10,10,9,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,0,0,0,0,0,0
8,171170.0,9,8,8,8,8,8,8,8,8,8,8,7,7,7,6,6,6,6,5,4,4,4,4,6,7,7,7,7,7,7,7,7,6,6,6,6,6,6,5,5,5,5,6,6,7,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,237171.0,10,19,19,20,20,20,19,19,19,19,19,19,19,19,18,18,18,18,18,18,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
