,raceId,driverId,driverRef,positionOrder,statusId,status,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56
15,881.0,817.0,ricciardo,18.0,31.0,Retired,130567.0,251678.0,372308.0,492768.0,613348.0,737014.0,870241.0,982671.0,1092575.0,1200071.0,1306460.0,1412029.0,1517422.0,1622684.0,1727823.0,1832873.0,1937977.0,2042999.0,2152973.0,2275165.0,2379457.0,2484112.0,2588527.0,2692690.0,2796740.0,2900838.0,3004856.0,3108986.0,3213023.0,3316935.0,3421750.0,3526226.0,3634619.0,3756402.0,3858983.0,3961813.0,4064730.0,4167438.0,4270104.0,4372793.0,4475503.0,4578460.0,4682227.0,4787927.0,4892194.0,4996554.0,5101049.0,5206329.0,5312627.0,5418720.0,5536617.0,,,,,
4,881.0,8.0,raikkonen,7.0,1.0,Finished,131135.0,252330.0,372628.0,493685.0,614032.0,738192.0,871709.0,983217.0,1091960.0,1197376.0,1303251.0,1408328.0,1512878.0,1617001.0,1721210.0,1824244.0,1927088.0,2030073.0,2133458.0,2236677.0,2343196.0,2463100.0,2565566.0,2668060.0,2770553.0,2873287.0,2975753.0,3080398.0,3183619.0,3286312.0,3389190.0,3493539.0,3597201.0,3703508.0,3823968.0,3925752.0,4027521.0,4130681.0,4232848.0,4335048.0,4437483.0,4540356.0,4643106.0,4745407.0,4847641.0,4949815.0,5053152.0,5156445.0,5258918.0,5362225.0,5464987.0,5568118.0,5671891.0,5775108.0,5879569.0,5985160.0
10,881.0,154.0,grosjean,6.0,1.0,Finished,131346.0,252564.0,372856.0,493042.0,611636.0,731913.0,852906.0,982830.0,1090219.0,1196647.0,1300912.0,1405034.0,1508817.0,1612621.0,1716106.0,1819668.0,1923367.0,2026936.0,2130861.0,2238632.0,2358301.0,2461761.0,2564030.0,2666138.0,2768682.0,2871313.0,2973984.0,3076496.0,3179318.0,3282747.0,3385935.0,3489829.0,3593539.0,3697154.0,3804305.0,3923725.0,4024951.0,4126256.0,4227920.0,4329431.0,4431443.0,4533217.0,4634990.0,4737070.0,4839174.0,4941482.0,5043610.0,5146070.0,5248320.0,5350794.0,5453365.0,5556310.0,5660172.0,5763901.0,5867660.0,5972245.0
13,881.0,814.0,resta,21.0,61.0,Wheel nut,131810.0,253046.0,374434.0,495394.0,615077.0,738750.0,888716.0,997492.0,1105868.0,1211723.0,1316657.0,1420859.0,1524612.0,1628292.0,1732145.0,1835606.0,1938909.0,2043114.0,2146208.0,2252983.0,2474707.0,2582696.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,881.0,813.0,maldonado,19.0,31.0,Retired,132738.0,254469.0,375618.0,497048.0,618330.0,742399.0,876176.0,986684.0,1096003.0,1204707.0,1311651.0,1417484.0,1548321.0,1680687.0,1784928.0,1889567.0,1994706.0,2099734.0,2204443.0,2308899.0,2413398.0,2517751.0,2622353.0,2727530.0,2832329.0,2937069.0,3042218.0,3147030.0,3251976.0,3357882.0,3465087.0,3572919.0,3695146.0,3798611.0,3902425.0,4005949.0,4111111.0,4215219.0,4319241.0,4423261.0,4529010.0,4632622.0,4736541.0,4842494.0,4946897.0,,,,,,,,,,,
19,881.0,821.0,gutierrez,12.0,11.0,+1 Lap,133007.0,255325.0,376037.0,495695.0,616029.0,735062.0,856674.0,992543.0,1101054.0,1207736.0,1313431.0,1418662.0,1523563.0,1627656.0,1735086.0,1839881.0,1945023.0,2049993.0,2154566.0,2259722.0,2364874.0,2473565.0,2595715.0,2698228.0,2800595.0,2903369.0,3006873.0,3109929.0,3213532.0,3317411.0,3422212.0,3526944.0,3631141.0,3735916.0,3841491.0,3951372.0,4072966.0,4174985.0,4276095.0,4377968.0,4479371.0,4580936.0,4682493.0,4784223.0,4887373.0,4991024.0,5095551.0,5201840.0,5306708.0,5410961.0,5519235.0,5637766.0,5739181.0,5840110.0,5941194.0,
17,881.0,819.0,pic,14.0,11.0,+1 Lap,133869.0,256598.0,378274.0,499791.0,620876.0,740836.0,864172.0,1017486.0,1126371.0,1233699.0,1340536.0,1447079.0,1553096.0,1659019.0,1764862.0,1870658.0,1976245.0,2082171.0,2189063.0,2299094.0,2426388.0,2531312.0,2635644.0,2739886.0,2844365.0,2952918.0,3058154.0,3163430.0,3271534.0,3378498.0,3485099.0,3595494.0,3718767.0,3824407.0,3928857.0,4032628.0,4136422.0,4240136.0,4343903.0,4447869.0,4552186.0,4656715.0,4765449.0,4888022.0,4991449.0,5095806.0,5199020.0,5302247.0,5405514.0,5508648.0,5611590.0,5714952.0,5817976.0,5926232.0,6029370.0,
16,881.0,818.0,vergne,10.0,1.0,Finished,134774.0,256432.0,376367.0,497181.0,617237.0,736120.0,858368.0,1014274.0,1122363.0,1228698.0,1334759.0,1440849.0,1546049.0,1651371.0,1756835.0,1862867.0,1967870.0,2073381.0,2178326.0,2282927.0,2387486.0,2491621.0,2597809.0,2702205.0,2806977.0,2915419.0,3035822.0,3138382.0,3241140.0,3343726.0,3446821.0,3549592.0,3652282.0,3755237.0,3857460.0,3959839.0,4061965.0,4163930.0,4265966.0,4368208.0,4470719.0,4573401.0,4679305.0,4797233.0,4897725.0,4999467.0,5101692.0,5205808.0,5307750.0,5411051.0,5513091.0,5615818.0,5717539.0,5819248.0,5922457.0,6023805.0
21,881.0,823.0,garde,15.0,11.0,+1 Lap,134824.0,257576.0,379447.0,501508.0,622192.0,746636.0,881312.0,994307.0,1105997.0,1215914.0,1323800.0,1431561.0,1538733.0,1645633.0,1752214.0,1858889.0,1965780.0,2076755.0,2200678.0,2306024.0,2411111.0,2516300.0,2621699.0,2727918.0,2834428.0,2940334.0,3046368.0,3155982.0,3282517.0,3388191.0,3495851.0,3600900.0,3705712.0,3810350.0,3914701.0,4020156.0,4125660.0,4233431.0,4338981.0,4445198.0,4551845.0,4663555.0,4786640.0,4889797.0,4993135.0,5096758.0,5201138.0,5304843.0,5408101.0,5511553.0,5616394.0,5722135.0,5827315.0,5932606.0,6038354.0,
22,881.0,824.0,jules_bianchi,13.0,11.0,+1 Lap,135979.0,258855.0,380743.0,502514.0,623911.0,748003.0,885497.0,997058.0,1108043.0,1216999.0,1324368.0,1431990.0,1539191.0,1646310.0,1752658.0,1859402.0,1970062.0,2093225.0,2197803.0,2302284.0,2407199.0,2511746.0,2615985.0,2720515.0,2825246.0,2930212.0,3035777.0,3142457.0,3251798.0,3373907.0,3482688.0,3587662.0,3692200.0,3796359.0,3900064.0,4003670.0,4107231.0,4211440.0,4315578.0,4419737.0,4524387.0,4630767.0,4738440.0,4860186.0,4963130.0,5066265.0,5168688.0,5271331.0,5374250.0,5477356.0,5580333.0,5685053.0,5789249.0,5892202.0,5995128.0,
18,881.0,820.0,chilton,16.0,12.0,+2 Laps,136626.0,259952.0,384378.0,506092.0,627673.0,753117.0,894562.0,1006918.0,1117044.0,1225876.0,1333607.0,1440805.0,1548588.0,1655032.0,1760944.0,1867488.0,1974245.0,2081416.0,2192306.0,2317686.0,2422894.0,2527479.0,2632075.0,2737117.0,2842545.0,2947844.0,3057075.0,3163042.0,3270753.0,3378145.0,3493094.0,3616090.0,3721509.0,3826704.0,3932063.0,4036283.0,4140863.0,4245448.0,4350063.0,4455097.0,4564366.0,4686133.0,4789628.0,4892778.0,4996798.0,5101606.0,5207036.0,5313018.0,5419287.0,5525930.0,5631763.0,5737337.0,5846959.0,5954486.0,,
20,881.0,822.0,bottas,11.0,1.0,Finished,137676.0,260507.0,382396.0,503104.0,624508.0,749975.0,886073.0,997470.0,1108061.0,1215347.0,1321162.0,1426301.0,1531709.0,1636563.0,1740850.0,1845575.0,1950185.0,2055055.0,2159929.0,2263708.0,2367615.0,2475298.0,2602303.0,2705366.0,2808385.0,2912229.0,3015007.0,3118092.0,3221205.0,3324685.0,3428499.0,3532590.0,3636528.0,3740322.0,3844393.0,3948788.0,4052264.0,4155845.0,4259390.0,4365676.0,4488029.0,4589981.0,4692511.0,4794802.0,4897205.0,5001314.0,5104710.0,5207579.0,5311241.0,5413410.0,5516175.0,5617875.0,5720515.0,5821888.0,5923761.0,6025291.0
