,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77
0,214.0,30.0,michael_schumacher,1.0,1.0,Finished,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11088.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1896.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,214.0,49.0,frentzen,2.0,1.0,Finished,820.0,2201.0,2884.0,3740.0,4161.0,4899.0,5302.0,5886.0,6677.0,6909.0,6869.0,7229.0,7107.0,7610.0,7697.0,7247.0,7659.0,8062.0,7604.0,7400.0,6754.0,2798.0,0.0,13007.0,14336.0,14967.0,15546.0,15842.0,15704.0,16390.0,15501.0,13590.0,13341.0,12692.0,12871.0,13786.0,16359.0,19686.0,21283.0,21931.0,21891.0,21887.0,21241.0,20784.0,21778.0,17917.0,0.0,1871.0,21636.0,21023.0,21416.0,21566.0,23812.0,28365.0,29060.0,27497.0,27598.0,28193.0,27094.0,27706.0,30223.0,36108.0,31405.0,30878.0,32394.0,34836.0,36395.0,37002.0,34236.0,31014.0,29056.0,23537.0
2,214.0,56.0,irvine,3.0,1.0,Finished,2081.0,3140.0,4496.0,5770.0,6725.0,7940.0,8899.0,9386.0,10481.0,11440.0,12604.0,13679.0,14530.0,15561.0,16756.0,17313.0,17663.0,18340.0,18474.0,18292.0,18532.0,15041.0,11430.0,21035.0,22237.0,23256.0,23952.0,24829.0,25629.0,26957.0,27889.0,27294.0,28158.0,28621.0,29998.0,31882.0,33169.0,35636.0,36044.0,36846.0,37635.0,38979.0,39759.0,44025.0,67157.0,66033.0,49887.0,50298.0,52332.0,53642.0,55330.0,56207.0,56982.0,58401.0,58836.0,58018.0,58986.0,59915.0,58827.0,62290.0,66428.0,72233.0,64847.0,62262.0,59710.0,58375.0,58316.0,68075.0,60159.0,59808.0,62283.0,74801.0
3,214.0,35.0,villeneuve,4.0,1.0,Finished,4194.0,5269.0,6551.0,7800.0,8535.0,9445.0,10447.0,11396.0,12633.0,14037.0,15386.0,16760.0,17836.0,19357.0,20861.0,21266.0,22193.0,23150.0,23740.0,25849.0,27022.0,25121.0,18963.0,9002.0,13295.0,34256.0,34381.0,34558.0,34383.0,34749.0,33961.0,32872.0,33692.0,34667.0,36516.0,37716.0,39226.0,43450.0,45731.0,47517.0,49152.0,51680.0,53135.0,54740.0,57314.0,55809.0,40725.0,41062.0,42893.0,43931.0,44569.0,49269.0,68931.0,69666.0,70201.0,68804.0,69036.0,69003.0,67226.0,70011.0,75257.0,76042.0,68242.0,65321.0,64595.0,65837.0,66744.0,80084.0,71933.0,68862.0,71361.0,81784.0
4,214.0,23.0,ralf_schumacher,6.0,1.0,Finished,4860.0,6446.0,8201.0,9774.0,11438.0,12928.0,14302.0,16468.0,18696.0,20691.0,22886.0,25391.0,26961.0,29085.0,30982.0,31921.0,33488.0,35293.0,36665.0,37310.0,38606.0,35754.0,29808.0,20220.0,25161.0,45996.0,46697.0,47338.0,47646.0,48507.0,48525.0,47613.0,48886.0,49807.0,51991.0,54653.0,56817.0,59950.0,61937.0,63710.0,65395.0,67267.0,69075.0,70716.0,72805.0,71106.0,55743.0,59377.0,61736.0,63377.0,65853.0,67326.0,71609.0,91118.0,91732.0,98395.0,98870.0,99325.0,99336.0,106428.0,120446.0,136963.0,121499.0,110402.0,102168.0,96097.0,84765.0,75815.0,69082.0,69445.0,86160.0,89871.0
5,214.0,14.0,coulthard,7.0,4.0,Collision,5258.0,6967.0,8992.0,10819.0,12516.0,14308.0,15497.0,17031.0,19234.0,21364.0,23355.0,25890.0,27814.0,29551.0,31774.0,33133.0,34695.0,36118.0,37509.0,38718.0,39504.0,37771.0,35032.0,45384.0,47068.0,49097.0,50792.0,52558.0,53475.0,54496.0,54823.0,54025.0,54970.0,55026.0,55988.0,57273.0,58680.0,60946.0,62648.0,64416.0,65939.0,67847.0,69691.0,71359.0,73515.0,71809.0,56481.0,59820.0,62295.0,67349.0,87345.0,88037.0,88594.0,89041.0,89448.0,88162.0,88713.0,90506.0,90656.0,99065.0,114205.0,131043.0,117658.0,108988.0,101578.0,94947.0,84198.0,74770.0,67615.0,68033.0,77062.0,
6,214.0,57.0,hakkinen,19.0,5.0,Engine,5934.0,7740.0,9883.0,11642.0,13257.0,15066.0,16632.0,18312.0,20316.0,22188.0,24096.0,26801.0,28783.0,30575.0,32511.0,34198.0,35643.0,37285.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,214.0,15.0,trulli,10.0,12.0,+2 Laps,6747.0,8681.0,11008.0,13346.0,15703.0,17901.0,19763.0,21661.0,23740.0,25769.0,28300.0,30847.0,32741.0,34906.0,37079.0,39091.0,41071.0,43267.0,44752.0,45635.0,47318.0,46075.0,41472.0,32334.0,33748.0,35648.0,37591.0,39097.0,40613.0,45380.0,64828.0,63672.0,64572.0,64651.0,65744.0,67346.0,69524.0,72040.0,73275.0,74760.0,76579.0,80040.0,81796.0,83123.0,85021.0,83017.0,67200.0,68211.0,71607.0,74468.0,77605.0,83667.0,113554.0,126796.0,141874.0,156434.0,172862.0,191689.0,208826.0,228379.0,241004.0,243401.0,235653.0,232209.0,228558.0,222037.0,212459.0,204395.0,201979.0,207831.0,,
8,214.0,55.0,alesi,5.0,1.0,Finished,7162.0,9157.0,11686.0,13846.0,16385.0,18489.0,20508.0,22216.0,24549.0,26686.0,29117.0,31683.0,33624.0,35853.0,37894.0,39761.0,41894.0,44166.0,45850.0,47074.0,48623.0,50138.0,66742.0,57088.0,58112.0,58837.0,59368.0,60089.0,60727.0,61495.0,61320.0,60797.0,61361.0,61355.0,62210.0,63414.0,64916.0,67082.0,67687.0,69119.0,70481.0,72283.0,73709.0,74690.0,76263.0,74521.0,58907.0,60821.0,63756.0,66119.0,69509.0,71734.0,76498.0,99525.0,99252.0,98864.0,99620.0,100307.0,100362.0,106956.0,117755.0,119809.0,113274.0,121231.0,112320.0,102285.0,89865.0,80623.0,72682.0,71192.0,77499.0,82735.0
9,214.0,25.0,wurz,14.0,20.0,Spun off,7821.0,9866.0,13564.0,16161.0,17402.0,19136.0,21343.0,23015.0,25196.0,27294.0,29658.0,32383.0,34201.0,36450.0,38690.0,40204.0,42572.0,44783.0,46591.0,47809.0,49268.0,47565.0,42907.0,36403.0,56429.0,57143.0,57476.0,57896.0,58379.0,59441.0,58840.0,57578.0,57714.0,57132.0,57415.0,58364.0,59535.0,61807.0,63232.0,65450.0,67049.0,68954.0,70171.0,71895.0,74072.0,72455.0,57183.0,60359.0,63037.0,65110.0,69887.0,102265.0,101860.0,102330.0,102398.0,100665.0,100602.0,101174.0,101347.0,108933.0,,,,,,,,,,,,
