,0,1,2
0,8,6,1:31.237
1,4,1,1:30.983
2,13,6,1:30.912
3,2,2,1:31.652
4,9,2,1:31.444
5,17,9,1:31.661
6,5,4,1:31.783
7,15,7,1:31.859
8,23,7,1:31.843
9,1,1,1:31.185
10,3,3,1:31.978
11,25,3,1:31.996
12,21,4,1:32.010
13,22,11,1:32.221
14,19,8,1:32.451
15,11,8,1:32.678
16,18,11,1:32.983
17,26,5,1:33.038
18,24,5,1:33.148
19,14,9,1:33.151
20,16,12,1:34.500
21,28,12,1:35.940
