,raceId,driverId,driverRef,constructorId,positionOrder,statusId,status,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71
0,1008,1,hamilton,131,1,1,Finished,77881,152652,226639,300740,374902,449220,523592,598109,672908,747286,821690,895989,969981,1044204,1118147,1191933,1266017,1339810,1417105,1506270,1579295.0,1653169.0,1726562.0,1801101.0,1875670.0,1950614.0,2025039.0,2097969.0,2171892.0,2245382.0,2318866.0,2392573.0,2466097.0,2539742.0,2613492.0,2686612.0,2760031.0,2833049.0,2906642.0,2980808.0,3054582.0,3128356.0,3201807.0,3275099.0,3348175.0,3421100.0,3494067.0,3566875.0,3639893.0,3712813.0,3785132.0,3857517.0,3929983.0,4002187.0,4074249.0,4146732.0,4218932.0,4290970.0,4363062.0,4434972.0,4506889.0,4578907.0,4651043.0,4723224.0,4795439.0,4867853.0,4940224.0,5013136.0,5085240.0,5157035.0,5229066.0
8,1008,822,bottas,131,5,1,Finished,78487,153533,228015,302235,376565,451062,525466,600038,674666,750471,825968,900542,975059,1049463,1124029,1198942,1273093,1350161,1439874,1513734,1587489.0,1660777.0,1734980.0,1809225.0,1883481.0,1957858.0,2031357.0,2106190.0,2180741.0,2254474.0,2328020.0,2401831.0,2475192.0,2548346.0,2621590.0,2694599.0,2767564.0,2841342.0,2914654.0,2987937.0,3061013.0,3134323.0,3208239.0,3283132.0,3357093.0,3430475.0,3503723.0,3576592.0,3649294.0,3721738.0,3794170.0,3866852.0,3939141.0,4011804.0,4084050.0,4155989.0,4228034.0,4300064.0,4377396.0,4466947.0,4538697.0,4611230.0,4682820.0,4753665.0,4824205.0,4895378.0,4966775.0,5038175.0,5109583.0,5180865.0,5252009.0
3,1008,20,vettel,6,6,1,Finished,79092,154146,228467,305029,378916,453453,527784,601939,676621,751629,827063,902000,976749,1051254,1125676,1200316,1274950,1349480,1423608,1497945,1572147.0,1646309.0,1720370.0,1794531.0,1868519.0,1942393.0,2019904.0,2109483.0,2183099.0,2256198.0,2329289.0,2402441.0,2475639.0,2548976.0,2623405.0,2696820.0,2770127.0,2843131.0,2916614.0,2990283.0,3063248.0,3136378.0,3210542.0,3285141.0,3358535.0,3433762.0,3507234.0,3580299.0,3653139.0,3725971.0,3798677.0,3871254.0,3947344.0,4037287.0,4110402.0,4181804.0,4254021.0,4325654.0,4397166.0,4468528.0,4539996.0,4611892.0,4684755.0,4756630.0,4828231.0,4899941.0,4971560.0,5042880.0,5114126.0,5185232.0,5256063.0
2,1008,8,raikkonen,6,3,1,Finished,79536,154581,229741,303742,378162,452601,527038,601476,675999,750772,826270,901359,975691,1050038,1124375,1199275,1274156,1348326,1422137,1496090,1570092.0,1643726.0,1717508.0,1791678.0,1865725.0,1939578.0,2013565.0,2087847.0,2161469.0,2235015.0,2312871.0,2402857.0,2476112.0,2549436.0,2621968.0,2694977.0,2768008.0,2841917.0,2914976.0,2988279.0,3061562.0,3134604.0,3208240.0,3281629.0,3354821.0,3427452.0,3500182.0,3573061.0,3645707.0,3718338.0,3790790.0,3863310.0,3935670.0,4007839.0,4079849.0,4151884.0,4224213.0,4296115.0,4368183.0,4440211.0,4512087.0,4584060.0,4656212.0,4727981.0,4800050.0,4872507.0,4944746.0,5017546.0,5089508.0,5161448.0,5233830.0
11,1008,830,max_verstappen,9,2,1,Finished,80187,154704,228740,302737,377130,451441,525825,600765,674847,749135,823351,897300,971325,1045539,1119395,1193301,1267778,1341377,1415114,1488543,1562288.0,1635940.0,1709755.0,1783464.0,1857469.0,1931430.0,2005058.0,2078644.0,2152196.0,2225485.0,2298730.0,2372416.0,2446125.0,2520533.0,2598340.0,2689114.0,2761792.0,2833935.0,2906591.0,2978939.0,3052589.0,3125929.0,3199045.0,3280862.0,3353620.0,3426321.0,3499047.0,3571788.0,3644395.0,3717123.0,3789289.0,3862004.0,3934077.0,4006195.0,4078243.0,4150144.0,4222450.0,4294419.0,4366228.0,4438220.0,4509798.0,4581550.0,4653652.0,4725635.0,4797555.0,4869812.0,4941777.0,5014635.0,5086667.0,5158522.0,5230535.0
18,1008,844,leclerc,15,7,1,Finished,80854,156058,231113,306318,381979,456925,531847,606730,681231,755846,830463,905234,979952,1054794,1129411,1204096,1278973,1353769,1428423,1503043,1577659.0,1652194.0,1726438.0,1802089.0,1876993.0,1951616.0,2026393.0,2100635.0,2174887.0,2248824.0,2322861.0,2397348.0,2471332.0,2545521.0,2623813.0,2715843.0,2789134.0,2862142.0,2935036.0,3008154.0,3081280.0,3154505.0,3227445.0,3301065.0,3374289.0,3447643.0,3521192.0,3594978.0,3668429.0,3742032.0,3815514.0,3888823.0,3962573.0,4035658.0,4108894.0,4181432.0,4253863.0,4327663.0,4400544.0,4473275.0,4545987.0,4618437.0,4691494.0,4764329.0,4837655.0,4911220.0,4983796.0,5055977.0,5128143.0,5200225.0,5273265.0
4,1008,154,grosjean,210,8,1,Finished,81535,156840,231632,307688,382700,457843,532756,607611,682588,757752,832721,907512,982810,1057551,1132404,1207382,1282133,1356939,1431544,1506512,1581826.0,1656573.0,1731552.0,1806489.0,1881232.0,1956096.0,2030927.0,2106016.0,2181652.0,2256131.0,2331267.0,2409927.0,2500420.0,2573611.0,2646792.0,2720100.0,2793362.0,2866776.0,2940850.0,3014417.0,3087888.0,3161343.0,3234832.0,3308352.0,3381769.0,3454885.0,3528145.0,3601296.0,3674439.0,3747486.0,3820465.0,3893538.0,3966563.0,4040545.0,4114169.0,4188125.0,4261126.0,4333691.0,4406449.0,4479162.0,4551575.0,4624171.0,4696747.0,4769365.0,4841940.0,4914776.0,4988308.0,5062770.0,5135355.0,5207934.0,5280296.0
16,1008,842,gasly,5,13,11,+1 Lap,82148,158074,233870,309340,385027,460941,536845,612693,688354,763982,839738,915436,992062,1067902,1143873,1219316,1294899,1372204,1448254,1524154,1599460.0,1678668.0,1772167.0,1846954.0,1921731.0,1996395.0,2071186.0,2145207.0,2219412.0,2294262.0,2369125.0,2443589.0,2518166.0,2593054.0,2667564.0,2742191.0,2816666.0,2891130.0,2965814.0,3040465.0,3115295.0,3189996.0,3264545.0,3339101.0,3413549.0,3488156.0,3562735.0,3637327.0,3712905.0,3787724.0,3863233.0,3938156.0,4014498.0,4088903.0,4162725.0,4236979.0,4311451.0,4385650.0,4460179.0,4534716.0,4609588.0,4686260.0,4761241.0,4835983.0,4911229.0,4986954.0,5062892.0,5139294.0,5215122.0,5292798.0,
10,1008,828,ericsson,15,20,4,Collision,82707,159469,234750,310290,385660,461549,537667,614183,694226,770885,847196,923499,999893,1076100,1152510,1229824,1306536,1387796,1480937,1582567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1008,817,ricciardo,9,4,1,Finished,82981,158130,231914,306518,380417,454832,529196,603505,677637,752355,827734,902812,977649,1052425,1127016,1201700,1276457,1351028,1424850,1499106,1573343.0,1647478.0,1721582.0,1795684.0,1869467.0,1943199.0,2017127.0,2090046.0,2164014.0,2237084.0,2310446.0,2383858.0,2457213.0,2530341.0,2603805.0,2677053.0,2750415.0,2823963.0,2901282.0,2992026.0,3063634.0,3136646.0,3210850.0,3285464.0,3358837.0,3432418.0,3505348.0,3577579.0,3649924.0,3722394.0,3794703.0,3867317.0,3939926.0,4012393.0,4084583.0,4156478.0,4228653.0,4300431.0,4372130.0,4443684.0,4515160.0,4586503.0,4658261.0,4729736.0,4801224.0,4873192.0,4945337.0,5018190.0,5090353.0,5162253.0,5234259.0
