,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76
0,70.0,13.0,massa,1.0,1.0,Finished,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9494.0,5509.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,70.0,8.0,raikkonen,5.0,1.0,Finished,1466.0,2327.0,1525.0,2102.0,1921.0,373.0,2737.0,3808.0,5593.0,6312.0,6834.0,7541.0,9529.0,10488.0,9935.0,9828.0,9467.0,10067.0,10344.0,10687.0,14718.0,35551.0,36819.0,34535.0,23803.0,20457.0,16627.0,18302.0,20428.0,20978.0,21694.0,22697.0,24059.0,25069.0,25755.0,26388.0,26096.0,26106.0,26651.0,27669.0,28100.0,28191.0,29018.0,28925.0,29370.0,30070.0,30234.0,30343.0,30428.0,29776.0,33832.0,48340.0,30128.0,29156.0,29626.0,30194.0,31335.0,30509.0,29704.0,30068.0,29763.0,32108.0,31696.0,31138.0,31118.0,30446.0,29778.0,29096.0,30378.0,29400.0,28503.0
2,70.0,15.0,trulli,19.0,22.0,Suspension,2141.0,3583.0,2370.0,3536.0,3531.0,1333.0,3658.0,5116.0,6508.0,52734.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,70.0,4.0,alonso,2.0,1.0,Finished,2563.0,6244.0,3935.0,5189.0,5757.0,1814.0,3764.0,6015.0,8025.0,9512.0,10378.0,11087.0,11751.0,12209.0,11669.0,11421.0,11117.0,11680.0,12097.0,12701.0,13086.0,13555.0,14124.0,10840.0,0.0,0.0,15900.0,17616.0,18214.0,18888.0,19882.0,21154.0,22415.0,23478.0,24648.0,24581.0,24294.0,24044.0,24524.0,25186.0,25496.0,25557.0,25548.0,25516.0,26604.0,27202.0,27419.0,27772.0,27746.0,27242.0,27333.0,23513.0,3775.0,7496.0,26786.0,27578.0,27575.0,27436.0,26899.0,26741.0,26667.0,26261.0,25513.0,24833.0,24844.0,24573.0,24020.0,23135.0,22188.0,20290.0,18658.0
4,70.0,22.0,barrichello,7.0,1.0,Finished,3473.0,9188.0,6906.0,8420.0,10029.0,5441.0,8020.0,10018.0,12411.0,13701.0,14435.0,15551.0,16652.0,17638.0,17431.0,17224.0,16708.0,17058.0,17069.0,17466.0,21384.0,42723.0,43984.0,41879.0,31096.0,27945.0,23211.0,23698.0,24279.0,25120.0,25802.0,26642.0,27810.0,28623.0,30100.0,30427.0,30057.0,30145.0,30544.0,31250.0,31540.0,31351.0,31478.0,31520.0,32200.0,37126.0,57235.0,57203.0,57122.0,57209.0,58429.0,55556.0,36699.0,36917.0,38051.0,39417.0,39842.0,39679.0,39535.0,39945.0,39739.0,39485.0,39533.0,39703.0,40190.0,39390.0,38769.0,38017.0,37339.0,40179.0,40294.0
5,70.0,21.0,fisichella,6.0,1.0,Finished,3636.0,7763.0,5549.0,6812.0,8177.0,2905.0,4782.0,6516.0,9936.0,11173.0,12313.0,13396.0,14339.0,15285.0,14799.0,14725.0,14615.0,15253.0,15610.0,16175.0,20037.0,41436.0,42736.0,40189.0,29497.0,26305.0,21796.0,22615.0,23470.0,24123.0,24917.0,25901.0,27032.0,27686.0,29395.0,29560.0,29098.0,28983.0,29175.0,29946.0,30000.0,30201.0,30466.0,30685.0,31331.0,32500.0,32736.0,32737.0,36037.0,53416.0,54353.0,51253.0,32284.0,32569.0,33455.0,34338.0,34681.0,34690.0,34511.0,34653.0,34242.0,34327.0,37623.0,37133.0,37222.0,36240.0,35265.0,34271.0,33080.0,31342.0,30287.0
6,70.0,30.0,michael_schumacher,4.0,1.0,Finished,4595.0,8407.0,6028.0,7333.0,8963.0,3226.0,5207.0,6506.0,45700.0,69379.0,69678.0,70224.0,71006.0,71465.0,70897.0,70365.0,69950.0,70467.0,70554.0,70827.0,71000.0,71051.0,71558.0,68046.0,56528.0,52037.0,46340.0,47548.0,47128.0,46369.0,45867.0,45772.0,45708.0,45371.0,44317.0,44323.0,42686.0,41067.0,40396.0,43197.0,43415.0,42340.0,41195.0,40233.0,39342.0,38641.0,41207.0,58531.0,57418.0,57264.0,56569.0,52408.0,32791.0,34005.0,34185.0,34661.0,35107.0,36580.0,35035.0,34991.0,34448.0,34543.0,33226.0,31705.0,31352.0,31164.0,29951.0,29251.0,29294.0,26597.0,24094.0
7,70.0,23.0,ralf_schumacher,20.0,22.0,Suspension,4757.0,10419.0,7908.0,10235.0,11342.0,6007.0,9950.0,12796.0,24972.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,70.0,9.0,kubica,9.0,1.0,Finished,5555.0,11223.0,8653.0,10870.0,11769.0,6320.0,10532.0,13078.0,15810.0,17367.0,18639.0,20207.0,21602.0,22972.0,23241.0,23282.0,23366.0,24634.0,25286.0,26405.0,27548.0,28964.0,30858.0,28476.0,17668.0,14311.0,13364.0,33540.0,34106.0,34450.0,35029.0,36031.0,37371.0,38197.0,38699.0,39103.0,39078.0,39272.0,40230.0,42553.0,43525.0,44458.0,45092.0,45850.0,47051.0,48327.0,49209.0,50351.0,55069.0,75038.0,76347.0,73756.0,55797.0,55993.0,57404.0,59010.0,60356.0,61005.0,61505.0,62735.0,63375.0,64041.0,64826.0,66339.0,67480.0,67481.0,67674.0,67847.0,67903.0,67188.0,67642.0
9,70.0,18.0,button,3.0,1.0,Finished,6163.0,11975.0,10345.0,11663.0,12870.0,6358.0,9722.0,10333.0,13031.0,14225.0,15920.0,16739.0,18100.0,18627.0,18448.0,18344.0,18001.0,18251.0,18270.0,18625.0,18999.0,19022.0,19319.0,15656.0,7692.0,23150.0,17890.0,18511.0,18883.0,19732.0,20510.0,21842.0,23110.0,24245.0,24877.0,25290.0,24804.0,24702.0,25069.0,25955.0,26413.0,26403.0,26431.0,26261.0,26962.0,27993.0,28233.0,28486.0,28527.0,31686.0,50540.0,48008.0,28667.0,27733.0,28625.0,29369.0,29639.0,29045.0,28390.0,28170.0,28297.0,27655.0,27017.0,26287.0,26394.0,25268.0,24725.0,23594.0,22790.0,21155.0,19394.0
