,0,1,2
0,71,3,3:00.00
1,14,3,3:00.00
2,30,22,3:00.00
3,77,6,3:00.00
4,55,6,3:00.00
5,49,15,3:00.00
6,22,17,3:00.00
7,65,22,3:00.00
8,56,17,3:00.00
9,87,1,3:00.00
10,84,27,3:00.00
11,44,27,3:00.00
12,81,29,3:00.00
13,63,25,3:00.00
14,69,18,3:00.00
15,79,25,3:00.00
16,83,18,3:00.00
17,91,15,3:00.00
18,89,29,3:00.00
19,90,28,3:00.00
20,64,28,3:00.00
21,85,30,3:00.00
22,92,30,3:00.00
23,57,1,3:00.00
