,raceId,driverId,driverRef,constructorId,positionOrder,statusId,status,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
1,960,3,rosberg,131,1,1,Finished,116000,233597.0,364413.0,478387.0,592804.0,729158.0,896336.0,1071943.0,1254682.0,2414871.0,2526617.0,2640511.0,2754141.0,2868608.0,2982799.0,3097067.0,3210789.0,3324320.0,3438047.0,3552319.0,3666212.0,3780241.0,3893606.0,4007109.0,4120830.0,4239108.0,4365602.0,4478255.0,4591512.0,4704450.0,4816768.0,4929659.0,5043184.0,5156392.0,5269609.0,5382551.0,5495139.0,5607990.0,5721521.0,5835022.0,5949519.0,6062824.0,6175518.0,6291058.0
8,960,807,hulkenberg,10,4,1,Finished,120111,238215.0,367213.0,481573.0,597026.0,737312.0,898035.0,1073932.0,1256723.0,2416169.0,2530045.0,2644347.0,2758920.0,2873735.0,2988662.0,3103759.0,3219120.0,3336114.0,3451735.0,3567404.0,3683010.0,3799077.0,3919374.0,4047707.0,4161322.0,4276026.0,4390280.0,4504593.0,4619059.0,4733251.0,4847020.0,4961017.0,5074828.0,5189467.0,5303138.0,5416829.0,5530380.0,5644291.0,5758051.0,5871775.0,5985305.0,6099083.0,6212970.0,6326965.0
10,960,817,ricciardo,9,2,1,Finished,121542,242788.0,372419.0,487705.0,603145.0,742523.0,897172.0,1073241.0,1255548.0,2415588.0,2528049.0,2641693.0,2755502.0,2869692.0,2984095.0,3098601.0,3213269.0,3327664.0,3442072.0,3556608.0,3671309.0,3786566.0,3901862.0,4017044.0,4136689.0,4262735.0,4375786.0,4488737.0,4601659.0,4714868.0,4828195.0,4941804.0,5055164.0,5168412.0,5281539.0,5394802.0,5508023.0,5621460.0,5734786.0,5848254.0,5961746.0,6074979.0,6188653.0,6305171.0
4,960,13,massa,3,10,1,Finished,122312,247908.0,384464.0,500038.0,616173.0,758582.0,903974.0,1079807.0,1261908.0,2417768.0,2532370.0,2647727.0,2762860.0,2878120.0,2993578.0,3109053.0,3224393.0,3340104.0,3455816.0,3571830.0,3687779.0,3808166.0,3936053.0,4050570.0,4164912.0,4279411.0,4394209.0,4508838.0,4625269.0,4740196.0,4854974.0,4969937.0,5086216.0,5201895.0,5316750.0,5431821.0,5547173.0,5662240.0,5777410.0,5892471.0,6008954.0,6125436.0,6240880.0,6356931.0
7,960,154,grosjean,210,13,1,Finished,123445,248728.0,373772.0,490786.0,607199.0,751665.0,908123.0,1084120.0,1268777.0,2419285.0,2535148.0,2650470.0,2766379.0,2882491.0,2998996.0,3116261.0,3233585.0,3351182.0,3467723.0,3584902.0,3701375.0,3819239.0,3945126.0,4073587.0,4187390.0,4301933.0,4416872.0,4531690.0,4647480.0,4763389.0,4877539.0,4992151.0,5106924.0,5221778.0,5337617.0,5451420.0,5566015.0,5680279.0,5794537.0,5908788.0,6023005.0,6137641.0,6252331.0,6367532.0
12,960,822,bottas,3,8,1,Finished,124020,246913.0,373036.0,488900.0,604549.0,744805.0,900259.0,1086602.0,1272426.0,2419792.0,2536211.0,2652477.0,2768452.0,2884181.0,3000284.0,3116714.0,3232659.0,3349039.0,3464026.0,3579248.0,3694518.0,3809969.0,3929785.0,4056267.0,4170485.0,4285349.0,4401128.0,4515652.0,4629793.0,4744071.0,4858191.0,4972478.0,5087940.0,5202799.0,5317462.0,5432405.0,5547878.0,5662944.0,5778070.0,5893028.0,6007380.0,6122316.0,6236620.0,6351209.0
18,960,832,sainz,5,20,29,Puncture,125072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,960,815,perez,10,5,1,Finished,125346,249951.0,374252.0,489627.0,605173.0,748304.0,904262.0,1080246.0,1263276.0,2417852.0,2533718.0,2648766.0,2763923.0,2878987.0,2994260.0,3109744.0,3225259.0,3340798.0,3456600.0,3572395.0,3688544.0,3804504.0,3919871.0,4039471.0,4165488.0,4279944.0,4394656.0,4509355.0,4623495.0,4737334.0,4851074.0,4964956.0,5078498.0,5191912.0,5305738.0,5419591.0,5533259.0,5647269.0,5761171.0,5875051.0,5989010.0,6102821.0,6216819.0,6331718.0
19,960,835,jolyon_palmer,4,15,1,Finished,125776,251547.0,375336.0,491979.0,608521.0,752332.0,907050.0,1082561.0,1266931.0,2418784.0,2534688.0,2651333.0,2767988.0,2885344.0,3002638.0,3119094.0,3235739.0,3353282.0,3469904.0,3586379.0,3703181.0,3824307.0,3953153.0,4068701.0,4183913.0,4299132.0,4414898.0,4530583.0,4646441.0,4762892.0,4879626.0,4995423.0,5111567.0,5231942.0,5359344.0,5473066.0,5587453.0,5701808.0,5816225.0,5929983.0,6043234.0,6156685.0,6270764.0,6384223.0
13,960,825,kevin_magnussen,4,18,3,Accident,126104,252210.0,376045.0,492633.0,609440.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,960,821,gutierrez,210,12,1,Finished,126661,255185.0,376840.0,493537.0,610195.0,752351.0,902302.0,1087239.0,1274578.0,2420097.0,2536766.0,2653014.0,2769197.0,2885850.0,3001302.0,3117420.0,3234258.0,3350477.0,3466804.0,3583172.0,3700043.0,3821894.0,3950252.0,4064973.0,4180861.0,4295196.0,4409837.0,4524652.0,4639345.0,4754089.0,4869310.0,4983893.0,5098528.0,5213443.0,5329245.0,5445423.0,5560337.0,5675625.0,5790896.0,5905608.0,6020212.0,6134899.0,6249818.0,6364935.0
2,960,4,alonso,1,7,1,Finished,127074,256179.0,379028.0,495735.0,612601.0,754890.0,901493.0,1077053.0,1258571.0,2416329.0,2531097.0,2646688.0,2762003.0,2877175.0,2992544.0,3108124.0,3223609.0,3339110.0,3454542.0,3570128.0,3685644.0,3801195.0,3920966.0,4049194.0,4163768.0,4278545.0,4393303.0,4507885.0,4622804.0,4738958.0,4853954.0,4968998.0,5084253.0,5199997.0,5315546.0,5430784.0,5546162.0,5661160.0,5776433.0,5891395.0,6006347.0,6121159.0,6235643.0,6350503.0
20,960,839,ocon,209,16,11,+1 Lap,127380,257414.0,380665.0,498629.0,615575.0,761934.0,922900.0,1090205.0,1278606.0,2420816.0,2539956.0,2658045.0,2775089.0,2891537.0,3008372.0,3125059.0,3242030.0,3358607.0,3475474.0,3592722.0,3710650.0,3828695.0,3946321.0,4068506.0,4198995.0,4314729.0,4430993.0,4547240.0,4663682.0,4779844.0,4896169.0,5012582.0,5129494.0,5246325.0,5363115.0,5479930.0,5596686.0,5713761.0,5831432.0,5950182.0,6067647.0,6185031.0,6302381.0,
