,raceId,driverId,driverRef,constructorId,positionOrder,statusId,status,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70
9,78,21,fisichella,4,18,9,Hydraulics,83872,161121,237444,313698,389766,465768,541223,617464,693486,769117,844656,919825,994940,1070254,1145565,1221751,1297578,1372718,1448448,1523539,1598821,1673881,1748921,1823811,1919651.0,1997564.0,2074595.0,2150818.0,2226961.0,2302853.0,2379942.0,2455913.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,78,4,alonso,4,17,22,Suspension,84578,162281,238770,314815,390799,466734,542609,618295,694432,770120,845561,921038,996643,1071945,1147232,1223050,1298427,1373632,1448962,1524613,1600064,1674928,1752109,1849262,1926666.0,2002585.0,2077904.0,2153109.0,2228215.0,2303560.0,2380497.0,2457708.0,2534028.0,2609964.0,2685120.0,2760337.0,2835556.0,2910283.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,78,18,button,16,13,3,Accident,85329,163329,240531,317232,393958,470452,546998,623392,699620,775517,851299,927138,1002716,1078388,1171311,1249435,1325146,1401139,1477091,1554001,1630259,1706643,1783508,1861055,1936597.0,2012146.0,2087687.0,2163266.0,2238546.0,2313735.0,2389512.0,2465334.0,2541386.0,2635542.0,2714143.0,2790622.0,2867066.0,2943108.0,3019200.0,3094882.0,3170765.0,3246462.0,3322487.0,3399203.0,3474827.0,3550361.0,,,,,,,,,,,,,,,,,,,,,,,,
14,78,31,montoya,1,20,2,Disqualified,86320,164456,242077,318912,395573,472177,548419,624572,700667,776914,852917,928504,1004285,1079628,1155049,1230369,1305871,1380620,1455285,1530150,1605087,1680005,1754649,1829225,1925250.0,2005818.0,2081757.0,2157406.0,2232819.0,2308231.0,2383827.0,2459360.0,2535549.0,2610948.0,2686395.0,2761672.0,2837932.0,2912901.0,2988870.0,3064089.0,3140212.0,3215585.0,3292229.0,3368804.0,3444826.0,3520676.0,3595959.0,3684355.0,3827332.0,3955227.0,4076953.0,4156748.0,,,,,,,,,,,,,,,,,,
2,78,8,raikkonen,1,1,1,Finished,86924,165164,242827,320038,396661,473554,550525,626356,702409,778757,854458,930022,1005693,1081259,1156514,1231802,1306813,1381765,1456672,1531672,1606546,1682006,1756390,1853757,1931124.0,2007065.0,2083107.0,2158851.0,2234717.0,2310326.0,2387370.0,2463049.0,2539492.0,2615389.0,2691223.0,2767291.0,2842955.0,2918280.0,2993757.0,3068948.0,3144280.0,3221652.0,3297558.0,3372780.0,3448227.0,3523191.0,3599205.0,3697230.0,3823129.0,3954485.0,4076189.0,4155505.0,4234725.0,4313254.0,4390837.0,4467259.0,4543690.0,4620044.0,4695702.0,4771425.0,4846806.0,4922640.0,4998345.0,5075903.0,5151127.0,5226638.0,5302501.0,5377964.0,5453857.0,5529290.0
13,78,30,michael_schumacher,6,2,1,Finished,87739,165741,243556,320740,398054,474834,551982,628580,705051,781251,857376,952019,1030537,1107456,1184167,1260942,1337420,1413856,1489813,1565836,1641761,1717483,1793237,1868919,1945077.0,2021138.0,2097420.0,2172655.0,2248030.0,2323315.0,2398245.0,2473113.0,2548360.0,2641390.0,2718809.0,2794716.0,2870848.0,2946672.0,3022391.0,3098101.0,3174657.0,3250071.0,3325276.0,3400875.0,3476577.0,3551897.0,3627823.0,3719658.0,3827355.0,3959963.0,4079908.0,4160091.0,4238675.0,4316083.0,4393488.0,4469653.0,4545892.0,4622298.0,4698069.0,4774003.0,4849564.0,4925228.0,5000755.0,5077252.0,5152759.0,5228358.0,5304100.0,5379912.0,5455217.0,5530427.0
6,78,15,trulli,7,12,23,Brakes,89657,167863,245425,322430,399747,476631,553882,631066,707888,784698,861148,937655,1014144,1090272,1166454,1242612,1318650,1394689,1471506,1547429,1623874,1701228,1797778,1876368,1953391.0,2030778.0,2107785.0,2184894.0,2262829.0,2339793.0,2416486.0,2493139.0,2570584.0,2647795.0,2724818.0,2801304.0,2877993.0,2954662.0,3031020.0,3107415.0,3183659.0,3259624.0,3335496.0,3411641.0,3488951.0,3566249.0,3643600.0,3741906.0,3831430.0,3965581.0,4082718.0,4163981.0,4243084.0,4321986.0,4400621.0,4477823.0,4554837.0,4632096.0,4709327.0,4786182.0,4862740.0,4946745.0,,,,,,,,
3,78,11,sato,16,15,23,Brakes,90366,168888,247087,324837,402632,479785,557090,634114,710780,787542,864212,940989,1017496,1093540,1169770,1263562,1342177,1418634,1495986,1572138,1648293,3569507,3652500,3734826,3828627.0,3961981.0,4080521.0,4161133.0,4241687.0,4319662.0,4397518.0,4475489.0,4552865.0,4630843.0,4710356.0,4787498.0,4863862.0,4940718.0,5018711.0,5096030.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,78,13,massa,15,4,1,Finished,91091,169772,248491,325815,403660,481183,558809,635987,713102,790022,866851,943697,1020482,1096991,1173381,1250470,1326913,1402921,1479048,1555056,1652465,1732627,1810138,1887609,1964773.0,2041992.0,2119232.0,2196656.0,2273558.0,2351722.0,2428578.0,2506039.0,2582855.0,2659569.0,2736419.0,2812926.0,2889481.0,2965960.0,3042202.0,3118474.0,3194994.0,3271512.0,3347809.0,3424045.0,3500643.0,3576811.0,3653650.0,3753387.0,3836741.0,3968322.0,4085432.0,4169924.0,4252978.0,4332841.0,4411653.0,4490529.0,4568471.0,4646198.0,4723861.0,4801680.0,4879253.0,4956773.0,5034468.0,5112013.0,5189920.0,5268421.0,5346840.0,5425707.0,5504907.0,5584429.0
0,78,2,heidfeld,3,14,5,Engine,91754,171382,249607,327383,405319,483154,560443,637968,715190,792332,869226,945805,1022558,1098855,1175073,1251626,1328241,1404608,1480780,1556532,1653874,1734507,1811615,1888347,1965383.0,2043050.0,2120427.0,2197389.0,2274497.0,2352533.0,2429210.0,2506668.0,2583424.0,2660106.0,2736888.0,2813683.0,2890103.0,2966678.0,3042699.0,3119151.0,3195765.0,3271972.0,3356315.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,78,14,coulthard,9,7,11,+1 Lap,92251,173352,251900,330881,409290,487282,565504,643364,721060,798281,875208,952012,1029004,1105930,1182673,1259772,1336186,1433562,1512555,1589777,1666921,1744601,1822317,1901045,1978476.0,2055342.0,2132301.0,2209336.0,2286041.0,2362702.0,2439666.0,2518203.0,2595363.0,2672261.0,2748864.0,2826720.0,2903624.0,2983146.0,3061025.0,3137581.0,3214088.0,3290627.0,3367659.0,3444123.0,3522618.0,3601121.0,3697582.0,3824118.0,3955936.0,4077488.0,4158135.0,4238605.0,4318578.0,4396743.0,4474966.0,4552579.0,4629848.0,4707100.0,4784719.0,4861898.0,4940359.0,5018106.0,5095610.0,5173028.0,5250529.0,5328084.0,5405693.0,5486081.0,5564325.0,
