,0,1,2
0,830,9,1:03.841
1,822,131,1:04.035
2,1,131,1:04.067
3,846,1,1:04.120
4,815,9,1:04.168
5,842,213,1:04.236
6,844,6,1:04.472
7,852,213,1:04.514
8,4,214,1:04.574
9,840,117,1:04.663
10,847,3,1:04.671
11,832,6,1:04.800
12,817,1,1:04.808
13,20,117,1:04.875
14,841,51,1:04.913
15,849,3,1:05.175
16,839,214,1:05.217
17,8,51,1:05.429
18,854,210,1:06.041
19,853,210,1:06.192
