,raceId,driverId,driverRef,positionOrder,statusId,status,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
9,121.0,30.0,michael_schumacher,1.0,1.0,Finished,88148.0,171416.0,253974.0,336647.0,419293.0,501833.0,584277.0,666819.0,749184.0,831310.0,913393.0,995462.0,1077328.0,1159160.0,1245546.0,1355275.0,1438224.0,1520875.0,1603514.0,1686225.0,1768781.0,1851348.0,1934138.0,2016946.0,2099744.0,2182353.0,2265055.0,2348285.0,2430921.0,2513047.0,2595274.0,2677597.0,2759748.0,2846592.0,2956953.0,3040219.0,3123486.0,3206614.0,3289814.0,3372872.0,3455665.0,3538707.0,3622232.0,3705170.0,3788386.0,3871676.0,3955283.0,4039277.0,4122313.0,4205782.0,4289576.0,4373548.0,4459838.0
10,121.0,31.0,montoya,2.0,1.0,Finished,88882.0,172147.0,255254.0,338364.0,421094.0,503918.0,586763.0,669377.0,752297.0,834816.0,917501.0,999795.0,1081973.0,1164139.0,1246551.0,1333749.0,1441657.0,1523878.0,1606307.0,1688784.0,1771273.0,1853841.0,1936452.0,2018785.0,2101433.0,2184026.0,2266404.0,2349241.0,2431872.0,2514442.0,2596568.0,2683767.0,2792228.0,2874819.0,2958613.0,3041601.0,3124796.0,3207901.0,3291072.0,3375251.0,3458898.0,3542319.0,3625885.0,3711007.0,3794609.0,3878438.0,3962353.0,4046288.0,4129921.0,4213490.0,4297206.0,4380699.0,4465132.0
8,121.0,22.0,barrichello,3.0,1.0,Finished,90102.0,174183.0,257537.0,340456.0,423028.0,505430.0,587809.0,670316.0,753002.0,835659.0,918717.0,1001058.0,1083229.0,1170136.0,1278536.0,1360908.0,1444086.0,1527282.0,1610059.0,1692797.0,1775375.0,1857927.0,1940719.0,2023282.0,2106249.0,2188999.0,2271917.0,2354779.0,2437440.0,2520150.0,2607567.0,2719688.0,2803135.0,2886276.0,2969812.0,3054688.0,3138444.0,3222155.0,3305297.0,3388497.0,3471778.0,3554810.0,3638050.0,3721812.0,3804892.0,3888126.0,3972263.0,4055687.0,4139502.0,4222757.0,4305644.0,4388648.0,4471673.0
3,121.0,8.0,raikkonen,4.0,1.0,Finished,90477.0,174910.0,258761.0,341786.0,424550.0,507251.0,589947.0,672480.0,754718.0,837169.0,920010.0,1002352.0,1089677.0,1200123.0,1282909.0,1365814.0,1448879.0,1531786.0,1615366.0,1698877.0,1781969.0,1865218.0,1947949.0,2030812.0,2113374.0,2196275.0,2278985.0,2361434.0,2444015.0,2526603.0,2608739.0,2690771.0,2773484.0,2861480.0,2972195.0,3055655.0,3139014.0,3222663.0,3306191.0,3389601.0,3473331.0,3556621.0,3639964.0,3723371.0,3806451.0,3889433.0,3974157.0,4057272.0,4140589.0,4223753.0,4306804.0,4389800.0,4472672.0
4,121.0,14.0,coulthard,14.0,32.0,Fuel pressure,91227.0,175603.0,259597.0,343016.0,425772.0,508532.0,591256.0,674028.0,756787.0,839214.0,926383.0,1036371.0,1119139.0,1202142.0,1285272.0,1368297.0,1451725.0,1534861.0,1618093.0,1702320.0,1786397.0,1869751.0,1953047.0,2037485.0,2120847.0,2203870.0,2286960.0,2369794.0,2452482.0,2535175.0,2617651.0,2705190.0,2815051.0,2898485.0,2981792.0,3065340.0,3148556.0,3232043.0,3315705.0,3400106.0,3483760.0,3567229.0,3650867.0,3734232.0,3818217.0,,,,,,,,
13,121.0,44.0,panis,15.0,23.0,Brakes,91880.0,178159.0,263474.0,347735.0,431646.0,515405.0,598996.0,682513.0,766048.0,849351.0,937945.0,1048875.0,1132407.0,1216392.0,1300553.0,1385057.0,1471178.0,1556021.0,1640986.0,1726022.0,1810870.0,1895773.0,1980347.0,2064662.0,2148883.0,2233343.0,2317877.0,2402830.0,2487016.0,2570961.0,2659964.0,2772039.0,2856219.0,2941268.0,3106321.0,,,,,,,,,,,,,,,,,,
15,121.0,48.0,gene,5.0,1.0,Finished,92291.0,177716.0,262873.0,346629.0,429925.0,513088.0,596244.0,679340.0,762051.0,844774.0,927253.0,1009666.0,1096813.0,1207109.0,1290414.0,1373725.0,1457525.0,1540984.0,1624297.0,1707517.0,1790824.0,1874473.0,1957531.0,2040879.0,2124285.0,2208294.0,2291710.0,2374708.0,2457914.0,2541775.0,2624767.0,2707617.0,2790242.0,2872753.0,2960259.0,3070953.0,3153627.0,3236323.0,3319311.0,3402397.0,3486550.0,3569317.0,3652140.0,3735025.0,3818474.0,3901604.0,3985701.0,4068469.0,4151777.0,4236261.0,4320557.0,4404699.0,4487729.0
11,121.0,35.0,villeneuve,6.0,11.0,+1 Lap,92793.0,178783.0,264122.0,349117.0,432939.0,516905.0,600668.0,684301.0,767810.0,851635.0,935196.0,1018652.0,1101691.0,1185102.0,1268361.0,1357352.0,1470191.0,1554249.0,1638480.0,1723430.0,1808030.0,1892619.0,1976847.0,2060818.0,2144965.0,2229171.0,2314154.0,2398321.0,2482326.0,2566098.0,2650295.0,2734184.0,2823731.0,2936844.0,3021597.0,3106309.0,3191503.0,3276533.0,3360872.0,3445168.0,3529528.0,3614193.0,3698633.0,3783241.0,3868063.0,3952769.0,4041379.0,4126021.0,4210723.0,4295258.0,4383288.0,4470106.0,
6,121.0,18.0,button,17.0,6.0,Gearbox,93068.0,179075.0,264435.0,349392.0,433478.0,517826.0,601574.0,685261.0,769004.0,852696.0,936418.0,1019934.0,1103159.0,1187534.0,1275910.0,1388719.0,1473353.0,1557939.0,1642438.0,1728125.0,1818108.0,1902668.0,1989150.0,2087422.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,121.0,17.0,webber,7.0,11.0,+1 Lap,93285.0,179512.0,265817.0,350470.0,434942.0,519057.0,602838.0,686719.0,770717.0,854495.0,938538.0,1022795.0,1110979.0,1226362.0,1312553.0,1397920.0,1483269.0,1567867.0,1652595.0,1736957.0,1821732.0,1906472.0,1990999.0,2075918.0,2160306.0,2244835.0,2329373.0,2413444.0,2498620.0,2582995.0,2667190.0,2751333.0,2839635.0,2951906.0,3037166.0,3121851.0,3209736.0,3294799.0,3379712.0,3464197.0,3548678.0,3632942.0,3717333.0,3801586.0,3886163.0,3973782.0,4059093.0,4143908.0,4228392.0,4313040.0,4399499.0,4486662.0,
1,121.0,2.0,heidfeld,9.0,11.0,+1 Lap,94052.0,180620.0,266814.0,351979.0,436559.0,521001.0,605251.0,689585.0,773810.0,858554.0,943187.0,1027689.0,1117220.0,1229233.0,1314806.0,1400465.0,1485650.0,1570739.0,1655965.0,1741339.0,1826372.0,1911359.0,1996155.0,2081277.0,2166798.0,2251750.0,2336535.0,2421060.0,2505859.0,2590628.0,2674960.0,2759482.0,2844574.0,2928881.0,3017962.0,3129155.0,3213903.0,3298947.0,3383394.0,3468041.0,3552687.0,3637205.0,3724147.0,3809059.0,3893533.0,3978294.0,4063350.0,4149045.0,4235107.0,4319708.0,4405364.0,4491298.0,
12,121.0,43.0,matta,18.0,27.0,Tyre,94740.0,180927.0,267075.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
