,0,1,2
0,30,6,1:20.963
1,31,3,1:21.014
2,22,6,1:21.242
3,8,1,1:21.466
4,48,3,1:21.834
5,15,4,1:21.944
6,18,16,1:22.301
7,14,1,1:22.471
8,44,7,1:22.488
9,35,16,1:22.717
10,17,19,1:22.754
11,43,7,1:22.914
12,21,17,1:22.992
13,49,15,1:23.216
14,51,19,1:23.484
15,2,15,1:23.803
16,50,18,1:25.078
17,47,17,1:25.881
18,53,18,1:26.778
19,4,4,1:40.405
