,0,1,2
0,1,131,1:45.681
1,3,131,1:45.688
2,817,9,1:45.854
3,20,9,1:45.902
4,4,6,1:45.907
5,13,3,1:46.000
6,8,6,1:46.170
7,822,3,1:46.187
8,825,1,1:46.250
9,826,5,1:46.926
10,18,1,1:46.943
11,818,5,1:46.989
12,807,10,1:47.308
13,821,15,1:47.333
14,815,10,1:47.575
15,154,208,1:47.812
16,16,15,1:48.324
17,813,208,1:49.063
18,824,206,1:49.440
19,155,207,1:50.405
20,820,206,1:50.473
21,828,207,1:52.287
