,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66
0,913,1,hamilton,131,1,1,Finished,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1619.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,386.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,913,20,vettel,9,2,1,Finished,1679,1665,1686,1684,2186,2359,2821,3143,3819,5120,6657,16131,30263,8869.0,7703.0,7030.0,7203.0,7328.0,7590.0,7960.0,8646.0,9271.0,9888.0,10658.0,19476.0,31700.0,10695.0,10384.0,11682.0,12138.0,19787.0,5360.0,3182.0,3116.0,995.0,895.0,927.0,3294.0,5844.0,7610.0,9713.0,11580.0,13551.0,15316.0,17369.0,18769.0,20396.0,21157.0,22733.0,24014.0,25276.0,18140.0,0.0,2126.0,3736.0,6169.0,8057.0,10616.0,12105.0,13534.0
2,913,4,alonso,6,4,1,Finished,3351,4303,5261,6050,7002,7352,8207,8789,9487,10752,11799,20548,33004,11735.0,11057.0,10185.0,10479.0,10549.0,10368.0,10338.0,10571.0,10913.0,11093.0,18674.0,34942.0,27020.0,5611.0,4462.0,5255.0,5909.0,17922.0,8861.0,4973.0,5210.0,2719.0,2683.0,1720.0,5902.0,9600.0,11530.0,13782.0,15521.0,17712.0,20099.0,22473.0,24248.0,25962.0,27066.0,28646.0,28925.0,29628.0,21456.0,3582.0,4725.0,5605.0,7518.0,9337.0,11681.0,13513.0,15389.0
3,913,817,ricciardo,9,3,1,Finished,4026,5124,6473,7664,9105,10480,11870,12740,13765,14956,15739,23927,36968,15568.0,14490.0,13579.0,13781.0,14173.0,14176.0,14689.0,15061.0,15388.0,15981.0,16580.0,17707.0,11396.0,0.0,19182.0,20432.0,20758.0,29675.0,6738.0,4331.0,4314.0,1562.0,1975.0,1302.0,4289.0,7171.0,9133.0,10895.0,13555.0,15965.0,18483.0,20925.0,22755.0,24709.0,25775.0,26999.0,27393.0,28056.0,20195.0,2626.0,3724.0,4866.0,6913.0,8739.0,11112.0,12965.0,14273.0
4,913,8,raikkonen,6,8,1,Finished,4928,5984,7343,8788,10264,11995,13571,15265,16872,18923,27978,48914,43334,24367.0,23584.0,24488.0,25022.0,25549.0,25893.0,26512.0,27665.0,28830.0,28957.0,29706.0,37400.0,49721.0,29299.0,28759.0,30691.0,32797.0,56368.0,44788.0,12693.0,11985.0,7939.0,7824.0,3952.0,9271.0,14096.0,17218.0,20628.0,24232.0,27532.0,30555.0,34112.0,36988.0,40606.0,43139.0,46946.0,49701.0,53099.0,47700.0,31097.0,34259.0,37739.0,42005.0,45869.0,50173.0,55589.0,60641.0
5,913,13,massa,3,5,1,Finished,6352,7233,8468,9904,11418,13128,14749,16701,18362,27597,47621,48531,42896,23218.0,22428.0,22108.0,22742.0,23447.0,23710.0,24553.0,25966.0,34579.0,53690.0,54261.0,54833.0,47973.0,27732.0,27817.0,30026.0,32026.0,47327.0,18994.0,6503.0,7727.0,3789.0,3386.0,2226.0,6920.0,11130.0,13814.0,16813.0,19829.0,22756.0,25475.0,28605.0,31497.0,34495.0,36748.0,39734.0,41969.0,44781.0,38373.0,21697.0,24064.0,26600.0,29537.0,32696.0,35838.0,38314.0,42161.0
6,913,18,button,1,18,31,Retired,7157,8669,9906,11309,13445,14963,16422,18241,20116,22167,23961,26171,21560,11462.0,31233.0,31065.0,32712.0,34347.0,36156.0,37622.0,39315.0,41080.0,42798.0,44154.0,45569.0,40056.0,21867.0,23674.0,27469.0,30631.0,53348.0,40731.0,11568.0,10385.0,6339.0,6338.0,3424.0,8556.0,13390.0,16491.0,19854.0,22931.0,26876.0,29681.0,33157.0,36192.0,39986.0,42549.0,46160.0,49082.0,52441.0,47062.0,,,,,,,,
7,913,822,bottas,3,11,1,Finished,8148,9483,11155,12633,14778,16621,18398,20117,22160,24586,33979,53904,47338,27525.0,27252.0,27163.0,28415.0,29387.0,30466.0,31634.0,32653.0,33591.0,42684.0,62327.0,61425.0,53894.0,33242.0,32884.0,34618.0,35544.0,53098.0,25743.0,7525.0,8563.0,4495.0,4484.0,2702.0,7913.0,12511.0,15558.0,18964.0,22280.0,25991.0,28877.0,32391.0,35461.0,39310.0,41919.0,45413.0,48404.0,51752.0,46484.0,30561.0,33802.0,37234.0,41626.0,45382.0,49621.0,55150.0,65065.0
8,913,825,kevin_magnussen,1,10,1,Finished,9495,11510,13438,15320,17685,19595,21656,23548,25396,27367,29301,31556,34055,33556.0,34480.0,34962.0,36221.0,37564.0,39173.0,40988.0,42956.0,44824.0,47014.0,49357.0,51652.0,53170.0,52363.0,51547.0,52886.0,53514.0,78790.0,51224.0,17665.0,13261.0,9035.0,10881.0,5198.0,10139.0,15212.0,18517.0,22255.0,25793.0,29392.0,32740.0,35724.0,46158.0,67959.0,66755.0,67312.0,66116.0,65439.0,56396.0,39174.0,42576.0,44961.0,45944.0,47272.0,51823.0,58294.0,62230.0
9,913,826,kvyat,5,14,1,Finished,9969,12299,14054,16077,18480,20492,23046,27302,30511,41558,66041,67143,61089,42768.0,44033.0,45123.0,47393.0,49332.0,51226.0,53874.0,57359.0,60504.0,70322.0,91404.0,91177.0,84196.0,64307.0,65666.0,70798.0,80497.0,112542.0,53319.0,21784.0,14956.0,10164.0,11637.0,5971.0,10912.0,16008.0,19718.0,23472.0,28083.0,42194.0,65688.0,65805.0,66739.0,69872.0,73694.0,74765.0,75316.0,76022.0,67757.0,48312.0,48822.0,50172.0,53564.0,57392.0,62066.0,66396.0,72008.0
