,0,1,2
0,18,16,1:19.753
1,30,6,1:20.011
2,31,3,1:20.212
3,22,6,1:20.451
4,23,3,1:20.538
5,4,4,1:20.895
6,11,16,1:20.913
7,17,19,1:20.921
8,15,4,1:21.034
9,43,7,1:21.087
10,14,1,1:21.091
11,13,15,1:21.532
12,44,7,1:21.558
13,32,19,1:21.949
14,45,17,1:23.352
15,2,17,1:23.488
16,46,18,1:26.899
17,47,18,1:46.299
18,21,15,3:00.00
19,8,1,3:00.00
