,0,1,2
0,31,1,1:46.391
1,8,1,1:46.440
2,21,4,1:46.497
3,15,7,1:46.596
4,4,4,1:46.760
5,23,7,1:47.401
6,30,6,1:47.476
7,13,15,1:47.867
8,18,16,1:47.978
9,17,3,1:48.071
10,11,16,1:48.353
11,14,9,1:48.508
12,22,6,1:48.550
13,35,15,1:48.889
14,42,3,1:48.898
15,32,9,1:48.994
16,38,18,1:49.779
17,27,18,1:49.842
18,33,17,1:51.498
19,39,17,1:51.675
