,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84
0,846,20,vettel,9,1,1,Finished,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15656,4139,6288,7595,8899,9783,10658,10607,11654,13184,14960,14697,13366,13658,14141,13796.0,13358.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,846,18,button,1,3,1,Finished,2449,3214,3732,4360,4668,4631,4416,4571,4286,4358,4181,4176,3475,3775,21057,15781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,6887.0,9902.0,3881.0,4435.0,3920.0,3306.0,4081.0,2333.0,812.0,548.0,692.0,1192.0,954.0,832.0,840.0,17944.0,19905.0,18485.0,16492.0,14586.0,12889.0,10690.0,9419.0,7543.0,7011.0,5707.0,4786.0,3474.0,1978.0,727.0,766.0,680.0,641.0,747.0,687.0,899.0,1843.0,1475.0,1771.0,2566.0,1440.0,2218.0,1968.0,2150.0,2182.0,2378.0
2,846,4,alonso,6,2,1,Finished,2723,4068,4517,5380,6247,6193,6257,6196,6262,5966,5631,5531,4969,5089,5108,0,3750,9197,10823,12633,13855,14081,13717,15021,16143,17512,17032,16087,16654,17174,16793.0,16600.0,3944.0,33741.0,12298.0,7454.0,7161.0,6259.0,8193.0,8106.0,7437.0,7674.0,7591.0,7194.0,7139.0,6845.0,6624.0,6278.0,5903.0,5197.0,4311.0,3275.0,2468.0,1714.0,2148.0,1001.0,779.0,407.0,504.0,838.0,281.0,312.0,300.0,253.0,297.0,174.0,309.0,638.0,899.0,849.0,734.0,648.0,500.0,1434.0,952.0,944.0,858.0,1138.0
3,846,17,webber,9,4,1,Finished,3955,5583,6599,7155,7770,7730,7941,8791,9240,10056,10679,11352,12005,13461,14926,42479,33126,36833,39151,41515,44380,46802,49430,52837,56529,60105,62351,63755,67146,70700,73048.0,76429.0,70344.0,122134.0,85698.0,50062.0,17244.0,12857.0,15694.0,18672.0,21992.0,24573.0,26168.0,28249.0,30330.0,32392.0,34960.0,37107.0,38535.0,39857.0,40746.0,41929.0,43172.0,43530.0,63506.0,65622.0,64908.0,64127.0,64140.0,63321.0,62857.0,62178.0,61041.0,61491.0,63550.0,66892.0,64389.0,62747.0,82618.0,56717.0,28667.0,14544.0,9862.0,16329.0,18915.0,20354.0,23134.0,23101.0
4,846,3,rosberg,131,11,12,+2 Laps,5152,6978,8431,9953,11428,12476,13592,15383,16962,19038,21539,24348,27583,34198,57463,57335,43908,47977,52096,56427,62045,66855,68636,72059,75760,80371,83252,85713,90597,95098,99206.0,104024.0,118584.0,140768.0,128497.0,124188.0,121045.0,92912.0,95343.0,97657.0,99907.0,102578.0,104332.0,106907.0,109425.0,112299.0,113833.0,115045.0,116052.0,117132.0,118319.0,119714.0,139577.0,142757.0,143023.0,141759.0,141643.0,141806.0,143113.0,143740.0,144799.0,144672.0,144822.0,146167.0,149705.0,156509.0,169037.0,217178.0,255887.0,1440882.0,1440705.0,208041.0,162106.0,162799.0,163352.0,168511.0,,
5,846,13,massa,6,21,3,Accident,5762,7630,9011,10460,11835,13096,14045,15788,17389,19407,21856,24595,27722,31744,30946,24766,10786,13587,16366,19434,22536,25201,27748,31129,35216,58550,64191,64979,67812,71281,73622.0,76824.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,846,813,maldonado,3,18,3,Accident,6985,8836,10507,12055,13340,14455,15327,17338,18548,20529,22868,25271,28342,32821,32702,27819,14198,17316,21228,24851,28500,32102,35508,41439,66159,72108,73330,73786,76366,79498,81786.0,84176.0,76691.0,123558.0,87147.0,51928.0,19380.0,14334.0,17699.0,20707.0,24303.0,27220.0,28753.0,30474.0,32494.0,34056.0,36504.0,38855.0,40362.0,42051.0,43185.0,44607.0,45659.0,65203.0,68910.0,68350.0,68667.0,68523.0,68467.0,68438.0,68487.0,67764.0,67469.0,67264.0,67461.0,70646.0,73757.0,77280.0,96638.0,63943.0,34206.0,16889.0,13200.0,,,,,
7,846,808,petrov,4,19,4,Collision,8115,10405,12374,14078,15719,16865,18183,19328,20066,21851,23783,27126,29026,34608,36416,30686,16282,18677,21980,25422,29233,32670,36118,41804,47598,51474,53786,77771,83375,85357,86180.0,88574.0,81749.0,126550.0,88367.0,54295.0,22426.0,14934.0,19318.0,22108.0,26785.0,29912.0,30862.0,31887.0,33769.0,35859.0,38508.0,40603.0,42290.0,43802.0,45353.0,46550.0,47723.0,48449.0,49306.0,49937.0,50650.0,51761.0,52757.0,53835.0,55221.0,55792.0,56648.0,58991.0,63163.0,69268.0,73429.0,,,,,,,,,,,
8,846,30,michael_schumacher,131,22,5,Engine,8564,10808,13014,15293,17397,19303,21081,24056,26522,30817,33794,65444,68384,69358,69052,64562,50583,52738,54656,57380,62269,67313,69306,72469,76058,80556,83606,86070,88794,89968,90382.0,92835.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,846,1,hamilton,1,6,1,Finished,9268,11344,13665,15872,17819,19575,21232,24304,26742,27834,28152,28633,29238,34828,37201,31506,17092,19414,22137,25664,29456,57011,63181,63526,63335,63530,64430,65185,68086,71448,73820.0,77196.0,75464.0,122437.0,86022.0,50551.0,17630.0,13188.0,16552.0,18824.0,22398.0,24769.0,38953.0,41873.0,43023.0,43947.0,45421.0,47304.0,69532.0,72811.0,72249.0,71288.0,71223.0,69243.0,69527.0,68835.0,68897.0,68998.0,69033.0,69573.0,69501.0,69310.0,69649.0,68888.0,68227.0,70916.0,73995.0,82882.0,98414.0,64469.0,35128.0,18145.0,13287.0,18953.0,19185.0,20994.0,24353.0,27210.0
10,846,22,barrichello,3,9,11,+1 Lap,10025,12656,14984,17373,19162,21015,22505,25283,27698,31248,34278,35993,36483,37594,39978,34828,21133,24273,27529,30873,34852,37840,40193,43923,48522,52329,55413,57715,61473,64835,67393.0,89937.0,91265.0,131637.0,124768.0,120310.0,118277.0,89342.0,92135.0,94238.0,96422.0,98916.0,100753.0,102535.0,104241.0,106046.0,108031.0,111014.0,111878.0,112873.0,113901.0,115075.0,115784.0,116375.0,117168.0,117445.0,118431.0,119622.0,121886.0,123233.0,124384.0,125343.0,127472.0,130153.0,131032.0,132164.0,132563.0,167600.0,187473.0,153862.0,1328486.0,136454.0,96659.0,100942.0,102804.0,104449.0,107029.0,
11,846,814,resta,10,12,12,+2 Laps,10678,13271,15891,18156,20358,22200,23830,26147,28498,31683,34729,37938,38615,39831,40771,36276,23113,26625,30103,52143,58373,60239,63796,70237,73769,77701,94420,99818,104860,109052,112942.0,158961.0,207913.0,213621.0,170687.0,133842.0,127562.0,97889.0,101206.0,105574.0,110756.0,114516.0,117182.0,120993.0,126171.0,129225.0,132847.0,135422.0,136612.0,138957.0,139900.0,140967.0,141656.0,143668.0,147166.0,150061.0,151462.0,153188.0,154927.0,156329.0,161709.0,162922.0,163978.0,166002.0,167735.0,169591.0,178003.0,220006.0,258066.0,1442552.0,1442381.0,213294.0,167504.0,168129.0,168321.0,170301.0,,
12,846,155,kobayashi,15,5,1,Finished,11633,15238,18283,21412,24097,26179,28217,30490,32084,34537,36693,38942,40440,42022,42778,38348,24987,28220,31437,35187,38922,41539,43577,46971,51153,54312,56659,58355,62024,65760,68285.0,72249.0,61550.0,94667.0,71462.0,38430.0,12717.0,11667.0,15325.0,18368.0,21631.0,24150.0,25782.0,28069.0,30027.0,31923.0,34270.0,36275.0,37781.0,39016.0,40013.0,41433.0,42295.0,43054.0,43887.0,44385.0,45320.0,46449.0,47709.0,49606.0,51995.0,53604.0,55278.0,58578.0,59738.0,60707.0,60756.0,60890.0,80105.0,52780.0,24367.0,13730.0,9612.0,16166.0,18593.0,19962.0,24223.0,26916.0
