,0,1,2
0,30,22,1:22.762
1,71,3,1:22.892
2,95,3,1:23.392
3,49,15,1:23.431
4,22,17,1:23.455
5,77,6,1:23.677
6,65,27,1:24.040
7,81,29,1:24.079
8,57,1,1:24.122
9,56,17,1:24.157
10,44,27,1:24.432
11,50,22,1:24.643
12,79,25,1:24.738
13,87,25,1:24.770
14,84,1,1:25.110
15,55,6,1:25.182
16,94,18,1:25.294
17,110,15,1:25.407
18,104,29,1:25.427
19,105,18,1:25.511
20,70,32,1:25.557
21,103,32,1:25.595
22,100,33,1:26.272
23,115,33,1:27.168
24,101,31,1:27.201
25,93,31,1:27.976
