,raceId,driverId,driverRef,positionOrder,statusId,status,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
1,1038.0,1.0,hamilton,7.0,1.0,Finished,85914.0,171179.0,256718.0,342090.0,427631.0,512521.0,597595.0,682601.0,768071.0,852999.0,937851.0,1023076.0,1108153.0,1193148.0,1278063.0,1362689.0,1447583.0,1532351.0,1617146.0,1714128.0,1865984.0,1995944.0,2125117.0,2208621.0,2328449.0,2488758.0,4171255.0,4316611.0,4428841.0,4512606.0,4596070.0,4678971.0,4761926.0,4844672.0,4928221.0,5011555.0,5095939.0,5181012.0,5265862.0,5350318.0,5435162.0,5518939.0,5602313.0,5686872.0,5771256.0,5856571.0,5940681.0,6024912.0,6107820.0,6191930.0,6275673.0,6359119.0,6443301.0
11,1038.0,832.0,sainz,2.0,1.0,Finished,87292.0,173061.0,258841.0,344663.0,430474.0,516280.0,601820.0,687532.0,773207.0,858962.0,944710.0,1030428.0,1116349.0,1202049.0,1287868.0,1373598.0,1459230.0,1544876.0,1630673.0,1730472.0,1864153.0,1996572.0,2128220.0,2215371.0,2333683.0,2498298.0,4183661.0,4317260.0,4402371.0,4487406.0,4571648.0,4656040.0,4740501.0,4824899.0,4909051.0,4992993.0,5077271.0,5161482.0,5245469.0,5329351.0,5413422.0,5497560.0,5582034.0,5666202.0,5750421.0,5834612.0,5918780.0,6003207.0,6087493.0,6171970.0,6256669.0,6341160.0,6426471.0
17,1038.0,846.0,norris,4.0,1.0,Finished,88591.0,174591.0,260716.0,346570.0,432521.0,518725.0,604771.0,690820.0,777024.0,862727.0,948503.0,1034445.0,1120360.0,1206273.0,1292080.0,1377927.0,1463604.0,1549328.0,1635124.0,1736776.0,1868157.0,2003420.0,2128512.0,2216148.0,2335601.0,2502710.0,4183980.0,4317885.0,4403654.0,4488844.0,4573519.0,4658301.0,4742934.0,4827670.0,4913219.0,4997737.0,5082506.0,5167032.0,5251281.0,5335545.0,5419785.0,5504226.0,5588756.0,5673264.0,5757775.0,5842096.0,5926408.0,6010685.0,6095014.0,6179246.0,6263499.0,6347746.0,6432056.0
5,1038.0,815.0,perez,10.0,1.0,Finished,89372.0,175508.0,261397.0,347416.0,433839.0,519864.0,605597.0,691418.0,778030.0,863745.0,949666.0,1035800.0,1121780.0,1207823.0,1293849.0,1379718.0,1465493.0,1550963.0,1636559.0,1737762.0,1869018.0,2003821.0,2130590.0,2220365.0,2343572.0,2517229.0,4198542.0,4320673.0,4407064.0,4492690.0,4577529.0,4662349.0,4747185.0,4831741.0,4916799.0,5001988.0,5087300.0,5172976.0,5257704.0,5342766.0,5428081.0,5513680.0,5599642.0,5685189.0,5770712.0,5855634.0,5940098.0,6024585.0,6110075.0,6194411.0,6279232.0,6363864.0,6449280.0
6,1038.0,817.0,ricciardo,6.0,1.0,Finished,90222.0,176407.0,262383.0,348366.0,434674.0,520738.0,606891.0,692899.0,779077.0,864838.0,950661.0,1036651.0,1122730.0,1208843.0,1294990.0,1381113.0,1466587.0,1552269.0,1637913.0,1739718.0,1870843.0,2004590.0,2129906.0,2217834.0,2338207.0,2509180.0,4190421.0,4318838.0,4404922.0,4490166.0,4575200.0,4659886.0,4744461.0,4829140.0,4914534.0,5000046.0,5085298.0,5169196.0,5253599.0,5337766.0,5421895.0,5507127.0,5591534.0,5675634.0,5760556.0,5844485.0,5928730.0,6012967.0,6097224.0,6181521.0,6265484.0,6349876.0,6434447.0
7,1038.0,822.0,bottas,5.0,1.0,Finished,90934.0,176961.0,262932.0,348984.0,435103.0,521655.0,607730.0,693831.0,779961.0,865308.0,951619.0,1037464.0,1123841.0,1209911.0,1296299.0,1382091.0,1468109.0,1553898.0,1639637.0,1742099.0,1871751.0,2005242.0,2129153.0,2216815.0,2336330.0,2505021.0,4186197.0,4318247.0,4404332.0,4489617.0,4574228.0,4659005.0,4743664.0,4828446.0,4913951.0,4999251.0,5083445.0,5168077.0,5252559.0,5336680.0,5420712.0,5505117.0,5589557.0,5673986.0,5758651.0,5842897.0,5927342.0,6011991.0,6096443.0,6180440.0,6264401.0,6348476.0,6433164.0
10,1038.0,830.0,max_verstappen,17.0,131.0,Power Unit,91365.0,178127.0,263871.0,349733.0,435695.0,522284.0,608379.0,694648.0,780856.0,866395.0,952165.0,1038067.0,1124604.0,1210537.0,1296816.0,1382799.0,1468754.0,1554605.0,1640890.0,1743696.0,1872624.0,2005658.0,2130664.0,2218189.0,2339007.0,2511322.0,4193223.0,4321249.0,4409282.0,4499415.0,,,,,,,,,,,,,,,,,,,,,,,
13,1038.0,840.0,stroll,3.0,1.0,Finished,91644.0,177796.0,265080.0,351068.0,437121.0,523336.0,609673.0,695898.0,782174.0,868086.0,954226.0,1040082.0,1126178.0,1212249.0,1298500.0,1384477.0,1470569.0,1556482.0,1642264.0,1745918.0,1873896.0,2003086.0,2126149.0,2211702.0,2329239.0,2490521.0,4172583.0,4316899.0,4403146.0,4488317.0,4572689.0,4657149.0,4741654.0,4826788.0,4911531.0,4995576.0,5079730.0,5163846.0,5248057.0,5332107.0,5416416.0,5500313.0,5584492.0,5668820.0,5753166.0,5837432.0,5921691.0,6006383.0,6090732.0,6175067.0,6259578.0,6344444.0,6429414.0
12,1038.0,839.0,ocon,8.0,1.0,Finished,92119.0,179122.0,265686.0,351802.0,438019.0,524143.0,610419.0,696793.0,783157.0,869199.0,955281.0,1041273.0,1127306.0,1213483.0,1299808.0,1385931.0,1471993.0,1558042.0,1644365.0,1750156.0,1875016.0,2010984.0,2131139.0,2218788.0,2341172.0,2513018.0,4195265.0,4319169.0,4405631.0,4491123.0,4576160.0,4660991.0,4745649.0,4830265.0,4915100.0,5000720.0,5086311.0,5171280.0,5256128.0,5341401.0,5426705.0,5511862.0,5596740.0,5681375.0,5766076.0,5850775.0,5935474.0,6020218.0,6104966.0,6189573.0,6274257.0,6358747.0,6444747.0
15,1038.0,842.0,gasly,1.0,1.0,Finished,92608.0,179747.0,266283.0,352538.0,438734.0,525098.0,611258.0,697743.0,783972.0,870129.0,956329.0,1042376.0,1128808.0,1215116.0,1301466.0,1387732.0,1474013.0,1560532.0,1651259.0,1785432.0,1901977.0,2009443.0,2126551.0,2212567.0,2330048.0,2492428.0,4175254.0,4314261.0,4398868.0,4483575.0,4568217.0,4652474.0,4736518.0,4820555.0,4904800.0,4989355.0,5073745.0,5158086.0,5242169.0,5326303.0,5410615.0,5494940.0,5579431.0,5663970.0,5748546.0,5832950.0,5917224.0,6001691.0,6086041.0,6170408.0,6255162.0,6340273.0,6426056.0
9,1038.0,826.0,kvyat,9.0,1.0,Finished,93274.0,180627.0,267229.0,353410.0,439490.0,525665.0,611867.0,698176.0,784861.0,871055.0,957238.0,1043341.0,1129550.0,1215782.0,1302230.0,1388588.0,1474771.0,1561195.0,1648089.0,1755317.0,1877288.0,2011818.0,2131690.0,2219269.0,2343033.0,2515501.0,4197089.0,4319766.0,4406235.0,4491715.0,4576767.0,4661583.0,4746184.0,4830967.0,4915920.0,5001291.0,5086911.0,5172065.0,5256994.0,5342069.0,5427464.0,5512750.0,5598858.0,5683337.0,5767991.0,5852623.0,5937189.0,6021892.0,6106672.0,6191421.0,6277778.0,6362812.0,6448264.0
2,1038.0,8.0,raikkonen,13.0,1.0,Finished,93635.0,181264.0,268084.0,354402.0,440870.0,527088.0,613419.0,699872.0,786290.0,872400.0,958804.0,1045019.0,1131406.0,1217595.0,1303886.0,1390378.0,1476719.0,1567402.0,1673794.0,1788461.0,1907435.0,2011806.0,2127490.0,2214624.0,2332022.0,2494965.0,4177467.0,4315297.0,4400132.0,4485087.0,4570151.0,4655007.0,4739933.0,4826228.0,4912860.0,4998711.0,5084880.0,5170522.0,5255556.0,5340756.0,5426019.0,5511331.0,5598578.0,5684566.0,5770295.0,5857850.0,5943526.0,6029035.0,6114926.0,6200754.0,6287678.0,6375125.0,6462368.0
16,1038.0,844.0,leclerc,18.0,3.0,Accident,94071.0,182074.0,268999.0,355622.0,441976.0,528521.0,615048.0,701671.0,788423.0,874828.0,961237.0,1047614.0,1134171.0,1220880.0,1307601.0,1394380.0,1487710.0,1595121.0,1681147.0,1797080.0,1914486.0,2012100.0,2127678.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,1038.0,841.0,giovinazzi,16.0,1.0,Finished,94388.0,182607.0,269721.0,357555.0,443940.0,530571.0,617184.0,703680.0,790422.0,877105.0,963824.0,1050390.0,1137054.0,1223673.0,1310430.0,1396953.0,1484108.0,1570632.0,1657255.0,1769329.0,1903698.0,2010553.0,2127176.0,2215063.0,2333018.0,2496751.0,4179247.0,4316108.0,4401604.0,4491233.0,4603800.0,4689138.0,4774390.0,4859491.0,4945081.0,5030810.0,5116583.0,5202101.0,5287423.0,5372428.0,5457922.0,5543008.0,5627864.0,5712904.0,5798095.0,5883032.0,5968148.0,6053351.0,6138439.0,6223948.0,6309437.0,6395251.0,6481255.0
19,1038.0,848.0,albon,15.0,1.0,Finished,94938.0,183246.0,270210.0,356682.0,442841.0,529431.0,616163.0,702539.0,789337.0,876034.0,962779.0,1049052.0,1135434.0,1221964.0,1308474.0,1394881.0,1481416.0,1567242.0,1653409.0,1761792.0,1880263.0,2012536.0,2133014.0,2221162.0,2346261.0,2520831.0,4203178.0,4323073.0,4410387.0,4497074.0,4582086.0,4667267.0,4752966.0,4838974.0,4924581.0,5010362.0,5095504.0,5180558.0,5265446.0,5351910.0,5437351.0,5523300.0,5608823.0,5694545.0,5779978.0,5865166.0,5950215.0,6035141.0,6120143.0,6205173.0,6291804.0,6377725.0,6463589.0
4,1038.0,154.0,grosjean,12.0,1.0,Finished,95429.0,184042.0,271312.0,358457.0,445119.0,532256.0,618989.0,705835.0,792638.0,879084.0,965708.0,1052498.0,1139162.0,1226146.0,1312541.0,1398933.0,1485615.0,1572379.0,1659477.0,1769320.0,1886493.0,2013005.0,2132928.0,2221824.0,2347041.0,2523864.0,4204865.0,4321825.0,4408687.0,4494841.0,4580281.0,4665772.0,4751614.0,4837618.0,4923199.0,5008405.0,5093398.0,5178469.0,5263335.0,5349303.0,5435054.0,5521532.0,5606724.0,5691950.0,5777298.0,5862377.0,5947332.0,6032117.0,6118073.0,6203417.0,6289578.0,6375758.0,6461220.0
18,1038.0,847.0,russell,14.0,1.0,Finished,96445.0,185743.0,273142.0,360473.0,448112.0,535482.0,622527.0,709223.0,795646.0,881961.0,968755.0,1055320.0,1141654.0,1227964.0,1314981.0,1401456.0,1488016.0,1574514.0,1660822.0,1771844.0,1888842.0,2013356.0,2132326.0,2220829.0,2345226.0,2518935.0,4201360.0,4322323.0,4409594.0,4496201.0,4581062.0,4666160.0,4751968.0,4838108.0,4923766.0,5009113.0,5094237.0,5179269.0,5263690.0,5350032.0,5436319.0,5522183.0,5607675.0,5693035.0,5778216.0,5863380.0,5948572.0,6033534.0,6118646.0,6203830.0,6290414.0,6376512.0,6462649.0
3,1038.0,20.0,vettel,20.0,23.0,Brakes,97087.0,185020.0,272666.0,359773.0,448093.0,588850.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,1038.0,849.0,latifi,11.0,1.0,Finished,97259.0,186311.0,274380.0,361917.0,449516.0,537001.0,624336.0,711337.0,798515.0,884948.0,971435.0,1057950.0,1144501.0,1231334.0,1317854.0,1408726.0,1516794.0,1602926.0,1689344.0,1809029.0,1915269.0,2012863.0,2128177.0,2217456.0,2337751.0,2506767.0,4189834.0,4320125.0,4407735.0,4493725.0,4579027.0,4664081.0,4749110.0,4834410.0,4919792.0,5005244.0,5090452.0,5175532.0,5260531.0,5345653.0,5431009.0,5516206.0,5601265.0,5686359.0,5772930.0,5858765.0,5944153.0,6029822.0,6115309.0,6201235.0,6287940.0,6373587.0,6458932.0
8,1038.0,825.0,kevin_magnussen,19.0,131.0,Power Unit,100100.0,222757.0,309573.0,395583.0,481746.0,569139.0,655408.0,741515.0,827456.0,913243.0,999225.0,1085247.0,1171300.0,1257231.0,1343331.0,1429627.0,1515852.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
