,raceId,driverId,driverRef,constructorId,positionOrder,statusId,status,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71
8,899,20,vettel,9,1,1,Finished,84703,163105,241319.0,319602.0,397408.0,475362.0,553481.0,631612.0,709691.0,787735.0,865808.0,944224.0,1022528.0,1100665.0,1178952.0,1257168.0,1335687.0,1414389.0,1493155.0,1571885.0,1650807.0,1729916.0,1808896.0,1893119.0,1984993.0,2062405.0,2139426.0,2216837.0,2293738.0,2370621.0,2447608.0,2524406.0,2601593.0,2678808.0,2756135.0,2833672.0,2911073.0,2988805.0,3066574.0,3144306.0,3222015.0,3299997.0,3377988.0,3457119.0,3535240.0,3613475.0,3696992.0,3799433.0,3875604.0,3951651.0,4027275.0,4103281.0,4179237.0,4254959.0,4330879.0,4407228.0,4483272.0,4559410.0,4635684.0,4711835.0,4788266.0,4865064.0,4941611.0,5018232.0,5094973.0,5171729.0,5248755.0,5325798.0,5402271.0,5478713.0,5556300.0
1,899,3,rosberg,131,5,1,Finished,84725,164513,243999.0,323953.0,403221.0,482597.0,562419.0,641699.0,720838.0,799941.0,880089.0,959482.0,1038589.0,1118150.0,1198757.0,1278155.0,1357843.0,1437412.0,1517024.0,1596840.0,1676658.0,1761278.0,1855363.0,1933475.0,2011547.0,2089322.0,2167229.0,2245171.0,2322978.0,2400739.0,2478788.0,2557002.0,2634988.0,2713167.0,2791337.0,2869547.0,2947861.0,3026196.0,3104709.0,3183225.0,3261966.0,3340479.0,3418761.0,3501649.0,3594422.0,3671377.0,3748710.0,3825485.0,3901950.0,3978683.0,4055767.0,4132324.0,4208933.0,4285889.0,4363268.0,4440247.0,4516883.0,4593761.0,4670252.0,4746694.0,4823438.0,4900258.0,4977333.0,5054206.0,5132097.0,5209814.0,5287179.0,5363916.0,5441048.0,5518145.0,5595348.0
2,899,4,alonso,6,3,1,Finished,85624,164914,244229.0,323378.0,402343.0,481048.0,559623.0,638137.0,716852.0,795856.0,875001.0,953940.0,1033389.0,1112301.0,1191440.0,1270466.0,1349502.0,1428874.0,1507990.0,1587402.0,1671350.0,1763759.0,1840725.0,1917929.0,1995345.0,2073354.0,2150825.0,2227870.0,2305099.0,2382526.0,2460309.0,2538264.0,2616241.0,2694030.0,2772326.0,2850422.0,2928511.0,3006472.0,3084628.0,3162802.0,3240868.0,3318987.0,3396908.0,3475084.0,3553478.0,3631947.0,3715031.0,3806445.0,3882255.0,3957751.0,4033988.0,4109789.0,4185951.0,4262481.0,4338839.0,4414944.0,4491969.0,4568863.0,4645533.0,4722170.0,4799081.0,4875766.0,4952477.0,5029599.0,5106437.0,5184079.0,5261885.0,5339313.0,5416483.0,5494775.0,5575213.0
0,899,1,hamilton,131,9,1,Finished,85720,166432,245679.0,324870.0,404241.0,483582.0,562773.0,642169.0,721419.0,800292.0,879432.0,958470.0,1037445.0,1116458.0,1195538.0,1274543.0,1353673.0,1433068.0,1512198.0,1591443.0,1675404.0,1768119.0,1845494.0,1922509.0,1999808.0,2077688.0,2155386.0,2233365.0,2310735.0,2388530.0,2466485.0,2544916.0,2623541.0,2701617.0,2779217.0,2857565.0,2935512.0,3013613.0,3091716.0,3169621.0,3247570.0,3325763.0,3403521.0,3481396.0,3559366.0,3637407.0,3744708.0,3840576.0,3917791.0,3994544.0,4071236.0,4152910.0,4239508.0,4316819.0,4393652.0,4470659.0,4548084.0,4625301.0,4702247.0,4779037.0,4855817.0,4932748.0,5009647.0,5086576.0,5164273.0,5242352.0,5319901.0,5396921.0,5474134.0,5551266.0,5629203.0
6,899,17,webber,9,2,1,Finished,86182,165943,244795.0,324186.0,403398.0,482740.0,561382.0,639694.0,717903.0,796146.0,875356.0,954008.0,1032326.0,1110899.0,1189428.0,1268075.0,1346693.0,1425320.0,1504014.0,1582715.0,1661305.0,1740206.0,1823939.0,1918646.0,1995603.0,2072845.0,2150174.0,2227101.0,2303875.0,2380728.0,2458112.0,2535565.0,2613421.0,2690768.0,2768095.0,2845502.0,2922972.0,3000340.0,3078110.0,3156300.0,3234627.0,3312985.0,3391175.0,3469603.0,3547954.0,3626277.0,3709541.0,3805830.0,3881723.0,3957377.0,4032813.0,4108608.0,4184435.0,4260724.0,4336950.0,4413302.0,4489478.0,4566294.0,4643066.0,4719641.0,4796386.0,4872956.0,4949552.0,5026259.0,5103330.0,5180274.0,5257229.0,5334027.0,5410762.0,5487843.0,5566752.0
4,899,13,massa,6,7,1,Finished,86953,166746,246469.0,325454.0,404806.0,484498.0,563567.0,642870.0,722015.0,801342.0,880744.0,960186.0,1039529.0,1118748.0,1198016.0,1277304.0,1356863.0,1436475.0,1520149.0,1612237.0,1689286.0,1766730.0,1844437.0,1921984.0,1999309.0,2077122.0,2154996.0,2232655.0,2310258.0,2388100.0,2466261.0,2544672.0,2622995.0,2705599.0,2794062.0,2872628.0,2951987.0,3030538.0,3109106.0,3187574.0,3266513.0,3345293.0,3429054.0,3520701.0,3599119.0,3676012.0,3752903.0,3830326.0,3906796.0,3983366.0,4059896.0,4136514.0,4212999.0,4289898.0,4366689.0,4443857.0,4520903.0,4597963.0,4674912.0,4751991.0,4829084.0,4906054.0,4983307.0,5060642.0,5138273.0,5216182.0,5293984.0,5371506.0,5449215.0,5527022.0,5605410.0
10,899,807,hulkenberg,15,8,1,Finished,87658,167586,247291.0,326809.0,406510.0,485829.0,565367.0,644758.0,724642.0,804480.0,884258.0,963986.0,1044001.0,1125010.0,1204676.0,1284369.0,1364098.0,1443997.0,1523942.0,1608090.0,1701907.0,1779485.0,1857815.0,1936357.0,2014659.0,2092990.0,2171276.0,2249462.0,2327847.0,2406179.0,2484721.0,2563189.0,2641839.0,2720693.0,2799283.0,2877809.0,2956591.0,3035310.0,3114203.0,3193160.0,3272534.0,3351280.0,3431043.0,3510126.0,3589534.0,3672969.0,3766550.0,3843416.0,3920218.0,3997150.0,4074145.0,4151203.0,4228116.0,4305524.0,4382946.0,4460365.0,4537809.0,4615232.0,4692318.0,4769754.0,4847247.0,4924472.0,5002022.0,5079714.0,5156877.0,5234402.0,5311627.0,5388940.0,5466393.0,5543432.0,5620552.0
9,899,154,grosjean,208,22,5,Engine,87723,168621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,899,817,ricciardo,5,10,11,+1 Lap,88231,168799,248681.0,328341.0,407941.0,487510.0,567467.0,647989.0,728234.0,808295.0,888107.0,968136.0,1048368.0,1132706.0,1226253.0,1304698.0,1383198.0,1461531.0,1540090.0,1618692.0,1697917.0,1777885.0,1856635.0,1936077.0,2015849.0,2094658.0,2173436.0,2252248.0,2331249.0,2410132.0,2489039.0,2568122.0,2646897.0,2725615.0,2804328.0,2883016.0,2962007.0,3041306.0,3120676.0,3200777.0,3281458.0,3365994.0,3459409.0,3536798.0,3613772.0,3691252.0,3768947.0,3846529.0,3923887.0,4001432.0,4079745.0,4157465.0,4235537.0,4314480.0,4392311.0,4470253.0,4549360.0,4627249.0,4704834.0,4782334.0,4859695.0,4936904.0,5014230.0,5091883.0,5169537.0,5247504.0,5326928.0,5404521.0,5482115.0,5559709.0,
19,899,822,bottas,3,21,3,Accident,88881,169889,250413.0,330279.0,410033.0,489729.0,569404.0,649100.0,728687.0,808702.0,888720.0,968941.0,1050394.0,1130593.0,1210444.0,1290350.0,1374960.0,1472463.0,1553490.0,1633543.0,1714093.0,1793387.0,1872203.0,1950990.0,2030066.0,2108815.0,2187868.0,2267127.0,2347441.0,2426903.0,2506078.0,2584927.0,2663612.0,2742535.0,2821860.0,2902143.0,2981732.0,3061596.0,3141362.0,3222067.0,3312032.0,3405889.0,3482729.0,3560425.0,3637972.0,,,,,,,,,,,,,,,,,,,,,,,,,,
