,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58
12,resta,13,13,12,12,12,13,13,13,12,10,6,18,16,14,14,14,14,14,14,13,13,13,11,12,15,16,16,16,16,15,15,15,16,16,16,16,16,16,15,14,12,12,13,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,maldonado,14,14,14,14,14,15,15,15,14,13,11,20,19,17,16,15,15,15,15,15,16,17,17,16,17,18,18,18,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,16,16,16,16,16,16,16,16,16,16,16,16,0
14,kovalainen,15,16,15,16,17,17,17,17,16,15,14,12,17,16,15,19,19,19,19,19,19,19,19,19,19,17,17,17,18,18,18,19,19,19,19,19,19,19,19,18,18,18,18,18,17,17,17,17,17,18,18,18,18,18,18,18,0,0
15,buemi,16,15,13,13,13,12,12,12,11,19,17,13,11,10,10,10,10,10,10,9,8,9,7,15,13,11,11,11,11,10,10,10,10,9,6,6,5,5,5,6,11,11,11,10,10,9,7,7,7,7,7,7,7,8,8,8,8,9
16,trulli,17,17,17,18,18,18,18,18,17,17,15,17,18,20,19,18,18,18,18,18,18,18,18,18,18,19,19,19,19,19,19,18,18,18,18,18,18,18,18,19,19,19,19,19,18,18,18,18,18,17,17,17,17,17,17,17,17,0
17,kobayashi,18,18,16,15,15,14,14,14,13,9,5,5,6,12,12,11,11,11,11,10,9,8,14,17,16,15,15,15,15,14,13,13,12,14,14,14,14,14,16,15,13,13,12,12,12,11,10,10,10,10,10,10,10,10,10,10,10,10
18,liuzzi,19,20,19,19,19,19,20,20,21,21,21,21,21,21,21,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,21,21,21,21,21,21,21,21,21,0,0,0,0,0
19,alguersuari,20,19,18,17,16,16,16,16,15,14,10,10,13,18,18,17,17,17,17,17,17,16,16,14,12,12,12,12,12,16,16,16,15,15,15,15,15,15,14,16,14,14,14,13,13,12,11,11,11,11,11,11,13,13,14,15,15,0
20,karthikeyan,21,21,21,21,21,22,22,22,22,22,22,22,22,22,22,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,20,20,20,20,20,20,20,20,20,20,20,0,0,0
21,ambrosio,22,22,20,20,20,20,21,21,20,20,20,19,20,19,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,19,19,19,19,19,19,19,19,19,19,19,19,0,0
