,0,1,2
0,71,3,1:16.282
1,95,3,1:16.359
2,30,22,1:16.707
3,55,6,1:16.954
4,77,6,1:16.959
5,56,17,1:17.441
6,22,17,1:17.482
7,50,22,1:17.645
8,57,1,1:17.768
9,49,15,1:17.830
10,110,15,1:17.866
11,84,1,1:18.031
12,44,27,1:18.044
13,79,25,1:18.192
14,103,27,1:18.236
15,94,18,1:18.248
16,87,25,1:18.381
17,104,29,1:18.568
18,65,32,1:18.715
19,100,33,1:18.811
20,105,18,1:18.890
21,81,29,1:18.936
22,70,32,1:19.066
23,101,31,1:19.771
24,106,33,1:19.863
25,111,31,1:21.829
