,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58
0,908,3,rosberg,131,18,6,Gearbox,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16235.0,15915.0,15506.0,15045.0,14622.0,15354.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1,908,18,button,1,4,1,Finished,1239,1589,4030,6631,8923,11302,13917,16399,18576,20521.0,22466.0,23998.0,25538.0,27418.0,29100.0,31252.0,33548.0,36857.0,36074.0,37994.0,39901.0,41831.0,44009.0,47423.0,34640.0,37015.0,39798.0,39648.0,58391.0,59279.0,59526.0,59325.0,59692.0,59754.0,60147.0,60431.0,60501.0,60371.0,60879.0,60854.0,61299.0,39823.0,41393.0,42705.0,44046.0,45105.0,45627.0,46651.0,47323.0,47702.0,47886.0,47390.0
2,908,825,kevin_magnussen,1,7,1,Finished,2567,2446,6243,8742,11471,14142,16716,18986,21029,22939.0,24696.0,26117.0,28304.0,30663.0,33372.0,35161.0,37311.0,40347.0,39090.0,41422.0,43790.0,45719.0,47709.0,50979.0,39084.0,42446.0,44417.0,63986.0,62370.0,63539.0,63648.0,62996.0,63225.0,64198.0,65144.0,65940.0,66246.0,67013.0,68213.0,68701.0,69407.0,48246.0,49604.0,51486.0,53385.0,54601.0,55955.0,57339.0,58905.0,60452.0,61983.0,62563.0
3,908,1,hamilton,131,1,1,Finished,4650,2889,4564,5086,5497,5533,5537,5692,5783,5408.0,4956.0,4622.0,4309.0,4048.0,3878.0,3182.0,2823.0,3409.0,0.0,0.0,0.0,0.0,0.0,0.0,5955.0,5040.0,4059.0,1976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,908,20,vettel,9,5,1,Finished,8771,3466,6970,9504,12377,14765,17256,19682,21929,22787.0,43080.0,42843.0,43330.0,44361.0,45437.0,45538.0,46093.0,47729.0,45299.0,46032.0,46878.0,47838.0,48966.0,51560.0,37591.0,39323.0,40909.0,41122.0,39783.0,40745.0,41484.0,41767.0,42377.0,63339.0,63887.0,64520.0,65308.0,65260.0,66056.0,66413.0,67215.0,46727.0,47949.0,49682.0,51421.0,52144.0,53504.0,53762.0,53690.0,54048.0,55163.0,53864.0
5,908,807,hulkenberg,10,8,1,Finished,10050,3811,8080,11437,14893,18515,21641,25503,29230,32759.0,35874.0,38218.0,40774.0,43500.0,46525.0,48712.0,50765.0,54476.0,53632.0,56121.0,59693.0,62357.0,64968.0,69197.0,57087.0,60564.0,65022.0,68271.0,68865.0,91027.0,91519.0,91710.0,92381.0,92321.0,93371.0,94310.0,94828.0,95369.0,96258.0,96703.0,97666.0,76788.0,78270.0,80135.0,81957.0,83249.0,84750.0,85946.0,87166.0,88059.0,88847.0,88692.0
6,908,817,ricciardo,9,3,1,Finished,12464,4314,8955,12080,15237,19315,22357,25770,28351,30226.0,32088.0,33487.0,34793.0,36445.0,36526.0,56389.0,56380.0,57903.0,55116.0,56401.0,57676.0,58224.0,58577.0,60341.0,45799.0,47173.0,49047.0,49444.0,47859.0,49181.0,49824.0,49667.0,49876.0,49159.0,49719.0,50066.0,50197.0,50660.0,51569.0,52037.0,53033.0,32158.0,33541.0,35197.0,36956.0,38132.0,39137.0,40950.0,43135.0,44737.0,46282.0,46495.0
7,908,826,kvyat,5,9,1,Finished,14354,4758,9605,12779,15962,19886,23087,26502,30024,33253.0,36373.0,38658.0,41504.0,43768.0,65370.0,66189.0,67561.0,70708.0,68863.0,70507.0,72090.0,73897.0,76191.0,79281.0,65513.0,67796.0,70052.0,70954.0,70939.0,73018.0,74449.0,75312.0,77264.0,78341.0,79275.0,100934.0,101265.0,101433.0,101892.0,102024.0,102655.0,81205.0,82269.0,83590.0,84443.0,85244.0,86157.0,86906.0,87854.0,88853.0,89668.0,89340.0
8,908,822,bottas,3,2,1,Finished,15651,5113,8667,10873,13414,15902,17859,20306,22652,24434.0,25945.0,26803.0,27761.0,28923.0,29979.0,30630.0,31280.0,32907.0,30611.0,31396.0,32349.0,33121.0,33987.0,36005.0,21888.0,23379.0,24580.0,24149.0,22897.0,24367.0,24380.0,43137.0,42602.0,41690.0,41692.0,41638.0,41690.0,41399.0,41106.0,40988.0,41286.0,19596.0,20338.0,21200.0,22735.0,23833.0,24237.0,25172.0,26657.0,27801.0,28938.0,30135.0
9,908,820,chilton,206,16,12,+2 Laps,17499,120702,138862,142639,146270,150597,154603,158769,162915,166989.0,170599.0,173875.0,177672.0,181663.0,186085.0,190880.0,195251.0,200306.0,201715.0,205311.0,209244.0,213778.0,218736.0,223839.0,212044.0,216757.0,221234.0,225718.0,227090.0,252605.0,254778.0,256794.0,263619.0,265785.0,268558.0,271349.0,274192.0,276692.0,278890.0,280689.0,283389.0,263791.0,267267.0,270962.0,274898.0,278173.0,280663.0,286098.0,290080.0,292385.0,,
10,908,824,jules_bianchi,206,14,11,+1 Lap,18824,5837,11328,16687,21703,26278,30041,35237,40488,44255.0,49096.0,53708.0,58018.0,63681.0,67788.0,72525.0,77493.0,82697.0,83325.0,86950.0,90777.0,94169.0,97226.0,102027.0,90267.0,94437.0,98914.0,104210.0,104831.0,129620.0,130905.0,131937.0,133688.0,135014.0,137451.0,140263.0,143354.0,145425.0,147639.0,148986.0,151198.0,133785.0,136242.0,139687.0,144797.0,148530.0,150985.0,157815.0,160826.0,163406.0,165222.0,
11,908,16,sutil,15,13,11,+1 Lap,22329,6196,11813,17115,22087,26882,30451,34200,37152,40093.0,44051.0,46646.0,49361.0,52269.0,54889.0,57454.0,60028.0,63661.0,63114.0,65940.0,68943.0,72320.0,74261.0,100121.0,87325.0,90382.0,92459.0,94670.0,95583.0,97714.0,100738.0,102232.0,104386.0,105251.0,107031.0,108994.0,112289.0,114686.0,116839.0,118397.0,121466.0,102498.0,105479.0,108358.0,111641.0,114185.0,116417.0,119116.0,122241.0,125674.0,131276.0,
12,908,821,gutierrez,15,20,4,Collision,25435,6643,12411,17900,22687,27362,31071,35599,43305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,908,4,alonso,6,6,1,Finished,27375,6895,12044,14414,16468,19013,21815,23917,25601,26723.0,27835.0,28371.0,29492.0,31257.0,32632.0,33784.0,35149.0,37707.0,36375.0,38620.0,40591.0,42363.0,44792.0,48210.0,34409.0,61645.0,62995.0,62736.0,61390.0,62227.0,62446.0,62191.0,62659.0,62664.0,63536.0,64189.0,64825.0,64759.0,65449.0,65785.0,66792.0,46197.0,47487.0,49177.0,50901.0,51714.0,54685.0,56119.0,57748.0,58888.0,60139.0,59946.0
14,908,813,maldonado,208,17,13,+3 Laps,30014,7325,12765,18334,23164,27601,31634,36048,42845,46500.0,49917.0,53953.0,59156.0,63987.0,68296.0,71563.0,75106.0,79482.0,79560.0,82814.0,86259.0,89402.0,92640.0,97179.0,85248.0,87514.0,109322.0,109969.0,109615.0,111686.0,113389.0,114935.0,116977.0,118710.0,121442.0,123714.0,125662.0,127745.0,129830.0,131712.0,134535.0,115561.0,119592.0,123036.0,126573.0,129167.0,131489.0,133612.0,141414.0,,,
15,908,828,ericsson,207,19,22,Suspension,34376,9061,15692,21961,27806,34999,40461,47191,52586,57832.0,88757.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,908,154,grosjean,208,12,11,+1 Lap,39623,9927,15083,18999,23892,28207,32355,36584,42335,46472.0,49527.0,52582.0,55214.0,58049.0,61044.0,63507.0,66332.0,71110.0,71173.0,74609.0,77590.0,80563.0,83474.0,87606.0,75834.0,79864.0,83577.0,85563.0,87014.0,89095.0,111238.0,111553.0,112737.0,113273.0,114902.0,116484.0,117573.0,118504.0,119492.0,120488.0,121880.0,101142.0,102675.0,104848.0,106641.0,107736.0,108637.0,109365.0,110633.0,111655.0,112506.0,
17,908,818,vergne,5,10,11,+1 Lap,43245,10373,15984,20885,24563,28891,32859,37163,41159,44892.0,48307.0,50801.0,53104.0,55868.0,58361.0,60427.0,62766.0,66122.0,65363.0,67825.0,70335.0,72781.0,76708.0,80262.0,67328.0,70727.0,72303.0,94085.0,92719.0,93733.0,93961.0,94020.0,94872.0,95789.0,97198.0,100159.0,102087.0,102812.0,104311.0,105183.0,106539.0,85893.0,87535.0,89313.0,91192.0,92750.0,93832.0,95066.0,96760.0,99972.0,101889.0,
