,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77
0,1018,844,leclerc,6,2,1,Finished,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15793,15489,15024,14817,14591,13424,12737,8291,3377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1085.0,1596.0,2724.0
1,1018,822,bottas,131,3,1,Finished,1262,1871,2197,2371,2242,2485,2587,2413,2621,2968,3276,3755,4014,3918,3676,3722,3713,4241,4733,4620,7680,21645,19387,19641,19625,19661,19126,17872,17099,12675,7679,4058,4133,4156,4528,4939,5243,4947,4645,4535,4465,4256,3918,4145,3643,4184,4182,4100,4420,4494,4313,4735,4405,4861,5229,6827,7851,9026,9963,11034,11993,12553,13091,13497,14656,15188,15196,14888,15668.0,17280.0,18960.0
2,1018,1,hamilton,131,5,1,Finished,2190,3235,4010,4559,4630,4890,5053,5084,5491,5806,6008,6405,6233,6341,6364,6136,6015,6205,6294,6154,6234,2457,0,0,0,0,0,0,0,0,21198,17745,18646,19540,20557,20831,20815,20501,20136,20196,20177,20576,20673,21081,20650,20873,20907,20940,20815,20251,20140,20367,19894,19739,19687,19589,19813,20003,20111,20596,21345,21359,21552,21275,21091,20828,20229,19146,18422.0,20407.0,22805.0
3,1018,8,raikkonen,51,9,11,+1 Lap,3757,5471,6473,7878,9071,11126,12324,13670,16047,17617,18496,19521,20778,23079,24196,24819,25851,27463,28632,29439,30356,28296,30777,49251,50230,51219,51616,50946,50903,46723,42588,41206,42554,43782,45671,47175,48067,49116,49927,51299,52513,53696,54539,55965,56835,58149,58689,59504,60474,61313,61920,63197,64836,66161,67448,69862,70763,71906,74203,75626,76999,77652,78993,79845,80758,82043,82743,82978,84290.0,88510.0,
4,1018,846,norris,1,6,11,+1 Lap,4489,6308,7772,10026,11456,12507,14783,15844,17281,18609,19454,20388,21576,22377,23276,23908,24466,25153,25881,26589,27060,24697,23453,24561,29896,48440,48233,48001,47979,44264,40228,37190,38146,39149,40629,41883,43030,44518,45709,46723,47489,49141,49581,50473,50368,50856,51227,51969,52927,53863,54324,54945,55324,56578,57330,57744,58501,59536,60413,61688,62540,63347,64369,64944,65532,67027,66793,66454,66379.0,69486.0,
5,1018,20,vettel,6,4,1,Finished,4814,6822,8270,8780,9601,9717,10110,10427,10789,10681,10585,10439,10061,9942,9703,9575,9526,9372,9187,8853,12024,29839,28468,28053,27479,27179,26354,24963,23750,18454,13136,9442,9222,9232,9637,9721,9489,8922,8619,8519,8317,8092,7576,7482,6529,6446,6827,6850,7207,11350,28027,27592,26484,26137,25731,24942,24640,24542,24436,24201,24093,23180,23444,22958,22509,21967,21099,20013,19162.0,19116.0,19610.0
6,1018,830,max_verstappen,9,1,1,Finished,5078,7291,8883,10665,11964,12994,13211,14092,14598,14977,14835,14778,14751,14835,14663,14387,14246,14236,14052,13772,13504,10072,8093,7987,7760,7774,7118,6028,5415,1242,0,12914,12817,12714,13079,13100,12755,11977,11252,10940,10843,10560,9698,9113,7832,7515,7345,7521,7739,6714,5967,5867,5446,5303,5778,5004,5058,4830,4787,4252,3866,3061,2872,1933,1056,559,535,598,0.0,0.0,0.0
7,1018,842,gasly,9,7,11,+1 Lap,5498,8323,9807,11287,12859,14218,15786,16987,18609,19909,20628,21246,22259,23744,24975,25699,26511,28179,29563,30112,31178,29309,29004,29995,34060,52826,52473,51660,51465,47479,43259,40060,40812,41253,42264,43379,44659,45140,46319,47567,48993,50418,51265,52662,52781,53614,54226,54680,55478,55775,56124,57260,57407,58216,58853,59270,60415,61250,62162,63689,64739,65416,66143,66893,70157,71213,72317,72910,73546.0,75231.0,
8,1018,841,giovinazzi,51,10,11,+1 Lap,5823,9112,11033,12637,14073,15733,17220,18743,20546,21796,22664,23958,24889,26136,27145,28155,29172,30738,31704,32727,33778,31761,30995,35974,53323,53960,54367,53992,54141,50342,46560,44066,44986,46357,48190,49394,50438,51106,52058,53212,54651,55693,56362,57828,58491,59665,60292,61516,62204,63026,64780,65816,66407,67843,69942,70774,71600,74303,75506,77032,78526,79537,80940,83935,84553,85202,85347,85544,86447.0,89172.0,
9,1018,825,kevin_magnussen,210,19,12,+2 Laps,6340,9775,12181,15521,18595,21956,25261,28637,32638,35445,40751,61466,66591,81198,82329,85518,86263,87467,88399,89274,90179,88807,90432,91960,92849,95543,97439,98088,98411,96636,93327,91155,92556,94189,96180,97706,98795,99479,100458,101688,103134,104223,104962,106582,107210,108658,110128,111655,113276,114828,116008,117669,118941,120635,122041,123319,125117,127060,131610,134944,139331,146694,166175,169570,171042,172520,173392,173705,173834.0,,
10,1018,815,perez,211,11,11,+1 Lap,6699,10313,12857,14337,16138,17701,19117,20308,21684,22952,24182,25369,26551,27890,28648,29715,30881,32159,33307,34104,34965,33059,32437,33821,34343,35479,35828,39639,57164,53555,49305,46237,47337,48601,49698,51094,52047,52590,53634,55545,56549,57508,58207,59274,59730,60745,61441,62483,64221,64929,65652,66732,67436,69793,71251,72188,74647,76134,77212,78801,80238,82522,84036,85280,85970,86836,86892,89290,89949.0,91922.0,
11,1018,807,hulkenberg,4,13,11,+1 Lap,7381,10984,13501,15838,17578,19528,21300,22355,23760,25135,26220,27417,28559,30029,30772,32048,33178,34549,35869,36752,37712,35317,34382,35701,36863,41028,58333,58117,58373,54809,50709,47864,49012,50324,51873,53230,54311,55366,56247,57492,59057,59781,60024,60974,60885,61924,63400,64308,65187,65964,66799,67851,69679,70975,72297,74664,75734,79020,80146,81734,82926,84016,85445,86473,87495,88603,90969,91203,91755.0,94810.0,
12,1018,840,stroll,211,14,11,+1 Lap,7755,11557,14108,16502,19000,20882,22586,23894,25540,27039,27881,29174,30085,31426,32417,33550,34848,36205,37538,38568,39334,37156,36528,38068,42828,61097,61065,61014,61273,57511,53166,50411,51391,52313,53707,54785,55922,56769,57495,58758,59953,60815,61006,61806,62594,63799,64640,65569,67255,69982,72869,77147,79051,80441,81727,82361,83424,84753,85986,87289,88597,91300,93430,95667,96763,97723,98291,98652,99759.0,102738.0,
13,1018,817,ricciardo,4,12,11,+1 Lap,8122,12088,14619,16997,19537,22500,23803,25278,27061,28588,29828,31210,32114,33335,34262,35143,36366,37699,38894,39835,40674,38675,39395,41155,42235,43455,44028,44012,44319,40785,36865,34279,35644,37041,38978,41060,42235,43570,44654,45941,48439,49879,50929,54401,55550,60896,80712,81625,82872,83476,83768,84614,84663,85260,85693,85599,86008,86691,87244,88049,89096,92484,93869,94069,93606,93454,92888,91949,92290.0,93083.0,
14,1018,154,grosjean,210,16,11,+1 Lap,8656,12692,16449,18972,21206,23762,26433,29605,33140,36934,39133,40682,42269,43907,45126,46153,47360,48660,50049,51151,52295,50310,49880,51599,52863,55589,56598,57329,59421,56489,55066,53909,56310,62240,83695,84640,85127,85330,85868,86564,87418,88035,88259,91532,91484,92126,92333,92800,93242,93789,94345,97240,98047,98974,99919,100202,101136,102189,103258,104621,105774,106811,108056,109015,109535,110723,110981,111034,111294.0,112355.0,
15,1018,9,kubica,3,20,13,+3 Laps,9425,14545,18591,23792,27060,30164,33121,35814,38856,41786,44380,47064,49440,51945,54513,57410,60050,62763,69352,87917,89592,90279,92014,94910,98433,100660,102047,103252,104524,102304,99781,98719,101488,105276,108765,114617,117177,120551,123940,127461,131921,135729,139223,141835,146048,148773,152029,155227,157742,160519,162788,166192,169710,172574,175008,177656,181590,185246,188469,191827,194850,197500,200776,203416,208351,212947,215145,217277,,,
16,1018,832,sainz,1,8,11,+1 Lap,9647,13045,15476,17736,20099,22988,25801,29159,30960,32380,33346,34305,34971,36021,36643,37333,38272,39219,39947,40844,41436,39312,38036,39374,40451,41069,41344,41058,41020,36974,32875,30212,31536,33151,34718,36537,37763,38576,39646,41284,46864,63520,62582,62507,61486,62339,62158,62998,63058,63545,63473,64032,63254,63795,64108,64148,64644,65357,65912,66438,70708,73953,76231,78010,79391,80919,81725,82418,83793.0,86401.0,
17,1018,848,albon,5,15,11,+1 Lap,10083,14913,17168,19416,21977,24213,27017,30024,33388,36017,38252,39086,39935,40788,41301,42132,42913,44609,45551,46582,47294,45072,44082,45262,46390,47732,49195,49578,50380,48576,45212,43268,46003,47745,54396,73117,76190,76115,76068,78356,81110,81280,81171,81720,81346,82004,82289,83599,84148,84627,84869,85486,85787,86934,89670,90265,91412,93854,94678,95852,96935,97447,98458,99048,99619,100163,100133,99939,100491.0,104412.0,
