,raceId,driverId,driverRef,positionOrder,statusId,status,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71
7,1018.0,815.0,perez,11.0,11.0,+1 Lap,78250.0,151146.0,223097.0,293895.0,365236.0,436205.0,507147.0,578031.0,648845.0,719605.0,790589.0,861397.0,932350.0,1003305.0,1073849.0,1144444.0,1215055.0,1285560.0,1356126.0,1426476.0,1496951.0,1567664.0,1638431.0,1709081.0,1779096.0,1849447.0,1919596.0,1993645.0,2081133.0,2151165.0,2220858.0,2290397.0,2360377.0,2430461.0,2499902.0,2569932.0,2639847.0,2709670.0,2779812.0,2850547.0,2920294.0,2990195.0,3060073.0,3129890.0,3199892.0,3269656.0,3339273.0,3409161.0,3479608.0,3549185.0,3618891.0,3688484.0,3758083.0,3828866.0,3898854.0,3968495.0,4039179.0,4108660.0,4177860.0,4247459.0,4317032.0,4387905.0,4457482.0,4527257.0,4596429.0,4665703.0,4734764.0,4806375.0,4875808.0,4945725.0,
6,1018.0,807.0,hulkenberg,13.0,11.0,+1 Lap,78932.0,151817.0,223741.0,295396.0,366676.0,438032.0,509330.0,580078.0,650921.0,721788.0,792627.0,863445.0,934358.0,1005444.0,1075973.0,1146777.0,1217352.0,1287950.0,1358688.0,1429124.0,1499698.0,1569922.0,1640376.0,1710961.0,1781616.0,1854996.0,1942101.0,2012123.0,2082342.0,2152419.0,2222262.0,2292024.0,2362052.0,2432184.0,2502077.0,2572068.0,2642111.0,2712446.0,2782425.0,2852494.0,2922802.0,2992468.0,3061890.0,3131590.0,3201047.0,3270835.0,3341232.0,3410986.0,3480574.0,3550220.0,3620038.0,3689603.0,3760326.0,3830048.0,3899900.0,3970971.0,4040266.0,4111546.0,4180794.0,4250392.0,4319720.0,4389399.0,4458891.0,4528450.0,4597954.0,4667470.0,4738841.0,4808288.0,4877614.0,4948613.0,
14,1018.0,840.0,stroll,14.0,11.0,+1 Lap,79306.0,152390.0,224348.0,296060.0,368098.0,439386.0,510616.0,581617.0,652701.0,723692.0,794288.0,865202.0,935884.0,1006841.0,1077618.0,1148279.0,1219022.0,1289606.0,1360357.0,1430940.0,1501320.0,1571761.0,1642522.0,1713328.0,1787581.0,1875065.0,1944833.0,2015020.0,2085242.0,2155121.0,2224719.0,2294571.0,2364431.0,2434173.0,2503911.0,2573623.0,2643722.0,2713849.0,2783673.0,2853760.0,2923698.0,2993502.0,3062872.0,3132422.0,3202756.0,3272710.0,3342472.0,3412247.0,3482642.0,3554238.0,3626108.0,3698899.0,3769698.0,3839514.0,3909330.0,3978668.0,4047956.0,4117279.0,4186634.0,4255947.0,4325391.0,4396683.0,4466876.0,4537644.0,4607222.0,4676590.0,4746163.0,4815737.0,4885618.0,4956541.0,
8,1018.0,817.0,ricciardo,12.0,11.0,+1 Lap,79673.0,152921.0,224859.0,296555.0,368635.0,441004.0,511833.0,583001.0,654222.0,725241.0,796235.0,867238.0,937913.0,1008750.0,1079463.0,1149872.0,1220540.0,1291100.0,1361713.0,1432207.0,1502660.0,1573280.0,1645389.0,1716415.0,1786988.0,1857423.0,1927796.0,1998018.0,2068288.0,2138395.0,2208418.0,2278439.0,2348684.0,2418901.0,2489182.0,2559898.0,2630035.0,2700650.0,2770832.0,2840943.0,2912184.0,2982566.0,3052795.0,3125017.0,3195712.0,3269807.0,3358544.0,3428303.0,3498259.0,3567732.0,3637007.0,3706366.0,3775310.0,3844333.0,3913296.0,3981906.0,4050540.0,4119217.0,4187892.0,4256707.0,4325890.0,4397867.0,4467315.0,4536046.0,4604065.0,4672321.0,4740760.0,4809034.0,4878149.0,4946886.0,
5,1018.0,154.0,grosjean,16.0,11.0,+1 Lap,80207.0,153525.0,226689.0,298530.0,370304.0,442266.0,514463.0,587328.0,660301.0,733587.0,805540.0,876710.0,948068.0,1019322.0,1090327.0,1160882.0,1231534.0,1302061.0,1372868.0,1443523.0,1514281.0,1584915.0,1655874.0,1726859.0,1797616.0,1869557.0,1940366.0,2011335.0,2083390.0,2154099.0,2226619.0,2298069.0,2369350.0,2444100.0,2533899.0,2603478.0,2672927.0,2742410.0,2812046.0,2881566.0,2951163.0,3020722.0,3090125.0,3162148.0,3231646.0,3301037.0,3370165.0,3439478.0,3508629.0,3578045.0,3647584.0,3718992.0,3788694.0,3858047.0,3927522.0,3996509.0,4065668.0,4134715.0,4203906.0,4273279.0,4342568.0,4412194.0,4481502.0,4550992.0,4619994.0,4689590.0,4758853.0,4828119.0,4897153.0,4966158.0,
3,1018.0,9.0,kubica,20.0,13.0,+3 Laps,80976.0,155378.0,228831.0,303350.0,376158.0,448668.0,521151.0,593537.0,666017.0,738439.0,810787.0,883092.0,955239.0,1027360.0,1099714.0,1172139.0,1244224.0,1316164.0,1392171.0,1480289.0,1551578.0,1624884.0,1698008.0,1770170.0,1843186.0,1914628.0,1985815.0,2057258.0,2128493.0,2199914.0,2271334.0,2342879.0,2414528.0,2487136.0,2558969.0,2633455.0,2704977.0,2777631.0,2850118.0,2922463.0,2995666.0,3068416.0,3141089.0,3212451.0,3286210.0,3357684.0,3429861.0,3501905.0,3573129.0,3644775.0,3716027.0,3787944.0,3860357.0,3931647.0,4002611.0,4073963.0,4146122.0,4217772.0,4289117.0,4360485.0,4431644.0,4502883.0,4574222.0,4645393.0,4718810.0,4791814.0,4863017.0,4934362.0,,,
13,1018.0,832.0,sainz,8.0,11.0,+1 Lap,81198.0,153878.0,225716.0,297294.0,369197.0,441492.0,513831.0,586882.0,658121.0,729033.0,799753.0,870333.0,940770.0,1011436.0,1081844.0,1152062.0,1222446.0,1292620.0,1362766.0,1433216.0,1503422.0,1573917.0,1644030.0,1714634.0,1785204.0,1855037.0,1925112.0,1995064.0,2064989.0,2134584.0,2204428.0,2274372.0,2344576.0,2415011.0,2484922.0,2555375.0,2625563.0,2695656.0,2765824.0,2836286.0,2910609.0,2996207.0,3064448.0,3133123.0,3201648.0,3271250.0,3339990.0,3409676.0,3478445.0,3547801.0,3616712.0,3685784.0,3753901.0,3822868.0,3891711.0,3960455.0,4029176.0,4097883.0,4166560.0,4235096.0,4307502.0,4379336.0,4449677.0,4519987.0,4589850.0,4659786.0,4729597.0,4799503.0,4869652.0,4940204.0,
20,1018.0,848.0,albon,15.0,11.0,+1 Lap,81634.0,155746.0,227408.0,298974.0,371075.0,442717.0,515047.0,587747.0,660549.0,732670.0,804659.0,875114.0,945734.0,1016203.0,1086502.0,1156861.0,1227087.0,1298010.0,1368370.0,1438954.0,1509280.0,1579677.0,1650076.0,1720522.0,1791143.0,1861700.0,1932963.0,2003584.0,2074349.0,2146186.0,2216765.0,2287428.0,2359043.0,2429605.0,2504600.0,2591955.0,2663990.0,2733195.0,2802246.0,2873358.0,2944855.0,3013967.0,3083037.0,3152336.0,3221508.0,3290915.0,3360121.0,3430277.0,3499535.0,3568883.0,3638108.0,3707238.0,3776434.0,3846007.0,3917273.0,3986572.0,4055944.0,4126380.0,4195326.0,4264510.0,4333729.0,4402830.0,4471904.0,4541025.0,4610078.0,4679030.0,4748005.0,4817024.0,4886350.0,4958215.0,
11,1018.0,826.0,kvyat,17.0,11.0,+1 Lap,82019.0,156030.0,229075.0,301793.0,373879.0,445967.0,517984.0,590068.0,662209.0,734942.0,807336.0,879465.0,951068.0,1022790.0,1093557.0,1164839.0,1236162.0,1307376.0,1378713.0,1449831.0,1520499.0,1591369.0,1662216.0,1733123.0,1803955.0,1874517.0,1946242.0,2017490.0,2088523.0,2159680.0,2230766.0,2304847.0,2396388.0,2465896.0,2535657.0,2605530.0,2675339.0,2745039.0,2816700.0,2886349.0,2956437.0,3026334.0,3096116.0,3165747.0,3235497.0,3305251.0,3374991.0,3445032.0,3514745.0,3584373.0,3654122.0,3724230.0,3794277.0,3864324.0,3934335.0,4004099.0,4074522.0,4144020.0,4214114.0,4284207.0,4354261.0,4424646.0,4495051.0,4565393.0,4635180.0,4705349.0,4775802.0,4846402.0,4916938.0,4987718.0,
19,1018.0,847.0,russell,18.0,12.0,+2 Laps,82907.0,156652.0,229718.0,301169.0,373236.0,445140.0,517320.0,589528.0,661505.0,734284.0,806717.0,878667.0,950174.0,1022113.0,1094980.0,1167231.0,1239037.0,1310611.0,1381986.0,1453230.0,1524304.0,1595401.0,1666673.0,1737801.0,1808934.0,1879996.0,1954159.0,2043259.0,2113233.0,2183312.0,2255266.0,2327497.0,2398158.0,2468614.0,2540664.0,2610953.0,2681724.0,2752260.0,2822822.0,2893196.0,2963798.0,3034174.0,3104697.0,3175008.0,3245060.0,3315454.0,3385763.0,3456042.0,3526210.0,3596351.0,3666494.0,3736420.0,3806525.0,3876639.0,3946641.0,4016584.0,4086610.0,4156718.0,4227069.0,4297490.0,4369812.0,4443024.0,4515228.0,4585581.0,4655948.0,4726434.0,4796735.0,4867227.0,4937832.0,,
