,raceId,driverId,driverRef,constructorId,positionOrder,statusId,status,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
16,1023,844,leclerc,6,1,1,Finished,86573,171767,256721,341670,426577,511477,596539,681563,766550,851560,936486,1021168,1106075,1191050,1275988,1360884,1445819,1530719,1616008,1704855,1809071,1893570,1978229,2062350,2146847,2230379,2314237,2397976.0,2497700.0,2581548.0,2688785.0,2772650.0,2856726.0,2940340.0,3024119.0,3108165.0,3192188.0,3275893.0,3359295.0,3443072.0,3526367.0,3610090.0,3693360.0,3776633.0,3859964.0,3943313.0,4026322.0,4109527.0,4192693.0,4276372.0,4359517.0,4442943.0,4526665.0
0,1023,1,hamilton,131,3,1,Finished,87298,172731,257731,342882,428116,512829,597744,682636,767758,852615,937614,1022428,1107449,1192605,1277577,1362346,1447234,1532275,1621731,1724974,1809697,1893893,1978817,2063075,2147295,2231210,2314934,2398768.0,2498292.0,2582717.0,2689562.0,2773154.0,2857318.0,2941029.0,3024688.0,3108815.0,3192842.0,3276352.0,3360108.0,3443999.0,3527359.0,3613387.0,3697200.0,3781161.0,3864735.0,3948531.0,4032656.0,4116757.0,4205444.0,4309981.0,4391760.0,4475882.0,4561864.0
8,1023,822,bottas,131,2,1,Finished,88001,173587,258722,343880,429195,514194,599257,684467,769408,854050,938868,1023841,1108812,1194005,1279289,1364358,1449031,1533946,1618935,1703949,1789077,1874006,1958853,2043823,2128938,2214137,2303808,2407223.0,2505558.0,2588454.0,2694716.0,2778735.0,2862272.0,2945923.0,3029417.0,3112532.0,3195903.0,3279082.0,3362255.0,3445571.0,3528587.0,3611965.0,3694976.0,3777950.0,3861028.0,3944902.0,4027761.0,4110898.0,4193968.0,4276939.0,4360755.0,4443716.0,4527500.0
5,1023,807,hulkenberg,4,5,1,Finished,89232,176152,262178,348209,434952,521283,607373,693506,779530,865464,951145,1036858,1122579,1208385,1294056,1379595,1465160,1550950,1636535,1722098,1807895,1893825,1981561,2067526,2153388,2239146,2324872,2412628.0,2516385.0,2636406.0,2730172.0,2815352.0,2900674.0,2985859.0,3070616.0,3155384.0,3240275.0,3325005.0,3409296.0,3493657.0,3578008.0,3662101.0,3745914.0,3829792.0,3913735.0,3997753.0,4081760.0,4165892.0,4249953.0,4333788.0,4417530.0,4501189.0,4584830.0
3,1023,20,vettel,6,13,11,+1 Lap,89463,174990,260112,345042,430160,541198,656061,741473,826558,911540,996394,1085840,1198606,1283676,1368855,1453943,1539553,1624477,1709334,1794127,1880010,1965518,2050826,2136518,2221291,2306010,2390796,2491972.0,2577152.0,2685228.0,2770875.0,2858578.0,2943898.0,3028501.0,3115187.0,3199570.0,3283913.0,3368462.0,3453444.0,3539187.0,3628679.0,3733322.0,3816776.0,3900807.0,3984114.0,4067701.0,4151003.0,4234258.0,4317283.0,4400082.0,4483040.0,4565952.0,
7,1023,817,ricciardo,4,4,1,Finished,90436,176919,263027,348576,433921,520167,606210,692097,778004,863699,949385,1035090,1120648,1206157,1291693,1377119,1462617,1547944,1633747,1719285,1804736,1890163,1975544,2061014,2146668,2233931,2319327,2405090.0,2505248.0,2595705.0,2712686.0,2797118.0,2882229.0,2967597.0,3052631.0,3137824.0,3222863.0,3307767.0,3392779.0,3477643.0,3562408.0,3647075.0,3731710.0,3815933.0,3900437.0,3985800.0,4069958.0,4153482.0,4237285.0,4321204.0,4405152.0,4488714.0,4572180.0
13,1023,840,stroll,211,12,11,+1 Lap,91372,177874,264122,350223,436273,535554,622307,708748,795110,881194,967897,1054348,1141217,1228089,1319369,1420668,1506851,1592858,1679098,1765188,1851137,1941624,2046628,2132044,2216931,2301520,2386245,2487911.0,2572433.0,2681672.0,2765837.0,2850183.0,2934557.0,3018898.0,3103182.0,3187530.0,3271820.0,3356232.0,3440457.0,3524920.0,3612740.0,3699639.0,3784397.0,3868863.0,3953405.0,4037855.0,4122467.0,4207138.0,4291993.0,4376545.0,4461168.0,4545782.0,
12,1023,832,sainz,1,20,36,Wheel,91738,178673,266273,352131,437859,524709,610454,696282,782324,867961,953840,1039844,1125685,1211629,1297864,1383726,1469769,1555959,1642040,1728382,1814696,1900812,1986935,2072890,2158958,2245004,2335426,,,,,,,,,,,,,,,,,,,,,,,,,,
19,1023,848,albon,9,6,1,Finished,92337,179180,268283,354521,440773,529464,615713,702205,788216,873771,959495,1044882,1130482,1216328,1301540,1387134,1472759,1558717,1644245,1730006,1815983,1901961,1988062,2073948,2160226,2250501,2361252,2463896.0,2549260.0,2653148.0,2742690.0,2827404.0,2911815.0,2996211.0,3080159.0,3164128.0,3247989.0,3331759.0,3415626.0,3499236.0,3582832.0,3666504.0,3750024.0,3833459.0,3916823.0,4000213.0,4083679.0,4167483.0,4251239.0,4335042.0,4418642.0,4502296.0,4585980.0
14,1023,841,giovinazzi,51,9,11,+1 Lap,92702,179960,267110,353183,439086,527298,613205,698974,784885,870937,957085,1043211,1129249,1215740,1302773,1389323,1475422,1561714,1647821,1734033,1824649,1931846,2017786,2103330,2188657,2274022,2359499,2461226.0,2547817.0,2651604.0,2741755.0,2826855.0,2913668.0,2998492.0,3083335.0,3168248.0,3253258.0,3339183.0,3424303.0,3508977.0,3594574.0,3679254.0,3763885.0,3848388.0,3933147.0,4017994.0,4102591.0,4187172.0,4272105.0,4356654.0,4441473.0,4529573.0,
9,1023,825,kevin_magnussen,210,18,9,Hydraulics,93363,180717,267643,353885,440335,528638,615114,703499,791225,878016,965403,1052564,1139339,1225901,1312370,1398595,1484917,1571294,1657581,1748796,1854025,1939330,2024870,2110617,2195878,2281413,2366897,2469234.0,2554640.0,2661693.0,2751807.0,2837056.0,2922624.0,3017396.0,3123033.0,3207529.0,3292437.0,3376880.0,3461852.0,3546751.0,3632182.0,3717593.0,3810512.0,,,,,,,,,,
10,1023,826,kvyat,5,19,5,Engine,93839,181101,268809,355140,441552,529852,616226,703817,789748,875753,961749,1047648,1133616,1219703,1305539,1391475,1477520,1563566,1649338,1735439,1821501,1907494,1993283,2079293,2165242,2251280,2337468,2435806.0,2542197.0,,,,,,,,,,,,,,,,,,,,,,,,
2,1023,9,kubica,3,17,12,+2 Laps,94659,183460,271693,360311,449058,538137,627198,715655,804585,894017,982322,1070110,1158107,1245855,1333762,1422299,1510125,1597753,1685460,1772890,1860174,1947481,2034901,2122511,2209612,2297124,2384676,2487493.0,2580383.0,2708602.0,2794715.0,2883038.0,2969325.0,3056066.0,3143683.0,3230736.0,3317656.0,3404365.0,3491082.0,3578695.0,3664864.0,3752109.0,3838209.0,3937431.0,4042737.0,4128104.0,4213093.0,4298354.0,4383957.0,4468967.0,4553984.0,,
15,1023,842,gasly,5,11,11,+1 Lap,94820,182260,269573,356694,443209,537503,625341,713209,799802,885885,972216,1057911,1144240,1230745,1317320,1403375,1489530,1576802,1663055,1749144,1835253,1921537,2007848,2093890,2179823,2265777,2351508,2453712.0,2558752.0,2665892.0,2753303.0,2839375.0,2924379.0,3009590.0,3094469.0,3179033.0,3263597.0,3348206.0,3432785.0,3517434.0,3601942.0,3686427.0,3770985.0,3855455.0,3939983.0,4024292.0,4108609.0,4196303.0,4280726.0,4364994.0,4448879.0,4532904.0,
18,1023,847,russell,3,14,11,+1 Lap,95318,183952,272142,361338,451053,540405,628507,716440,804925,891769,979845,1066425,1153470,1240369,1327490,1414399,1501012,1587973,1674814,1761948,1848873,1935298,2025733,2131235,2217974,2303286,2388521,2490190.0,2576118.0,2684280.0,2769839.0,2858022.0,2945221.0,3031790.0,3117090.0,3202081.0,3287372.0,3372443.0,3457500.0,3542434.0,3627310.0,3712342.0,3797582.0,3882556.0,3967864.0,4053061.0,4140195.0,4225645.0,4311386.0,4396779.0,4481621.0,4567435.0,
