,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61
0,1052.0,830.0,max_verstappen,2.0,1.0,Finished,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6631.0,5706.0,5252.0,4244.0,3864.0,3767.0,3887.0,3572.0,2908.0,2086.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7647.0,6541.0,5792.0,4860.0,4439.0,3912.0,3314.0,2815.0,2466.0,1906.0,1445.0,830.0,560.0,818.0,1077.0,936.0,745.0
1,1052.0,1.0,hamilton,1.0,1.0,Finished,1293.0,1599.0,254.0,843.0,1353.0,1540.0,1761.0,1804.0,1940.0,1847.0,1811.0,1726.0,4359.0,22485.0,19618.0,17689.0,13635.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,623.0,20535.0,19424.0,19675.0,19026.0,18781.0,17808.0,16960.0,15993.0,15113.0,13912.0,10900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1052.0,844.0,leclerc,6.0,1.0,Finished,4453.0,3230.0,417.0,2177.0,3091.0,5403.0,6649.0,8503.0,11158.0,12501.0,14051.0,17936.0,38418.0,37090.0,36121.0,35503.0,33286.0,20817.0,21760.0,23039.0,23923.0,24841.0,25817.0,27068.0,28137.0,28921.0,29597.0,28940.0,30754.0,32149.0,34203.0,38798.0,58768.0,58226.0,57774.0,57108.0,56508.0,55851.0,53011.0,42339.0,43046.0,44131.0,45136.0,46415.0,47205.0,48000.0,48790.0,49776.0,51059.0,51772.0,52739.0,54913.0,54442.0,55573.0,57057.0,59090.0
3,1052.0,822.0,bottas,3.0,1.0,Finished,5527.0,4599.0,797.0,4500.0,3522.0,4649.0,5102.0,5092.0,6166.0,6396.0,6601.0,6469.0,6601.0,6457.0,6116.0,8617.0,24183.0,10320.0,9492.0,8942.0,8203.0,7741.0,7614.0,7720.0,7383.0,7069.0,6598.0,4762.0,5395.0,7947.0,36711.0,36453.0,35624.0,34458.0,33265.0,32005.0,30784.0,29281.0,26651.0,15590.0,16032.0,16631.0,16934.0,17222.0,17797.0,17684.0,17365.0,17415.0,17491.0,17446.0,17355.0,17541.0,16030.0,19018.0,40211.0,37383.0
4,1052.0,842.0,gasly,17.0,31.0,Retired,6452.0,6309.0,918.0,23347.0,50252.0,50947.0,51999.0,53391.0,54409.0,55609.0,56947.0,58409.0,59992.0,61414.0,62491.0,63451.0,62713.0,53084.0,58576.0,82542.0,83188.0,84124.0,85326.0,86758.0,87871.0,89139.0,89593.0,88893.0,89828.0,90413.0,91544.0,92618.0,93689.0,94740.0,97892.0,99062.0,100178.0,101185.0,102944.0,114041.0,114267.0,114417.0,114557.0,115520.0,115629.0,115367.0,115019.0,114942.0,115087.0,115079.0,115450.0,118562.0,,,,
5,1052.0,846.0,norris,4.0,1.0,Finished,8499.0,7092.0,1158.0,6803.0,4394.0,6305.0,7309.0,9001.0,10349.0,11697.0,12680.0,16513.0,37639.0,36045.0,34800.0,34111.0,31197.0,18341.0,19079.0,20218.0,20950.0,21782.0,23110.0,24432.0,25638.0,26168.0,26518.0,25883.0,27247.0,28188.0,29649.0,30887.0,34876.0,56048.0,55354.0,54280.0,53161.0,51636.0,48437.0,37403.0,37869.0,38760.0,39402.0,40120.0,40353.0,40910.0,41162.0,42025.0,43001.0,43415.0,43910.0,44279.0,43553.0,44639.0,45651.0,46466.0
6,1052.0,817.0,ricciardo,7.0,1.0,Finished,10300.0,8536.0,1580.0,8675.0,5516.0,7105.0,8408.0,10015.0,11861.0,13468.0,14603.0,16465.0,20369.0,40916.0,40073.0,39830.0,37219.0,25742.0,26779.0,28077.0,28904.0,30047.0,31322.0,32542.0,33858.0,34741.0,35135.0,34453.0,35764.0,37099.0,39113.0,43538.0,64291.0,64286.0,64122.0,63333.0,62912.0,62192.0,59833.0,49639.0,50480.0,51503.0,52351.0,54927.0,55972.0,56915.0,57622.0,58583.0,60003.0,62107.0,63144.0,63973.0,63206.0,64165.0,65099.0,66004.0
7,1052.0,4.0,alonso,19.0,23.0,Brakes,12128.0,9498.0,2127.0,10097.0,6326.0,7996.0,9460.0,11434.0,14484.0,16067.0,20196.0,39726.0,40279.0,40542.0,41065.0,41215.0,39859.0,27942.0,30102.0,33856.0,38109.0,40329.0,43487.0,46004.0,48241.0,51377.0,52884.0,53463.0,58289.0,80335.0,81344.0,88279.0,,,,,,,,,,,,,,,,,,,,,,,,
8,1052.0,840.0,stroll,10.0,1.0,Finished,14151.0,11348.0,2382.0,10958.0,7792.0,8856.0,10163.0,11831.0,13616.0,15055.0,16412.0,20571.0,41120.0,41717.0,41634.0,41666.0,38846.0,26896.0,29558.0,30685.0,32054.0,33472.0,35096.0,36706.0,38226.0,39518.0,41278.0,43654.0,65885.0,66432.0,66243.0,66144.0,66287.0,65977.0,65933.0,65667.0,65511.0,65276.0,63580.0,54468.0,55921.0,57643.0,59193.0,61192.0,62903.0,65824.0,67607.0,69707.0,71669.0,73470.0,75472.0,77623.0,78407.0,80669.0,83031.0,86713.0
9,1052.0,832.0,sainz,8.0,1.0,Finished,16037.0,12701.0,2827.0,11961.0,8541.0,9671.0,10908.0,12705.0,15089.0,16926.0,18309.0,19433.0,20802.0,21513.0,25429.0,44944.0,41941.0,29404.0,30508.0,34150.0,35015.0,35992.0,37009.0,38201.0,40440.0,41504.0,42138.0,41768.0,42506.0,43247.0,44466.0,45557.0,47412.0,48409.0,49400.0,50392.0,54403.0,73610.0,70443.0,59283.0,59825.0,60262.0,60910.0,61976.0,63417.0,63808.0,63910.0,64252.0,64752.0,64985.0,65516.0,65586.0,64594.0,65387.0,66258.0,67100.0
