,0,1,2
0,1,131,1:31.304
1,830,9,1:31.867
2,822,131,1:31.956
3,815,211,1:32.317
4,817,4,1:32.218
5,832,1,1:32.550
6,839,4,1:32.624
7,846,1,1:32.847
8,842,213,1:33.000
9,848,9,1:33.008
10,844,6,1:33.239
11,826,213,1:33.249
12,840,211,1:33.364
13,847,3,1:33.583
14,20,6,1:33.609
15,154,210,1:34.592
16,841,51,1:34.594
17,825,210,1:34.681
18,849,3,1:35.066
19,8,51,1:35.267
