,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56
0,209725.0,1,1,1,1,8,13,11,8,7,7,7,7,7,6,4,3,3,3,3,3,3,9,6,5,5,5,5,5,3,3,3,2,2,2,2,2,2,5,5,5,5,5,5,5,4,4,4,4,4,4,4,3,3,3,3,3
1,210568.0,2,2,2,2,1,2,10,7,6,6,6,6,5,4,2,2,2,2,2,2,1,1,1,3,3,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,210952.0,3,3,3,3,2,1,4,12,11,10,10,10,10,9,6,6,6,6,8,11,11,11,10,9,8,8,8,8,8,7,8,7,7,7,6,8,9,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,6,6
3,211635.0,4,4,4,4,3,7,13,10,9,9,8,8,8,7,5,4,4,4,4,4,4,10,7,6,6,6,6,6,6,5,4,3,3,3,8,6,5,4,4,4,4,4,4,3,3,3,3,3,3,3,3,2,2,2,2,2
4,212831.0,5,5,5,6,11,17,15,13,13,13,12,12,12,12,8,9,9,9,11,15,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,213361.0,6,6,6,5,4,5,7,15,14,14,14,14,14,14,12,10,10,10,9,8,8,6,9,10,9,9,10,10,10,9,9,10,9,9,9,9,7,11,11,11,11,11,11,10,10,10,10,10,10,10,10,10,9,9,9,9
6,214234.0,7,7,7,14,21,19,16,14,15,15,15,15,15,15,13,11,11,11,10,9,9,7,11,12,11,11,11,11,11,10,10,9,8,8,7,5,6,6,10,10,9,9,9,9,9,8,8,8,8,8,8,8,8,7,7,7
7,215123.0,8,8,8,9,7,6,3,3,3,3,3,3,3,3,1,1,1,1,1,1,2,2,2,4,4,4,4,4,4,4,5,4,4,4,3,4,4,3,3,3,3,3,3,4,5,5,5,5,5,6,6,6,6,5,5,5
8,215556.0,9,9,9,8,6,4,2,2,2,2,2,2,2,2,7,7,7,7,6,5,5,3,3,1,1,1,1,1,2,2,2,6,5,5,4,3,3,2,2,2,2,1,2,2,2,2,2,2,2,2,2,4,4,4,4,4
9,216388.0,10,10,10,7,5,3,1,1,1,1,1,1,1,1,9,8,8,8,7,6,6,4,4,2,2,3,3,3,5,8,7,5,6,6,5,7,10,9,8,8,8,8,8,8,8,9,9,9,9,9,9,9,10,10,10,10
10,216792.0,11,11,11,10,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,217602.0,12,12,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,219254.0,13,13,13,12,9,8,5,4,4,4,4,4,4,5,3,5,5,5,5,7,7,5,5,7,10,10,9,9,9,11,11,13,13,12,12,12,11,10,9,9,10,10,10,11,11,11,11,11,11,11,11,11,11,11,11,11
13,220018.0,14,14,14,13,10,9,6,5,5,5,5,5,6,8,14,12,12,12,12,10,10,8,8,8,7,7,7,7,7,6,6,8,11,11,10,10,8,7,6,6,6,6,6,6,6,6,6,6,6,5,5,5,5,8,8,8
14,220535.0,15,15,15,15,12,10,12,17,16,16,16,16,16,16,16,14,13,13,13,12,12,12,14,14,14,14,14,14,14,14,14,14,14,14,13,13,13,13,14,14,14,14,14,14,14,14,14,14,14,14,14,13,13,13,14,14
15,221419.0,16,16,16,16,13,11,9,9,10,11,13,13,13,13,11,13,14,14,14,13,13,13,13,13,13,13,13,13,13,13,13,12,12,13,14,14,14,14,13,13,13,13,13,12,12,12,12,12,13,13,13,14,14,14,13,13
16,221938.0,17,17,17,18,16,14,19,18,18,18,18,18,18,18,18,17,19,19,19,18,17,16,16,16,16,16,16,16,16,16,16,16,16,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,0
17,222930.0,18,18,19,20,17,18,20,19,19,19,19,19,19,19,20,19,18,17,17,19,19,18,18,18,18,18,18,18,18,18,18,18,18,17,17,17,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,0
18,223941.0,19,20,21,21,18,15,17,20,20,20,20,20,20,20,19,18,17,16,16,16,16,17,17,17,17,17,17,17,17,17,17,17,17,18,18,18,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,0
19,223585.0,20,19,18,17,15,12,8,6,8,8,9,9,9,10,15,16,15,15,15,14,14,14,12,11,12,12,12,12,12,12,12,11,10,10,11,11,12,12,12,12,12,12,12,13,13,13,13,13,12,12,12,12,12,12,12,12
20,224423.0,21,21,20,19,19,20,18,16,17,17,17,17,17,17,17,15,16,18,18,17,15,15,15,15,15,15,15,15,15,15,15,15,15,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,0
21,239472.0,22,22,22,22,20,16,14,11,12,12,11,11,11,11,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
