,raceId,driverId,driverRef,constructorId,positionOrder,statusId,status,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56
0,882,1,hamilton,131,3,1,Finished,105684,209725,314589,420405,532393.0,652788.0,755400.0,858135.0,961291.0,1064412.0,1167524.0,1271834.0,1376126.0,1481376.0,1586061.0,1689999.0,1793953.0,1897971.0,2001880.0,2106555.0,2215659.0,2333550.0,2435520.0,2537003.0,2639097.0,2740935.0,2843284.0,2946139.0,3049017.0,3152354.0,3254728.0,3357767.0,3460433.0,3562729.0,3664555.0,3767094.0,3873984.0,3990531.0,4090815.0,4191094.0,4291152.0,4391574.0,4491773.0,4592177.0,4692770.0,4793394.0,4894732.0,4995463.0,5095500.0,5195481.0,5295537.0,5395594.0,5495702.0,5595981.0,5697327.0,5799267.0
2,882,4,alonso,6,1,1,Finished,106002,210568,314882,420455,525394.0,635516.0,754271.0,857311.0,960431.0,1063345.0,1166462.0,1270183.0,1374692.0,1478477.0,1581981.0,1685380.0,1788776.0,1893294.0,1997410.0,2101968.0,2205088.0,2307739.0,2414428.0,2532772.0,2633862.0,2735241.0,2836214.0,2937929.0,3040690.0,3142637.0,3244466.0,3346466.0,3448811.0,3551569.0,3653471.0,3754781.0,3856100.0,3957521.0,4058726.0,4159919.0,4265867.0,4382743.0,4483017.0,4583208.0,4682900.0,4782406.0,4881958.0,4981858.0,5081639.0,5181959.0,5282453.0,5383158.0,5484733.0,5584763.0,5684633.0,5786945.0
4,882,13,massa,6,6,1,Finished,106607,210952,315258,420743,526579.0,633514.0,743776.0,863555.0,966729.0,1070789.0,1174071.0,1277799.0,1382369.0,1486140.0,1590316.0,1694716.0,1799585.0,1904229.0,2013941.0,2131562.0,2234545.0,2337249.0,2439963.0,2542554.0,2645850.0,2749519.0,2853316.0,2956874.0,3060520.0,3164517.0,3268103.0,3373024.0,3475884.0,3578305.0,3680912.0,3788141.0,3904343.0,4004951.0,4105499.0,4206331.0,4307466.0,4408527.0,4509810.0,4611253.0,4712604.0,4814465.0,4916379.0,5017837.0,5119343.0,5221304.0,5322994.0,5424599.0,5525572.0,5625974.0,5726258.0,5827772.0
3,882,8,raikkonen,208,2,1,Finished,107160,211635,315923,421213,527982.0,638552.0,758136.0,861066.0,964509.0,1067823.0,1171093.0,1274740.0,1377956.0,1482092.0,1586440.0,1692391.0,1795541.0,1898730.0,2002946.0,2107022.0,2216214.0,2334011.0,2436906.0,2538893.0,2641126.0,2743179.0,2845022.0,2947628.0,3050421.0,3153874.0,3256864.0,3359133.0,3461646.0,3567924.0,3684833.0,3785812.0,3886663.0,3988060.0,4089230.0,4189476.0,4290000.0,4390682.0,4491042.0,4591303.0,4691600.0,4792168.0,4893115.0,4994056.0,5094423.0,5194579.0,5294534.0,5394561.0,5494882.0,5595058.0,5695642.0,5797113.0
1,882,3,rosberg,131,19,22,Suspension,108691,212831,317414,424651,537093.0,658064.0,761442.0,865090.0,968946.0,1072961.0,1178306.0,1282610.0,1386646.0,1490846.0,1596092.0,1700740.0,1805410.0,1909863.0,2019286.0,2154033.0,2291908.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,882,154,grosjean,208,9,1,Finished,109341,213361,317817,422464,529021.0,637206.0,748471.0,868147.0,971816.0,1075906.0,1180456.0,1285295.0,1389865.0,1495453.0,1600339.0,1705087.0,1809138.0,1913349.0,2018074.0,2122235.0,2226186.0,2330445.0,2438469.0,2556344.0,2658397.0,2760328.0,2863315.0,2966097.0,3068820.0,3171649.0,3273936.0,3377457.0,3481614.0,3585089.0,3688081.0,3791378.0,3897725.0,4015506.0,4117298.0,4219501.0,4321152.0,4422649.0,4524050.0,4625398.0,4726861.0,4828452.0,4929670.0,5031045.0,5132095.0,5233627.0,5334728.0,5435740.0,5537206.0,5638944.0,5739507.0,5840368.0
14,882,817,ricciardo,5,7,1,Finished,109736,214234,318542,430805,555958.0,660088.0,763896.0,867772.0,972509.0,1076532.0,1180864.0,1285721.0,1390323.0,1496119.0,1600856.0,1705694.0,1809728.0,1914004.0,2018772.0,2123047.0,2227223.0,2331378.0,2440744.0,2560093.0,2661945.0,2763869.0,2865980.0,2967948.0,3069917.0,3172232.0,3274487.0,3376833.0,3479063.0,3581090.0,3683262.0,3785457.0,3888566.0,3995517.0,4114674.0,4215628.0,4317026.0,4417642.0,4518361.0,4619011.0,4719696.0,4821469.0,4922944.0,5024307.0,5125550.0,5226624.0,5327577.0,5427996.0,5528358.0,5628804.0,5729044.0,5829636.0
7,882,18,button,1,5,1,Finished,110314,215123,319261,426479,531742.0,637412.0,742180.0,846931.0,951524.0,1055940.0,1160562.0,1265497.0,1370217.0,1475038.0,1579193.0,1683816.0,1788331.0,1892529.0,1997054.0,2101646.0,2206678.0,2310512.0,2418742.0,2535651.0,2638093.0,2740232.0,2842784.0,2945830.0,3049912.0,3153478.0,3257453.0,3361504.0,3464987.0,3568024.0,3671211.0,3774284.0,3877945.0,3981031.0,4083051.0,4184799.0,4286448.0,4388132.0,4489558.0,4591901.0,4694180.0,4796305.0,4898613.0,5000499.0,5107019.0,5220568.0,5320874.0,5421964.0,5522702.0,5623443.0,5724172.0,5822230.0
8,882,20,vettel,9,4,1,Finished,110745,215556,319852,425910,531224.0,636341.0,740926.0,844612.0,948342.0,1052564.0,1157299.0,1261893.0,1366584.0,1474788.0,1592765.0,1695623.0,1799982.0,1904819.0,2009002.0,2113155.0,2216562.0,2319660.0,2422819.0,2525969.0,2628629.0,2731433.0,2834033.0,2936911.0,3041536.0,3144986.0,3252932.0,3370233.0,3470624.0,3571276.0,3672520.0,3773665.0,3875112.0,3976785.0,4077734.0,4179320.0,4281084.0,4382396.0,4484674.0,4585915.0,4687535.0,4787888.0,4888610.0,4988893.0,5088932.0,5189148.0,5293864.0,5407144.0,5503952.0,5601208.0,5699419.0,5799470.0
10,882,807,hulkenberg,15,10,1,Finished,111485,216388,320565,425434,530514.0,635610.0,740150.0,843536.0,947678.0,1051826.0,1156156.0,1260881.0,1365658.0,1474205.0,1596508.0,1698997.0,1802250.0,1906584.0,2010884.0,2114892.0,2218543.0,2322134.0,2425566.0,2529032.0,2632429.0,2736195.0,2839661.0,2942910.0,3050300.0,3166576.0,3267206.0,3368633.0,3471504.0,3574563.0,3679031.0,3787529.0,3906169.0,4006933.0,4107942.0,4209495.0,4311260.0,4413224.0,4515371.0,4617374.0,4719273.0,4822314.0,4924714.0,5026806.0,5129022.0,5231364.0,5333207.0,5435314.0,5538826.0,5640741.0,5742365.0,5843543.0
