,raceId,driverId,driverRef,constructorId,positionOrder,statusId,status,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
3,1025,20,vettel,6,18,75,Power loss,125203,287004,449628,549378,648971,748321,847717,946938,1045954,1145001,1243845,1342665,1441208,1539742,1638280,1736525,1835182,1933576,2032112,2130576,2229508,2328755,2427598,2526374,2625421.0,2729330.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,1025,844,leclerc,6,3,1,Finished,126802,288277,450516,550537,650321,749697,849089,948624,1047903,1147165,1246571,1345824,1444692,1543414,1641939,1740511,1839043,1937484,2036253,2134963,2233739,2337999,2455785,2553490,2650844.0,2748165.0,2846225.0,2973820.0,3093274.0,3250484.0,3414571.0,3584830.0,3683062.0,3780872.0,3878568.0,3976308.0,4073861.0,4171050.0,4268247.0,4365578.0,4462942.0,4560053.0,4656973.0,4753944.0,4850876.0,4947463.0,5043876.0,5140658.0,5237415.0,5334169.0,5431064.0,5527257.0,5624204.0
0,1025,1,hamilton,131,1,1,Finished,129204,289105,451197,552248,652373,752341,851922,951304,1050495,1150820,1250155,1349401,1448031,1546564,1644883,1743384,1842376,1940760,2039251,2137751,2236292,2335035,2433871,2532232,2630495.0,2728872.0,2827282.0,2948890.0,3089067.0,3246371.0,3412738.0,3583187.0,3680825.0,3778499.0,3875649.0,3972767.0,4069406.0,4166748.0,4263798.0,4360845.0,4457610.0,4554077.0,4651284.0,4747967.0,4844760.0,4941072.0,5037464.0,5133837.0,5230907.0,5328003.0,5423764.0,5520715.0,5618992.0
11,1025,832,sainz,1,6,1,Finished,131367,290487,451675,553760,655454,757150,860401,961847,1063035,1164168,1265449,1366594,1467456,1568484,1669366,1770155,1872667,1973364,2073794,2174158,2279252,2400088,2500310,2601990,2702148.0,2802461.0,2912440.0,3041609.0,3172508.0,3309169.0,3418274.0,3586443.0,3686671.0,3786230.0,3885493.0,3984802.0,4084101.0,4183425.0,4282514.0,4381473.0,4480271.0,4579063.0,4677726.0,4776248.0,4874855.0,4973532.0,5071921.0,5172985.0,5271572.0,5369997.0,5468342.0,5566861.0,5664881.0
7,1025,822,bottas,131,2,1,Finished,132231,291886,452277,554721,656394,757888,858419,958257,1057539,1157171,1256966,1356493,1455299,1554202,1653164,1751949,1851156,1950854,2050125,2149439,2248282,2347124,2445972,2544425,2642883.0,2741758.0,2840355.0,2968396.0,3105988.0,3249352.0,3413582.0,3584234.0,3682344.0,3780039.0,3877694.0,3974998.0,4072531.0,4169938.0,4267262.0,4364606.0,4461730.0,4558760.0,4655666.0,4752496.0,4849273.0,4945998.0,5042766.0,5139279.0,5235686.0,5332002.0,5428803.0,5525587.0,5622821.0
16,1025,846,norris,1,8,1,Finished,134148,293612,452674,556022,658459,760469,862759,964748,1066268,1167645,1268832,1372090,1473346,1574242,1675196,1775985,1876625,1977073,2077441,2182637,2302430,2403169,2503346,2603948,2704716.0,2807495.0,2919778.0,3047534.0,3180069.0,3318254.0,3426003.0,3587651.0,3688620.0,3788781.0,3892275.0,3992289.0,4092154.0,4191718.0,4291308.0,4391014.0,4490585.0,4589914.0,4688903.0,4788058.0,4887247.0,4986052.0,5084911.0,5184288.0,5283052.0,5381622.0,5479985.0,5578286.0,5676741.0
5,1025,815,perez,211,7,1,Finished,135556,295616,453165,556685,659371,761261,863672,967106,1068728,1170146,1271176,1373160,1474544,1576575,1677768,1778725,1879464,1979811,2080226,2180449,2280517,2380439,2484567,2605910,2706174.0,2808208.0,2921143.0,3049379.0,3182962.0,3320063.0,3429136.0,3588418.0,3690306.0,3790477.0,3891255.0,3991028.0,4090265.0,4189427.0,4288378.0,4387122.0,4486503.0,4585935.0,4685089.0,4783355.0,4881724.0,4979937.0,5078012.0,5176307.0,5274350.0,5372659.0,5470906.0,5569238.0,5667720.0
10,1025,830,max_verstappen,9,4,1,Finished,136368,296509,453559,557258,659948,761948,864173,965919,1067313,1168492,1269533,1369841,1469866,1569963,1670390,1770904,1870353,1969829,2069303,2168711,2268369,2367884,2467489,2566844,2666575.0,2766094.0,2866583.0,3005031.0,3149713.0,3285889.0,3416327.0,3585670.0,3684522.0,3782777.0,3880376.0,3978264.0,4075894.0,4173467.0,4271014.0,4368634.0,4466115.0,4563436.0,4660828.0,4758000.0,4855316.0,4952307.0,5049244.0,5146394.0,5243534.0,5340594.0,5437901.0,5535500.0,5633202.0
4,1025,807,hulkenberg,4,10,1,Finished,138577,297769,454179,558793,661771,764090,866143,967841,1069512,1170979,1272087,1373986,1475289,1575538,1676283,1781625,1906182,2006278,2106564,2207725,2308528,2408517,2508564,2609207,2709564.0,2810186.0,2923282.0,3050396.0,3185786.0,3339508.0,3447086.0,3589561.0,3691792.0,3792398.0,3893543.0,3993751.0,4093017.0,4192827.0,4292130.0,4391862.0,4491212.0,4590585.0,4689643.0,4788818.0,4887989.0,4986826.0,5085628.0,5185089.0,5283908.0,5382625.0,5481250.0,5580314.0,5678833.0
8,1025,825,kevin_magnussen,210,9,1,Finished,140087,298654,454579,558159,661293,766322,868958,971065,1073147,1175265,1277337,1379060,1480640,1581886,1683021,1784130,1885241,1986031,2086852,2187701,2288505,2389294,2489866,2590196,2690347.0,2790705.0,2901996.0,3046413.0,3179167.0,3317035.0,3419945.0,3587040.0,3687626.0,3787431.0,3887136.0,3986448.0,4085682.0,4184990.0,4283996.0,4383309.0,4484245.0,4584813.0,4684315.0,4785600.0,4884759.0,4983667.0,5082525.0,5181172.0,5279600.0,5378027.0,5476234.0,5574641.0,5672771.0
