,raceId,driverId,driverRef,constructorId,positionOrder,statusId,status,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55
7,856,16,sutil,10,11,1,Finished,115474,224164,332990,440573,547774,654821,762265,869003,975535,1081865,1187791,1294092,1400135,1507167,1613589,1728354.0,1882974.0,2003642.0,2158555.0,2311429.0,2416645.0,2521539.0,2625784.0,2730385.0,2834865.0,2939345.0,3043770.0,3148282.0,3252059.0,3356206.0,3460410.0,3564544.0,3668638.0,3772984.0,3882979.0,4005060.0,4108335.0,4211156.0,4313809.0,4417082.0,4519752.0,4622184.0,4724381.0,4826495.0,4928984.0,5031129.0,5134156.0,5236591.0,5338605.0,5440633.0,5543052.0,5645294.0,5747606.0,5850145.0,5953223.0
15,856,153,alguersuari,5,7,1,Finished,115953,224791,331898,438462,545202,652032,757870,863848,969852,1075282,1180835,1286755,1392304,1497911,1603416,1708853.0,1848712.0,1989700.0,2156254.0,2309343.0,2414514.0,2518811.0,2622801.0,2726827.0,2830668.0,2934787.0,3039286.0,3142816.0,3246171.0,3349973.0,3453089.0,3556087.0,3659141.0,3762048.0,3865121.0,3968246.0,4075765.0,4197125.0,4299237.0,4401201.0,4503466.0,4605494.0,4708173.0,4810186.0,4912474.0,5014516.0,5116405.0,5218378.0,5320081.0,5422236.0,5524156.0,5626016.0,5727781.0,5830592.0,5931532.0
16,856,155,kobayashi,15,15,11,+1 Lap,116406,225258,333725,441424,548951,656285,764728,871710,978568,1089233,1213096,1318560,1423960,1529605,1636902,1754180.0,1890595.0,2005625.0,2160906.0,2313049.0,2420365.0,2528159.0,2635016.0,2746732.0,2872154.0,2976375.0,3080820.0,3186726.0,3291166.0,3396326.0,3501156.0,3605484.0,3709522.0,3813703.0,3917664.0,4021018.0,4124333.0,4228386.0,4331547.0,4434890.0,4538725.0,4646927.0,4766255.0,4868491.0,4970571.0,5073203.0,5178457.0,5281236.0,5383896.0,5486559.0,5589232.0,5693112.0,5800744.0,5903507.0,
19,856,813,maldonado,3,22,8,Clutch,116864,226051,334521,443222,550641,657917,765414,872526,979472,1086224,1192365,1298881,1405312,1511908,1619364,1735330.0,1885294.0,2003900.0,2159004.0,2311683.0,2418220.0,2528134.0,2644895.0,2751662.0,2856722.0,2961411.0,3066315.0,3174549.0,3296898.0,3407252.0,,,,,,,,,,,,,,,,,,,,,,,,,
11,856,22,barrichello,3,12,1,Finished,117768,226451,336102,443919,551525,658769,766018,873410,980639,1091756,1216228,1322144,1427593,1533219,1639133,1754578.0,1890824.0,2006554.0,2161807.0,2313614.0,2420672.0,2526593.0,2631622.0,2736603.0,2841422.0,2946256.0,3051470.0,3156665.0,3261503.0,3367266.0,3476759.0,3599824.0,3703746.0,3807776.0,3911492.0,4015624.0,4119107.0,4223197.0,4327022.0,4430484.0,4533779.0,4636869.0,4739961.0,4842809.0,4945759.0,5048444.0,5151090.0,5254140.0,5357027.0,5460462.0,5563145.0,5666501.0,5769213.0,5871584.0,5975062.0
3,856,5,kovalainen,205,14,11,+1 Lap,118370,228690,337584,446474,554302,662239,770292,877847,985220,1092106,1198977,1306681,1417662,1542212,1648415,1768907.0,1905263.0,2015747.0,2164528.0,2315065.0,2422656.0,2529224.0,2635832.0,2743201.0,2848755.0,2953922.0,3059217.0,3164478.0,3269366.0,3375023.0,3480150.0,3585159.0,3689637.0,3794271.0,3900763.0,4007101.0,4112105.0,4221019.0,4344552.0,4448058.0,4552104.0,4655492.0,4758494.0,4861297.0,4964107.0,5066817.0,5169814.0,5272457.0,5375009.0,5478020.0,5582372.0,5684828.0,5787524.0,5890371.0,
14,856,67,buemi,5,9,1,Finished,118501,227060,335041,442305,549879,657001,763510,870056,976569,1082637,1188950,1295119,1400938,1512655,1635442,1753061.0,1889724.0,2004407.0,2159579.0,2312054.0,2418829.0,2523309.0,2627782.0,2731891.0,2836066.0,2941464.0,3045883.0,3150231.0,3254610.0,3358758.0,3462307.0,3566075.0,3669647.0,3773599.0,3877569.0,3985710.0,4107324.0,4209716.0,4312418.0,4415188.0,4517736.0,4619675.0,4722040.0,4823471.0,4925127.0,5028127.0,5130016.0,5232141.0,5333250.0,5433787.0,5535198.0,5637699.0,5739964.0,5842268.0,5944756.0
21,856,815,perez,15,16,11,+1 Lap,119004,227715,336482,444546,552154,659640,766674,873980,981400,1088299,1194997,1301533,1407544,1513730,1620402,1736307.0,1890110.0,2005089.0,2159947.0,2312408.0,2419435.0,2524818.0,2629344.0,2733874.0,2838635.0,2943434.0,3047848.0,3151986.0,3256209.0,3360286.0,3464603.0,3568854.0,3673051.0,3777612.0,3882958.0,3993690.0,4114111.0,4217170.0,4319595.0,4422168.0,4525217.0,4628545.0,4731674.0,4834640.0,4938070.0,5041098.0,5144098.0,5247386.0,5351389.0,5455811.0,5560774.0,5666017.0,5782979.0,5903897.0,
18,856,811,bruno_senna,4,13,11,+1 Lap,119230,229526,338071,445411,552810,660167,767391,874809,982107,1088890,1195799,1303858,1414369,1537191,1642439,1757697.0,1893247.0,2007583.0,2162569.0,2314173.0,2421091.0,2528364.0,2635177.0,2740472.0,2844603.0,2949005.0,3053563.0,3158309.0,3262888.0,3372151.0,3493971.0,3597511.0,3700963.0,3804604.0,3908939.0,4012698.0,4116034.0,4219835.0,4322711.0,4425466.0,4528015.0,4630887.0,4733556.0,4836216.0,4939330.0,5042503.0,5145607.0,5251359.0,5355825.0,5462551.0,5567434.0,5672081.0,5780605.0,5888447.0,
4,856,10,glock,166,18,11,+1 Lap,120432,231450,342248,451892,561140,670403,779553,888420,997223,1106060,1216071,1325739,1434797,1544807,1653879,1783892.0,1937038.0,2058007.0,2169949.0,2316576.0,2426600.0,2534254.0,2641799.0,2749292.0,2856492.0,2964395.0,3072502.0,3180063.0,3287330.0,3396206.0,3504207.0,3611737.0,3718774.0,3825509.0,3931856.0,4038124.0,4144686.0,4251039.0,4358290.0,4464486.0,4575591.0,4699502.0,4805040.0,4910588.0,5017711.0,5122466.0,5227276.0,5332119.0,5440566.0,5546521.0,5651240.0,5755901.0,5860437.0,5965059.0,
23,856,817,ricciardo,164,19,11,+1 Lap,120972,233028,343273,453947,563848,673427,782952,892527,1001769,1110865,1221457,1331063,1439938,1548912,1658953,1786196.0,1940621.0,2060862.0,2172598.0,2317109.0,2428352.0,2536767.0,2644706.0,2753022.0,2860749.0,2968613.0,3078174.0,3186439.0,3294474.0,3401346.0,3508355.0,3615257.0,3722002.0,3828453.0,3935108.0,4041544.0,4148019.0,4254346.0,4360507.0,4466919.0,4578474.0,4702260.0,4807423.0,4915238.0,5020821.0,5126758.0,5235085.0,5342299.0,5448086.0,5553666.0,5659021.0,5764031.0,5868901.0,5973977.0,
6,856,15,trulli,205,17,11,+1 Lap,121264,231635,340089,448211,556174,664116,771667,879112,986418,1093660,1201066,1314248,1440335,1549225,1656570,1779558.0,1915106.0,2026535.0,2166402.0,2315412.0,2423222.0,2529974.0,2636455.0,2743766.0,2849618.0,2955209.0,3061238.0,3167582.0,3273307.0,3379286.0,3484789.0,3591972.0,3697667.0,3802931.0,3908113.0,4019475.0,4145301.0,4251461.0,4355836.0,4459785.0,4563697.0,4667400.0,4773915.0,4877664.0,4981009.0,5084018.0,5188360.0,5295835.0,5402485.0,5505535.0,5609195.0,5714080.0,5819280.0,5925660.0,
22,856,816,ambrosio,166,20,11,+1 Lap,122076,233711,344620,455263,565696,675735,786053,895571,1005349,1114942,1225079,1334585,1444068,1553674,1663118,1792061.0,1952022.0,2069035.0,2180177.0,2317631.0,2427591.0,2535603.0,2643433.0,2751529.0,2859684.0,2967871.0,3077354.0,3185663.0,3296314.0,3404365.0,3512511.0,3619979.0,3726851.0,3833729.0,3940600.0,4047098.0,4153571.0,4264817.0,4390702.0,4496323.0,4601903.0,4709861.0,4815538.0,4921184.0,5028119.0,5134001.0,5240091.0,5345282.0,5450427.0,5555825.0,5660722.0,5765600.0,5870346.0,5976409.0,
