,0,1,2
0,1,1,1:35.820
1,20,9,1:36.042
2,18,1,1:36.126
3,17,9,1:36.468
4,13,6,1:36.831
5,4,6,1:36.980
6,3,131,1:37.754
7,808,4,1:38.124
8,814,10,1:38.254
9,16,10,1:38.219
10,153,5,1:38.315
11,30,131,1:38.354
12,67,5,1:38.508
13,155,15,1:38.775
14,811,4,1:38.791
15,813,3,1:39.189
16,815,15,1:39.097
17,22,3,1:39.538
18,5,205,1:40.522
19,15,205,1:41.101
20,10,166,1:42.091
21,816,166,1:43.483
22,24,164,1:43.758
23,817,164,3:00.00
