,raceId,driverId,driverRef,constructorId,positionOrder,statusId,status,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70
0,344,1,hamilton,1,1,1,Finished,88367,171003.0,253112.0,334906.0,417208.0,500786.0,600283.0,683823.0,764397.0,844670.0,924724.0,1005307.0,1085762.0,1166699.0,1248357.0,1328923.0,1409460.0,1489694.0,1570146.0,1650729.0,1731442.0,1812559.0,1893335.0,1973961.0,2054626.0,2149462.0,2230592.0,2309753.0,2389867.0,2470268.0,2550466.0,2630703.0,2710235.0,2790022.0,2869681.0,2949042.0,3028250.0,3107118.0,3185928.0,3265440.0,3344898.0,3424273.0,3503196.0,3582208.0,3661087.0,3740431.0,3819171.0,3898266.0,3978441.0,4057573.0,4136676.0,4215672.0,4295151.0,4374432.0,4453738.0,4533002.0,4612422.0,4691439.0,4770397.0,4848853.0,4926878.0,5004684.0,5082673.0,5160807.0,5239034.0,5317526.0,5395954.0,5474128.0,5552937.0,5633456.0
11,344,20,vettel,9,4,1,Finished,88859,172043.0,254269.0,335813.0,417633.0,500927.0,586724.0,668534.0,749636.0,830683.0,911794.0,993137.0,1074677.0,1170413.0,1252987.0,1333667.0,1414441.0,1495126.0,1575944.0,1656462.0,1736805.0,1817401.0,1897907.0,1978243.0,2058223.0,2138522.0,2234023.0,2315649.0,2395451.0,2475409.0,2555469.0,2635473.0,2715130.0,2794834.0,2874522.0,2954195.0,3033430.0,3112942.0,3192364.0,3271014.0,3350621.0,3430496.0,3509195.0,3587787.0,3666435.0,3745891.0,3825711.0,3906975.0,3988260.0,4067462.0,4146420.0,4225465.0,4304131.0,4383309.0,4462176.0,4541057.0,4620767.0,4699868.0,4778875.0,4857768.0,4936438.0,5014855.0,5093912.0,5174215.0,5255133.0,5335730.0,5417857.0,5500791.0,5585120.0,5671273.0
2,344,4,alonso,6,3,1,Finished,89332,172486.0,255328.0,337599.0,419973.0,502756.0,600241.0,683115.0,763939.0,844129.0,924372.0,1004509.0,1085069.0,1166023.0,1248815.0,1329788.0,1409927.0,1490337.0,1570885.0,1651688.0,1732151.0,1813125.0,1893962.0,1974651.0,2055341.0,2135865.0,2214915.0,2310133.0,2392107.0,2472338.0,2552617.0,2632521.0,2712330.0,2791895.0,2871224.0,2950400.0,3029512.0,3108506.0,3187403.0,3266563.0,3346181.0,3426231.0,3504798.0,3583005.0,3661702.0,3741098.0,3819605.0,3899091.0,3978777.0,4059489.0,4139256.0,4218950.0,4297922.0,4377230.0,4456204.0,4537246.0,4615933.0,4694846.0,4773428.0,4851944.0,4930388.0,5008849.0,5087351.0,5165753.0,5244882.0,5324178.0,5402797.0,5482439.0,5562055.0,5642670.0
10,344,18,button,1,2,1,Finished,90883,175015.0,258651.0,341343.0,425324.0,522598.0,604875.0,686339.0,768704.0,850021.0,929866.0,1009674.0,1089581.0,1169671.0,1250440.0,1331279.0,1411917.0,1492594.0,1573047.0,1653681.0,1734354.0,1815100.0,1895570.0,1976015.0,2057199.0,2137644.0,2231380.0,2312873.0,2393513.0,2474123.0,2554364.0,2634628.0,2714329.0,2794164.0,2873718.0,2953276.0,3032297.0,3111629.0,3191149.0,3270412.0,3349561.0,3429244.0,3508333.0,3587090.0,3665783.0,3744686.0,3824481.0,3904416.0,3983150.0,4062166.0,4140898.0,4219737.0,4298668.0,4377857.0,4457355.0,4536651.0,4615523.0,4694352.0,4772683.0,4850996.0,4929361.0,5008119.0,5086333.0,5164744.0,5242935.0,5321079.0,5399234.0,5477551.0,5556077.0,5635710.0
9,344,17,webber,9,5,1,Finished,91533,175431.0,258808.0,341639.0,423634.0,504224.0,587433.0,669769.0,751422.0,832993.0,914718.0,996498.0,1091766.0,1174940.0,1255711.0,1336570.0,1417443.0,1498073.0,1578760.0,1659679.0,1739728.0,1819579.0,1899951.0,1980136.0,2060406.0,2141101.0,2221739.0,2301516.0,2381629.0,2461328.0,2540702.0,2620224.0,2699534.0,2778773.0,2858058.0,2937194.0,3016469.0,3096032.0,3175693.0,3256369.0,3336046.0,3416007.0,3496538.0,3577400.0,3657460.0,3737309.0,3817451.0,3897731.0,3978433.0,4073584.0,4156049.0,4235845.0,4315149.0,4394837.0,4473492.0,4551913.0,4630348.0,4708770.0,4787296.0,4866351.0,4945776.0,5023924.0,5102207.0,5181343.0,5261875.0,5342946.0,5424245.0,5506112.0,5588425.0,5672747.0
4,344,9,kubica,4,7,1,Finished,93017,175997.0,259454.0,342369.0,425591.0,508169.0,590866.0,673467.0,770105.0,852845.0,934385.0,1014331.0,1097518.0,1178273.0,1258851.0,1339584.0,1419961.0,1500935.0,1581726.0,1662627.0,1743874.0,1825081.0,1906688.0,1989112.0,2071308.0,2168552.0,2250919.0,2330793.0,2409937.0,2489776.0,2569411.0,2650819.0,2730548.0,2810523.0,2890857.0,2971076.0,3051319.0,3131496.0,3211997.0,3292561.0,3373384.0,3454424.0,3535419.0,3616998.0,3698653.0,3779407.0,3860122.0,3940882.0,4021443.0,4101872.0,4182282.0,4262063.0,4341698.0,4421472.0,4500934.0,4580191.0,4659374.0,4738710.0,4832427.0,4912732.0,4990338.0,5067516.0,5145102.0,5223351.0,5301366.0,5380012.0,5456984.0,5534688.0,5612521.0,5690756.0
8,344,16,sutil,10,10,11,+1 Lap,93238,177349.0,260189.0,343737.0,426675.0,524399.0,608399.0,691469.0,772649.0,853339.0,934852.0,1015789.0,1098029.0,1179427.0,1260294.0,1340864.0,1421191.0,1501468.0,1582343.0,1663574.0,1744468.0,1825699.0,1907312.0,1989144.0,2071944.0,2153646.0,2277493.0,2362518.0,2443956.0,2524564.0,2605061.0,2685203.0,2765731.0,2846366.0,2927037.0,3008866.0,3089538.0,3170258.0,3251216.0,3332108.0,3413504.0,3495153.0,3577802.0,3660182.0,3742705.0,3823475.0,3906449.0,3989745.0,4070406.0,4150866.0,4231403.0,4312075.0,4395460.0,4476426.0,4556639.0,4637011.0,4717769.0,4799238.0,4880185.0,4960812.0,5041281.0,5121909.0,5202582.0,5283144.0,5363534.0,5443620.0,5524133.0,5603663.0,5683991.0,
14,344,30,michael_schumacher,131,11,11,+1 Lap,93761,177907.0,260739.0,344030.0,426577.0,508828.0,591425.0,673991.0,756651.0,838055.0,918882.0,1013150.0,1097120.0,1192511.0,1275538.0,1356631.0,1437935.0,1518711.0,1599338.0,1680980.0,1762267.0,1843678.0,1925654.0,2007767.0,2089612.0,2171146.0,2253698.0,2335586.0,2417226.0,2498898.0,2580636.0,2662361.0,2757854.0,2840494.0,2920401.0,3000199.0,3081041.0,3161407.0,3241373.0,3321328.0,3401808.0,3481811.0,3561673.0,3641250.0,3720904.0,3800625.0,3880914.0,3961739.0,4042757.0,4123950.0,4205480.0,4287374.0,4369450.0,4451447.0,4533934.0,4617047.0,4700750.0,4782557.0,4864417.0,4948004.0,5029598.0,5111868.0,5193740.0,5274627.0,5355731.0,5436498.0,5518054.0,5599543.0,5684747.0,
19,344,807,hulkenberg,3,13,11,+1 Lap,94436,178568.0,261723.0,344856.0,427447.0,530674.0,614989.0,697384.0,781347.0,864128.0,945164.0,1027781.0,1108519.0,1189183.0,1272305.0,1354145.0,1434808.0,1515735.0,1597013.0,1678292.0,1760087.0,1841687.0,1923697.0,2019562.0,2102984.0,2184054.0,2264878.0,2346278.0,2433490.0,2516075.0,2596989.0,2678394.0,2759891.0,2841985.0,2924750.0,3005816.0,3087008.0,3168885.0,3250267.0,3331590.0,3412879.0,3495021.0,3576437.0,3659647.0,3742078.0,3822870.0,3906371.0,3987525.0,4069865.0,4150170.0,4230262.0,4310350.0,4390066.0,4470020.0,4549798.0,4629259.0,4710815.0,4805406.0,4887775.0,4967165.0,5047001.0,5126391.0,5206346.0,5285258.0,5364843.0,5445001.0,5525950.0,5607032.0,5687422.0,
17,344,153,alguersuari,5,12,11,+1 Lap,95938,179872.0,263013.0,345965.0,430889.0,515327.0,614206.0,699293.0,781505.0,866228.0,949196.0,1030439.0,1111961.0,1192649.0,1273246.0,1355766.0,1437322.0,1518143.0,1598866.0,1680172.0,1761420.0,1843089.0,1924803.0,2006720.0,2102520.0,2185283.0,2266270.0,2346889.0,2428259.0,2508553.0,2589128.0,2670822.0,2750933.0,2831272.0,2912639.0,2992941.0,3073668.0,3154784.0,3236173.0,3317106.0,3398829.0,3495919.0,3579058.0,3660585.0,3743083.0,3825142.0,3907577.0,3990416.0,4072162.0,4152292.0,4232345.0,4312841.0,4395722.0,4477139.0,4558792.0,4639225.0,4719237.0,4799364.0,4880730.0,4961382.0,5042330.0,5123218.0,5203519.0,5283702.0,5364186.0,5444421.0,5525723.0,5606793.0,5686635.0,
