,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67
0,170215.0,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,7,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1,170757.0,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,171851.0,3,3,3,3,3,3,3,3,3,3,3,4,4,4,8,4,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5,5,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0
3,173024.0,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,1,9,8,8,8,7,6,5,5,5,5,5,5,5,5,5,4,4,6,6,6,6,6,6,5,5,5,5,5,5,4,4,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0
4,175566.0,5,5,5,5,5,5,5,5,6,6,6,6,6,7,9,13,12,11,11,11,11,11,11,11,11,11,11,11,11,8,8,8,8,8,8,8,8,8,8,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,176240.0,6,6,6,7,7,8,8,8,8,8,8,9,9,6,4,2,11,10,10,10,10,10,10,10,9,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,176767.0,7,7,7,6,6,6,6,6,5,5,5,5,5,5,5,9,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,4,4,4,4,4,4,6,6,6,6,6,6,6,6,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0
7,177194.0,8,8,8,9,9,9,9,9,9,9,9,8,8,10,12,10,7,6,6,6,6,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,178420.0,9,10,10,10,10,10,10,10,10,10,10,14,13,15,13,11,8,7,7,7,8,8,8,8,8,8,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,177968.0,10,9,9,8,8,7,7,7,7,7,7,7,7,9,11,8,4,4,5,5,5,5,6,6,6,6,6,6,6,6,6,6,6,5,5,5,5,5,5,4,4,4,4,4,4,3,3,4,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0
10,178999.0,11,11,11,11,11,11,11,11,11,11,11,11,12,12,10,16,16,16,16,16,16,16,16,15,15,15,15,14,14,11,11,11,11,10,10,10,10,10,10,9,11,10,10,10,10,10,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,0,0,0,0,0,0
