,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64
0,77.0,8.0,raikkonen,11.0,3.0,Accident,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5266.0,4506.0,5697.0,7398.0,5839.0,0.0,0.0,0.0,0.0,0.0,0.0,1696.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10976.0,12950.0,7649.0,6733.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1,77.0,2.0,heidfeld,2.0,1.0,Finished,1996.0,2210.0,1974.0,2071.0,2020.0,2195.0,2394.0,2163.0,2347.0,2246.0,2955.0,5452.0,27516.0,28590.0,29915.0,30790.0,31183.0,29305.0,10918.0,9504.0,10450.0,11394.0,10078.0,4000.0,3894.0,3007.0,2091.0,2344.0,2176.0,0.0,27.0,22956.0,24050.0,22378.0,23812.0,24125.0,25092.0,27059.0,28076.0,28996.0,29307.0,30227.0,28813.0,19219.0,20562.0,14437.0,12467.0,4058.0,1860.0,3615.0,22267.0,22242.0,21172.0,20183.0,20816.0,20587.0,21033.0,20434.0,16567.0
2,77.0,15.0,trulli,8.0,1.0,Finished,4351.0,6334.0,7849.0,9390.0,10820.0,12042.0,12958.0,16964.0,29265.0,30299.0,31885.0,33325.0,35070.0,36638.0,38153.0,39426.0,39994.0,41510.0,48933.0,49259.0,51791.0,55021.0,55712.0,51869.0,53813.0,55585.0,55967.0,57340.0,59127.0,58311.0,58165.0,59711.0,60912.0,59362.0,61155.0,61338.0,62578.0,63678.0,64187.0,64229.0,64007.0,64793.0,61823.0,52310.0,56678.0,72165.0,71643.0,65091.0,64215.0,65044.0,65956.0,68390.0,68396.0,68486.0,69246.0,70345.0,71674.0,73178.0,71091.0
3,77.0,14.0,coulthard,4.0,1.0,Finished,4837.0,7048.0,8930.0,10702.0,12066.0,13333.0,14425.0,15292.0,16556.0,17451.0,18425.0,19192.0,19992.0,20646.0,21090.0,21418.0,21114.0,19041.0,0.0,1391.0,26812.0,30207.0,33975.0,38947.0,39810.0,42362.0,42558.0,43390.0,47667.0,47467.0,46102.0,46656.0,47274.0,45189.0,45802.0,45544.0,46017.0,46661.0,46686.0,47624.0,47440.0,47185.0,45241.0,35807.0,36662.0,30329.0,31143.0,42409.0,41292.0,40330.0,39496.0,38498.0,37315.0,36122.0,36199.0,35902.0,35707.0,35231.0,31588.0
4,77.0,4.0,alonso,1.0,1.0,Finished,5398.0,7468.0,9399.0,11266.0,12824.0,14140.0,15545.0,16501.0,17799.0,18508.0,19720.0,20594.0,21126.0,21692.0,22415.0,22612.0,22319.0,20750.0,2150.0,0.0,0.0,0.0,0.0,18097.0,18602.0,18771.0,17893.0,17574.0,17772.0,15992.0,14453.0,15706.0,15796.0,14309.0,15126.0,15255.0,15506.0,15439.0,15371.0,14924.0,14298.0,14145.0,10999.0,0.0,0.0,0.0,0.0,11825.0,10100.0,8652.0,7446.0,6170.0,4922.0,4452.0,4036.0,3548.0,2729.0,1589.0,0.0
5,77.0,13.0,massa,14.0,11.0,+1 Lap,6371.0,8970.0,11274.0,13617.0,15485.0,17090.0,18474.0,20082.0,21934.0,23152.0,25576.0,26783.0,28428.0,29489.0,30811.0,32534.0,32856.0,31328.0,15761.0,40012.0,42830.0,46359.0,46575.0,43129.0,45219.0,46605.0,46716.0,47197.0,49011.0,49626.0,48960.0,50051.0,50787.0,49243.0,50398.0,50592.0,51396.0,52179.0,52725.0,53537.0,53638.0,53880.0,51940.0,45330.0,68260.0,64287.0,64141.0,57631.0,57418.0,63985.0,65543.0,69416.0,72462.0,103521.0,142329.0,143844.0,144531.0,144382.0,
6,77.0,24.0,liuzzi,9.0,1.0,Finished,7071.0,9900.0,12621.0,15379.0,17531.0,19677.0,21637.0,23964.0,26204.0,28073.0,29991.0,31237.0,33120.0,34974.0,36506.0,37674.0,38084.0,36683.0,22236.0,47860.0,50825.0,53913.0,54920.0,50885.0,52824.0,54761.0,55114.0,56088.0,57608.0,57238.0,56994.0,58228.0,59267.0,57687.0,58836.0,59308.0,60434.0,61059.0,61448.0,61855.0,61787.0,61840.0,59062.0,53774.0,77161.0,73561.0,74310.0,68627.0,68238.0,68995.0,69958.0,70932.0,73005.0,75426.0,76226.0,76563.0,76992.0,76699.0,71529.0
7,77.0,18.0,button,10.0,1.0,Finished,7632.0,10703.0,14136.0,16473.0,19264.0,23965.0,26272.0,28339.0,31318.0,33610.0,37325.0,40051.0,42283.0,44156.0,45948.0,47300.0,47579.0,45865.0,27920.0,26247.0,27581.0,31595.0,34450.0,52725.0,54931.0,56777.0,57253.0,58393.0,60333.0,60001.0,59950.0,61351.0,62382.0,61008.0,62247.0,62807.0,64247.0,65459.0,66184.0,66982.0,66968.0,67627.0,65361.0,56195.0,58080.0,55272.0,76059.0,70358.0,70743.0,72030.0,73579.0,75536.0,78029.0,82428.0,85934.0,88834.0,92321.0,95508.0,95786.0
8,77.0,22.0,barrichello,3.0,1.0,Finished,8463.0,10986.0,14456.0,16816.0,19458.0,21077.0,22015.0,23569.0,23736.0,23962.0,28239.0,51866.0,53643.0,54689.0,55938.0,56975.0,56898.0,55032.0,36593.0,34540.0,35119.0,36816.0,35062.0,28948.0,29260.0,28466.0,26420.0,24951.0,24189.0,21682.0,19174.0,18542.0,20167.0,38481.0,39349.0,38877.0,39138.0,39395.0,39374.0,39198.0,38681.0,38457.0,35441.0,24759.0,25754.0,19226.0,17627.0,11568.0,29070.0,28515.0,27516.0,26545.0,26012.0,25353.0,25644.0,24681.0,23986.0,23531.0,18549.0
9,77.0,33.0,monteiro,15.0,11.0,+1 Lap,10803.0,16581.0,22165.0,26528.0,31021.0,35255.0,38915.0,42235.0,46832.0,50139.0,53908.0,57079.0,60253.0,63189.0,65701.0,68391.0,70437.0,70393.0,53869.0,54829.0,60501.0,87844.0,90775.0,88048.0,91570.0,96516.0,98296.0,100699.0,103333.0,103506.0,103843.0,106122.0,108406.0,109664.0,111913.0,112972.0,115207.0,117006.0,118487.0,120403.0,121312.0,125688.0,149773.0,146708.0,165435.0,163000.0,164756.0,160869.0,161790.0,163994.0,166182.0,168745.0,172220.0,174816.0,177057.0,178721.0,181496.0,182999.0,
