,raceId,driverId,driverRef,constructorId,positionOrder,statusId,status,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
0,981,1,hamilton,131,1,1,Finished,88755,176003,262220,348508,434564,520900,606594,692137,777399,862657,947947,1033332,1118752,1203975,1288903,1373924,1458754,1543663,1629082,1713852,1798723,1883579,1968884,2054429,2139819,2225538,2310682,2395926,2481498,2567269.0,2653260.0,2743184.0,2848140.0,2932902.0,3017514.0,3101548.0,3185523.0,3269892.0,3353943.0,3437867.0,3522646.0,3607417.0,3692095.0,3776308.0,3860577.0,3944834.0,4028799.0,4112605.0,4196147.0,4279635.0,4363795.0,4447850.0,4532312.0
18,981,839,ocon,10,6,1,Finished,90549,178319,265528,353502,440626,527660,614504,702403,789298,875937,962525,1049297,1136145,1222681,1309153,1399912,1506262,1592262,1678582,1765355,1852126,1938215,2024269,2110543,2196694,2284038,2370275,2456424,2542358,2628341.0,2714114.0,2800035.0,2886020.0,2971946.0,3057948.0,3144084.0,3229907.0,3315727.0,3401678.0,3487430.0,3573427.0,3659431.0,3745266.0,3831114.0,3917066.0,4003137.0,4088888.0,4174780.0,4260600.0,4346478.0,4432365.0,4518188.0,4603840.0
19,981,840,stroll,3,7,1,Finished,91340,179033,266988,354101,442433,529264,616004,703191,790054,876593,963226,1049880,1136741,1223399,1309978,1396487,1486787,1595246,1680949,1766870,1854414,1940775,2026754,2112646,2198642,2284918,2370981,2456907,2542787,2629130.0,2714805.0,2800694.0,2886579.0,2972909.0,3058633.0,3144435.0,3230745.0,3316547.0,3402479.0,3488584.0,3574415.0,3660723.0,3746641.0,3832337.0,3918169.0,4004188.0,4090113.0,4176029.0,4261832.0,4347620.0,4433245.0,4519503.0,4606468.0
9,981,822,bottas,131,2,1,Finished,92046,179385,265700,351905,438198,524232,609611,694898,780211,865584,951085,1036449,1121853,1207139,1292281,1377468,1462555,1547670,1633282,1718422,1803406,1888443,1973801,2059386,2144895,2230258,2315680,2400877,2486253,2571381.0,2656984.0,2742420.0,2832511.0,2936731.0,3020965.0,3105311.0,3189638.0,3274300.0,3358621.0,3442818.0,3527093.0,3611429.0,3695686.0,3780052.0,3864182.0,3948232.0,4032604.0,4117029.0,4201081.0,4284902.0,4368939.0,4453061.0,4536783.0
2,981,8,raikkonen,6,5,1,Finished,92108,180298,269079,355951,443195,529942,617978,704938,791615,878109,964572,1050923,1137434,1223977,1314933,1421499,1507303,1593354,1679429,1765839,1852720,1938711,2024935,2111079,2197037,2282980,2368863,2454684,2540068,2625791.0,2711248.0,2796825.0,2882470.0,2967924.0,3053386.0,3139026.0,3224692.0,3310388.0,3395516.0,3480630.0,3567116.0,3652304.0,3737358.0,3822547.0,3907829.0,3993353.0,4078771.0,4163973.0,4249179.0,4334656.0,4419946.0,4505694.0,4592394.0
4,981,20,vettel,6,3,1,Finished,92830,180884,268052,354837,441389,528287,614781,701271,787255,873213,959094,1044843,1130719,1216559,1302322,1388127,1473764,1559538,1645315,1731353,1817045,1902978,1988930,2074882,2160857,2247256,2333291,2418940,2504734,2590578.0,2680994.0,2786315.0,2871296.0,2956380.0,3041442.0,3126501.0,3211509.0,3296585.0,3381535.0,3468956.0,3554063.0,3639327.0,3723991.0,3808696.0,3893708.0,3978515.0,4062847.0,4147094.0,4231589.0,4315943.0,4399840.0,4483903.0,4568629.0
3,981,13,massa,3,8,1,Finished,93704,181945,270142,357299,444631,531713,618865,706025,792899,879807,966570,1053375,1140041,1226583,1313175,1399930,1486570,1573379,1660193,1746822,1837258,1943604,2030067,2116460,2202330,2288170,2374031,2459895,2545514,2630991.0,2716887.0,2802439.0,2888115.0,2974104.0,3059713.0,3145546.0,3231358.0,3317390.0,3403160.0,3489501.0,3575432.0,3661232.0,3747407.0,3832940.0,3919047.0,4004909.0,4090645.0,4176630.0,4262412.0,4348141.0,4433952.0,4519914.0,4607146.0
13,981,830,max_verstappen,9,10,11,+1 Lap,94238,182216,298247,419875,505695,591475,677292,763006,848830,934534,1020730,1106768,1192765,1278967,1364553,1450539,1536411,1622198,1708221,1794282,1880197,1966839,2052988,2140472,2226956,2313546,2404485,2509545,2594288,2679090.0,2764611.0,2849857.0,2934698.0,3019549.0,3104461.0,3190911.0,3275796.0,3360784.0,3445421.0,3530388.0,3615348.0,3700472.0,3785620.0,3870705.0,3956001.0,4041509.0,4126108.0,4210459.0,4295254.0,4380073.0,4464991.0,4550678.0,
7,981,815,perez,10,9,1,Finished,94684,183505,271187,358664,446226,533408,620452,707439,794625,881433,968214,1054957,1141654,1228091,1314603,1401063,1489876,1576782,1663671,1750251,1836622,1923048,2009439,2096016,2182618,2269209,2355580,2442146,2528571,2614927.0,2701076.0,2792734.0,2899590.0,2984821.0,3070113.0,3155751.0,3241205.0,3326694.0,3412211.0,3497662.0,3582895.0,3668160.0,3753486.0,3838671.0,3923960.0,4009054.0,4094063.0,4179031.0,4264247.0,4349535.0,4434769.0,4520489.0,4607588.0
10,981,825,kevin_magnussen,210,11,11,+1 Lap,95797,184499,273157,361188,449096,536898,625722,713146,800813,888745,980658,1087872,1174829,1261859,1348765,1435494,1523612,1611029,1697846,1784535,1871369,1958323,2045252,2132045,2218902,2305674,2392535,2479331,2566202,2654076.0,2740916.0,2828927.0,2915852.0,3002831.0,3089425.0,3175905.0,3262169.0,3348471.0,3434833.0,3521366.0,3609135.0,3696759.0,3782881.0,3869026.0,3955522.0,4043737.0,4130161.0,4216198.0,4302479.0,4388706.0,4474836.0,4561108.0,
