,raceId,driverId,driverRef,constructorId,positionOrder,statusId,status,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56
1,109,4,alonso,4,3,1,Finished,102898,200003,297371.0,395611.0,493398.0,591054.0,688380.0,785541.0,882907.0,979999.0,1077103.0,1174181.0,1271507.0,1372606.0,1497203.0,1595033.0,1695300.0,1793723.0,1892615.0,1991475.0,2090204.0,2188928.0,2287706.0,2386209.0,2484710.0,2583444.0,2682215.0,2780763.0,2879320.0,2977496.0,3077165.0,3175988.0,3274665.0,3373007.0,3474824.0,3599958.0,3698596.0,3801451.0,3903146.0,4002381.0,4101742.0,4201054.0,4301071.0,4400557.0,4499895.0,4599226.0,4698458.0,4798575.0,4897855.0,4997676.0,5097777.0,5198657.0,5299360.0,5399830.0,5500865.0,5606202.0
3,109,14,coulthard,1,18,10,Electrical,105392,203413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,109,2,heidfeld,15,8,11,+1 Lap,106397,205641,305565.0,404949.0,504254.0,602914.0,701672.0,800463.0,898991.0,998811.0,1097989.0,1196740.0,1299187.0,1438159.0,1537785.0,1637657.0,1738296.0,1839505.0,1940629.0,2041353.0,2141885.0,2241904.0,2342164.0,2442087.0,2542178.0,2641993.0,2741594.0,2841142.0,2940938.0,3040629.0,3140677.0,3240548.0,3340890.0,3446290.0,3572205.0,3671311.0,3770817.0,3870803.0,3971621.0,4072254.0,4174825.0,4275582.0,4376251.0,4476956.0,4577422.0,4677602.0,4777747.0,4877381.0,4977043.0,5076534.0,5176240.0,5275595.0,5374957.0,5474905.0,5574294.0,
2,109,8,raikkonen,1,1,1,Finished,106862,205668,303364.0,400865.0,498488.0,595732.0,693672.0,790501.0,887494.0,984258.0,1081234.0,1178008.0,1274816.0,1372024.0,1469015.0,1566128.0,1663360.0,1760532.0,1862586.0,1987137.0,2084072.0,2181368.0,2278639.0,2376487.0,2474136.0,2572480.0,2670291.0,2768290.0,2865866.0,2963604.0,3061303.0,3159264.0,3256780.0,3353932.0,3451051.0,3548309.0,3646021.0,3743260.0,3840427.0,3941689.0,4065004.0,4162410.0,4260528.0,4358435.0,4456386.0,4554487.0,4652984.0,4751615.0,4849953.0,4948295.0,5046077.0,5144583.0,5243357.0,5342085.0,5441091.0,5542195.0
6,109,18,button,16,7,11,+1 Lap,107809,207262,306920.0,406639.0,507800.0,607197.0,705986.0,804499.0,903008.0,1001421.0,1100252.0,1198961.0,1297751.0,1396209.0,1495159.0,1594573.0,1699725.0,1823953.0,1922525.0,2022137.0,2121966.0,2222077.0,2322532.0,2422110.0,2521733.0,2621250.0,2720339.0,2819293.0,2917923.0,3016645.0,3115749.0,3214680.0,3313434.0,3416611.0,3546831.0,3647310.0,3747617.0,3848691.0,3948856.0,4049121.0,4150027.0,4250472.0,4350568.0,4450411.0,4549711.0,4649789.0,4749266.0,4848427.0,4947420.0,5048043.0,5147319.0,5246692.0,5346119.0,5445889.0,5548679.0,
7,109,22,barrichello,6,2,1,Finished,108399,208133,307321.0,406691.0,505906.0,603999.0,702254.0,800806.0,899267.0,997004.0,1094593.0,1191821.0,1289107.0,1386228.0,1483196.0,1580430.0,1677629.0,1774978.0,1872255.0,1969440.0,2067492.0,2168283.0,2291246.0,2387788.0,2486179.0,2584427.0,2684633.0,2783021.0,2881073.0,2978938.0,3077574.0,3176618.0,3274981.0,3373838.0,3471863.0,3568937.0,3665978.0,3767014.0,3890769.0,3989239.0,4087803.0,4187053.0,4287005.0,4385926.0,4484947.0,4583801.0,4683066.0,4782369.0,4881646.0,4981276.0,5080504.0,5179953.0,5279171.0,5379100.0,5479019.0,5581481.0
13,109,44,panis,7,17,32,Fuel pressure,108905,208320,307715.0,407116.0,506330.0,604554.0,702730.0,801371.0,900233.0,999088.0,1098364.0,1202083.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,109,51,wilson,18,15,26,Mechanical,110527,211401,312201.0,414316.0,516119.0,616949.0,717964.0,818350.0,918992.0,1019224.0,1119144.0,1218896.0,1323092.0,1463424.0,1564325.0,1667095.0,1770095.0,1873542.0,1975957.0,2078697.0,2180953.0,2283487.0,2385937.0,2489505.0,2591514.0,2693490.0,2795266.0,2896693.0,2997913.0,3099812.0,3201039.0,3302049.0,3403354.0,3504529.0,3611763.0,3744035.0,3849950.0,3957047.0,4066984.0,4192612.0,4343796.0,,,,,,,,,,,,,,,
8,109,23,ralf_schumacher,3,4,1,Finished,113388,212294,312437.0,411542.0,510441.0,609111.0,708882.0,807998.0,906713.0,1006153.0,1105096.0,1203926.0,1302671.0,1400993.0,1500610.0,1599540.0,1698235.0,1796709.0,1895252.0,1993679.0,2092298.0,2194006.0,2317977.0,2416048.0,2515237.0,2614594.0,2714079.0,2814282.0,2914045.0,3013623.0,3113163.0,3212602.0,3311850.0,3411014.0,3509957.0,3609181.0,3709322.0,3809649.0,3908630.0,4011334.0,4135238.0,4234142.0,4332939.0,4432516.0,4531483.0,4630740.0,4729642.0,4828443.0,4927681.0,5027134.0,5126163.0,5225468.0,5325560.0,5426684.0,5527060.0,5630221.0
5,109,17,webber,19,16,5,Engine,114267,213447,312984.0,413762.0,512398.0,610862.0,709998.0,808743.0,908713.0,1008080.0,1106662.0,1205452.0,1304186.0,1403814.0,1509813.0,1667127.0,1766471.0,1865335.0,1964456.0,2063955.0,2163817.0,2263813.0,2363892.0,2463959.0,2564053.0,2663510.0,2763490.0,2863029.0,2963130.0,3063920.0,3163463.0,3262553.0,3362495.0,3461776.0,3565781.0,,,,,,,,,,,,,,,,,,,,,
17,109,52,firman,17,10,11,+1 Lap,115266,216387,318430.0,420406.0,521668.0,622690.0,723328.0,823533.0,923388.0,1023937.0,1124897.0,1225261.0,1326540.0,1426205.0,1526500.0,1626507.0,1726242.0,1826293.0,1926194.0,2026132.0,2126397.0,2233152.0,2379521.0,2480523.0,2582254.0,2687008.0,2789432.0,2891627.0,2993458.0,3095901.0,3198314.0,3300034.0,3402062.0,3503668.0,3605483.0,3707147.0,3809408.0,3911577.0,4012656.0,4113595.0,4214488.0,4315373.0,4416098.0,4517018.0,4617689.0,4718183.0,4819009.0,4919462.0,5019970.0,5120911.0,5221798.0,5323371.0,5424731.0,5526413.0,5631715.0,
9,109,30,michael_schumacher,6,6,11,+1 Lap,116645,215756,319226.0,446075.0,544221.0,643811.0,742926.0,842236.0,945650.0,1058953.0,1157669.0,1256268.0,1354697.0,1453181.0,1551547.0,1649552.0,1748522.0,1849711.0,1948281.0,2046669.0,2145132.0,2243405.0,2342877.0,2443603.0,2545304.0,2651717.0,2774612.0,2872596.0,2969948.0,3068044.0,3166557.0,3264969.0,3363743.0,3462224.0,3561587.0,3659395.0,3756837.0,3854239.0,3951768.0,4049561.0,4149497.0,4246674.0,4347343.0,4470313.0,4566725.0,4663897.0,4761488.0,4859560.0,4957267.0,5055346.0,5154531.0,5252617.0,5350265.0,5447556.0,5548475.0,
4,109,15,trulli,4,5,11,+1 Lap,118158,216763,317395.0,415257.0,515635.0,614185.0,712291.0,810481.0,908371.0,1006665.0,1105619.0,1204453.0,1303069.0,1401563.0,1501038.0,1603854.0,1728750.0,1826774.0,1926619.0,2026412.0,2126824.0,2226734.0,2325602.0,2423584.0,2522556.0,2621758.0,2720825.0,2819964.0,2918638.0,3017298.0,3116608.0,3215013.0,3314298.0,3412993.0,3510506.0,3616123.0,3751787.0,3850872.0,3949336.0,4049355.0,4150361.0,4250726.0,4351067.0,4450757.0,4550295.0,4650126.0,4750010.0,4849405.0,4949192.0,5054931.0,5153535.0,5251063.0,5348547.0,5446751.0,5545290.0,
12,109,43,matta,7,11,11,+1 Lap,120736,220210,319748.0,420846.0,522202.0,623200.0,724209.0,824398.0,924577.0,1024609.0,1125789.0,1226016.0,1327106.0,1427063.0,1527300.0,1627290.0,1732701.0,1860098.0,1958586.0,2057520.0,2157013.0,2256629.0,2356413.0,2457566.0,2557920.0,2658218.0,2758340.0,2858571.0,2958126.0,3060639.0,3161783.0,3261308.0,3366819.0,3497755.0,3595911.0,3694685.0,3793964.0,3893656.0,3993483.0,4093701.0,4194006.0,4294758.0,4394898.0,4494868.0,4594778.0,4694553.0,4793947.0,4898523.0,5024449.0,5123917.0,5223500.0,5324622.0,5426406.0,5528590.0,5631975.0,
14,109,49,frentzen,15,9,11,+1 Lap,121794,222076,322224.0,422804.0,523975.0,624429.0,725057.0,825525.0,925528.0,1025739.0,1126286.0,1226928.0,1328053.0,1428301.0,1528093.0,1628182.0,1733154.0,1868720.0,1968007.0,2068583.0,2169391.0,2270360.0,2370910.0,2471695.0,2572248.0,2673691.0,2774631.0,2875729.0,2976500.0,3077537.0,3178896.0,3278402.0,3378676.0,3478637.0,3582710.0,3708612.0,3809812.0,3912051.0,4013351.0,4114929.0,4216292.0,4317746.0,4418687.0,4519488.0,4620344.0,4720765.0,4821008.0,4921349.0,5021374.0,5121802.0,5222540.0,5323907.0,5425334.0,5527656.0,5630405.0,
10,109,31,montoya,3,12,13,+3 Laps,123654,459447,558458.0,656946.0,755345.0,854143.0,953423.0,1053291.0,1152512.0,1251565.0,1350299.0,1449899.0,1549330.0,1648324.0,1749081.0,1849940.0,1950238.0,2050211.0,2149158.0,2247545.0,2346401.0,2444998.0,2545679.0,2647476.0,2745810.0,2843597.0,2941495.0,3045126.0,3173148.0,3272787.0,3374194.0,3474346.0,3574112.0,3673741.0,3773360.0,3872983.0,3972325.0,4072265.0,4172887.0,4272414.0,4371898.0,4472467.0,4572151.0,4671479.0,4770986.0,4870282.0,4968912.0,5067225.0,5166519.0,5264690.0,5362502.0,5461267.0,5559485.0,,,
11,109,42,pizzonia,19,14,20,Spun off,132497,275232,373804.0,473057.0,572525.0,671711.0,771535.0,871213.0,970901.0,1070657.0,1170831.0,1270607.0,1371529.0,1472706.0,1572860.0,1673257.0,1773712.0,1875576.0,1982396.0,2109117.0,2208579.0,2308708.0,2408850.0,2509597.0,2610557.0,2711564.0,2811840.0,2912730.0,3012872.0,3117222.0,3218595.0,3319586.0,3419916.0,3520656.0,3622374.0,3723669.0,3826507.0,3934917.0,4065712.0,4165528.0,4266316.0,4366694.0,,,,,,,,,,,,,,
