,0,1,2
0,4,4,1:37.044
1,15,4,1:37.217
2,30,6,1:37.393
3,14,1,1:37.454
4,22,6,1:37.579
5,2,15,1:37.766
6,8,1,1:37.858
7,31,3,1:37.974
8,18,16,1:38.073
9,44,7,1:38.094
10,43,7,1:38.097
11,35,16,1:38.289
12,49,15,1:38.291
13,21,17,1:38.416
14,42,19,1:38.516
15,17,19,1:38.624
16,23,3,1:38.789
17,50,18,1:40.417
18,51,18,1:40.599
19,52,17,1:40.910
